fold,seed,subject_id,method,perturbation,draw,BA,logit_RMS,margin_RMS
4,2,3,B0_VANILLA_EEGNET,temporal_mask,31,0.95,2.0833582878112793,4.093868255615234
4,2,3,A2_SOURCE_ONLY,temporal_mask,31,0.94,2.2539126873016357,4.428959846496582
4,2,3,PUD_SOURCE_ONLY,temporal_mask,31,0.9199999999999999,2.1867525577545166,4.239473819732666
4,2,3,IDENTITY_SOURCE_ONLY,temporal_mask,31,0.87,2.163039207458496,4.190876007080078
4,2,3,RANDOM_SOURCE_ONLY,temporal_mask,31,0.8999999999999999,2.203374147415161,4.238264560699463
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,0,0.96,2.1256747245788574,4.181386470794678
4,2,3,A2_SOURCE_ONLY,gaussian_noise,0,0.95,2.253638982772827,4.421910285949707
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,0,0.9299999999999999,2.184075355529785,4.241024017333984
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,0,0.88,2.14087176322937,4.145388603210449
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,0,0.9099999999999999,2.2151663303375244,4.228845596313477
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,1,0.96,2.1244096755981445,4.179506778717041
4,2,3,A2_SOURCE_ONLY,gaussian_noise,1,0.94,2.248006820678711,4.411281585693359
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,1,0.9199999999999999,2.1813831329345703,4.233901023864746
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,1,0.87,2.1375536918640137,4.137373447418213
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,1,0.9099999999999999,2.2129054069519043,4.223284721374512
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,2,0.96,2.129493474960327,4.188532829284668
4,2,3,A2_SOURCE_ONLY,gaussian_noise,2,0.94,2.25400972366333,4.423042297363281
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,2,0.9299999999999999,2.180806875228882,4.233880996704102
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,2,0.87,2.134565591812134,4.13322114944458
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,2,0.9099999999999999,2.210772752761841,4.221205711364746
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,3,0.96,2.1266632080078125,4.1830291748046875
4,2,3,A2_SOURCE_ONLY,gaussian_noise,3,0.94,2.250784158706665,4.416265487670898
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,3,0.9299999999999999,2.1795952320098877,4.230539321899414
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,3,0.87,2.137524366378784,4.138435363769531
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,3,0.9099999999999999,2.2114102840423584,4.220404624938965
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,4,0.96,2.1252925395965576,4.179477691650391
4,2,3,A2_SOURCE_ONLY,gaussian_noise,4,0.94,2.2470293045043945,4.408539295196533
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,4,0.9299999999999999,2.1790239810943604,4.2285990715026855
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,4,0.87,2.1387338638305664,4.139477729797363
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,4,0.9199999999999999,2.2126221656799316,4.223182201385498
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,5,0.96,2.1223161220550537,4.174592971801758
4,2,3,A2_SOURCE_ONLY,gaussian_noise,5,0.94,2.251394033432007,4.418002128601074
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,5,0.9299999999999999,2.1794357299804688,4.231904983520508
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,5,0.87,2.1362483501434326,4.1364264488220215
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,5,0.9099999999999999,2.212341070175171,4.225040435791016
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,6,0.96,2.123643636703491,4.17869234085083
4,2,3,A2_SOURCE_ONLY,gaussian_noise,6,0.94,2.25008225440979,4.414651870727539
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,6,0.9299999999999999,2.1790459156036377,4.229525089263916
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,6,0.87,2.1391711235046387,4.141669273376465
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,6,0.9099999999999999,2.213022470474243,4.223715305328369
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,7,0.96,2.124549150466919,4.1787800788879395
4,2,3,A2_SOURCE_ONLY,gaussian_noise,7,0.94,2.2481257915496826,4.410296440124512
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,7,0.9299999999999999,2.1751856803894043,4.222196102142334
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,7,0.87,2.136704683303833,4.136643886566162
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,7,0.9199999999999999,2.209871530532837,4.2180938720703125
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,8,0.96,2.1198644638061523,4.169821739196777
4,2,3,A2_SOURCE_ONLY,gaussian_noise,8,0.9299999999999999,2.2458362579345703,4.405918598175049
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,8,0.9299999999999999,2.175060272216797,4.222101211547852
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,8,0.87,2.131368637084961,4.124793529510498
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,8,0.9099999999999999,2.20526123046875,4.208091735839844
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,9,0.96,2.1254637241363525,4.180926322937012
4,2,3,A2_SOURCE_ONLY,gaussian_noise,9,0.95,2.248678684234619,4.412778377532959
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,9,0.9299999999999999,2.177823781967163,4.227367877960205
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,9,0.87,2.1373496055603027,4.1389055252075195
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,9,0.9099999999999999,2.212540864944458,4.225168704986572
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,10,0.96,2.1307899951934814,4.191352844238281
4,2,3,A2_SOURCE_ONLY,gaussian_noise,10,0.94,2.2473037242889404,4.408792495727539
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,10,0.9299999999999999,2.180819272994995,4.232667446136475
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,10,0.87,2.135901927947998,4.134182929992676
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,10,0.9099999999999999,2.20878005027771,4.215060710906982
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,11,0.96,2.125430107116699,4.18054723739624
4,2,3,A2_SOURCE_ONLY,gaussian_noise,11,0.94,2.255558729171753,4.426924705505371
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,11,0.9299999999999999,2.1835334300994873,4.238439083099365
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,11,0.87,2.137996196746826,4.138792991638184
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,11,0.9099999999999999,2.215245008468628,4.229706287384033
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,12,0.96,2.1223089694976807,4.173779010772705
4,2,3,A2_SOURCE_ONLY,gaussian_noise,12,0.95,2.2521262168884277,4.419198989868164
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,12,0.9299999999999999,2.1821367740631104,4.233738422393799
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,12,0.87,2.1390955448150635,4.1394429206848145
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,12,0.9199999999999999,2.2147812843322754,4.226579189300537
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,13,0.96,2.1311562061309814,4.192068099975586
4,2,3,A2_SOURCE_ONLY,gaussian_noise,13,0.94,2.252746343612671,4.4214043617248535
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,13,0.9299999999999999,2.181864023208618,4.235171318054199
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,13,0.87,2.1370716094970703,4.136809349060059
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,13,0.9099999999999999,2.2116055488586426,4.221934795379639
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,14,0.96,2.1196413040161133,4.168829917907715
4,2,3,A2_SOURCE_ONLY,gaussian_noise,14,0.94,2.24542498588562,4.405956268310547
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,14,0.9299999999999999,2.174182415008545,4.219792366027832
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,14,0.87,2.1314878463745117,4.126375675201416
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,14,0.9099999999999999,2.205225944519043,4.209203243255615
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,15,0.96,2.126267433166504,4.181770324707031
4,2,3,A2_SOURCE_ONLY,gaussian_noise,15,0.95,2.2504522800445557,4.415156364440918
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,15,0.9299999999999999,2.178110361099243,4.2275919914245605
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,15,0.87,2.137230157852173,4.138066291809082
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,15,0.9099999999999999,2.211347818374634,4.2224297523498535
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,16,0.96,2.127230405807495,4.184445858001709
4,2,3,A2_SOURCE_ONLY,gaussian_noise,16,0.94,2.249478816986084,4.413186073303223
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,16,0.9299999999999999,2.177424430847168,4.226079940795898
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,16,0.87,2.1371543407440186,4.139882564544678
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,16,0.9099999999999999,2.2129592895507812,4.226288795471191
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,17,0.96,2.126079559326172,4.1825971603393555
4,2,3,A2_SOURCE_ONLY,gaussian_noise,17,0.94,2.2464535236358643,4.407171726226807
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,17,0.9299999999999999,2.177069664001465,4.225369453430176
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,17,0.87,2.1377618312835693,4.1381731033325195
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,17,0.9099999999999999,2.210310697555542,4.218077659606934
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,18,0.96,2.1244053840637207,4.178712368011475
4,2,3,A2_SOURCE_ONLY,gaussian_noise,18,0.94,2.2483456134796143,4.412007808685303
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,18,0.9199999999999999,2.178481101989746,4.228073596954346
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,18,0.87,2.135446786880493,4.133716583251953
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,18,0.9099999999999999,2.206749677658081,4.210861682891846
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,19,0.96,2.123940944671631,4.178239345550537
4,2,3,A2_SOURCE_ONLY,gaussian_noise,19,0.94,2.2528774738311768,4.419944763183594
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,19,0.9299999999999999,2.1801810264587402,4.2320380210876465
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,19,0.87,2.1366584300994873,4.136273384094238
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,19,0.9099999999999999,2.2125773429870605,4.223764896392822
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,20,0.96,2.128119945526123,4.184985160827637
4,2,3,A2_SOURCE_ONLY,gaussian_noise,20,0.95,2.2558984756469727,4.426488399505615
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,20,0.9299999999999999,2.1832048892974854,4.238758087158203
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,20,0.87,2.138854742050171,4.141210556030273
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,20,0.9099999999999999,2.213963508605957,4.2267584800720215
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,21,0.96,2.131359577178955,4.192870616912842
4,2,3,A2_SOURCE_ONLY,gaussian_noise,21,0.94,2.2498443126678467,4.414432525634766
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,21,0.9299999999999999,2.1762752532958984,4.223895072937012
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,21,0.87,2.1334996223449707,4.129484176635742
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,21,0.9099999999999999,2.210123062133789,4.2187819480896
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,22,0.96,2.127023458480835,4.184556484222412
4,2,3,A2_SOURCE_ONLY,gaussian_noise,22,0.9299999999999999,2.2480788230895996,4.410973072052002
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,22,0.9299999999999999,2.178816795349121,4.228855609893799
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,22,0.87,2.1374166011810303,4.1381144523620605
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,22,0.9099999999999999,2.2108354568481445,4.219613552093506
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,23,0.96,2.1305854320526123,4.19195032119751
4,2,3,A2_SOURCE_ONLY,gaussian_noise,23,0.94,2.2507212162017822,4.415680408477783
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,23,0.9299999999999999,2.1795592308044434,4.230572700500488
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,23,0.88,2.1347904205322266,4.133151054382324
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,23,0.9099999999999999,2.2112984657287598,4.222404479980469
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,24,0.96,2.1233949661254883,4.175607681274414
4,2,3,A2_SOURCE_ONLY,gaussian_noise,24,0.9299999999999999,2.248723268508911,4.412868022918701
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,24,0.9299999999999999,2.180004596710205,4.230908393859863
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,24,0.87,2.137669801712036,4.136588096618652
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,24,0.9099999999999999,2.210695505142212,4.218392372131348
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,25,0.96,2.1289196014404297,4.187153339385986
4,2,3,A2_SOURCE_ONLY,gaussian_noise,25,0.94,2.2496774196624756,4.411827087402344
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,25,0.9299999999999999,2.179591417312622,4.230310440063477
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,25,0.87,2.1362431049346924,4.134922981262207
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,25,0.9099999999999999,2.2130560874938965,4.2253947257995605
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,26,0.96,2.124614953994751,4.178682327270508
4,2,3,A2_SOURCE_ONLY,gaussian_noise,26,0.94,2.2526984214782715,4.419928073883057
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,26,0.9299999999999999,2.182260751724243,4.235834121704102
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,26,0.87,2.137577533721924,4.137907028198242
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,26,0.9099999999999999,2.2116658687591553,4.2215752601623535
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,27,0.96,2.1220312118530273,4.175116539001465
4,2,3,A2_SOURCE_ONLY,gaussian_noise,27,0.94,2.2528913021087646,4.4220662117004395
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,27,0.9299999999999999,2.1847991943359375,4.241750717163086
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,27,0.87,2.1412432193756104,4.145900249481201
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,27,0.9099999999999999,2.2149481773376465,4.22831916809082
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,28,0.96,2.126466751098633,4.182912349700928
4,2,3,A2_SOURCE_ONLY,gaussian_noise,28,0.94,2.2539024353027344,4.422230243682861
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,28,0.9299999999999999,2.1836466789245605,4.238608360290527
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,28,0.87,2.138587474822998,4.139917850494385
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,28,0.9099999999999999,2.2132863998413086,4.225616455078125
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,29,0.96,2.1285383701324463,4.187450885772705
4,2,3,A2_SOURCE_ONLY,gaussian_noise,29,0.94,2.2495296001434326,4.413880348205566
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,29,0.9299999999999999,2.1790168285369873,4.229895114898682
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,29,0.87,2.137479066848755,4.13861083984375
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,29,0.9099999999999999,2.2112059593200684,4.222095012664795
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,30,0.96,2.119525909423828,4.168847560882568
4,2,3,A2_SOURCE_ONLY,gaussian_noise,30,0.94,2.242281913757324,4.399496555328369
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,30,0.9299999999999999,2.1756954193115234,4.2228617668151855
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,30,0.87,2.1334314346313477,4.1295647621154785
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,30,0.9099999999999999,2.207394599914551,4.213148593902588
4,2,3,B0_VANILLA_EEGNET,gaussian_noise,31,0.96,2.131035566329956,4.191338539123535
4,2,3,A2_SOURCE_ONLY,gaussian_noise,31,0.94,2.256901741027832,4.4279608726501465
4,2,3,PUD_SOURCE_ONLY,gaussian_noise,31,0.9299999999999999,2.182857036590576,4.236680507659912
4,2,3,IDENTITY_SOURCE_ONLY,gaussian_noise,31,0.87,2.136514186859131,4.134905815124512
4,2,3,RANDOM_SOURCE_ONLY,gaussian_noise,31,0.9099999999999999,2.2126803398132324,4.223071098327637
4,2,8,B0_VANILLA_EEGNET,channel_dropout,0,0.72,1.2939505577087402,2.4382238388061523
4,2,8,A2_SOURCE_ONLY,channel_dropout,0,0.87,1.388502597808838,2.6208465099334717
4,2,8,PUD_SOURCE_ONLY,channel_dropout,0,0.8200000000000001,1.414068579673767,2.5457613468170166
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,0,0.77,1.3928719758987427,2.552168846130371
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,0,0.77,1.3949792385101318,2.439567804336548
4,2,8,B0_VANILLA_EEGNET,channel_dropout,1,0.64,1.4015051126480103,2.7330570220947266
4,2,8,A2_SOURCE_ONLY,channel_dropout,1,0.54,1.6604130268096924,3.0767767429351807
4,2,8,PUD_SOURCE_ONLY,channel_dropout,1,0.6,1.3341957330703735,2.2185721397399902
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,1,0.6,1.5191045999526978,2.502650260925293
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,1,0.6,1.595134973526001,2.4602434635162354
4,2,8,B0_VANILLA_EEGNET,channel_dropout,2,0.65,1.1918742656707764,2.2026312351226807
4,2,8,A2_SOURCE_ONLY,channel_dropout,2,0.78,1.3725361824035645,2.5701258182525635
4,2,8,PUD_SOURCE_ONLY,channel_dropout,2,0.67,1.5688416957855225,2.8586697578430176
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,2,0.6699999999999999,1.5175954103469849,2.661134719848633
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,2,0.71,1.563291072845459,2.7361533641815186
4,2,8,B0_VANILLA_EEGNET,channel_dropout,3,0.64,1.2899601459503174,2.4563755989074707
4,2,8,A2_SOURCE_ONLY,channel_dropout,3,0.52,2.2074379920959473,4.125303268432617
4,2,8,PUD_SOURCE_ONLY,channel_dropout,3,0.63,1.6622633934020996,3.06475567817688
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,3,0.72,1.2747609615325928,2.1903984546661377
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,3,0.66,1.4815999269485474,2.617931604385376
4,2,8,B0_VANILLA_EEGNET,channel_dropout,4,0.6699999999999999,1.1935497522354126,2.20904541015625
4,2,8,A2_SOURCE_ONLY,channel_dropout,4,0.68,1.224977970123291,2.2240517139434814
4,2,8,PUD_SOURCE_ONLY,channel_dropout,4,0.68,1.3460606336593628,2.37845778465271
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,4,0.78,1.2877781391143799,2.269373655319214
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,4,0.72,1.3786219358444214,2.286085605621338
4,2,8,B0_VANILLA_EEGNET,channel_dropout,5,0.7,1.3517956733703613,2.5878467559814453
4,2,8,A2_SOURCE_ONLY,channel_dropout,5,0.67,1.475421667098999,2.7443909645080566
4,2,8,PUD_SOURCE_ONLY,channel_dropout,5,0.66,1.574941873550415,2.8537003993988037
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,5,0.65,1.9132421016693115,3.5697803497314453
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,5,0.65,1.8089110851287842,3.092837333679199
4,2,8,B0_VANILLA_EEGNET,channel_dropout,6,0.8,1.2546995878219604,2.38049054145813
4,2,8,A2_SOURCE_ONLY,channel_dropout,6,0.8200000000000001,1.137128472328186,2.0388052463531494
4,2,8,PUD_SOURCE_ONLY,channel_dropout,6,0.76,1.47477126121521,2.7513632774353027
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,6,0.81,1.435455322265625,2.7017946243286133
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,6,0.76,1.535032033920288,2.515874147415161
4,2,8,B0_VANILLA_EEGNET,channel_dropout,7,0.72,1.4049392938613892,2.7117764949798584
4,2,8,A2_SOURCE_ONLY,channel_dropout,7,0.8200000000000001,1.2195165157318115,2.3052010536193848
4,2,8,PUD_SOURCE_ONLY,channel_dropout,7,0.8300000000000001,1.523552417755127,2.8357789516448975
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,7,0.8200000000000001,1.3053405284881592,2.4052302837371826
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,7,0.85,1.3947863578796387,2.4948551654815674
4,2,8,B0_VANILLA_EEGNET,channel_dropout,8,0.71,1.576873540878296,3.0485384464263916
4,2,8,A2_SOURCE_ONLY,channel_dropout,8,0.62,1.3925502300262451,2.6240274906158447
4,2,8,PUD_SOURCE_ONLY,channel_dropout,8,0.64,1.4010708332061768,2.6001064777374268
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,8,0.75,1.3921090364456177,2.558875322341919
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,8,0.7,1.476578950881958,2.4796173572540283
4,2,8,B0_VANILLA_EEGNET,channel_dropout,9,0.64,1.1654349565505981,2.241379976272583
4,2,8,A2_SOURCE_ONLY,channel_dropout,9,0.59,1.459938645362854,2.7340455055236816
4,2,8,PUD_SOURCE_ONLY,channel_dropout,9,0.59,1.56165611743927,2.8279623985290527
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,9,0.59,1.6296361684799194,2.908027410507202
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,9,0.59,1.6832536458969116,2.8386707305908203
4,2,8,B0_VANILLA_EEGNET,channel_dropout,10,0.8,1.2794262170791626,2.455916166305542
4,2,8,A2_SOURCE_ONLY,channel_dropout,10,0.8400000000000001,1.2446430921554565,2.1364824771881104
4,2,8,PUD_SOURCE_ONLY,channel_dropout,10,0.87,1.6701840162277222,3.081718921661377
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,10,0.8500000000000001,1.1288379430770874,1.939966082572937
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,10,0.87,1.2241644859313965,1.8884940147399902
4,2,8,B0_VANILLA_EEGNET,channel_dropout,11,0.63,1.2972817420959473,2.4799563884735107
4,2,8,A2_SOURCE_ONLY,channel_dropout,11,0.62,1.3882170915603638,2.586364269256592
4,2,8,PUD_SOURCE_ONLY,channel_dropout,11,0.66,1.3930577039718628,2.4232776165008545
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,11,0.63,1.6816554069519043,3.1497278213500977
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,11,0.64,1.4338030815124512,2.310971975326538
4,2,8,B0_VANILLA_EEGNET,channel_dropout,12,0.6100000000000001,1.1583970785140991,2.134838104248047
4,2,8,A2_SOURCE_ONLY,channel_dropout,12,0.56,1.1776907444000244,1.9536943435668945
4,2,8,PUD_SOURCE_ONLY,channel_dropout,12,0.61,1.1610443592071533,1.881108045578003
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,12,0.61,1.496883749961853,2.5538740158081055
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,12,0.6100000000000001,1.3913495540618896,2.164466619491577
4,2,8,B0_VANILLA_EEGNET,channel_dropout,13,0.73,1.3397812843322754,2.510728120803833
4,2,8,A2_SOURCE_ONLY,channel_dropout,13,0.85,1.4976768493652344,2.776183843612671
4,2,8,PUD_SOURCE_ONLY,channel_dropout,13,0.8300000000000001,1.35237455368042,2.2839794158935547
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,13,0.77,1.6084100008010864,2.769744634628296
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,13,0.8,1.5518367290496826,2.4161508083343506
4,2,8,B0_VANILLA_EEGNET,channel_dropout,14,0.8200000000000001,1.4470367431640625,2.7947630882263184
4,2,8,A2_SOURCE_ONLY,channel_dropout,14,0.62,1.7396878004074097,3.325237989425659
4,2,8,PUD_SOURCE_ONLY,channel_dropout,14,0.8300000000000001,1.4733068943023682,2.6623969078063965
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,14,0.73,1.359015703201294,2.3556582927703857
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,14,0.6599999999999999,1.6411066055297852,2.853933572769165
4,2,8,B0_VANILLA_EEGNET,channel_dropout,15,0.66,1.1733583211898804,2.248755693435669
4,2,8,A2_SOURCE_ONLY,channel_dropout,15,0.54,1.647839903831482,3.173780918121338
4,2,8,PUD_SOURCE_ONLY,channel_dropout,15,0.57,2.0458643436431885,3.984520673751831
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,15,0.74,1.457718014717102,2.7667133808135986
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,15,0.73,1.559956669807434,2.8917670249938965
4,2,8,B0_VANILLA_EEGNET,channel_dropout,16,0.62,1.1912981271743774,2.246629476547241
4,2,8,A2_SOURCE_ONLY,channel_dropout,16,0.5700000000000001,1.29026198387146,2.349275827407837
4,2,8,PUD_SOURCE_ONLY,channel_dropout,16,0.65,1.3399118185043335,2.2941102981567383
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,16,0.61,1.5221805572509766,2.8027639389038086
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,16,0.59,1.4410123825073242,2.4875473976135254
4,2,8,B0_VANILLA_EEGNET,channel_dropout,17,0.6499999999999999,1.0700702667236328,1.9582914113998413
4,2,8,A2_SOURCE_ONLY,channel_dropout,17,0.79,1.1133118867874146,1.9833641052246094
4,2,8,PUD_SOURCE_ONLY,channel_dropout,17,0.74,1.2457554340362549,2.006240129470825
4,2,8,IDENTITY_SOURCE_ONLY,channel_dropout,17,0.71,1.3884634971618652,2.2350223064422607
4,2,8,RANDOM_SOURCE_ONLY,channel_dropout,17,0.72,1.4038084745407104,2.144730806350708
4,2,8,B0_VANILLA_EEGNET,channel_dropout,18,0.6799999999999999,1.2701669931411743,2.4060072898864746
4,2,8,A2_SOURCE_ONLY,channel_dropout,18,0.73,1.36431086063385,2.486252784729004
4,2,8,PUD_SOURCE_ONLY,channel_dropout,18,0.78,1.597750186920166,2.9171993732452393
