method,fold,subject_id,BA,macro_f1,seeds,n_trials,B0_BA,Delta_BA_vs_B0,seed,combined_BA,protected_only_BA,adaptive_only_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_D_finite,adaptive_D_finite,functional_teacher_target,functional_teacher_RMSE,functional_teacher_correlation,target_history_labels_used,internal_holdout_used,WBCIC_outer_used,provenance_subject,provenance_mechanism,protocol,evaluation_session
A2_SOURCE_ONLY,1,43,0.9066666666666666,0.9064568472463208,3,300,0.8933333333333332,0.0133333333333334,1.0,0.91,0.6499999999999999,0.8500000000000001,0.0599999999999998,0.26,1.3266281300245732,1.6794647375697465,PUD_PROJECTED_TEACHER_LOGITS,1.3404850895781433,0.4727148900333097,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,43,0.9066666666666666,0.9064568472463208,3,300,0.8933333333333332,0.0133333333333334,2.0,0.92,0.8,0.78,0.1399999999999999,0.1199999999999998,1.402752196220891,1.5314236903053229,PUD_PROJECTED_TEACHER_LOGITS,1.0204122005841278,0.7189155264449113,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,44,0.8133333333333334,0.8096670545963084,3,300,0.7533333333333333,0.06,0.0,0.77,0.66,0.72,0.05,0.1099999999999999,1.3282955336181763,1.1841101883324705,PUD_PROJECTED_TEACHER_LOGITS,1.2344069979116956,0.6681669998646388,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,44,0.8133333333333334,0.8096670545963084,3,300,0.7533333333333333,0.06,1.0,0.85,0.78,0.71,0.14,0.0699999999999999,1.1818354741460733,1.8906979254361744,PUD_PROJECTED_TEACHER_LOGITS,1.161052177536095,0.6517323673546729,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,44,0.8133333333333334,0.8096670545963084,3,300,0.7533333333333333,0.06,2.0,0.8200000000000001,0.7,0.6599999999999999,0.1600000000000001,0.1200000000000001,1.9906896576877176,1.406230590854221,PUD_PROJECTED_TEACHER_LOGITS,1.0489158471257312,0.7639757336683602,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,48,0.6666666666666666,0.6604018539895038,3,300,0.6966666666666667,-0.03,0.0,0.71,0.62,0.6699999999999999,0.04,0.0899999999999999,1.183853607244207,1.1378946095569715,PUD_PROJECTED_TEACHER_LOGITS,1.2735897090545598,0.2432552700603739,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,48,0.6666666666666666,0.6604018539895038,3,300,0.6966666666666667,-0.03,1.0,0.61,0.48,0.62,-0.01,0.13,2.0154763894058263,1.7425245255533144,PUD_PROJECTED_TEACHER_LOGITS,1.6964493487936638,0.2224844705586118,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,48,0.6666666666666666,0.6604018539895038,3,300,0.6966666666666667,-0.03,2.0,0.6799999999999999,0.6699999999999999,0.53,0.1499999999999999,0.01,1.422966981242263,1.370541084064144,PUD_PROJECTED_TEACHER_LOGITS,1.3847669948247308,0.2571287025402716,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,50,0.59,0.5636813654170689,3,300,0.6333333333333333,-0.0433333333333333,0.0,0.61,0.57,0.54,0.0699999999999999,0.04,1.3175370554555432,1.3297281628424598,PUD_PROJECTED_TEACHER_LOGITS,1.2557173256631289,0.2357667507283669,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,50,0.59,0.5636813654170689,3,300,0.6333333333333333,-0.0433333333333333,1.0,0.6000000000000001,0.54,0.65,-0.0499999999999999,0.06,1.194448741583658,1.1846075311468236,PUD_PROJECTED_TEACHER_LOGITS,0.9023603053564034,0.6104089727871643,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,1,50,0.59,0.5636813654170689,3,300,0.6333333333333333,-0.0433333333333333,2.0,0.56,0.64,0.51,0.05,-0.0799999999999999,1.0671587538303389,1.6768863313918854,PUD_PROJECTED_TEACHER_LOGITS,1.1120385595200786,0.6158262603508508,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,10,0.6833333333333332,0.6787468342455428,3,300,0.6733333333333333,0.0099999999999998,0.0,0.69,0.5599999999999999,0.6699999999999999,0.02,0.13,0.8202309724736397,1.009749939046324,PUD_PROJECTED_TEACHER_LOGITS,0.8226409038192009,0.569709442754508,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,10,0.6833333333333332,0.6787468342455428,3,300,0.6733333333333333,0.0099999999999998,1.0,0.6799999999999999,0.7,0.71,-0.03,-0.02,0.6663022272373523,0.8559353310628011,PUD_PROJECTED_TEACHER_LOGITS,0.9448871951787516,0.5958287922044182,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,10,0.6833333333333332,0.6787468342455428,3,300,0.6733333333333333,0.0099999999999998,2.0,0.6799999999999999,0.6799999999999999,0.6399999999999999,0.04,0.0,0.9268569636496412,0.8143641299551915,PUD_PROJECTED_TEACHER_LOGITS,0.7839839362930556,0.6110997902968437,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,16,0.8366666666666668,0.8363100189236009,3,300,0.85,-0.0133333333333331,0.0,0.8,0.8200000000000001,0.72,0.08,-0.02,0.946300595872658,1.5480492537153163,PUD_PROJECTED_TEACHER_LOGITS,1.1557708497852486,0.8261724417009042,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,16,0.8366666666666668,0.8363100189236009,3,300,0.85,-0.0133333333333331,1.0,0.8200000000000001,0.81,0.79,0.03,0.01,1.2880955411848487,1.3280067849561314,PUD_PROJECTED_TEACHER_LOGITS,0.8414139844666515,0.8259717663607098,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,16,0.8366666666666668,0.8363100189236009,3,300,0.85,-0.0133333333333331,2.0,0.89,0.89,0.75,0.14,0.0,1.326600567746476,1.306762471748376,PUD_PROJECTED_TEACHER_LOGITS,0.9161966421458574,0.8728589894320545,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,21,0.8566666666666668,0.8563877080015289,3,300,0.96,-0.1033333333333331,0.0,0.87,0.74,0.79,0.0799999999999999,0.13,1.0769095363865948,1.1338847609991078,PUD_PROJECTED_TEACHER_LOGITS,1.6639016290812525,0.4712365949805852,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,21,0.8566666666666668,0.8563877080015289,3,300,0.96,-0.1033333333333331,1.0,0.8500000000000001,0.79,0.6799999999999999,0.1700000000000001,0.06,1.3784920754939292,0.8255670180403685,PUD_PROJECTED_TEACHER_LOGITS,1.8936796984572195,0.4609858734684953,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,21,0.8566666666666668,0.8563877080015289,3,300,0.96,-0.1033333333333331,2.0,0.85,0.6599999999999999,0.87,-0.02,0.19,1.118012453085954,1.269303215403984,PUD_PROJECTED_TEACHER_LOGITS,1.0487705160270309,0.5915484907061879,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,22,0.6499999999999999,0.6386624089850771,3,300,0.7033333333333333,-0.0533333333333333,0.0,0.6799999999999999,0.6,0.63,0.0499999999999999,0.0799999999999999,0.6919393413103808,0.9690043460844776,PUD_PROJECTED_TEACHER_LOGITS,1.0261594518257608,0.4734317308464814,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,22,0.6499999999999999,0.6386624089850771,3,300,0.7033333333333333,-0.0533333333333333,1.0,0.6599999999999999,0.71,0.55,0.1099999999999998,-0.05,0.8298330362421991,0.9962747471752028,PUD_PROJECTED_TEACHER_LOGITS,0.9477413613584564,0.4047493679564027,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,22,0.6499999999999999,0.6386624089850771,3,300,0.7033333333333333,-0.0533333333333333,2.0,0.61,0.6,0.5800000000000001,0.0299999999999999,0.01,0.9343067448674782,1.0516455555241826,PUD_PROJECTED_TEACHER_LOGITS,0.8101636377147903,0.7188655824857936,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,31,0.8733333333333334,0.8731995611037134,3,300,0.8566666666666668,0.0166666666666666,0.0,0.8999999999999999,0.71,0.79,0.1099999999999998,0.1899999999999999,0.7777728681130935,1.243562372873475,PUD_PROJECTED_TEACHER_LOGITS,1.1506590649613488,0.5177274164150389,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,31,0.8733333333333334,0.8731995611037134,3,300,0.8566666666666668,0.0166666666666666,1.0,0.82,0.74,0.8,0.0199999999999999,0.0799999999999999,1.1531375071879044,1.107864792627837,PUD_PROJECTED_TEACHER_LOGITS,1.0227630000428962,0.5816470781092733,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,31,0.8733333333333334,0.8731995611037134,3,300,0.8566666666666668,0.0166666666666666,2.0,0.9,0.65,0.69,0.21,0.25,1.4229049104972895,1.4501375925723294,PUD_PROJECTED_TEACHER_LOGITS,0.9846535467681852,0.5674465051998349,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,45,0.7200000000000001,0.7174053012121743,3,300,0.82,-0.0999999999999998,0.0,0.75,0.77,0.64,0.1099999999999999,-0.02,0.9092797178780888,0.9857530417997606,PUD_PROJECTED_TEACHER_LOGITS,0.8532944168035482,0.4206164777334034,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,45,0.7200000000000001,0.7174053012121743,3,300,0.82,-0.0999999999999998,1.0,0.7,0.62,0.61,0.0899999999999999,0.0799999999999999,1.0423987547324094,1.0530248485812514,PUD_PROJECTED_TEACHER_LOGITS,0.8432521972434894,0.597762866175611,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,45,0.7200000000000001,0.7174053012121743,3,300,0.82,-0.0999999999999998,2.0,0.71,0.6,0.65,0.0599999999999999,0.1099999999999999,1.0810140892630091,1.247397740007364,PUD_PROJECTED_TEACHER_LOGITS,0.7507557760169588,0.6057871689504215,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,53,0.7833333333333333,0.7818448511517818,3,300,0.79,-0.0066666666666667,0.0,0.78,0.77,0.74,0.04,0.01,0.9822112445104196,1.036719916826096,PUD_PROJECTED_TEACHER_LOGITS,0.8716626767819318,0.6927198874788532,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,53,0.7833333333333333,0.7818448511517818,3,300,0.79,-0.0066666666666667,1.0,0.78,0.76,0.67,0.1099999999999999,0.02,0.8960927073192606,0.9366552351244276,PUD_PROJECTED_TEACHER_LOGITS,1.0347201850111067,0.5148190240331075,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,53,0.7833333333333333,0.7818448511517818,3,300,0.79,-0.0066666666666667,2.0,0.79,0.64,0.73,0.06,0.15,1.0304809425322428,0.9782015017814586,PUD_PROJECTED_TEACHER_LOGITS,0.7981747760745478,0.7374475929592886,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,9,0.5733333333333334,0.5725913462334363,3,300,0.6733333333333333,-0.0999999999999999,0.0,0.6,0.61,0.56,0.0399999999999999,-0.01,0.8327573744845302,0.9293263258261456,PUD_PROJECTED_TEACHER_LOGITS,1.0606625338313254,0.4480569060976818,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,9,0.5733333333333334,0.5725913462334363,3,300,0.6733333333333333,-0.0999999999999999,1.0,0.53,0.5599999999999999,0.6,-0.0699999999999999,-0.0299999999999999,1.0775315879204894,0.8883271783791614,PUD_PROJECTED_TEACHER_LOGITS,1.259054428050039,0.3101011852424359,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,2,9,0.5733333333333334,0.5725913462334363,3,300,0.6733333333333333,-0.0999999999999999,2.0,0.5900000000000001,0.51,0.61,-0.0199999999999999,0.08,1.1956613211171738,0.9335168860291724,PUD_PROJECTED_TEACHER_LOGITS,0.8573227290332979,0.5827832399219333,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,3,1,0.6699999999999999,0.6657473729529664,3,300,0.64,0.0299999999999999,0.0,0.63,0.62,0.5700000000000001,0.0599999999999999,0.01,1.5449315766906917,0.8187996383522017,PUD_PROJECTED_TEACHER_LOGITS,0.8966941854852548,0.7170997462386187,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,3,1,0.6699999999999999,0.6657473729529664,3,300,0.64,0.0299999999999999,1.0,0.7,0.64,0.65,0.0499999999999999,0.0599999999999999,1.1678503562199352,1.0795567478080816,PUD_PROJECTED_TEACHER_LOGITS,0.9693075900979116,0.6350464492588619,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
A2_SOURCE_ONLY,3,1,0.6699999999999999,0.6657473729529664,3,300,0.64,0.0299999999999999,2.0,0.6799999999999999,0.6499999999999999,0.6599999999999999,0.02,0.03,0.9546847407524452,1.1233727138109453,PUD_PROJECTED_TEACHER_LOGITS,1.126435991446049,0.5560040572309325,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
