final_heldout_accessed,finite_P,finite_normmatched_random,finite_random,fold,interaction_P,interaction_random,local_P,local_random,local_ratio,model,seed,subject_id,task,training_performed
False,"{'BA_change': 0.14, 'CE_change': 0.06396551430225372, 'JS': 0.042180463671684265, 'TV': 0.21060515940189362, 'centered_logit_rms': 0.7366271018981934, 'flip_rate': 0.34, 'true_margin_change': 0.45210516452789307}","{'BA_change': 0.038099999999999995, 'CE_change': 0.022110229295212776, 'JS': 0.020669516981579362, 'TV': 0.13232354179024697, 'centered_logit_rms': 0.539572391808033, 'flip_rate': 0.16670000000000001, 'true_margin_change': 0.16497888989739296}","{'BA_change': 0.011000000000000003, 'CE_change': 0.002586774812953081, 'JS': 0.015178267932496966, 'TV': 0.11044889394193888, 'centered_logit_rms': 0.405016400963068, 'flip_rate': 0.1542, 'true_margin_change': 0.12600823712447892}",1,1.0281196693995298e-07,1.0748605298260828e-07,0.11334651708602905,0.044411346884444355,2.552197243216916,EEGConformer,0,14,OpenBMI_MI,False
False,"{'BA_change': 0.17000000000000004, 'CE_change': 0.23863254487514496, 'JS': 0.06874935328960419, 'TV': 0.2525402009487152, 'centered_logit_rms': 1.2271864414215088, 'flip_rate': 0.27, 'true_margin_change': 1.6134364604949951}","{'BA_change': 0.07259999999999998, 'CE_change': 0.12500238596461713, 'JS': 0.03211882036179304, 'TV': 0.14414343044161795, 'centered_logit_rms': 0.9036117553710937, 'flip_rate': 0.12620000000000003, 'true_margin_change': 0.7586967099830508}","{'BA_change': 0.054799999999999995, 'CE_change': 0.07996764190029353, 'JS': 0.020258433900307862, 'TV': 0.10436658799648285, 'centered_logit_rms': 0.6068875776231288, 'flip_rate': 0.10760000000000002, 'true_margin_change': 0.5584570908546448}",1,1.7448793698804366e-07,1.5661136131939202e-07,0.11334651708602905,0.044411346884444355,2.552197243216916,EEGConformer,0,26,OpenBMI_MI,False
False,"{'BA_change': 0.09000000000000008, 'CE_change': 0.15741612017154694, 'JS': 0.027925843372941017, 'TV': 0.16303527355194092, 'centered_logit_rms': 0.6064006686210632, 'flip_rate': 0.19, 'true_margin_change': 0.7623634934425354}","{'BA_change': 0.02190000000000002, 'CE_change': 0.06365824275111663, 'JS': 0.014950872999615967, 'TV': 0.11044621534645557, 'centered_logit_rms': 0.469021660387516, 'flip_rate': 0.10990000000000003, 'true_margin_change': 0.3404126544110477}","{'BA_change': 0.034100000000000026, 'CE_change': 0.05377120071476384, 'JS': 0.013504324639216065, 'TV': 0.10160790961235762, 'centered_logit_rms': 0.40786344528198243, 'flip_rate': 0.11770000000000001, 'true_margin_change': 0.3062964557670057}",1,1.1777409980595621e-07,1.0253326983900023e-07,0.11334651708602905,0.044411346884444355,2.552197243216916,EEGConformer,0,28,OpenBMI_MI,False
False,"{'BA_change': 0.17999999999999994, 'CE_change': 0.18965119123458862, 'JS': 0.054532431066036224, 'TV': 0.25231850147247314, 'centered_logit_rms': 0.8194769620895386, 'flip_rate': 0.36, 'true_margin_change': 0.8876457810401917}","{'BA_change': 0.056000000000000015, 'CE_change': 0.08465972957666963, 'JS': 0.025701603451743722, 'TV': 0.15051211282610893, 'centered_logit_rms': 0.6033812156319618, 'flip_rate': 0.1512, 'true_margin_change': 0.34835606296313926}","{'BA_change': 0.04190000000000002, 'CE_change': 0.047845019098022024, 'JS': 0.01631937686004676, 'TV': 0.11130361333489418, 'centered_logit_rms': 0.4213510639965534, 'flip_rate': 0.1267, 'true_margin_change': 0.27457255386078033}",1,1.213565781199577e-07,1.1535855840349995e-07,0.11334651708602905,0.044411346884444355,2.552197243216916,EEGConformer,0,31,OpenBMI_MI,False
False,"{'BA_change': 0.030000000000000027, 'CE_change': 0.0631827861070633, 'JS': 0.04797348007559776, 'TV': 0.1859157532453537, 'centered_logit_rms': 1.0874502658843994, 'flip_rate': 0.13, 'true_margin_change': 1.4319339990615845}","{'BA_change': 0.02520000000000003, 'CE_change': 0.046305488280486314, 'JS': 0.02564500514883548, 'TV': 0.11705893687903882, 'centered_logit_rms': 0.8413054168224334, 'flip_rate': 0.06780000000000001, 'true_margin_change': 0.905246179997921}","{'BA_change': 0.013200000000000035, 'CE_change': 0.012120440462604165, 'JS': 0.014827772530261428, 'TV': 0.08049885241314769, 'centered_logit_rms': 0.5876203295588494, 'flip_rate': 0.06480000000000001, 'true_margin_change': 0.6343232410028576}",1,1.568916587757485e-07,1.6001630172013391e-07,0.11334651708602905,0.044411346884444355,2.552197243216916,EEGConformer,0,35,OpenBMI_MI,False
False,"{'BA_change': 0.09999999999999998, 'CE_change': 0.20104019343852997, 'JS': 0.06230871379375458, 'TV': 0.2627827823162079, 'centered_logit_rms': 0.8766632080078125, 'flip_rate': 0.38, 'true_margin_change': 0.7909331321716309}","{'BA_change': 0.023600000000000017, 'CE_change': 0.0964013152406551, 'JS': 0.027973482478410007, 'TV': 0.15309216238558293, 'centered_logit_rms': 0.6359128051996231, 'flip_rate': 0.18580000000000002, 'true_margin_change': 0.2860879635380115}","{'BA_change': -0.004199999999999965, 'CE_change': 0.041835253088502215, 'JS': 0.015426001956220715, 'TV': 0.10919457830488682, 'centered_logit_rms': 0.4113469390571117, 'flip_rate': 0.1442, 'true_margin_change': 0.21063107560621575}",1,1.1229499818909972e-07,1.0347288416312495e-07,0.11334651708602905,0.044411346884444355,2.552197243216916,EEGConformer,0,40,OpenBMI_MI,False
False,"{'BA_change': 0.15000000000000002, 'CE_change': 0.18955864012241364, 'JS': 0.037108492106199265, 'TV': 0.19726794958114624, 'centered_logit_rms': 0.7333147525787354, 'flip_rate': 0.17, 'true_margin_change': 0.8827396631240845}","{'BA_change': 0.07559999999999997, 'CE_change': 0.08685998881817796, 'JS': 0.018364966507069768, 'TV': 0.1226784973591566, 'centered_logit_rms': 0.5445972910523414, 'flip_rate': 0.1216, 'true_margin_change': 0.3834475567028858}","{'BA_change': 0.08209999999999998, 'CE_change': 0.07960061773577763, 'JS': 0.015673883894924075, 'TV': 0.10465694461017847, 'centered_logit_rms': 0.42471106857061386, 'flip_rate': 0.1243, 'true_margin_change': 0.3506687662191689}",1,1.1045107584095604e-07,1.0153175608706988e-07,0.11334651708602905,0.044411346884444355,2.552197243216916,EEGConformer,0,43,OpenBMI_MI,False
False,"{'BA_change': 0.020000000000000018, 'CE_change': -0.04243556037545204, 'JS': 0.051809683442115784, 'TV': 0.2256280928850174, 'centered_logit_rms': 0.870963990688324, 'flip_rate': 0.32, 'true_margin_change': 0.40732574462890625}","{'BA_change': 0.03310000000000004, 'CE_change': 0.011268807296874002, 'JS': 0.023483067313209177, 'TV': 0.13481695614755154, 'centered_logit_rms': 0.6144203537702561, 'flip_rate': 0.15610000000000002, 'true_margin_change': 0.18591476055560632}","{'BA_change': 0.05190000000000003, 'CE_change': 0.01650530162209179, 'JS': 0.02066181564005092, 'TV': 0.12365441776812076, 'centered_logit_rms': 0.4881794184446335, 'flip_rate': 0.1813, 'true_margin_change': 0.15598157741042087}",2,1.1716824133145565e-07,1.1834993287607177e-07,0.24124883115291595,0.07409430496394634,3.255969959773637,EEGConformer,0,1,OpenBMI_MI,False
False,"{'BA_change': 0.09999999999999998, 'CE_change': 0.09733396768569946, 'JS': 0.06589958816766739, 'TV': 0.2772189676761627, 'centered_logit_rms': 0.9353368878364563, 'flip_rate': 0.38, 'true_margin_change': 0.7232793569564819}","{'BA_change': 0.04229999999999995, 'CE_change': 0.06114279996138066, 'JS': 0.03007245254237205, 'TV': 0.15965914584696292, 'centered_logit_rms': 0.6616502550244331, 'flip_rate': 0.18270000000000003, 'true_margin_change': 0.2743008124735206}","{'BA_change': 0.02389999999999995, 'CE_change': 0.03789043064374709, 'JS': 0.0225914814096177, 'TV': 0.12626695211976766, 'centered_logit_rms': 0.4875798501819372, 'flip_rate': 0.16889999999999997, 'true_margin_change': 0.21974403290907504}",2,1.3028643763846048e-07,1.259324091762437e-07,0.24124883115291595,0.07409430496394634,3.255969959773637,EEGConformer,0,8,OpenBMI_MI,False
False,"{'BA_change': 0.040000000000000036, 'CE_change': -0.06611403822898865, 'JS': 0.0738564059138298, 'TV': 0.28547126054763794, 'centered_logit_rms': 1.076083779335022, 'flip_rate': 0.36, 'true_margin_change': 0.6700576543807983}","{'BA_change': 0.02079999999999997, 'CE_change': 0.03076682903465553, 'JS': 0.031164205810055138, 'TV': 0.15324482187628746, 'centered_logit_rms': 0.7494519829750061, 'flip_rate': 0.16800000000000004, 'true_margin_change': 0.31689209867734464}","{'BA_change': 0.037899999999999955, 'CE_change': 0.028835904553416183, 'JS': 0.024639686319278552, 'TV': 0.12601240810006856, 'centered_logit_rms': 0.5452057138085366, 'flip_rate': 0.16469999999999999, 'true_margin_change': 0.25164225333479406}",2,1.431939153917483e-07,1.4474255479512977e-07,0.24124883115291595,0.07409430496394634,3.255969959773637,EEGConformer,0,11,OpenBMI_MI,False
False,"{'BA_change': 0.12, 'CE_change': -0.0027545196935534477, 'JS': 0.07464981824159622, 'TV': 0.2915196120738983, 'centered_logit_rms': 1.0177501440048218, 'flip_rate': 0.4, 'true_margin_change': 0.6251431107521057}","{'BA_change': 0.04649999999999998, 'CE_change': 0.021322165650781245, 'JS': 0.03238274514209479, 'TV': 0.16142109129577875, 'centered_logit_rms': 0.7121910798549652, 'flip_rate': 0.1869, 'true_margin_change': 0.2248153700093826}","{'BA_change': 0.030699999999999977, 'CE_change': -0.006387856400688179, 'JS': 0.02256613831501454, 'TV': 0.1280576264113188, 'centered_logit_rms': 0.4979006014019251, 'flip_rate': 0.1693, 'true_margin_change': 0.14435626464168308}",2,1.3550211974688864e-07,1.3501664177795192e-07,0.24124883115291595,0.07409430496394634,3.255969959773637,EEGConformer,0,23,OpenBMI_MI,False
False,"{'BA_change': 0.13, 'CE_change': 0.03128702938556671, 'JS': 0.06859687715768814, 'TV': 0.2745365798473358, 'centered_logit_rms': 0.9688085317611694, 'flip_rate': 0.39, 'true_margin_change': 0.656057596206665}","{'BA_change': 0.036600000000000035, 'CE_change': 0.034764489135704936, 'JS': 0.030662973085418342, 'TV': 0.1574029006436467, 'centered_logit_rms': 0.6886726871132851, 'flip_rate': 0.18359999999999999, 'true_margin_change': 0.21916745984432054}","{'BA_change': 0.02580000000000003, 'CE_change': 0.02004093496769201, 'JS': 0.024302021843614057, 'TV': 0.13044951669871807, 'centered_logit_rms': 0.529102041721344, 'flip_rate': 0.15940000000000001, 'true_margin_change': 0.16925425549503414}",2,1.1940728938952816e-07,1.3086648834814695e-07,0.24124883115291595,0.07409430496394634,3.255969959773637,EEGConformer,0,30,OpenBMI_MI,False
False,"{'BA_change': 0.18, 'CE_change': 0.062121015042066574, 'JS': 0.06062902510166168, 'TV': 0.26118597388267517, 'centered_logit_rms': 0.9629688858985901, 'flip_rate': 0.36, 'true_margin_change': 0.73464035987854}","{'BA_change': 0.05559999999999999, 'CE_change': 0.028184126777923667, 'JS': 0.02613961063325405, 'TV': 0.14335372045636177, 'centered_logit_rms': 0.6615512675046921, 'flip_rate': 0.15440000000000004, 'true_margin_change': 0.29497029139427466}","{'BA_change': 0.01869999999999998, 'CE_change': 0.006357831950735999, 'JS': 0.0191928129165899, 'TV': 0.1174571530520916, 'centered_logit_rms': 0.4793499021232128, 'flip_rate': 0.1433, 'true_margin_change': 0.19383786347316345}",2,1.5907801298453705e-07,1.5078429825621244e-07,0.24124883115291595,0.07409430496394634,3.255969959773637,EEGConformer,0,48,OpenBMI_MI,False
False,"{'BA_change': 0.010000000000000009, 'CE_change': -0.17312759160995483, 'JS': 0.06255391985177994, 'TV': 0.26297974586486816, 'centered_logit_rms': 0.9597929120063782, 'flip_rate': 0.35, 'true_margin_change': 0.17288093268871307}","{'BA_change': -0.02830000000000001, 'CE_change': -0.04943747971672565, 'JS': 0.02856868233997375, 'TV': 0.1534354145824909, 'centered_logit_rms': 0.6670279231667519, 'flip_rate': 0.19850000000000004, 'true_margin_change': 0.048587470137572385}","{'BA_change': -0.018700000000000012, 'CE_change': -0.036970414830720985, 'JS': 0.022634456340456383, 'TV': 0.1305052754469216, 'centered_logit_rms': 0.5040899623185396, 'flip_rate': 0.18730000000000005, 'true_margin_change': 0.03515524907270447}",2,1.3587089142674813e-07,1.3127294344883468e-07,0.24124883115291595,0.07409430496394634,3.255969959773637,EEGConformer,0,50,OpenBMI_MI,False
False,"{'BA_change': 0.12, 'CE_change': 0.06423666328191757, 'JS': 0.08039121329784393, 'TV': 0.29664233326911926, 'centered_logit_rms': 1.086012840270996, 'flip_rate': 0.38, 'true_margin_change': 0.8230146169662476}","{'BA_change': 0.0527, 'CE_change': 0.06246542023960501, 'JS': 0.034403243446722624, 'TV': 0.16224534571170807, 'centered_logit_rms': 0.7417594358325005, 'flip_rate': 0.17010000000000003, 'true_margin_change': 0.36827343026991}","{'BA_change': 0.045, 'CE_change': 0.033090652586106446, 'JS': 0.02402399272134062, 'TV': 0.12540679974481464, 'centered_logit_rms': 0.528321903347969, 'flip_rate': 0.145, 'true_margin_change': 0.25663499342743307}",2,1.511227907258217e-07,1.5004251892491994e-07,0.24124883115291595,0.07409430496394634,3.255969959773637,EEGConformer,0,52,OpenBMI_MI,False
False,"{'BA_change': 0.050000000000000044, 'CE_change': -0.10830388963222504, 'JS': 0.0659761130809784, 'TV': 0.21247060596942902, 'centered_logit_rms': 1.3537452220916748, 'flip_rate': 0.25, 'true_margin_change': 1.0684947967529297}","{'BA_change': 0.01329999999999998, 'CE_change': 0.016318295109085737, 'JS': 0.04819996477104724, 'TV': 0.17031245797872543, 'centered_logit_rms': 1.2233315217494964, 'flip_rate': 0.16990000000000002, 'true_margin_change': 0.7211939373612404}","{'BA_change': 0.029599999999999963, 'CE_change': 0.06590788792353124, 'JS': 0.06130339390598238, 'TV': 0.18540054000914097, 'centered_logit_rms': 1.306742724776268, 'flip_rate': 0.1846, 'true_margin_change': 0.7815813337638974}",3,2.956074922622065e-07,2.946725945207618e-07,0.3513549566268921,0.2192845793068409,1.6022784535854093,EEGConformer,0,10,OpenBMI_MI,False
False,"{'BA_change': 0.28, 'CE_change': 0.5460816025733948, 'JS': 0.1749918907880783, 'TV': 0.4107529819011688, 'centered_logit_rms': 2.133946418762207, 'flip_rate': 0.52, 'true_margin_change': 2.585137128829956}","{'BA_change': 0.11780000000000002, 'CE_change': 0.3234043390117586, 'JS': 0.09545441346243023, 'TV': 0.25971606351435184, 'centered_logit_rms': 1.7543959951400756, 'flip_rate': 0.2828, 'true_margin_change': 1.3124877493007807}","{'BA_change': 0.07750000000000001, 'CE_change': 0.24472013104939833, 'JS': 0.0782392504438758, 'TV': 0.2196025016158819, 'centered_logit_rms': 1.4714225494861604, 'flip_rate': 0.23549999999999996, 'true_margin_change': 1.1742430698859971}",3,3.301414892575849e-07,3.272626105399468e-07,0.3513549566268921,0.2192845793068409,1.6022784535854093,EEGConformer,0,16,OpenBMI_MI,False
False,"{'BA_change': 0.09999999999999998, 'CE_change': 0.16583086550235748, 'JS': 0.07629424333572388, 'TV': 0.24052239954471588, 'centered_logit_rms': 1.2822833061218262, 'flip_rate': 0.28, 'true_margin_change': 1.2690001726150513}","{'BA_change': 0.06510000000000002, 'CE_change': 0.11370235015405342, 'JS': 0.04391372597776353, 'TV': 0.16595962055027486, 'centered_logit_rms': 1.0565722823143004, 'flip_rate': 0.1585, 'true_margin_change': 0.8470278532803058}","{'BA_change': 0.054100000000000016, 'CE_change': 0.11189575054682792, 'JS': 0.05175203125923872, 'TV': 0.18239737071096898, 'centered_logit_rms': 1.091541844010353, 'flip_rate': 0.1899, 'true_margin_change': 0.8488440111279487}",3,2.7018765536013234e-07,2.601232435495149e-07,0.3513549566268921,0.2192845793068409,1.6022784535854093,EEGConformer,0,19,OpenBMI_MI,False
False,"{'BA_change': 0.0, 'CE_change': -0.31580865383148193, 'JS': 0.09868043661117554, 'TV': 0.2731471657752991, 'centered_logit_rms': 1.684489369392395, 'flip_rate': 0.3, 'true_margin_change': 0.750684916973114}","{'BA_change': -0.00540000000000004, 'CE_change': -0.10095847514108755, 'JS': 0.05687763381749392, 'TV': 0.18681517168879508, 'centered_logit_rms': 1.3982218897342682, 'flip_rate': 0.18419999999999997, 'true_margin_change': 0.47055715712951496}","{'BA_change': 0.007999999999999955, 'CE_change': -0.07977160129696131, 'JS': 0.061350104408338664, 'TV': 0.1904031752794981, 'centered_logit_rms': 1.3149274969100953, 'flip_rate': 0.2036, 'true_margin_change': 0.5120959594566376}",3,3.0324656563607277e-07,2.8742201436671165e-07,0.3513549566268921,0.2192845793068409,1.6022784535854093,EEGConformer,0,22,OpenBMI_MI,False
False,"{'BA_change': 0.3799999999999999, 'CE_change': 0.7545057535171509, 'JS': 0.19871191680431366, 'TV': 0.4375308156013489, 'centered_logit_rms': 2.44857120513916, 'flip_rate': 0.48, 'true_margin_change': 3.324333429336548}","{'BA_change': 0.20939999999999995, 'CE_change': 0.3657494565099478, 'JS': 0.1043675522133708, 'TV': 0.2665259848535061, 'centered_logit_rms': 1.9177325212955474, 'flip_rate': 0.259, 'true_margin_change': 1.8476879301853477}","{'BA_change': 0.12009999999999992, 'CE_change': 0.18981757882240344, 'JS': 0.06241726032458246, 'TV': 0.18341200783848763, 'centered_logit_rms': 1.3563586789369584, 'flip_rate': 0.1789, 'true_margin_change': 1.3385108697181567}",3,3.1894626317807706e-07,3.016302358105349e-07,0.3513549566268921,0.2192845793068409,1.6022784535854093,EEGConformer,0,27,OpenBMI_MI,False
False,"{'BA_change': 0.13, 'CE_change': -0.14212411642074585, 'JS': 0.16553479433059692, 'TV': 0.3941652774810791, 'centered_logit_rms': 2.1789445877075195, 'flip_rate': 0.43, 'true_margin_change': 0.9234203100204468}","{'BA_change': 0.05779999999999995, 'CE_change': 0.012956566178763751, 'JS': 0.09115015182644129, 'TV': 0.25704000882804395, 'centered_logit_rms': 1.7551877737045287, 'flip_rate': 0.28540000000000004, 'true_margin_change': 0.4428811873465747}","{'BA_change': 0.028899999999999957, 'CE_change': 0.013504982686135918, 'JS': 0.08380851976573467, 'TV': 0.23408617824316025, 'centered_logit_rms': 1.478925166130066, 'flip_rate': 0.2609, 'true_margin_change': 0.382461842931807}",3,3.416001845835126e-07,2.856521106764376e-07,0.3513549566268921,0.2192845793068409,1.6022784535854093,EEGConformer,0,34,OpenBMI_MI,False
False,"{'BA_change': 0.029999999999999916, 'CE_change': 0.013378552161157131, 'JS': 0.056871939450502396, 'TV': 0.22405797243118286, 'centered_logit_rms': 1.0037840604782104, 'flip_rate': 0.21, 'true_margin_change': 0.7780271172523499}","{'BA_change': 0.0005999999999999539, 'CE_change': 0.04498442273354158, 'JS': 0.03559143701568246, 'TV': 0.16220192957669496, 'centered_logit_rms': 0.8601880174875259, 'flip_rate': 0.1422, 'true_margin_change': 0.5510593533888459}","{'BA_change': 0.019899999999999946, 'CE_change': 0.10467007629340515, 'JS': 0.04925126764923334, 'TV': 0.19134574085474015, 'centered_logit_rms': 0.9141196689009666, 'flip_rate': 0.2023, 'true_margin_change': 0.5695101788267494}",3,1.8802762724590139e-07,1.854158392688987e-07,0.3513549566268921,0.2192845793068409,1.6022784535854093,EEGConformer,0,45,OpenBMI_MI,False
