task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
WBCIC_MI,WBCIC,1,0,sub-45,XS_FT,0.9299999999999999,0.9299719887955182,0.93,200,3025871f866f4d3151bf029d0bdcf5a3a61d7386bbfce806268f7f2086f08380,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-7,LiteBN_BASELINE,0.795,0.7949538646195394,0.795,200,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-7,LiteBN_XS,0.825,0.822654607179955,0.825,200,e45b2658f076625db6e3b1aff824a194d7c12db64fd0357ddf8689089b963256,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-7,XS_FT,0.825,0.822654607179955,0.825,200,3025871f866f4d3151bf029d0bdcf5a3a61d7386bbfce806268f7f2086f08380,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,2,0,sub-1,LiteBN_BASELINE,0.905,0.9045969219954307,0.905,200,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-1,LiteBN_XS,0.95,0.9499799919967987,0.95,200,b26f1a0812c9ac95607a8d4e0a0376d242271a7f2af3e4a48c9415be7c8b935f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-1,XS_FT,0.9450000000000001,0.9449656035021888,0.945,200,3180025c7f60ab36151affa8e2e62ded49c9ffcd2b6a1513362f06aca70e6ed7,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-14,LiteBN_BASELINE,0.515,0.5144051463042227,0.515,200,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-14,LiteBN_XS,0.53,0.5191815856777494,0.53,200,b26f1a0812c9ac95607a8d4e0a0376d242271a7f2af3e4a48c9415be7c8b935f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-14,XS_FT,0.525,0.5161824246899748,0.525,200,3180025c7f60ab36151affa8e2e62ded49c9ffcd2b6a1513362f06aca70e6ed7,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-23,LiteBN_BASELINE,0.97,0.9699729756781104,0.97,200,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-23,LiteBN_XS,0.94,0.9397832195905259,0.94,200,b26f1a0812c9ac95607a8d4e0a0376d242271a7f2af3e4a48c9415be7c8b935f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-23,XS_FT,0.935,0.9347242097863473,0.935,200,3180025c7f60ab36151affa8e2e62ded49c9ffcd2b6a1513362f06aca70e6ed7,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-32,LiteBN_BASELINE,0.605,0.6005965772643393,0.605,200,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-32,LiteBN_XS,0.62,0.614448051948052,0.62,200,b26f1a0812c9ac95607a8d4e0a0376d242271a7f2af3e4a48c9415be7c8b935f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-32,XS_FT,0.615,0.6098401357959008,0.615,200,3180025c7f60ab36151affa8e2e62ded49c9ffcd2b6a1513362f06aca70e6ed7,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-34,LiteBN_BASELINE,0.6000000000000001,0.5980303487086724,0.6,200,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-34,LiteBN_XS,0.54,0.5279146141215106,0.54,200,b26f1a0812c9ac95607a8d4e0a0376d242271a7f2af3e4a48c9415be7c8b935f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-34,XS_FT,0.53,0.5160127690248172,0.53,200,3180025c7f60ab36151affa8e2e62ded49c9ffcd2b6a1513362f06aca70e6ed7,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-50,LiteBN_BASELINE,0.94,0.9399038461538461,0.94,200,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-50,LiteBN_XS,0.9450000000000001,0.9449656035021888,0.945,200,b26f1a0812c9ac95607a8d4e0a0376d242271a7f2af3e4a48c9415be7c8b935f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,0,sub-50,XS_FT,0.9450000000000001,0.9449656035021888,0.945,200,3180025c7f60ab36151affa8e2e62ded49c9ffcd2b6a1513362f06aca70e6ed7,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,3,0,sub-11,LiteBN_BASELINE,0.6950000000000001,0.6940745755911633,0.695,200,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-11,LiteBN_XS,0.7050000000000001,0.7046381817726715,0.705,200,d819254929e87529cdce06f8ba5d61a7f3b846e4617626d618efdeafa046dc5e,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-11,XS_FT,0.7050000000000001,0.7041049173750595,0.705,200,a4406affc6deb7df8174c046eade71738d8f84afad087c158a31b1f02d81bede,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-13,LiteBN_BASELINE,0.89,0.89,0.89,200,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-13,LiteBN_XS,0.875,0.8749218261413383,0.875,200,d819254929e87529cdce06f8ba5d61a7f3b846e4617626d618efdeafa046dc5e,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-13,XS_FT,0.88,0.8798919027124412,0.88,200,a4406affc6deb7df8174c046eade71738d8f84afad087c158a31b1f02d81bede,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-24,LiteBN_BASELINE,0.9182449494949495,0.9179465600673259,0.9179487179487179,195,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-24,LiteBN_XS,0.922979797979798,0.9230445420821385,0.9230769230769231,195,d819254929e87529cdce06f8ba5d61a7f3b846e4617626d618efdeafa046dc5e,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-24,XS_FT,0.9231376262626263,0.9230688303832093,0.9230769230769231,195,a4406affc6deb7df8174c046eade71738d8f84afad087c158a31b1f02d81bede,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-26,LiteBN_BASELINE,0.73,0.7282608695652174,0.73,200,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-26,LiteBN_XS,0.6799999999999999,0.6736026111791106,0.68,200,d819254929e87529cdce06f8ba5d61a7f3b846e4617626d618efdeafa046dc5e,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-26,XS_FT,0.72,0.7186212440960708,0.72,200,a4406affc6deb7df8174c046eade71738d8f84afad087c158a31b1f02d81bede,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-29,LiteBN_BASELINE,0.895,0.8944060339409177,0.895,200,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-29,LiteBN_XS,0.885,0.8849741191768148,0.885,200,d819254929e87529cdce06f8ba5d61a7f3b846e4617626d618efdeafa046dc5e,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-29,XS_FT,0.885,0.8849971249281232,0.885,200,a4406affc6deb7df8174c046eade71738d8f84afad087c158a31b1f02d81bede,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-47,LiteBN_BASELINE,0.915,0.9148957472904308,0.915,200,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-47,LiteBN_XS,0.87,0.8693598633303186,0.87,200,d819254929e87529cdce06f8ba5d61a7f3b846e4617626d618efdeafa046dc5e,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,0,sub-47,XS_FT,0.855,0.8536794571003304,0.855,200,a4406affc6deb7df8174c046eade71738d8f84afad087c158a31b1f02d81bede,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,4,0,sub-16,LiteBN_BASELINE,0.575,0.5658724686534385,0.575,200,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-16,LiteBN_XS,0.59,0.5899589958995899,0.59,200,d37f0c4c8975406de573c855931935c66374b12aa2f5f04ebf3e3ff8dbb8e49d,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-16,XS_FT,0.6000000000000001,0.5974235104669887,0.6,200,e1f51b1d906400c4f69e78ea58240c40703c476ef60188aa28bcdc3b37420f88,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-27,LiteBN_BASELINE,0.6699999999999999,0.6683750376846548,0.67,200,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-27,LiteBN_XS,0.65,0.6464646464646464,0.65,200,d37f0c4c8975406de573c855931935c66374b12aa2f5f04ebf3e3ff8dbb8e49d,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-27,XS_FT,0.635,0.6334513318771811,0.635,200,e1f51b1d906400c4f69e78ea58240c40703c476ef60188aa28bcdc3b37420f88,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-36,LiteBN_BASELINE,0.965,0.9649781113195748,0.965,200,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-36,LiteBN_XS,0.96,0.9599639675708138,0.96,200,d37f0c4c8975406de573c855931935c66374b12aa2f5f04ebf3e3ff8dbb8e49d,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-36,XS_FT,0.97,0.9699879951980792,0.97,200,e1f51b1d906400c4f69e78ea58240c40703c476ef60188aa28bcdc3b37420f88,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-41,LiteBN_BASELINE,0.87,0.8699869986998701,0.87,200,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-41,LiteBN_XS,0.875,0.8746207277012964,0.875,200,d37f0c4c8975406de573c855931935c66374b12aa2f5f04ebf3e3ff8dbb8e49d,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-41,XS_FT,0.88,0.879020062506301,0.88,200,e1f51b1d906400c4f69e78ea58240c40703c476ef60188aa28bcdc3b37420f88,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-48,LiteBN_BASELINE,0.865,0.8649696181640869,0.865,200,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-48,LiteBN_XS,0.855,0.8543847756772364,0.855,200,d37f0c4c8975406de573c855931935c66374b12aa2f5f04ebf3e3ff8dbb8e49d,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-48,XS_FT,0.87,0.8698828946051447,0.87,200,e1f51b1d906400c4f69e78ea58240c40703c476ef60188aa28bcdc3b37420f88,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-5,LiteBN_BASELINE,0.78,0.7794486215538847,0.78,200,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-5,LiteBN_XS,0.795,0.7949948748718718,0.795,200,d37f0c4c8975406de573c855931935c66374b12aa2f5f04ebf3e3ff8dbb8e49d,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,0,sub-5,XS_FT,0.8049999999999999,0.8049561151259033,0.805,200,e1f51b1d906400c4f69e78ea58240c40703c476ef60188aa28bcdc3b37420f88,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
