subject_id,session,BA,macro_F1,task,fold,seed,checkpoint_sha256
sub-39,S0,0.55,0.4950061721467849,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-39,S1,0.8300000000000001,0.8282828282828283,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-39,S2,0.74,0.7312939231087227,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-40,S0,0.8,0.7947454844006567,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-40,S1,0.7350000000000001,0.7335009428032684,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-40,S2,0.825,0.8244690187818149,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-43,S0,0.995,0.9949998749968749,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-43,S1,1.0,1.0,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-43,S2,1.0,1.0,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-46,S0,0.99,0.9899989998999901,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-46,S1,0.995,0.9949998749968749,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-46,S2,0.97,0.9699879951980792,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-51,S0,0.755,0.7517164500519369,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-51,S1,0.83,0.8266013871889024,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-51,S2,0.8,0.7987117552334944,WBCIC_MI,0,1,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f
sub-4,S0,0.53,0.49304282170208175,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-4,S1,0.5349999999999999,0.5185213947347985,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-4,S2,0.685,0.6772458310919849,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-8,S0,0.81,0.8043455874781176,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-8,S1,0.8899999999999999,0.8894583458948849,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-8,S2,0.88,0.8785302156088672,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-10,S0,0.625,0.6145048957878235,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-10,S1,0.72,0.7192982456140351,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-10,S2,0.8,0.7975503593481121,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-15,S0,0.7849999999999999,0.7830419536315245,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-15,S1,0.74,0.7368154671525458,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-15,S2,0.7,0.6875,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-20,S0,0.905,0.9044626021370208,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-20,S1,0.86,0.8579545454545454,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-20,S2,0.48,0.37492487077773773,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-39,S0,0.495,0.39591494960973717,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-39,S1,0.71,0.6906666666666667,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-39,S2,0.7649999999999999,0.7557109072481094,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-40,S0,0.675,0.6440209206166653,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-40,S1,0.635,0.5888597899242488,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-40,S2,0.71,0.6906666666666667,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-43,S0,0.975,0.9749843652282677,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-43,S1,0.965,0.9649781113195748,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-43,S2,0.96,0.9599358974358975,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-46,S0,0.9550000000000001,0.9549086900974473,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-46,S1,0.915,0.9143814056558637,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-46,S2,0.885,0.8834587418611133,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-51,S0,0.71,0.7013695808876532,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-51,S1,0.7749999999999999,0.7678916827852997,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-51,S2,0.79,0.7829681686647375,WBCIC_MI,0,2,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891
sub-4,S0,0.595,0.5937711577522005,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-4,S1,0.5800000000000001,0.5796216594935442,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-4,S2,0.6,0.5850191928623301,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-8,S0,0.88,0.8794091046126018,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-8,S1,0.915,0.9148275257396228,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-8,S2,0.9099999999999999,0.9095568284594513,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-10,S0,0.62,0.62,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-10,S1,0.735,0.7349933748343709,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-10,S2,0.815,0.8147730970438787,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-15,S0,0.815,0.8144386769979186,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-15,S1,0.74,0.7393483709273183,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-15,S2,0.775,0.7724917212265223,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-20,S0,0.94,0.9399759903961584,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-20,S1,0.79,0.7821350762527233,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-20,S2,0.495,0.4948863494286215,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-39,S0,0.5900000000000001,0.5432263814616756,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-39,S1,0.78,0.7726333195535345,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-39,S2,0.87,0.8698828946051447,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-40,S0,0.895,0.8949763696831787,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-40,S1,0.79,0.7898108297467721,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-40,S2,0.885,0.8848589522164652,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-43,S0,0.995,0.9949998749968749,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-43,S1,0.99,0.99,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-43,S2,0.99,0.99,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-46,S0,0.97,0.9699729756781104,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-46,S1,0.98,0.9799919967987194,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-46,S2,0.975,0.9749843652282677,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-51,S0,0.765,0.7623802421699234,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-51,S1,0.8300000000000001,0.8286117552172598,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-51,S2,0.8200000000000001,0.8191136569189026,WBCIC_MI,1,0,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f
sub-4,S0,0.54,0.5227720717916796,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-4,S1,0.57,0.5587027914614121,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-4,S2,0.675,0.674601386698706,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-8,S0,0.9,0.8999899989999001,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-8,S1,0.94,0.94,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-8,S2,0.915,0.9147420948368815,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-10,S0,0.64,0.63996399639964,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-10,S1,0.695,0.6700473292765382,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-10,S2,0.83,0.83,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-15,S0,0.78,0.7798018216394755,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-15,S1,0.755,0.7546995068959474,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-15,S2,0.745,0.7448405253283302,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-20,S0,0.9199999999999999,0.9199279351416274,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-20,S1,0.845,0.8432720746227155,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-20,S2,0.45999999999999996,0.4140625,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-39,S0,0.54,0.46703742324180275,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-39,S1,0.7749999999999999,0.7687029374726941,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-39,S2,0.875,0.8749968749218731,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-40,S0,0.915,0.9149978749468737,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-40,S1,0.7849999999999999,0.7840877708317642,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-40,S2,0.845,0.8449961249031226,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-43,S0,0.99,0.9899989998999901,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-43,S1,0.99,0.9899989998999901,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-43,S2,0.995,0.9949998749968749,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-46,S0,0.975,0.9749843652282677,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-46,S1,0.99,0.9899989998999901,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-46,S2,0.975,0.9749943737340903,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-51,S0,0.73,0.7260551948051948,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-51,S1,0.8,0.7953964194373402,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-51,S2,0.7949999999999999,0.7935080959935534,WBCIC_MI,1,1,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69
sub-4,S0,0.5599999999999999,0.5524361712948835,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-4,S1,0.605,0.6047529706066291,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-4,S2,0.61,0.6096486838154338,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-8,S0,0.87,0.8696741854636592,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-8,S1,0.915,0.9148957472904308,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-8,S2,0.9199999999999999,0.9197994987468672,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-10,S0,0.65,0.6496847162446202,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-10,S1,0.7050000000000001,0.7017113678303293,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-10,S2,0.795,0.7949538646195394,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-15,S0,0.765,0.7649471131004475,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-15,S1,0.7150000000000001,0.7133878064110623,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-15,S2,0.755,0.7545028683083244,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-20,S0,0.93,0.93,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-20,S1,0.905,0.9044626021370208,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-20,S2,0.475,0.4748818484158936,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-39,S0,0.5,0.4540888743312589,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-39,S1,0.775,0.7719844949456562,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-39,S2,0.865,0.8649966249156229,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-40,S0,0.895,0.8947869435607105,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-40,S1,0.77,0.7694235588972431,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-40,S2,0.885,0.8847666524712543,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-43,S0,0.995,0.9949998749968749,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-43,S1,0.985,0.9849996249906248,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-43,S2,0.99,0.9899989998999901,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-46,S0,0.995,0.9949998749968749,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-46,S1,0.975,0.9749843652282677,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-46,S2,0.9650000000000001,0.9649570724137068,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-51,S0,0.75,0.7463474025974026,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-51,S1,0.86,0.8585858585858586,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-51,S2,0.815,0.813953488372093,WBCIC_MI,1,2,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97
sub-4,S0,0.535,0.5323695788812068,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-4,S1,0.565,0.5649891247281182,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-4,S2,0.615,0.6098401357959008,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-8,S0,0.875,0.8747463613817982,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-8,S1,0.94,0.93999399939994,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-8,S2,0.935,0.9349202773397411,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-10,S0,0.615,0.6133664733499034,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-10,S1,0.7050000000000001,0.7048155096935584,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-10,S2,0.8049999999999999,0.8048780487804879,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-15,S0,0.79,0.7889659330720531,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-15,S1,0.755,0.7511111111111111,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-15,S2,0.78,0.7762180856474418,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-20,S0,0.94,0.9399459513562206,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-20,S1,0.7849999999999999,0.7789828069183522,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-20,S2,0.5,0.4914047401078222,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-39,S0,0.5449999999999999,0.5306254029658285,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-39,S1,0.79,0.788647342995169,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-39,S2,0.765,0.7649941248531213,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-40,S0,0.88,0.88,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-40,S1,0.77,0.767182913250329,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-40,S2,0.8500000000000001,0.8497596153846154,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-43,S0,0.99,0.99,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-43,S1,0.99,0.9899989998999901,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-43,S2,0.98,0.9799979997999799,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-46,S0,0.9650000000000001,0.9649570724137068,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-46,S1,0.96,0.9599639675708138,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-46,S2,0.94,0.9397832195905259,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-51,S0,0.73,0.7266929851199515,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-51,S1,0.795,0.7917460317460318,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-51,S2,0.79,0.7882851093860268,WBCIC_MI,2,0,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01
sub-4,S0,0.5549999999999999,0.55311189776807,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-4,S1,0.56,0.5588972431077694,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-4,S2,0.66,0.65996599659966,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-8,S0,0.865,0.8649155722326454,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-8,S1,0.935,0.9349853717086345,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-8,S2,0.895,0.8947869435607105,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-10,S0,0.64,0.6347402597402598,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-10,S1,0.745,0.7409523809523809,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-10,S2,0.86,0.859775641025641,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-15,S0,0.775,0.7714285714285715,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-15,S1,0.725,0.7213143827113577,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-15,S2,0.73,0.7295673076923077,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-20,S0,0.955,0.9549898727213624,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-20,S1,0.895,0.8945544927317919,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-20,S2,0.51,0.4987212276214834,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-39,S0,0.5349999999999999,0.49389132268509695,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-39,S1,0.76,0.7591328783621036,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-39,S2,0.77,0.7699769976997699,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
sub-40,S0,0.875,0.8748466871918099,WBCIC_MI,2,1,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101
