task,subject_id,condition,projector_id,BA,macro_F1,WS_BA
OpenBMI_ERP,12,RandomRank16,69,0.7915151515151515,0.8333759621372657,0.7915151515151515
OpenBMI_ERP,12,RandomRank16,70,0.7928080808080809,0.8357104572980554,0.7928080808080809
OpenBMI_ERP,12,RandomRank16,71,0.8156161616161616,0.8545815046178927,0.8156161616161616
OpenBMI_ERP,12,RandomRank16,72,0.8215959595959597,0.8622441120713461,0.8215959595959597
OpenBMI_ERP,12,RandomRank16,73,0.8236363636363637,0.8549194921456904,0.8236363636363637
OpenBMI_ERP,12,RandomRank16,74,0.788,0.8272832569659343,0.788
OpenBMI_ERP,12,RandomRank16,75,0.7862222222222222,0.8296651690962413,0.7862222222222222
OpenBMI_ERP,12,RandomRank16,76,0.8586262626262626,0.8878267717361628,0.8586262626262626
OpenBMI_ERP,12,RandomRank16,77,0.8306868686868687,0.8673081300636909,0.8306868686868687
OpenBMI_ERP,12,RandomRank16,78,0.7666464646464647,0.8048795146034812,0.7666464646464647
OpenBMI_ERP,12,RandomRank16,79,0.8108282828282828,0.8498722716138212,0.8108282828282828
OpenBMI_ERP,12,RandomRank16,80,0.762989898989899,0.8064114116111403,0.762989898989899
OpenBMI_ERP,12,RandomRank16,81,0.7783838383838384,0.8238346268565292,0.7783838383838384
OpenBMI_ERP,12,RandomRank16,82,0.844,0.878327376279474,0.844
OpenBMI_ERP,12,RandomRank16,83,0.7893939393939393,0.8271992059146916,0.7893939393939393
OpenBMI_ERP,12,RandomRank16,84,0.7636161616161616,0.807464039761258,0.7636161616161616
OpenBMI_ERP,12,RandomRank16,85,0.7797575757575756,0.8220049538148383,0.7797575757575756
OpenBMI_ERP,12,RandomRank16,86,0.8255555555555555,0.8568285230520534,0.8255555555555555
OpenBMI_ERP,12,RandomRank16,87,0.7347070707070708,0.7661349058863883,0.7347070707070708
OpenBMI_ERP,12,RandomRank16,88,0.7735353535353535,0.8127063992154843,0.7735353535353535
OpenBMI_ERP,12,RandomRank16,89,0.8222222222222222,0.8563309205754144,0.8222222222222222
OpenBMI_ERP,12,RandomRank16,90,0.8139191919191919,0.8516286066576115,0.8139191919191919
OpenBMI_ERP,12,RandomRank16,91,0.7296161616161616,0.7729866215589041,0.7296161616161616
OpenBMI_ERP,12,RandomRank16,92,0.7792323232323233,0.8189978813628015,0.7792323232323233
OpenBMI_ERP,12,RandomRank16,93,0.8144040404040405,0.85284717370363,0.8144040404040405
OpenBMI_ERP,12,RandomRank16,94,0.7626666666666666,0.7950452945341958,0.7626666666666666
OpenBMI_ERP,12,RandomRank16,95,0.8752525252525253,0.8969208879867402,0.8752525252525253
OpenBMI_ERP,12,RandomRank16,96,0.7803434343434343,0.8213335521968452,0.7803434343434343
OpenBMI_ERP,12,RandomRank16,97,0.8006666666666666,0.840652484372142,0.8006666666666666
OpenBMI_ERP,12,RandomRank16,98,0.7824040404040404,0.8244116780998234,0.7824040404040404
OpenBMI_ERP,12,RandomRank16,99,0.7233333333333333,0.7687983944580079,0.7233333333333333
OpenBMI_ERP,12,ScaleCollapse-fixed,-1,0.8006868686868687,0.8446585040567604,0.8006868686868687
OpenBMI_ERP,13,Intact,-1,0.9162626262626262,0.8483949761313081,0.9039999999999999
OpenBMI_ERP,13,RandomRank16,0,0.8323232323232322,0.8426720862954354,0.8134343434343434
OpenBMI_ERP,13,RandomRank16,1,0.8469494949494949,0.8518728793034677,0.824060606060606
OpenBMI_ERP,13,RandomRank16,2,0.8218989898989899,0.8208689586404405,0.7946666666666666
OpenBMI_ERP,13,RandomRank16,3,0.851030303030303,0.8394418111778208,0.8300202020202021
OpenBMI_ERP,13,RandomRank16,4,0.8612929292929293,0.8548654447140382,0.8258787878787879
OpenBMI_ERP,13,RandomRank16,5,0.8656969696969697,0.8500201617441298,0.8581414141414141
OpenBMI_ERP,13,RandomRank16,6,0.8744646464646465,0.8405994690848264,0.868949494949495
OpenBMI_ERP,13,RandomRank16,7,0.8564646464646465,0.8367361523645014,0.8355959595959597
OpenBMI_ERP,13,RandomRank16,8,0.8608888888888888,0.846703692960072,0.8488282828282828
OpenBMI_ERP,13,RandomRank16,9,0.8666666666666667,0.8562773775584063,0.8580000000000001
OpenBMI_ERP,13,RandomRank16,10,0.8687878787878788,0.8506341421226487,0.8585454545454546
OpenBMI_ERP,13,RandomRank16,11,0.8832525252525252,0.8597243388609339,0.8707474747474748
OpenBMI_ERP,13,RandomRank16,12,0.8352727272727273,0.8412628265121307,0.808949494949495
OpenBMI_ERP,13,RandomRank16,13,0.8493535353535353,0.8470619028899123,0.8204040404040405
OpenBMI_ERP,13,RandomRank16,14,0.8310707070707071,0.8351498090434076,0.8223434343434344
OpenBMI_ERP,13,RandomRank16,15,0.8283232323232324,0.8373267595096401,0.8183838383838383
OpenBMI_ERP,13,RandomRank16,16,0.8531313131313131,0.8474321042393754,0.8503232323232324
OpenBMI_ERP,13,RandomRank16,17,0.8677777777777779,0.853499623210533,0.8522222222222222
OpenBMI_ERP,13,RandomRank16,18,0.8723232323232324,0.8559043283485457,0.8549494949494949
OpenBMI_ERP,13,RandomRank16,19,0.8702424242424243,0.860989015173092,0.8381616161616161
OpenBMI_ERP,13,RandomRank16,20,0.810060606060606,0.8246002831860718,0.7972929292929293
OpenBMI_ERP,13,RandomRank16,21,0.8688484848484849,0.8454292955608868,0.8579393939393939
OpenBMI_ERP,13,RandomRank16,22,0.8538585858585859,0.8469786138158881,0.8378181818181818
OpenBMI_ERP,13,RandomRank16,23,0.8430909090909091,0.830492021686071,0.8252727272727273
OpenBMI_ERP,13,RandomRank16,24,0.8681818181818183,0.8491921727868299,0.8586262626262626
OpenBMI_ERP,13,RandomRank16,25,0.8531313131313131,0.8445633475201978,0.8455757575757575
OpenBMI_ERP,13,RandomRank16,26,0.8695959595959596,0.8504494676295423,0.845111111111111
OpenBMI_ERP,13,RandomRank16,27,0.8673131313131314,0.8614766391203391,0.8482424242424241
OpenBMI_ERP,13,RandomRank16,28,0.8832525252525253,0.8460971590685593,0.8613737373737373
OpenBMI_ERP,13,RandomRank16,29,0.8331919191919192,0.8413573652500178,0.8095555555555555
OpenBMI_ERP,13,RandomRank16,30,0.857919191919192,0.8537021550550217,0.8416969696969697
OpenBMI_ERP,13,RandomRank16,31,0.843959595959596,0.8418592742796104,0.8216565656565656
OpenBMI_ERP,13,RandomRank16,32,0.8677777777777779,0.8524001594428668,0.8430707070707071
OpenBMI_ERP,13,RandomRank16,33,0.8537979797979798,0.8343541382656395,0.838080808080808
OpenBMI_ERP,13,RandomRank16,34,0.8724646464646465,0.8573494507242072,0.8575757575757575
OpenBMI_ERP,13,RandomRank16,35,0.8705050505050506,0.8399960077979347,0.86
OpenBMI_ERP,13,RandomRank16,36,0.8837777777777778,0.863669351871052,0.8635353535353535
OpenBMI_ERP,13,RandomRank16,37,0.8581818181818182,0.853053145233751,0.8334949494949495
OpenBMI_ERP,13,RandomRank16,38,0.8755555555555555,0.8412071125655108,0.8705252525252526
OpenBMI_ERP,13,RandomRank16,39,0.8771717171717172,0.8503147339139727,0.859010101010101
OpenBMI_ERP,13,RandomRank16,40,0.8699595959595959,0.8560254442540217,0.8417171717171716
OpenBMI_ERP,13,RandomRank16,41,0.8526060606060606,0.8543403181853536,0.8240808080808081
OpenBMI_ERP,13,RandomRank16,42,0.8554343434343434,0.8414348814484026,0.8452727272727273
OpenBMI_ERP,13,RandomRank16,43,0.8869494949494949,0.8548606351633413,0.8663636363636364
OpenBMI_ERP,13,RandomRank16,44,0.8836161616161616,0.853630257530861,0.8635555555555555
OpenBMI_ERP,13,RandomRank16,45,0.8443838383838383,0.8426446327945754,0.8355959595959597
OpenBMI_ERP,13,RandomRank16,46,0.8735353535353536,0.8542553972195546,0.8529090909090908
OpenBMI_ERP,13,RandomRank16,47,0.8298181818181818,0.8301923971242232,0.8177373737373738
OpenBMI_ERP,13,RandomRank16,48,0.8476767676767677,0.8514693780234356,0.8201212121212121
OpenBMI_ERP,13,RandomRank16,49,0.8655353535353535,0.8557993630720553,0.8407070707070707
OpenBMI_ERP,13,RandomRank16,50,0.8849090909090909,0.8594099638624239,0.8719393939393939
OpenBMI_ERP,13,RandomRank16,51,0.8617373737373737,0.8572780684521513,0.8360606060606061
OpenBMI_ERP,13,RandomRank16,52,0.8161212121212121,0.8244236546239038,0.8008484848484849
OpenBMI_ERP,13,RandomRank16,53,0.8763636363636363,0.8512825309038797,0.8565252525252525
OpenBMI_ERP,13,RandomRank16,54,0.8513333333333333,0.8512840285398273,0.8247272727272728
OpenBMI_ERP,13,RandomRank16,55,0.885010101010101,0.859886878430601,0.870929292929293
OpenBMI_ERP,13,RandomRank16,56,0.851919191919192,0.8564935610534278,0.8071717171717172
OpenBMI_ERP,13,RandomRank16,57,0.8740808080808081,0.8680234109548163,0.8594545454545454
OpenBMI_ERP,13,RandomRank16,58,0.843939393939394,0.844216303240891,0.8179797979797979
OpenBMI_ERP,13,RandomRank16,59,0.8550909090909091,0.849612170443448,0.8312121212121213
OpenBMI_ERP,13,RandomRank16,60,0.8751313131313131,0.8698152029695568,0.8437575757575757
OpenBMI_ERP,13,RandomRank16,61,0.8757171717171718,0.852961803482319,0.8529090909090908
OpenBMI_ERP,13,RandomRank16,62,0.8823232323232323,0.8649446123646818,0.8566868686868687
OpenBMI_ERP,13,RandomRank16,63,0.8698181818181818,0.8647013303000269,0.8487676767676768
OpenBMI_ERP,13,RandomRank16,64,0.8437777777777777,0.8426621201097257,0.8183232323232323
OpenBMI_ERP,13,RandomRank16,65,0.8732121212121212,0.8666020628318798,0.862949494949495
OpenBMI_ERP,13,RandomRank16,66,0.8798383838383839,0.8396890866040442,0.8674949494949494
OpenBMI_ERP,13,RandomRank16,67,0.8565050505050505,0.85089434072067,0.8442626262626263
OpenBMI_ERP,13,RandomRank16,68,0.858989898989899,0.8431203138150536,0.8469292929292929
OpenBMI_ERP,13,RandomRank16,69,0.8651515151515151,0.8620538759386197,0.8503030303030302
OpenBMI_ERP,13,RandomRank16,70,0.8742626262626262,0.8667305953912071,0.8394747474747475
OpenBMI_ERP,13,RandomRank16,71,0.8630909090909091,0.8518296389983727,0.8436363636363636
OpenBMI_ERP,13,RandomRank16,72,0.8707474747474747,0.8540623838864891,0.8577979797979798
OpenBMI_ERP,13,RandomRank16,73,0.8678181818181818,0.8579541382941172,0.8618585858585859
OpenBMI_ERP,13,RandomRank16,74,0.8675959595959596,0.8575041018340545,0.8235959595959595
OpenBMI_ERP,13,RandomRank16,75,0.8701212121212122,0.8512153754929881,0.8448484848484848
OpenBMI_ERP,13,RandomRank16,76,0.8682020202020202,0.8447325520725163,0.8535151515151516
OpenBMI_ERP,13,RandomRank16,77,0.8794343434343435,0.863517894605945,0.8540606060606061
OpenBMI_ERP,13,RandomRank16,78,0.8505858585858586,0.848570257543599,0.8206464646464646
OpenBMI_ERP,13,RandomRank16,79,0.8662626262626263,0.8559213466389451,0.8482020202020202
OpenBMI_ERP,13,RandomRank16,80,0.857010101010101,0.8341665555647294,0.8316969696969696
