Model,Task,fold,seed,draw,session,subject_id,BA
EEGNet,OpenBMI_SSVEP,0,0,94,S2,39,0.39
EEGNet,OpenBMI_SSVEP,0,0,94,S2,42,0.33
EEGNet,OpenBMI_SSVEP,0,0,94,S2,51,0.29
EEGNet,OpenBMI_SSVEP,0,0,94,S2,54,0.3
EEGNet,OpenBMI_SSVEP,0,0,95,S2,4,0.86
EEGNet,OpenBMI_SSVEP,0,0,95,S2,12,0.63
EEGNet,OpenBMI_SSVEP,0,0,95,S2,13,0.37
EEGNet,OpenBMI_SSVEP,0,0,95,S2,17,0.6400000000000001
EEGNet,OpenBMI_SSVEP,0,0,95,S2,18,0.84
EEGNet,OpenBMI_SSVEP,0,0,95,S2,24,0.42000000000000004
EEGNet,OpenBMI_SSVEP,0,0,95,S2,25,0.58
EEGNet,OpenBMI_SSVEP,0,0,95,S2,29,0.54
EEGNet,OpenBMI_SSVEP,0,0,95,S2,36,0.74
EEGNet,OpenBMI_SSVEP,0,0,95,S2,37,0.76
EEGNet,OpenBMI_SSVEP,0,0,95,S2,39,0.54
EEGNet,OpenBMI_SSVEP,0,0,95,S2,42,0.27
EEGNet,OpenBMI_SSVEP,0,0,95,S2,51,0.41000000000000003
EEGNet,OpenBMI_SSVEP,0,0,95,S2,54,0.52
EEGNet,OpenBMI_SSVEP,0,0,96,S2,4,0.6000000000000001
EEGNet,OpenBMI_SSVEP,0,0,96,S2,12,0.49
EEGNet,OpenBMI_SSVEP,0,0,96,S2,13,0.24000000000000005
EEGNet,OpenBMI_SSVEP,0,0,96,S2,17,0.51
EEGNet,OpenBMI_SSVEP,0,0,96,S2,18,0.49
EEGNet,OpenBMI_SSVEP,0,0,96,S2,24,0.3
EEGNet,OpenBMI_SSVEP,0,0,96,S2,25,0.33
EEGNet,OpenBMI_SSVEP,0,0,96,S2,29,0.31000000000000005
EEGNet,OpenBMI_SSVEP,0,0,96,S2,36,0.38
EEGNet,OpenBMI_SSVEP,0,0,96,S2,37,0.4
EEGNet,OpenBMI_SSVEP,0,0,96,S2,39,0.38999999999999996
EEGNet,OpenBMI_SSVEP,0,0,96,S2,42,0.24000000000000002
EEGNet,OpenBMI_SSVEP,0,0,96,S2,51,0.35000000000000003
EEGNet,OpenBMI_SSVEP,0,0,96,S2,54,0.28
EEGNet,OpenBMI_SSVEP,0,0,97,S2,4,0.97
EEGNet,OpenBMI_SSVEP,0,0,97,S2,12,0.9199999999999999
EEGNet,OpenBMI_SSVEP,0,0,97,S2,13,0.56
EEGNet,OpenBMI_SSVEP,0,0,97,S2,17,0.75
EEGNet,OpenBMI_SSVEP,0,0,97,S2,18,0.9299999999999999
EEGNet,OpenBMI_SSVEP,0,0,97,S2,24,0.64
EEGNet,OpenBMI_SSVEP,0,0,97,S2,25,0.79
EEGNet,OpenBMI_SSVEP,0,0,97,S2,29,0.6900000000000001
EEGNet,OpenBMI_SSVEP,0,0,97,S2,36,0.97
EEGNet,OpenBMI_SSVEP,0,0,97,S2,37,0.9099999999999999
EEGNet,OpenBMI_SSVEP,0,0,97,S2,39,0.79
EEGNet,OpenBMI_SSVEP,0,0,97,S2,42,0.47
EEGNet,OpenBMI_SSVEP,0,0,97,S2,51,0.54
EEGNet,OpenBMI_SSVEP,0,0,97,S2,54,0.41000000000000003
EEGNet,OpenBMI_SSVEP,0,0,98,S2,4,0.81
EEGNet,OpenBMI_SSVEP,0,0,98,S2,12,0.69
EEGNet,OpenBMI_SSVEP,0,0,98,S2,13,0.47
EEGNet,OpenBMI_SSVEP,0,0,98,S2,17,0.6399999999999999
EEGNet,OpenBMI_SSVEP,0,0,98,S2,18,0.8
EEGNet,OpenBMI_SSVEP,0,0,98,S2,24,0.5900000000000001
EEGNet,OpenBMI_SSVEP,0,0,98,S2,25,0.65
EEGNet,OpenBMI_SSVEP,0,0,98,S2,29,0.7000000000000001
EEGNet,OpenBMI_SSVEP,0,0,98,S2,36,0.77
EEGNet,OpenBMI_SSVEP,0,0,98,S2,37,0.75
EEGNet,OpenBMI_SSVEP,0,0,98,S2,39,0.67
EEGNet,OpenBMI_SSVEP,0,0,98,S2,42,0.42000000000000004
EEGNet,OpenBMI_SSVEP,0,0,98,S2,51,0.5
EEGNet,OpenBMI_SSVEP,0,0,98,S2,54,0.42
EEGNet,OpenBMI_SSVEP,0,0,99,S2,4,0.9199999999999999
EEGNet,OpenBMI_SSVEP,0,0,99,S2,12,0.65
EEGNet,OpenBMI_SSVEP,0,0,99,S2,13,0.32999999999999996
EEGNet,OpenBMI_SSVEP,0,0,99,S2,17,0.56
EEGNet,OpenBMI_SSVEP,0,0,99,S2,18,0.81
EEGNet,OpenBMI_SSVEP,0,0,99,S2,24,0.39
EEGNet,OpenBMI_SSVEP,0,0,99,S2,25,0.5700000000000001
EEGNet,OpenBMI_SSVEP,0,0,99,S2,29,0.5599999999999999
EEGNet,OpenBMI_SSVEP,0,0,99,S2,36,0.79
EEGNet,OpenBMI_SSVEP,0,0,99,S2,37,0.69
EEGNet,OpenBMI_SSVEP,0,0,99,S2,39,0.58
EEGNet,OpenBMI_SSVEP,0,0,99,S2,42,0.32
EEGNet,OpenBMI_SSVEP,0,0,99,S2,51,0.45
EEGNet,OpenBMI_SSVEP,0,0,99,S2,54,0.48
EEGNet,OpenBMI_SSVEP,1,0,0,S1,4,0.99
EEGNet,OpenBMI_SSVEP,1,0,0,S1,12,0.99
EEGNet,OpenBMI_SSVEP,1,0,0,S1,13,0.8
EEGNet,OpenBMI_SSVEP,1,0,0,S1,17,0.73
EEGNet,OpenBMI_SSVEP,1,0,0,S1,18,0.96
EEGNet,OpenBMI_SSVEP,1,0,0,S1,24,0.81
EEGNet,OpenBMI_SSVEP,1,0,0,S1,25,0.95
EEGNet,OpenBMI_SSVEP,1,0,0,S1,29,0.87
EEGNet,OpenBMI_SSVEP,1,0,0,S1,36,0.99
EEGNet,OpenBMI_SSVEP,1,0,0,S1,37,0.97
EEGNet,OpenBMI_SSVEP,1,0,0,S1,39,0.91
EEGNet,OpenBMI_SSVEP,1,0,0,S1,42,0.96
EEGNet,OpenBMI_SSVEP,1,0,0,S1,51,0.55
EEGNet,OpenBMI_SSVEP,1,0,0,S1,54,0.51
EEGNet,OpenBMI_SSVEP,1,0,1,S1,4,0.78
EEGNet,OpenBMI_SSVEP,1,0,1,S1,12,0.6900000000000001
EEGNet,OpenBMI_SSVEP,1,0,1,S1,13,0.39
EEGNet,OpenBMI_SSVEP,1,0,1,S1,17,0.44999999999999996
EEGNet,OpenBMI_SSVEP,1,0,1,S1,18,0.83
EEGNet,OpenBMI_SSVEP,1,0,1,S1,24,0.44000000000000006
EEGNet,OpenBMI_SSVEP,1,0,1,S1,25,0.67
EEGNet,OpenBMI_SSVEP,1,0,1,S1,29,0.39
EEGNet,OpenBMI_SSVEP,1,0,1,S1,36,0.76
EEGNet,OpenBMI_SSVEP,1,0,1,S1,37,0.79
EEGNet,OpenBMI_SSVEP,1,0,1,S1,39,0.54
EEGNet,OpenBMI_SSVEP,1,0,1,S1,42,0.66
EEGNet,OpenBMI_SSVEP,1,0,1,S1,51,0.45000000000000007
EEGNet,OpenBMI_SSVEP,1,0,1,S1,54,0.45
EEGNet,OpenBMI_SSVEP,1,0,2,S1,4,0.96
EEGNet,OpenBMI_SSVEP,1,0,2,S1,12,0.95
EEGNet,OpenBMI_SSVEP,1,0,2,S1,13,0.72
EEGNet,OpenBMI_SSVEP,1,0,2,S1,17,0.74
EEGNet,OpenBMI_SSVEP,1,0,2,S1,18,0.95
EEGNet,OpenBMI_SSVEP,1,0,2,S1,24,0.76
EEGNet,OpenBMI_SSVEP,1,0,2,S1,25,0.95
EEGNet,OpenBMI_SSVEP,1,0,2,S1,29,0.84
EEGNet,OpenBMI_SSVEP,1,0,2,S1,36,0.76
EEGNet,OpenBMI_SSVEP,1,0,2,S1,37,0.85
EEGNet,OpenBMI_SSVEP,1,0,2,S1,39,0.87
EEGNet,OpenBMI_SSVEP,1,0,2,S1,42,0.91
EEGNet,OpenBMI_SSVEP,1,0,2,S1,51,0.6
EEGNet,OpenBMI_SSVEP,1,0,2,S1,54,0.48
EEGNet,OpenBMI_SSVEP,1,0,3,S1,4,0.97
EEGNet,OpenBMI_SSVEP,1,0,3,S1,12,0.94
EEGNet,OpenBMI_SSVEP,1,0,3,S1,13,0.65
EEGNet,OpenBMI_SSVEP,1,0,3,S1,17,0.67
EEGNet,OpenBMI_SSVEP,1,0,3,S1,18,0.96
EEGNet,OpenBMI_SSVEP,1,0,3,S1,24,0.71
EEGNet,OpenBMI_SSVEP,1,0,3,S1,25,0.8300000000000001
EEGNet,OpenBMI_SSVEP,1,0,3,S1,29,0.69
EEGNet,OpenBMI_SSVEP,1,0,3,S1,36,0.86
EEGNet,OpenBMI_SSVEP,1,0,3,S1,37,0.8200000000000001
EEGNet,OpenBMI_SSVEP,1,0,3,S1,39,0.8599999999999999
EEGNet,OpenBMI_SSVEP,1,0,3,S1,42,0.9099999999999999
EEGNet,OpenBMI_SSVEP,1,0,3,S1,51,0.5599999999999999
EEGNet,OpenBMI_SSVEP,1,0,3,S1,54,0.49
EEGNet,OpenBMI_SSVEP,1,0,4,S1,4,0.95
EEGNet,OpenBMI_SSVEP,1,0,4,S1,12,0.9199999999999999
EEGNet,OpenBMI_SSVEP,1,0,4,S1,13,0.65
EEGNet,OpenBMI_SSVEP,1,0,4,S1,17,0.64
EEGNet,OpenBMI_SSVEP,1,0,4,S1,18,0.96
EEGNet,OpenBMI_SSVEP,1,0,4,S1,24,0.71
EEGNet,OpenBMI_SSVEP,1,0,4,S1,25,0.84
EEGNet,OpenBMI_SSVEP,1,0,4,S1,29,0.63
EEGNet,OpenBMI_SSVEP,1,0,4,S1,36,0.85
EEGNet,OpenBMI_SSVEP,1,0,4,S1,37,0.83
EEGNet,OpenBMI_SSVEP,1,0,4,S1,39,0.77
EEGNet,OpenBMI_SSVEP,1,0,4,S1,42,0.87
EEGNet,OpenBMI_SSVEP,1,0,4,S1,51,0.5
EEGNet,OpenBMI_SSVEP,1,0,4,S1,54,0.45000000000000007
EEGNet,OpenBMI_SSVEP,1,0,5,S1,4,0.8300000000000001
EEGNet,OpenBMI_SSVEP,1,0,5,S1,12,0.88
EEGNet,OpenBMI_SSVEP,1,0,5,S1,13,0.6200000000000001
EEGNet,OpenBMI_SSVEP,1,0,5,S1,17,0.6100000000000001
EEGNet,OpenBMI_SSVEP,1,0,5,S1,18,0.8099999999999999
EEGNet,OpenBMI_SSVEP,1,0,5,S1,24,0.68
EEGNet,OpenBMI_SSVEP,1,0,5,S1,25,0.74
EEGNet,OpenBMI_SSVEP,1,0,5,S1,29,0.66
EEGNet,OpenBMI_SSVEP,1,0,5,S1,36,0.87
EEGNet,OpenBMI_SSVEP,1,0,5,S1,37,0.8
EEGNet,OpenBMI_SSVEP,1,0,5,S1,39,0.7000000000000001
EEGNet,OpenBMI_SSVEP,1,0,5,S1,42,0.72
EEGNet,OpenBMI_SSVEP,1,0,5,S1,51,0.52
EEGNet,OpenBMI_SSVEP,1,0,5,S1,54,0.43
EEGNet,OpenBMI_SSVEP,1,0,6,S1,4,0.8500000000000001
EEGNet,OpenBMI_SSVEP,1,0,6,S1,12,0.87
EEGNet,OpenBMI_SSVEP,1,0,6,S1,13,0.46
EEGNet,OpenBMI_SSVEP,1,0,6,S1,17,0.5700000000000001
EEGNet,OpenBMI_SSVEP,1,0,6,S1,18,0.85
EEGNet,OpenBMI_SSVEP,1,0,6,S1,24,0.5499999999999999
EEGNet,OpenBMI_SSVEP,1,0,6,S1,25,0.7699999999999999
EEGNet,OpenBMI_SSVEP,1,0,6,S1,29,0.49
EEGNet,OpenBMI_SSVEP,1,0,6,S1,36,0.6699999999999999
EEGNet,OpenBMI_SSVEP,1,0,6,S1,37,0.74
EEGNet,OpenBMI_SSVEP,1,0,6,S1,39,0.73
EEGNet,OpenBMI_SSVEP,1,0,6,S1,42,0.6799999999999999
EEGNet,OpenBMI_SSVEP,1,0,6,S1,51,0.47
EEGNet,OpenBMI_SSVEP,1,0,6,S1,54,0.42000000000000004
EEGNet,OpenBMI_SSVEP,1,0,7,S1,4,0.97
EEGNet,OpenBMI_SSVEP,1,0,7,S1,12,0.94
EEGNet,OpenBMI_SSVEP,1,0,7,S1,13,0.59
EEGNet,OpenBMI_SSVEP,1,0,7,S1,17,0.62
EEGNet,OpenBMI_SSVEP,1,0,7,S1,18,0.9199999999999999
EEGNet,OpenBMI_SSVEP,1,0,7,S1,24,0.68
EEGNet,OpenBMI_SSVEP,1,0,7,S1,25,0.8200000000000001
EEGNet,OpenBMI_SSVEP,1,0,7,S1,29,0.66
EEGNet,OpenBMI_SSVEP,1,0,7,S1,36,0.94
EEGNet,OpenBMI_SSVEP,1,0,7,S1,37,0.84
EEGNet,OpenBMI_SSVEP,1,0,7,S1,39,0.7999999999999999
EEGNet,OpenBMI_SSVEP,1,0,7,S1,42,0.8500000000000001
EEGNet,OpenBMI_SSVEP,1,0,7,S1,51,0.48000000000000004
EEGNet,OpenBMI_SSVEP,1,0,7,S1,54,0.49
EEGNet,OpenBMI_SSVEP,1,0,8,S1,4,0.8999999999999999
EEGNet,OpenBMI_SSVEP,1,0,8,S1,12,0.86
EEGNet,OpenBMI_SSVEP,1,0,8,S1,13,0.6
EEGNet,OpenBMI_SSVEP,1,0,8,S1,17,0.61
EEGNet,OpenBMI_SSVEP,1,0,8,S1,18,0.88
EEGNet,OpenBMI_SSVEP,1,0,8,S1,24,0.6599999999999999
EEGNet,OpenBMI_SSVEP,1,0,8,S1,25,0.73
EEGNet,OpenBMI_SSVEP,1,0,8,S1,29,0.59
EEGNet,OpenBMI_SSVEP,1,0,8,S1,36,0.9199999999999999
EEGNet,OpenBMI_SSVEP,1,0,8,S1,37,0.87
EEGNet,OpenBMI_SSVEP,1,0,8,S1,39,0.8099999999999999
EEGNet,OpenBMI_SSVEP,1,0,8,S1,42,0.79
EEGNet,OpenBMI_SSVEP,1,0,8,S1,51,0.5700000000000001
EEGNet,OpenBMI_SSVEP,1,0,8,S1,54,0.46
EEGNet,OpenBMI_SSVEP,1,0,9,S1,4,0.73
EEGNet,OpenBMI_SSVEP,1,0,9,S1,12,0.56
EEGNet,OpenBMI_SSVEP,1,0,9,S1,13,0.32
EEGNet,OpenBMI_SSVEP,1,0,9,S1,17,0.5599999999999999
EEGNet,OpenBMI_SSVEP,1,0,9,S1,18,0.74
EEGNet,OpenBMI_SSVEP,1,0,9,S1,24,0.45
EEGNet,OpenBMI_SSVEP,1,0,9,S1,25,0.5800000000000001
EEGNet,OpenBMI_SSVEP,1,0,9,S1,29,0.34
EEGNet,OpenBMI_SSVEP,1,0,9,S1,36,0.81
EEGNet,OpenBMI_SSVEP,1,0,9,S1,37,0.66
EEGNet,OpenBMI_SSVEP,1,0,9,S1,39,0.42000000000000004
EEGNet,OpenBMI_SSVEP,1,0,9,S1,42,0.52
EEGNet,OpenBMI_SSVEP,1,0,9,S1,51,0.42
EEGNet,OpenBMI_SSVEP,1,0,9,S1,54,0.36
EEGNet,OpenBMI_SSVEP,1,0,10,S1,4,0.96
EEGNet,OpenBMI_SSVEP,1,0,10,S1,12,0.94
EEGNet,OpenBMI_SSVEP,1,0,10,S1,13,0.55
EEGNet,OpenBMI_SSVEP,1,0,10,S1,17,0.7
EEGNet,OpenBMI_SSVEP,1,0,10,S1,18,0.9199999999999999
EEGNet,OpenBMI_SSVEP,1,0,10,S1,24,0.69
EEGNet,OpenBMI_SSVEP,1,0,10,S1,25,0.85
EEGNet,OpenBMI_SSVEP,1,0,10,S1,29,0.61
EEGNet,OpenBMI_SSVEP,1,0,10,S1,36,0.97
EEGNet,OpenBMI_SSVEP,1,0,10,S1,37,0.85
EEGNet,OpenBMI_SSVEP,1,0,10,S1,39,0.83
EEGNet,OpenBMI_SSVEP,1,0,10,S1,42,0.83
EEGNet,OpenBMI_SSVEP,1,0,10,S1,51,0.54
EEGNet,OpenBMI_SSVEP,1,0,10,S1,54,0.51
EEGNet,OpenBMI_SSVEP,1,0,11,S1,4,0.92
EEGNet,OpenBMI_SSVEP,1,0,11,S1,12,0.81
EEGNet,OpenBMI_SSVEP,1,0,11,S1,13,0.54
EEGNet,OpenBMI_SSVEP,1,0,11,S1,17,0.63
EEGNet,OpenBMI_SSVEP,1,0,11,S1,18,0.84
EEGNet,OpenBMI_SSVEP,1,0,11,S1,24,0.64
EEGNet,OpenBMI_SSVEP,1,0,11,S1,25,0.72
EEGNet,OpenBMI_SSVEP,1,0,11,S1,29,0.7000000000000001
EEGNet,OpenBMI_SSVEP,1,0,11,S1,36,0.86
EEGNet,OpenBMI_SSVEP,1,0,11,S1,37,0.86
EEGNet,OpenBMI_SSVEP,1,0,11,S1,39,0.7000000000000001
EEGNet,OpenBMI_SSVEP,1,0,11,S1,42,0.78
EEGNet,OpenBMI_SSVEP,1,0,11,S1,51,0.4600000000000001
EEGNet,OpenBMI_SSVEP,1,0,11,S1,54,0.53
EEGNet,OpenBMI_SSVEP,1,0,12,S1,4,0.89
EEGNet,OpenBMI_SSVEP,1,0,12,S1,12,0.95
EEGNet,OpenBMI_SSVEP,1,0,12,S1,13,0.48
EEGNet,OpenBMI_SSVEP,1,0,12,S1,17,0.63
EEGNet,OpenBMI_SSVEP,1,0,12,S1,18,0.95
EEGNet,OpenBMI_SSVEP,1,0,12,S1,24,0.61
EEGNet,OpenBMI_SSVEP,1,0,12,S1,25,0.84
EEGNet,OpenBMI_SSVEP,1,0,12,S1,29,0.56
EEGNet,OpenBMI_SSVEP,1,0,12,S1,36,0.9199999999999999
EEGNet,OpenBMI_SSVEP,1,0,12,S1,37,0.86
EEGNet,OpenBMI_SSVEP,1,0,12,S1,39,0.6799999999999999
EEGNet,OpenBMI_SSVEP,1,0,12,S1,42,0.75
EEGNet,OpenBMI_SSVEP,1,0,12,S1,51,0.53
EEGNet,OpenBMI_SSVEP,1,0,12,S1,54,0.42
EEGNet,OpenBMI_SSVEP,1,0,13,S1,4,0.9
EEGNet,OpenBMI_SSVEP,1,0,13,S1,12,0.85
EEGNet,OpenBMI_SSVEP,1,0,13,S1,13,0.5
EEGNet,OpenBMI_SSVEP,1,0,13,S1,17,0.44999999999999996
EEGNet,OpenBMI_SSVEP,1,0,13,S1,18,0.86
EEGNet,OpenBMI_SSVEP,1,0,13,S1,24,0.65
EEGNet,OpenBMI_SSVEP,1,0,13,S1,25,0.8
EEGNet,OpenBMI_SSVEP,1,0,13,S1,29,0.51
EEGNet,OpenBMI_SSVEP,1,0,13,S1,36,0.86
EEGNet,OpenBMI_SSVEP,1,0,13,S1,37,0.77
EEGNet,OpenBMI_SSVEP,1,0,13,S1,39,0.6399999999999999
EEGNet,OpenBMI_SSVEP,1,0,13,S1,42,0.75
EEGNet,OpenBMI_SSVEP,1,0,13,S1,51,0.5
EEGNet,OpenBMI_SSVEP,1,0,13,S1,54,0.46
EEGNet,OpenBMI_SSVEP,1,0,14,S1,4,0.91
EEGNet,OpenBMI_SSVEP,1,0,14,S1,12,0.88
EEGNet,OpenBMI_SSVEP,1,0,14,S1,13,0.56
EEGNet,OpenBMI_SSVEP,1,0,14,S1,17,0.5599999999999999
EEGNet,OpenBMI_SSVEP,1,0,14,S1,18,0.89
EEGNet,OpenBMI_SSVEP,1,0,14,S1,24,0.7100000000000001
EEGNet,OpenBMI_SSVEP,1,0,14,S1,25,0.8
EEGNet,OpenBMI_SSVEP,1,0,14,S1,29,0.62
EEGNet,OpenBMI_SSVEP,1,0,14,S1,36,0.9
EEGNet,OpenBMI_SSVEP,1,0,14,S1,37,0.8
EEGNet,OpenBMI_SSVEP,1,0,14,S1,39,0.85
EEGNet,OpenBMI_SSVEP,1,0,14,S1,42,0.8099999999999999
EEGNet,OpenBMI_SSVEP,1,0,14,S1,51,0.53
EEGNet,OpenBMI_SSVEP,1,0,14,S1,54,0.51
EEGNet,OpenBMI_SSVEP,1,0,15,S1,4,0.95
EEGNet,OpenBMI_SSVEP,1,0,15,S1,12,0.9
EEGNet,OpenBMI_SSVEP,1,0,15,S1,13,0.63
EEGNet,OpenBMI_SSVEP,1,0,15,S1,17,0.66
EEGNet,OpenBMI_SSVEP,1,0,15,S1,18,0.99
EEGNet,OpenBMI_SSVEP,1,0,15,S1,24,0.7599999999999999
EEGNet,OpenBMI_SSVEP,1,0,15,S1,25,0.8899999999999999
EEGNet,OpenBMI_SSVEP,1,0,15,S1,29,0.71
EEGNet,OpenBMI_SSVEP,1,0,15,S1,36,0.86
EEGNet,OpenBMI_SSVEP,1,0,15,S1,37,0.9099999999999999
EEGNet,OpenBMI_SSVEP,1,0,15,S1,39,0.84
EEGNet,OpenBMI_SSVEP,1,0,15,S1,42,0.8899999999999999
EEGNet,OpenBMI_SSVEP,1,0,15,S1,51,0.6
EEGNet,OpenBMI_SSVEP,1,0,15,S1,54,0.53
EEGNet,OpenBMI_SSVEP,1,0,16,S1,4,0.94
EEGNet,OpenBMI_SSVEP,1,0,16,S1,12,0.89
EEGNet,OpenBMI_SSVEP,1,0,16,S1,13,0.63
EEGNet,OpenBMI_SSVEP,1,0,16,S1,17,0.56
EEGNet,OpenBMI_SSVEP,1,0,16,S1,18,0.9199999999999999
EEGNet,OpenBMI_SSVEP,1,0,16,S1,24,0.64
EEGNet,OpenBMI_SSVEP,1,0,16,S1,25,0.81
EEGNet,OpenBMI_SSVEP,1,0,16,S1,29,0.7
EEGNet,OpenBMI_SSVEP,1,0,16,S1,36,0.75
EEGNet,OpenBMI_SSVEP,1,0,16,S1,37,0.76
EEGNet,OpenBMI_SSVEP,1,0,16,S1,39,0.67
EEGNet,OpenBMI_SSVEP,1,0,16,S1,42,0.84
EEGNet,OpenBMI_SSVEP,1,0,16,S1,51,0.49
EEGNet,OpenBMI_SSVEP,1,0,16,S1,54,0.42999999999999994
EEGNet,OpenBMI_SSVEP,1,0,17,S1,4,0.98
EEGNet,OpenBMI_SSVEP,1,0,17,S1,12,0.99
EEGNet,OpenBMI_SSVEP,1,0,17,S1,13,0.67
EEGNet,OpenBMI_SSVEP,1,0,17,S1,17,0.7400000000000001
EEGNet,OpenBMI_SSVEP,1,0,17,S1,18,1.0
EEGNet,OpenBMI_SSVEP,1,0,17,S1,24,0.69
EEGNet,OpenBMI_SSVEP,1,0,17,S1,25,0.85
EEGNet,OpenBMI_SSVEP,1,0,17,S1,29,0.67
EEGNet,OpenBMI_SSVEP,1,0,17,S1,36,1.0
EEGNet,OpenBMI_SSVEP,1,0,17,S1,37,0.94
EEGNet,OpenBMI_SSVEP,1,0,17,S1,39,0.81
EEGNet,OpenBMI_SSVEP,1,0,17,S1,42,0.8799999999999999
EEGNet,OpenBMI_SSVEP,1,0,17,S1,51,0.54
EEGNet,OpenBMI_SSVEP,1,0,17,S1,54,0.49000000000000005
EEGNet,OpenBMI_SSVEP,1,0,18,S1,4,0.98
EEGNet,OpenBMI_SSVEP,1,0,18,S1,12,0.96
EEGNet,OpenBMI_SSVEP,1,0,18,S1,13,0.66
EEGNet,OpenBMI_SSVEP,1,0,18,S1,17,0.68
EEGNet,OpenBMI_SSVEP,1,0,18,S1,18,0.96
EEGNet,OpenBMI_SSVEP,1,0,18,S1,24,0.76
EEGNet,OpenBMI_SSVEP,1,0,18,S1,25,0.95
EEGNet,OpenBMI_SSVEP,1,0,18,S1,29,0.76
EEGNet,OpenBMI_SSVEP,1,0,18,S1,36,0.78
EEGNet,OpenBMI_SSVEP,1,0,18,S1,37,0.9299999999999999
EEGNet,OpenBMI_SSVEP,1,0,18,S1,39,0.8200000000000001
EEGNet,OpenBMI_SSVEP,1,0,18,S1,42,0.8799999999999999
EEGNet,OpenBMI_SSVEP,1,0,18,S1,51,0.58
EEGNet,OpenBMI_SSVEP,1,0,18,S1,54,0.43999999999999995
EEGNet,OpenBMI_SSVEP,1,0,19,S1,4,0.9099999999999999
EEGNet,OpenBMI_SSVEP,1,0,19,S1,12,0.69
EEGNet,OpenBMI_SSVEP,1,0,19,S1,13,0.5
EEGNet,OpenBMI_SSVEP,1,0,19,S1,17,0.61
EEGNet,OpenBMI_SSVEP,1,0,19,S1,18,0.8699999999999999
EEGNet,OpenBMI_SSVEP,1,0,19,S1,24,0.67
EEGNet,OpenBMI_SSVEP,1,0,19,S1,25,0.73
EEGNet,OpenBMI_SSVEP,1,0,19,S1,29,0.5599999999999999
EEGNet,OpenBMI_SSVEP,1,0,19,S1,36,0.84
EEGNet,OpenBMI_SSVEP,1,0,19,S1,37,0.78
EEGNet,OpenBMI_SSVEP,1,0,19,S1,39,0.6300000000000001
EEGNet,OpenBMI_SSVEP,1,0,19,S1,42,0.65
EEGNet,OpenBMI_SSVEP,1,0,19,S1,51,0.45999999999999996
EEGNet,OpenBMI_SSVEP,1,0,19,S1,54,0.52
EEGNet,OpenBMI_SSVEP,1,0,20,S1,4,0.88
EEGNet,OpenBMI_SSVEP,1,0,20,S1,12,0.98
EEGNet,OpenBMI_SSVEP,1,0,20,S1,13,0.6699999999999999
EEGNet,OpenBMI_SSVEP,1,0,20,S1,17,0.63
EEGNet,OpenBMI_SSVEP,1,0,20,S1,18,0.95
EEGNet,OpenBMI_SSVEP,1,0,20,S1,24,0.7000000000000001
EEGNet,OpenBMI_SSVEP,1,0,20,S1,25,0.96
EEGNet,OpenBMI_SSVEP,1,0,20,S1,29,0.7
EEGNet,OpenBMI_SSVEP,1,0,20,S1,36,0.94
EEGNet,OpenBMI_SSVEP,1,0,20,S1,37,0.9299999999999999
EEGNet,OpenBMI_SSVEP,1,0,20,S1,39,0.78
EEGNet,OpenBMI_SSVEP,1,0,20,S1,42,0.8099999999999999
EEGNet,OpenBMI_SSVEP,1,0,20,S1,51,0.52
EEGNet,OpenBMI_SSVEP,1,0,20,S1,54,0.44
EEGNet,OpenBMI_SSVEP,1,0,21,S1,4,0.99
EEGNet,OpenBMI_SSVEP,1,0,21,S1,12,0.95
EEGNet,OpenBMI_SSVEP,1,0,21,S1,13,0.75
EEGNet,OpenBMI_SSVEP,1,0,21,S1,17,0.67
EEGNet,OpenBMI_SSVEP,1,0,21,S1,18,0.96
EEGNet,OpenBMI_SSVEP,1,0,21,S1,24,0.81
EEGNet,OpenBMI_SSVEP,1,0,21,S1,25,0.94
EEGNet,OpenBMI_SSVEP,1,0,21,S1,29,0.83
EEGNet,OpenBMI_SSVEP,1,0,21,S1,36,0.8300000000000001
EEGNet,OpenBMI_SSVEP,1,0,21,S1,37,0.9299999999999999
EEGNet,OpenBMI_SSVEP,1,0,21,S1,39,0.9
EEGNet,OpenBMI_SSVEP,1,0,21,S1,42,0.9299999999999999
EEGNet,OpenBMI_SSVEP,1,0,21,S1,51,0.48
EEGNet,OpenBMI_SSVEP,1,0,21,S1,54,0.48
EEGNet,OpenBMI_SSVEP,1,0,22,S1,4,0.96
EEGNet,OpenBMI_SSVEP,1,0,22,S1,12,0.98
EEGNet,OpenBMI_SSVEP,1,0,22,S1,13,0.71
EEGNet,OpenBMI_SSVEP,1,0,22,S1,17,0.7300000000000001
EEGNet,OpenBMI_SSVEP,1,0,22,S1,18,0.98
EEGNet,OpenBMI_SSVEP,1,0,22,S1,24,0.8
EEGNet,OpenBMI_SSVEP,1,0,22,S1,25,0.96
EEGNet,OpenBMI_SSVEP,1,0,22,S1,29,0.82
EEGNet,OpenBMI_SSVEP,1,0,22,S1,36,0.98
EEGNet,OpenBMI_SSVEP,1,0,22,S1,37,0.95
EEGNet,OpenBMI_SSVEP,1,0,22,S1,39,0.83
EEGNet,OpenBMI_SSVEP,1,0,22,S1,42,0.94
EEGNet,OpenBMI_SSVEP,1,0,22,S1,51,0.51
EEGNet,OpenBMI_SSVEP,1,0,22,S1,54,0.51
EEGNet,OpenBMI_SSVEP,1,0,23,S1,4,0.86
