Model,Task,fold,seed,checkpoint_record_path,checkpoint_present,checkpoint_path,checkpoint_sha256,split_sha256,representation_layer,protected_assignment_path,protected_assignment_sha256,protected_rank,frozen_embedding_path,spectral_transform_path,random_coordinate_path,sessions,probe_configuration,status,reason
ModernTCN,OpenBMI_ERP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold0_seed0\selected.pt,53724cba1cf9ba7a6005a02b8d5744024cc331df636bdce9b75e7d6d5e2ddce4,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_erp\fold0_seed0.json,daeb79d8ec6e26570cc28a4c152e7c76f15a02fafb12dfe4320609ee18e97fb3,2,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_ERP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold0_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold0_seed1\selected.pt,88322dafefe0b23a1102069512dd7de368c3eb7165e11266c4ac69f25a6d8cb6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_ERP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold0_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold0_seed2\selected.pt,ba350eb7594e8872a7d85498d21bdc62b7b3d7901e6c0f53d5f513fea73ebea3,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_ERP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold1_seed0\selected.pt,75aa99788c19be396df6362c247a2444595b7011f8fed1ba712580c605f06d35,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_erp\fold1_seed0.json,f0f162987cd3c0a242e03f833c819358c51dc7dcad49c0fe412cba124f574396,3,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_ERP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold1_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold1_seed1\selected.pt,98a12488a75a7b747cee08fc3ab898edec59257def8728f2ddd61ad9a314d5eb,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_ERP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold1_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold1_seed2\selected.pt,7b36d1d6fca61ba4231c04b6dc8ed267857d749503f40976b732a9448a55f2e8,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_ERP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold2_seed0\selected.pt,4acbd13c31e8b1b0462d27511ed1d342b558cce770195ac09163c331de43ddaa,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_erp\fold2_seed0.json,ead9511c397aafe5784e12c5c67fa5d2de4caf833dda3820f6beb05d6263d658,1,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_ERP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold2_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold2_seed1\selected.pt,6c6ae83ccf6005c32cacf0e969a7ba2e05e35f544d284c87af56e80929c418aa,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_ERP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold2_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold2_seed2\selected.pt,1fa7b867a54f40e4f380ec26ca63dce94607b38f56375ed75f351adf68a4aabc,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_ERP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold3_seed0\selected.pt,c9340558c61f66d0d1b1ab3c8f7bc993b30ca41321885bc4ed13ef74e5e6c537,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_erp\fold3_seed0.json,68e17c43564dbc31fa5e6cfe818295a4ea84a983e927197f0249b02269362d18,4,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_ERP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold3_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold3_seed1\selected.pt,8e5a1221bfcba67e6cd474a8654c245290db9070628fe924e4eaf89288b67f86,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_ERP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold3_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold3_seed2\selected.pt,056614e1e23e2e3e355de4d3eaa42cfbf1c41bb20d0d34a826460bee5045a031,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_ERP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold4_seed0\selected.pt,8eb6315305b7239c7e1101505ffa8af937b1c542e4259f77ce699247153c0ea7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_erp\fold4_seed0.json,c49b4c53482c47be8824ef0751bc1a8eeb71d81a61fca64b3a9db8a09b4aea1e,10,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_ERP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold4_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold4_seed1\selected.pt,10cc8fcd70f977de497b97979bfa45e4917249e80b7c1aecce22daffb012972d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_ERP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold4_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold4_seed2\selected.pt,2fc68dfc50be281b49a68df0f6ebcc580c2c5e8c461f39e256d484327fff38b6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold0_seed0\selected.pt,707b238466bd0ba69de50345d2f448b152d4885148cebfcad68bb408d9e976c5,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_ssvep\fold0_seed0.json,ec10b3b4f414559818a6afa0cd13dd1d96902da4f6b500fb8b831af12c227dda,4,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_SSVEP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold0_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold0_seed1\selected.pt,dba9ad56bd2583679b21289cfbb935089ccdeab6c312e969da7f209f4906224d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold0_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold0_seed2\selected.pt,8cce48c5de188c08f77aee09545f8dd4671c58e772246fc73e60ce15064fa886,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold1_seed0\selected.pt,d3feea8940bf65d7875172c89992ea613a9f7386ebe499c7bacb89fbd59b843d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_ssvep\fold1_seed0.json,46dcca228954ee96185fe751492a83fb18be0f3b580572d8799c84986853b2b0,3,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_SSVEP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold1_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold1_seed1\selected.pt,3d5b68f785824fd611f44043fc03ed2159b13b3bd7c31909f2b522d94a54c810,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold1_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold1_seed2\selected.pt,ba370de7da82f4f767097e39a8b372e1d37894e9ed77a20300e2bbefe0cd3c5c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold2_seed0\selected.pt,bd7fcded3d96e65c0c6a4e25a42ece59793f42f8e1b44c0dc7b8089297df77d5,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_ssvep\fold2_seed0.json,3290716a291f719443c84a386f50211625439bdabea608ffc7de4042e0185c81,5,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold2_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold2_seed1\selected.pt,275dcca9243bd31049b89a00bcffd6efe67b5d2b34b153acfe2807c7a955015d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold2_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold2_seed2\selected.pt,c0157fcddab7c6d15cf1ebda8b2881a3ad765df37f4cfcb2b021a632639cc65a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold3_seed0\selected.pt,8f76fb436e3bca8f6e3eedcc9af2baa167beb68ef490beb382ab2cd2f562d052,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_ssvep\fold3_seed0.json,27dd8aedd1e20fd938b8b838211a1dff96ddb8ec307cb6094df721207b021f3c,7,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold3_seed1\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold3_seed1\selected.pt,dee3c168eb9a26bd6b95fbbedf17365864459772b35c8b277f5010ff0625ee2e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold3_seed2\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold3_seed2\selected.pt,271929985e72f638a885f55d9dc48921e652e6abbf88651c6d0d8884000f6d8d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold4_seed0\selected.pt,09c102eafd5298b4c98bfc9fe29f3a00441e8e00f81b15cb5f59d9dcdcfc548b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\openbmi_ssvep\fold4_seed0.json,66fab19653f218589f4feae1885f4aeda86183bae44445be22375d166e9ffe4e,4,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold4_seed1\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold4_seed2\record.json,False,,,,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold0_seed0\selected.pt,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\wbcic_mi\fold0_seed0.json,92d593bbfded23e23b86c632e4fea02b0c0dac52f5b3743893ae928d5c7741e0,0,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,EMPTY_PROTECTED,PROTECTED_RANK_ZERO_EXCLUDED_BY_PROTOCOL
ModernTCN,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold0_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold0_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold1_seed0\selected.pt,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\wbcic_mi\fold1_seed0.json,1a381dea1997affc65fc78b6bf40b1af5a56d83ae818131d9df8dc9ec0cf9ebd,4,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold1_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold1_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold2_seed0\selected.pt,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\wbcic_mi\fold2_seed0.json,c51632fdc24f07077a2290a555944a4303094db8cef0efb496079f531d41e28d,1,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
ModernTCN,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold2_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold2_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold3_seed0\selected.pt,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\moderntcn\wbcic_mi\fold3_seed0.json,76fbed79fe0c1932bfaaf369b4760fd4bbb55a239625d6528d191d1cb698da5b,0,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,EMPTY_PROTECTED,PROTECTED_RANK_ZERO_EXCLUDED_BY_PROTOCOL
ModernTCN,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold3_seed1\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
ModernTCN,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold3_seed2\record.json,False,,,,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
