subject_id,source_fold,step,checkpoint,predicted_utility_damage,utility_delta_actual_small_step,predicted_utility_delta,cos_task_G
7,4,4,t4,0.0,0.0023381342342438383,0.002413310745256589,-0.7570724493727317
8,4,0,t0,0.0,0.004486165148017862,0.004909287032872219,-0.7625125229074563
8,4,1,t1,0.0,0.003217747107397917,0.003524887470435221,-0.7077104669990324
8,4,2,t2,0.0,0.0023196872539044677,0.0025421559110638432,-0.6457632046442673
8,4,3,t3,0.0,0.0016876203550853508,0.001848681938972812,-0.5791496054875952
8,4,4,t4,0.0,0.0012450384169668816,0.0013617797420870737,-0.511476596453919
9,4,0,t0,0.0,0.0018681523190156035,0.0019009291437390983,-0.8924367582181729
9,4,1,t1,0.0,0.001748743894981697,0.001778326998742096,-0.8872217723787724
9,4,2,t2,0.0,0.0016409211793148304,0.0016677188514014553,-0.8820117854771855
9,4,3,t3,0.0,0.0015432136644332184,0.0015675706524849939,-0.8768113838113711
9,4,4,t4,0.0,0.0014543776202484704,0.0014765866629518083,-0.87162472653474
