model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,B_rank,activation_shape,layer_name,overlap_excess,pathway_dimension,random_overlap,session1_session2_subspace_overlap,singular_values,causal_status
FBCNet,OpenBMI_MI,2,0,COMPLETE,42a7277dbe16002f9ff2f79bb6185521a9d836fe936adb98e9b7d0e53f794c32,a161c0d909abccb983153a002ee992e59443b341ee17c3079e8ed80555bd64f6,359f0e58a457da7631799f5cd89c0041f7e63f751bcd27cf29f07e2c0fec2f5f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,8,"[288, 1, 1000]",batch_norm,-0.0021062278188765052,8,0.010016708541661501,0.007910480722784996,"[0.0073578255251049995, 0.007263888604938984, 0.007055902853608131, 0.006380616687238216, 0.0060403551906347275, 0.004202596377581358, 0.0027870165649801493, 0.002040541497990489]",
FBCNet,OpenBMI_MI,2,0,COMPLETE,42a7277dbe16002f9ff2f79bb6185521a9d836fe936adb98e9b7d0e53f794c32,a161c0d909abccb983153a002ee992e59443b341ee17c3079e8ed80555bd64f6,359f0e58a457da7631799f5cd89c0041f7e63f751bcd27cf29f07e2c0fec2f5f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,8,"[288, 1, 1000]",swish_gate,-0.06570165514945983,8,0.14721600621938705,0.08151435106992722,"[0.007290867622941732, 0.007044184487313032, 0.006782649550586939, 0.006171663291752338, 0.005469898693263531, 0.004122271668165922, 0.0027062168810516596, 0.001931828330270946]",
FBCNet,OpenBMI_MI,2,0,COMPLETE,42a7277dbe16002f9ff2f79bb6185521a9d836fe936adb98e9b7d0e53f794c32,a161c0d909abccb983153a002ee992e59443b341ee17c3079e8ed80555bd64f6,359f0e58a457da7631799f5cd89c0041f7e63f751bcd27cf29f07e2c0fec2f5f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,8,"[288, 4]",segmented_variance,-0.03776236206293104,8,0.340650934278965,0.30288857221603394,"[0.09946955740451813, 0.09700185060501099, 0.08757556229829788, 0.07728554308414459, 0.064573734998703, 0.04730554297566414, 0.031458042562007904, 0.019392486661672592]",
FBCNet,OpenBMI_MI,2,0,COMPLETE,42a7277dbe16002f9ff2f79bb6185521a9d836fe936adb98e9b7d0e53f794c32,a161c0d909abccb983153a002ee992e59443b341ee17c3079e8ed80555bd64f6,359f0e58a457da7631799f5cd89c0041f7e63f751bcd27cf29f07e2c0fec2f5f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,8,[1152],log_variance_flatten,-0.04365215569734571,8,0.4515663173794746,0.4079141616821289,"[0.11743642389774323, 0.11312231421470642, 0.1077442616224289, 0.09893111139535904, 0.0868663489818573, 0.06380151957273483, 0.04177173227071762, 0.024482546374201775]",
FBCNet,OpenBMI_MI,2,0,COMPLETE,42a7277dbe16002f9ff2f79bb6185521a9d836fe936adb98e9b7d0e53f794c32,a161c0d909abccb983153a002ee992e59443b341ee17c3079e8ed80555bd64f6,359f0e58a457da7631799f5cd89c0041f7e63f751bcd27cf29f07e2c0fec2f5f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,8,[1152],classifier_input,-0.04365215569734571,8,0.4515663173794746,0.4079141616821289,"[0.11743642389774323, 0.11312231421470642, 0.1077442616224289, 0.09893111139535904, 0.0868663489818573, 0.06380151957273483, 0.04177173227071762, 0.024482546374201775]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
FBCNet,OpenBMI_MI,3,0,COMPLETE,8c47a60b9e1a0508f35982630bd3202f7f62a71ff48d2079c563e5bb4f6856cd,d4df33d370a5f45991bf0138ef30ac183902c48401356dbe7c47a71cd8f74da6,b061f816c0e75b93309b913e1c7c6805cab1c3cefc19f10c428f973602fd45b6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 1, 1000]",grouped_spatial,-0.0025041411374695597,4,0.007105152655858546,0.004601011518388987,"[0.007485789246857166, 0.006930844858288765, 0.006484280340373516, 0.006146193947643042]",
FBCNet,OpenBMI_MI,3,0,COMPLETE,8c47a60b9e1a0508f35982630bd3202f7f62a71ff48d2079c563e5bb4f6856cd,d4df33d370a5f45991bf0138ef30ac183902c48401356dbe7c47a71cd8f74da6,b061f816c0e75b93309b913e1c7c6805cab1c3cefc19f10c428f973602fd45b6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 1, 1000]",batch_norm,-0.0025041400035843257,4,0.007105152453295887,0.004601012449711561,"[0.007485788781195879, 0.006930844858288765, 0.006484280340373516, 0.006146193481981754]",
FBCNet,OpenBMI_MI,3,0,COMPLETE,8c47a60b9e1a0508f35982630bd3202f7f62a71ff48d2079c563e5bb4f6856cd,d4df33d370a5f45991bf0138ef30ac183902c48401356dbe7c47a71cd8f74da6,b061f816c0e75b93309b913e1c7c6805cab1c3cefc19f10c428f973602fd45b6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 1, 1000]",swish_gate,-0.05254708784632384,4,0.1327347438316792,0.08018765598535538,"[0.007391674909740686, 0.006879303138703108, 0.006251318380236626, 0.0057008941657841206]",
FBCNet,OpenBMI_MI,3,0,COMPLETE,8c47a60b9e1a0508f35982630bd3202f7f62a71ff48d2079c563e5bb4f6856cd,d4df33d370a5f45991bf0138ef30ac183902c48401356dbe7c47a71cd8f74da6,b061f816c0e75b93309b913e1c7c6805cab1c3cefc19f10c428f973602fd45b6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 4]",segmented_variance,0.02921709612011908,4,0.3295066933333874,0.35872378945350647,"[0.10515876859426498, 0.0966581478714943, 0.08430575579404831, 0.07511158287525177]",
FBCNet,OpenBMI_MI,3,0,COMPLETE,8c47a60b9e1a0508f35982630bd3202f7f62a71ff48d2079c563e5bb4f6856cd,d4df33d370a5f45991bf0138ef30ac183902c48401356dbe7c47a71cd8f74da6,b061f816c0e75b93309b913e1c7c6805cab1c3cefc19f10c428f973602fd45b6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,[1152],log_variance_flatten,0.033484713584184644,4,0.41105981037020684,0.4445445239543915,"[0.11784665286540985, 0.11007717996835709, 0.09919088333845139, 0.09044643491506577]",
FBCNet,OpenBMI_MI,3,0,COMPLETE,8c47a60b9e1a0508f35982630bd3202f7f62a71ff48d2079c563e5bb4f6856cd,d4df33d370a5f45991bf0138ef30ac183902c48401356dbe7c47a71cd8f74da6,b061f816c0e75b93309b913e1c7c6805cab1c3cefc19f10c428f973602fd45b6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,[1152],classifier_input,0.033484713584184644,4,0.41105981037020684,0.4445445239543915,"[0.11784665286540985, 0.11007717996835709, 0.09919088333845139, 0.09044643491506577]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[288, 1, 1000]",grouped_spatial,0.1843791787326336,4,0.09882320120930671,0.2832023799419403,"[0.00887527596205473, 0.00810153316706419, 0.007538985926657915, 0.006250136066228151]",
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[288, 1, 1000]",batch_norm,0.18437918020412325,4,0.09882319973781704,0.2832023799419403,"[0.00887527596205473, 0.00810153316706419, 0.007538985926657915, 0.006250136066228151]",
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[288, 1, 1000]",swish_gate,0.13872474983334543,4,0.27381941124796866,0.4125441610813141,"[0.00839469488710165, 0.007973835803568363, 0.007224907632917166, 0.005861448124051094]",
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[288, 4]",segmented_variance,0.04539362102746963,4,0.3979448029398918,0.44333842396736145,"[0.15436403453350067, 0.11519971489906311, 0.10633468627929688, 0.08225058764219284]",
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[1152],log_variance_flatten,0.10023959934711457,4,0.5993861311674118,0.6996257305145264,"[0.14656086266040802, 0.11076680570840836, 0.10318508744239807, 0.09783221036195755]",
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[1152],classifier_input,0.10023959934711457,4,0.5993861311674118,0.6996257305145264,"[0.14656086266040802, 0.11076680570840836, 0.10318508744239807, 0.09783221036195755]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
FBCNet,OpenBMI_SSVEP,1,0,COMPLETE,fbf3e0a2fd674dcd12c4778ec354e898abd4613328abf4aef3eb58086d400243,bdecc9c2d6d05eead756e3550f9197dff5692e462846ef1f52289891d321eae6,4cd41a13dab7831f545f875eea708c080ade102e64483f40b7a1d89aa09c9d8a,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 1, 1000]",grouped_spatial,0.0476484551280737,8,0.09783597745001316,0.14548443257808685,"[0.010011271573603153, 0.009641997516155243, 0.009363476186990738, 0.008503248915076256, 0.007948365993797779, 0.007814677432179451, 0.005048423074185848, 0.0042786989361047745]",
FBCNet,OpenBMI_SSVEP,1,0,COMPLETE,fbf3e0a2fd674dcd12c4778ec354e898abd4613328abf4aef3eb58086d400243,bdecc9c2d6d05eead756e3550f9197dff5692e462846ef1f52289891d321eae6,4cd41a13dab7831f545f875eea708c080ade102e64483f40b7a1d89aa09c9d8a,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 1, 1000]",batch_norm,0.04764845304191112,8,0.09783597953617573,0.14548443257808685,"[0.010011271573603153, 0.009641997516155243, 0.009363476186990738, 0.008503248915076256, 0.007948365993797779, 0.007814677432179451, 0.005048423074185848, 0.0042786989361047745]",
FBCNet,OpenBMI_SSVEP,1,0,COMPLETE,fbf3e0a2fd674dcd12c4778ec354e898abd4613328abf4aef3eb58086d400243,bdecc9c2d6d05eead756e3550f9197dff5692e462846ef1f52289891d321eae6,4cd41a13dab7831f545f875eea708c080ade102e64483f40b7a1d89aa09c9d8a,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 1, 1000]",swish_gate,-0.028819422572851194,8,0.26752437219023706,0.23870494961738586,"[0.00994670856744051, 0.009571989998221397, 0.008816484361886978, 0.008293628692626953, 0.007890574634075165, 0.0066407774575054646, 0.004941917955875397, 0.004121439065784216]",
FBCNet,OpenBMI_SSVEP,1,0,COMPLETE,fbf3e0a2fd674dcd12c4778ec354e898abd4613328abf4aef3eb58086d400243,bdecc9c2d6d05eead756e3550f9197dff5692e462846ef1f52289891d321eae6,4cd41a13dab7831f545f875eea708c080ade102e64483f40b7a1d89aa09c9d8a,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 4]",segmented_variance,-0.038638843595981576,8,0.4189072385430336,0.380268394947052,"[0.1526876538991928, 0.13934659957885742, 0.1280118227005005, 0.11841282248497009, 0.11111482232809067, 0.09239520132541656, 0.06663854420185089, 0.05352197587490082]",
FBCNet,OpenBMI_SSVEP,1,0,COMPLETE,fbf3e0a2fd674dcd12c4778ec354e898abd4613328abf4aef3eb58086d400243,bdecc9c2d6d05eead756e3550f9197dff5692e462846ef1f52289891d321eae6,4cd41a13dab7831f545f875eea708c080ade102e64483f40b7a1d89aa09c9d8a,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,[1152],log_variance_flatten,-0.016905953288078313,8,0.6183604496717453,0.601454496383667,"[0.16428376734256744, 0.15107464790344238, 0.14521455764770508, 0.13479018211364746, 0.11429383605718613, 0.10194994509220123, 0.07671020179986954, 0.06409415602684021]",
FBCNet,OpenBMI_SSVEP,1,0,COMPLETE,fbf3e0a2fd674dcd12c4778ec354e898abd4613328abf4aef3eb58086d400243,bdecc9c2d6d05eead756e3550f9197dff5692e462846ef1f52289891d321eae6,4cd41a13dab7831f545f875eea708c080ade102e64483f40b7a1d89aa09c9d8a,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,[1152],classifier_input,-0.016905953288078313,8,0.6183604496717453,0.601454496383667,"[0.16428376734256744, 0.15107464790344238, 0.14521455764770508, 0.13479018211364746, 0.11429383605718613, 0.10194994509220123, 0.07671020179986954, 0.06409415602684021]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
FBCNet,OpenBMI_SSVEP,2,0,COMPLETE,1e76fb805ac34d9b98f5923843e040deadfebb4667f244ac72a78365289e03c7,d33c111e427b272165e4c22b2d65555fa33832a5326cd4dbdd457a294c6f9810,5123125cbe859867e6bdf6ab7954c6d2a61133892735c77144638fef6d87fe65,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 1, 1000]",grouped_spatial,0.06571860503405333,8,0.10285207737237215,0.16857068240642548,"[0.010288134217262268, 0.0097883902490139, 0.00948288757354021, 0.008157992735505104, 0.007668450940400362, 0.005761574953794479, 0.005051101092249155, 0.00476865004748106]",
FBCNet,OpenBMI_SSVEP,2,0,COMPLETE,1e76fb805ac34d9b98f5923843e040deadfebb4667f244ac72a78365289e03c7,d33c111e427b272165e4c22b2d65555fa33832a5326cd4dbdd457a294c6f9810,5123125cbe859867e6bdf6ab7954c6d2a61133892735c77144638fef6d87fe65,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 1, 1000]",batch_norm,0.06571860641241073,8,0.10285207599401475,0.16857068240642548,"[0.010288134217262268, 0.009788389317691326, 0.00948288757354021, 0.008157992735505104, 0.007668450940400362, 0.005761574953794479, 0.005051101092249155, 0.00476865004748106]",
FBCNet,OpenBMI_SSVEP,2,0,COMPLETE,1e76fb805ac34d9b98f5923843e040deadfebb4667f244ac72a78365289e03c7,d33c111e427b272165e4c22b2d65555fa33832a5326cd4dbdd457a294c6f9810,5123125cbe859867e6bdf6ab7954c6d2a61133892735c77144638fef6d87fe65,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 1, 1000]",swish_gate,0.0007847186923026772,8,0.267359531223774,0.26814424991607666,"[0.010304262861609459, 0.00944889523088932, 0.008650597184896469, 0.008197787217795849, 0.007917679846286774, 0.005499234888702631, 0.004920896142721176, 0.004214488435536623]",
FBCNet,OpenBMI_SSVEP,2,0,COMPLETE,1e76fb805ac34d9b98f5923843e040deadfebb4667f244ac72a78365289e03c7,d33c111e427b272165e4c22b2d65555fa33832a5326cd4dbdd457a294c6f9810,5123125cbe859867e6bdf6ab7954c6d2a61133892735c77144638fef6d87fe65,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 4]",segmented_variance,0.023244964778423305,8,0.40211303263902665,0.42535799741744995,"[0.1525610387325287, 0.14653168618679047, 0.13526462018489838, 0.11124297231435776, 0.10381574928760529, 0.07629291713237762, 0.06376226991415024, 0.055570200085639954]",
FBCNet,OpenBMI_SSVEP,2,0,COMPLETE,1e76fb805ac34d9b98f5923843e040deadfebb4667f244ac72a78365289e03c7,d33c111e427b272165e4c22b2d65555fa33832a5326cd4dbdd457a294c6f9810,5123125cbe859867e6bdf6ab7954c6d2a61133892735c77144638fef6d87fe65,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,[1152],log_variance_flatten,0.04780121862888331,8,0.5447679537534714,0.5925691723823547,"[0.16412976384162903, 0.15483476221561432, 0.14869128167629242, 0.12065158784389496, 0.10705668479204178, 0.09014423936605453, 0.07948233187198639, 0.06547830998897552]",
FBCNet,OpenBMI_SSVEP,2,0,COMPLETE,1e76fb805ac34d9b98f5923843e040deadfebb4667f244ac72a78365289e03c7,d33c111e427b272165e4c22b2d65555fa33832a5326cd4dbdd457a294c6f9810,5123125cbe859867e6bdf6ab7954c6d2a61133892735c77144638fef6d87fe65,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,[1152],classifier_input,0.04780121862888331,8,0.5447679537534714,0.5925691723823547,"[0.16412976384162903, 0.15483476221561432, 0.14869128167629242, 0.12065158784389496, 0.10705668479204178, 0.09014423936605453, 0.07948233187198639, 0.06547830998897552]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
FBCNet,OpenBMI_SSVEP,3,0,COMPLETE,5751369f8c080b81e938e9a69b5a0490a349d954dfb5db7a57af0b2546d39f60,e76ef2642ad0088e04ea9d32627c43677b98cdad6048471ae8482ade8930a9fe,064669a838321e2f859ac62b1b3e74d1dd5d949c1392cbf49fe57a25a975c013,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 1, 1000]",grouped_spatial,0.055124741010367864,8,0.11401389915496112,0.16913864016532898,"[0.01047699898481369, 0.00993073359131813, 0.009500095620751381, 0.008203319273889065, 0.007716362830251455, 0.006730032153427601, 0.005686913151293993, 0.003966164775192738]",
FBCNet,OpenBMI_SSVEP,3,0,COMPLETE,5751369f8c080b81e938e9a69b5a0490a349d954dfb5db7a57af0b2546d39f60,e76ef2642ad0088e04ea9d32627c43677b98cdad6048471ae8482ade8930a9fe,064669a838321e2f859ac62b1b3e74d1dd5d949c1392cbf49fe57a25a975c013,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 1, 1000]",batch_norm,0.055124711692333225,8,0.11401389867067337,0.1691386103630066,"[0.01047699898481369, 0.00993073359131813, 0.009500095620751381, 0.008203319273889065, 0.007716363295912743, 0.006730032153427601, 0.005686913151293993, 0.00396616430953145]",
FBCNet,OpenBMI_SSVEP,3,0,COMPLETE,5751369f8c080b81e938e9a69b5a0490a349d954dfb5db7a57af0b2546d39f60,e76ef2642ad0088e04ea9d32627c43677b98cdad6048471ae8482ade8930a9fe,064669a838321e2f859ac62b1b3e74d1dd5d949c1392cbf49fe57a25a975c013,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 1, 1000]",swish_gate,-0.008391404151916526,8,0.30349799394607546,0.29510658979415894,"[0.009681141003966331, 0.009582565166056156, 0.008785123936831951, 0.008249391801655293, 0.007918806746602058, 0.006501943338662386, 0.005521122366189957, 0.003890197491273284]",
FBCNet,OpenBMI_SSVEP,3,0,COMPLETE,5751369f8c080b81e938e9a69b5a0490a349d954dfb5db7a57af0b2546d39f60,e76ef2642ad0088e04ea9d32627c43677b98cdad6048471ae8482ade8930a9fe,064669a838321e2f859ac62b1b3e74d1dd5d949c1392cbf49fe57a25a975c013,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[288, 4]",segmented_variance,-0.026512886285781856,8,0.41557952284812927,0.3890666365623474,"[0.1620377153158188, 0.13547635078430176, 0.1324135810136795, 0.12316745519638062, 0.11257623881101608, 0.08991808444261551, 0.07285895943641663, 0.04644481837749481]",
FBCNet,OpenBMI_SSVEP,3,0,COMPLETE,5751369f8c080b81e938e9a69b5a0490a349d954dfb5db7a57af0b2546d39f60,e76ef2642ad0088e04ea9d32627c43677b98cdad6048471ae8482ade8930a9fe,064669a838321e2f859ac62b1b3e74d1dd5d949c1392cbf49fe57a25a975c013,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,[1152],log_variance_flatten,-0.004279676973819702,8,0.6137489715218544,0.6094692945480347,"[0.16332142055034637, 0.1548120677471161, 0.13438153266906738, 0.12255815416574478, 0.10582888126373291, 0.10168799757957458, 0.08885971456766129, 0.061802320182323456]",
FBCNet,OpenBMI_SSVEP,3,0,COMPLETE,5751369f8c080b81e938e9a69b5a0490a349d954dfb5db7a57af0b2546d39f60,e76ef2642ad0088e04ea9d32627c43677b98cdad6048471ae8482ade8930a9fe,064669a838321e2f859ac62b1b3e74d1dd5d949c1392cbf49fe57a25a975c013,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,[1152],classifier_input,-0.004279676973819702,8,0.6137489715218544,0.6094692945480347,"[0.16332142055034637, 0.1548120677471161, 0.13438153266906738, 0.12255815416574478, 0.10582888126373291, 0.10168799757957458, 0.08885971456766129, 0.061802320182323456]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
FBCNet,OpenBMI_SSVEP,4,0,COMPLETE,8bd111fd7213f9ee971ff9d6dd720c7eb60407a477c1a01b39efad5d5a9c4d56,ec4ebad11ab3e505aa0b684a79dbf2ac6880b96f5f80191d6fc0697774f7bff3,706696f5a7300bc0e27885accf0b05176650b95baf9c4436669cb5e130e62b1e,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[288, 1, 1000]",grouped_spatial,0.12306754851713776,4,0.09392401015385986,0.21699155867099762,"[0.008977861143648624, 0.007888969033956528, 0.00678640604019165, 0.0053270356729626656]",
FBCNet,OpenBMI_SSVEP,4,0,COMPLETE,8bd111fd7213f9ee971ff9d6dd720c7eb60407a477c1a01b39efad5d5a9c4d56,ec4ebad11ab3e505aa0b684a79dbf2ac6880b96f5f80191d6fc0697774f7bff3,706696f5a7300bc0e27885accf0b05176650b95baf9c4436669cb5e130e62b1e,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[288, 1, 1000]",batch_norm,0.12306754969060421,4,0.09392400898039341,0.21699155867099762,"[0.008977861143648624, 0.007888969033956528, 0.006786405574530363, 0.005327036138623953]",
FBCNet,OpenBMI_SSVEP,4,0,COMPLETE,8bd111fd7213f9ee971ff9d6dd720c7eb60407a477c1a01b39efad5d5a9c4d56,ec4ebad11ab3e505aa0b684a79dbf2ac6880b96f5f80191d6fc0697774f7bff3,706696f5a7300bc0e27885accf0b05176650b95baf9c4436669cb5e130e62b1e,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[288, 1, 1000]",swish_gate,0.04997535288333893,4,0.2770328348875046,0.3270081877708435,"[0.00848117470741272, 0.008211561478674412, 0.006499817129224539, 0.005152355879545212]",
FBCNet,OpenBMI_SSVEP,4,0,COMPLETE,8bd111fd7213f9ee971ff9d6dd720c7eb60407a477c1a01b39efad5d5a9c4d56,ec4ebad11ab3e505aa0b684a79dbf2ac6880b96f5f80191d6fc0697774f7bff3,706696f5a7300bc0e27885accf0b05176650b95baf9c4436669cb5e130e62b1e,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[288, 4]",segmented_variance,-0.006969941258430479,4,0.3742189532518387,0.3672490119934082,"[0.1307905912399292, 0.11629455536603928, 0.0971481204032898, 0.06835445016622543]",
FBCNet,OpenBMI_SSVEP,4,0,COMPLETE,8bd111fd7213f9ee971ff9d6dd720c7eb60407a477c1a01b39efad5d5a9c4d56,ec4ebad11ab3e505aa0b684a79dbf2ac6880b96f5f80191d6fc0697774f7bff3,706696f5a7300bc0e27885accf0b05176650b95baf9c4436669cb5e130e62b1e,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[1152],log_variance_flatten,7.419556379317793e-05,4,0.5895851376652718,0.5896593332290649,"[0.14035259187221527, 0.11858470737934113, 0.11606402695178986, 0.08080973476171494]",
FBCNet,OpenBMI_SSVEP,4,0,COMPLETE,8bd111fd7213f9ee971ff9d6dd720c7eb60407a477c1a01b39efad5d5a9c4d56,ec4ebad11ab3e505aa0b684a79dbf2ac6880b96f5f80191d6fc0697774f7bff3,706696f5a7300bc0e27885accf0b05176650b95baf9c4436669cb5e130e62b1e,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[1152],classifier_input,7.419556379317793e-05,4,0.5895851376652718,0.5896593332290649,"[0.14035259187221527, 0.11858470737934113, 0.11606402695178986, 0.08080973476171494]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
