model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,delta_qP,delta_qnonP,donor_label_transfer,donor_margin_transfer,flip_rate,layer_name,logit_rms,random_delta_qP,random_delta_qnonP,random_donor_label_transfer,random_donor_margin_transfer,random_flip_rate,random_logit_rms,random_true_margin_loss,subject_id,true_margin_loss
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.25864869612269104,0.15061297182304165,0.08333333333333333,0.38206629393001396,0.1875,grouped_spatial,0.6459576219009856,0.1029042788168105,0.07505678415337266,0.04687500000000001,0.10690778478048742,0.03583333333333333,0.23033082219054146,0.27026242223257824,6,0.8982347796360651
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.07223624918454637,0.06492748551924403,0.22916666666666666,0.08905667823273689,0.0,grouped_spatial,0.16014108325665197,0.036969654414497205,0.03467359475481014,0.22916666666666669,0.022622422504937272,0.0,0.07310119289822371,0.05274550111964345,15,0.16179265702764192
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.09556193630366276,0.08408675043998907,0.125,0.08436482461790244,0.10416666666666667,grouped_spatial,0.19964606303256005,0.05825313408058718,0.05160226272040746,0.10875,0.02506598809656376,0.03958333333333333,0.11393771119100467,0.07145359884016217,32,0.1235078927129507
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.206257143135493,0.11466578871477395,0.25,0.545800894809266,0.2708333333333333,grouped_spatial,0.6724369858857244,0.08304713920874443,0.06080292620094649,0.1704166666666667,0.10723517079255541,0.06333333333333332,0.21572128268996796,0.15833539723418652,33,0.7101682120313247
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.1588443632160003,0.10778947345291574,0.0,0.2698544332912813,0.10416666666666667,grouped_spatial,0.3976667694126566,0.06724479598095058,0.056991695639202,0.0,0.06778632054803893,0.005625,0.13088808137782812,0.13573310751467943,38,0.5013626733173927
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.29815180498796207,0.1644155893009156,0.125,0.7193269301205873,0.22916666666666666,grouped_spatial,0.9150102205264071,0.10761299322582396,0.07603149907052283,0.04208333333333334,0.13961439174910387,0.07979166666666666,0.2737966449469483,0.3031859175488353,47,1.1941242944449186
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.3264673191588372,0.18423335098971924,0.08333333333333333,0.6346078598871827,0.20833333333333334,batch_norm,0.8803043064350883,0.11315478099728354,0.08165606585127534,0.009999999999999998,0.15281741771070909,0.03229166666666667,0.2675826157122113,0.34499999987582364,3,1.2119170576334
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.23858084700380763,0.16966087355588874,0.08333333333333333,0.5201111252730092,0.08333333333333333,batch_norm,0.7433770217079049,0.09613944244888747,0.07649994964037128,0.08604166666666668,0.10072103554732165,0.009583333333333334,0.2395155813067686,0.18370964303612705,5,0.704781785607338
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.2728988671830545,0.1561909414206942,0.10416666666666667,0.4609905600858231,0.08333333333333333,batch_norm,0.6875364095903933,0.10241868762013233,0.07572351334606842,0.04604166666666666,0.11799179775834392,0.03041666666666666,0.23328411208053995,0.23649571184068915,6,0.9160279234250387
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0534639383549802,0.06234997549715141,0.20833333333333334,0.05412124485398332,0.0,batch_norm,0.13048466333808997,0.035801202982377926,0.03603567935642786,0.20624999999999996,0.01690406671802824,0.011666666666666665,0.0682103694510685,0.027938642588754496,15,0.058750029653310776
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.09245345896730821,0.0922151456955665,0.125,0.04601652283842365,0.125,batch_norm,0.206079777010018,0.058463382022164306,0.05455946334298157,0.14875,0.010054273460991683,0.11729166666666668,0.11167234994284322,0.04373262043887129,32,0.007510810469587644
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.2234860328026116,0.11789454193785787,0.1875,0.5228969866875559,0.3125,batch_norm,0.6833085011069974,0.08680857448751338,0.06103594751058457,0.1277083333333333,0.10214655383722858,0.08770833333333336,0.2159401535273355,0.19815513738741483,33,0.8718044944107533
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.17845434579066932,0.13239384826738387,0.08333333333333333,0.3596950825303793,0.0625,batch_norm,0.45282474742271006,0.0748765745782536,0.0609639306050182,0.045208333333333336,0.08111495949327946,0.035208333333333335,0.14901193113949074,0.16651876391687742,38,0.6078077352916201
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.3053713508415967,0.15654701592090228,0.125,0.7275993041694164,0.20833333333333334,batch_norm,0.8778690615824113,0.11002578286934295,0.07455342151748483,0.06125,0.1419886727891086,0.06604166666666667,0.274728075179155,0.332648964341109,47,1.312025222927332
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.2983396075045069,0.17795621355374655,0.041666666666666664,0.5824130270630121,0.0625,swish_gate,0.8050519302487373,0.1148086124403926,0.08508345944370375,0.037083333333333336,0.15422298763102543,0.0275,0.2794614198306469,0.2880116130473713,3,1.043328382074833
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.29886866989545524,0.17716998048126698,0.10416666666666667,0.6500707349429528,0.3333333333333333,swish_gate,0.9114316441118717,0.11044978494532795,0.07521721470489866,0.04645833333333335,0.15035811045827965,0.03520833333333333,0.2928886985441204,0.2783944790624082,5,0.9699913188815117
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.23329007198723653,0.13567110802978277,0.0625,0.36265312880277634,0.08333333333333333,swish_gate,0.5755625613965094,0.09280805418762611,0.062462822509987734,0.04729166666666667,0.11128222725548163,0.022083333333333333,0.2173860342034944,0.25128098144506417,6,0.7897840465108553
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.04522641079771953,0.04107925579107056,0.25,0.06026519633208712,0.020833333333333332,swish_gate,0.10624804178951308,0.030060818513544897,0.028037579904121226,0.241875,0.015372532824985683,0.026874999999999996,0.06108244721411513,0.04180160862704118,15,0.10270561402042706
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.11426862272977208,0.10264605842530727,0.20833333333333334,0.09263516093293826,0.125,swish_gate,0.24716215246977905,0.07106803010186317,0.06721687465256157,0.17020833333333335,0.03339767114259303,0.07416666666666667,0.13574127734837627,0.035972394598647955,32,0.036440335835019745
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.19017532161281755,0.09971279844952126,0.20833333333333334,0.4508599176382025,0.16666666666666666,swish_gate,0.5016468272078782,0.07693156657966028,0.05198922651470638,0.16916666666666663,0.09249325761067059,0.05520833333333333,0.181522715222236,0.1870850273718436,33,0.6928834952414036
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.15181751999383172,0.10105659517770012,0.125,0.3088365560397506,0.2708333333333333,swish_gate,0.39351578697096556,0.06232883602713021,0.05027781155484263,0.07125,0.07554726681206375,0.05354166666666667,0.1387095737906202,0.1370963833713904,38,0.5316584470371405
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.29499826619091135,0.15408861497417092,0.22916666666666666,0.6936535326143106,0.3333333333333333,swish_gate,0.8767752212006599,0.11417048140409557,0.0738750276118905,0.11479166666666668,0.1625613754805333,0.118125,0.2964975171199088,0.2883153493748978,47,0.9958908495803674
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.721737536291282,2.8425333375732103,0.6666666666666666,8.251827826102575,0.8958333333333334,segmented_variance,8.14292643715938,2.6538444333756344,2.741035604807548,0.2472916666666667,1.9147749669725698,0.49229166666666657,4.248691991102726,3.8833122418075807,3,15.464913085103035
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6.345252410819133,2.7475848998874426,0.4583333333333333,4.464630778878927,0.8541666666666666,segmented_variance,9.285073970754942,3.314762703233088,3.5184493749837076,0.234375,0.5517925078980626,0.5325,5.831653470660094,3.725744016518196,5,10.161987914393345
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,3.4532240654031434,2.405091548959414,0.4791666666666667,5.271750935042898,0.875,segmented_variance,6.815980865309636,2.3774066374932104,2.589894882480924,0.21291666666666667,1.2282477859112746,0.4535416666666666,3.3152615469104303,2.369014097979913,6,10.393771179020405
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,3.1028564684093,1.930255859469374,0.3125,0.5662808548659086,0.5833333333333334,segmented_variance,4.07049282391866,1.6130599929524276,1.8169880522135644,0.268125,0.33162459397106436,0.49249999999999994,2.1001886908710006,1.5673825470047695,15,3.0275832967211804
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,3.811941775182883,2.3165517058223486,0.4583333333333333,2.9614361884693303,0.7083333333333334,segmented_variance,5.316732592880726,2.013068190980702,2.0741340711301506,0.21208333333333332,0.3119035690991829,0.49249999999999994,2.972128500908924,2.1536820138121646,32,5.529336337000132
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,3.665273596843084,2.0414782923956714,0.4791666666666667,3.951913437495629,0.6041666666666666,segmented_variance,5.122808910906315,2.200846166376335,2.815471202904979,0.24583333333333332,0.6917153760938284,0.5116666666666666,3.5216911975108083,3.143707804152121,33,8.47725976879398
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.991687753237784,1.9896754420672853,0.4166666666666667,3.5536088881393275,0.7708333333333334,segmented_variance,4.398917788018783,1.882110912813805,2.259762461604551,0.21874999999999997,0.6840426115614051,0.5022916666666666,2.790641409993792,2.1636543376262614,38,7.018773552651207
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,7.358639200528462,3.651020917420586,0.6458333333333334,7.37020626788338,0.8333333333333334,segmented_variance,7.548754438757896,3.464131995000256,3.7738692452789597,0.25,0.9216222783861059,0.47,4.711755478967292,3.33447939973014,47,14.357966316243013
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.3168557578076918,0.29555347841233015,0.7291666666666666,3.6020958479493856,0.8125,log_variance_flatten,3.30437263349692,0.49425693448380736,0.46069683776857956,0.1054166666666667,0.8252425025869162,0.16541666666666666,0.9717345141809588,1.4667724801662068,3,6.048397557189067
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.212650503963232,0.24722023339321217,0.7083333333333334,2.7283794234196344,0.8333333333333334,log_variance_flatten,2.8078866632034383,0.4771943587520703,0.4731355474772863,0.20895833333333333,0.6244428655023998,0.3291666666666667,0.9158659578324295,0.7591994460641095,5,3.6797129114468894
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.011874749014775,0.2467677166375021,0.5833333333333334,2.8210629547635713,0.75,log_variance_flatten,2.4807695349057517,0.4078041952719408,0.3763131461090719,0.17312499999999997,0.621113345202757,0.24812499999999996,0.734509926123622,0.7296713699710865,6,3.705541480332613
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.4052558441956838,0.11380774937182044,0.3125,0.27042787972216803,0.25,log_variance_flatten,0.641636471884946,0.16537493192333688,0.21433660427108406,0.2533333333333333,0.09741400336187024,0.114375,0.29046946561255027,0.12016409197201332,15,0.4372875317931175
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6021808218210936,0.1415855474770069,0.5,1.175637984648347,0.5416666666666666,log_variance_flatten,1.2206639939298232,0.2554274328088892,0.26744199871784075,0.2210416666666667,0.3021971064095851,0.26625,0.4432856129287392,0.4829972632528128,32,1.6772266002371907
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6570674497634172,0.16945351745622853,0.3958333333333333,1.4897662460183103,0.5625,log_variance_flatten,1.5024912375956774,0.2842058731641737,0.3261701327670986,0.16125,0.3621339279079499,0.17729166666666668,0.5027147619903555,0.5033933785061041,33,2.001784530778726
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.7816430162638426,0.15905399496356645,0.75,2.1667490263159075,0.8125,log_variance_flatten,2.0265680917849145,0.3061563789429298,0.3323713504786914,0.13708333333333333,0.45175471090090774,0.23145833333333335,0.5497813105708338,0.6842155215547728,38,3.218700546771288
FBCNet,OpenBMI_SSVEP,0,0,COMPLETE,940d8a3571b0761b40070e37f40b814d735a6a635eeb8f9d5e6fb1264f4da126,4146d199ff3c4f1bb6d436aedff6e0f979129bd9a7fdb85b1097f954a6980d2f,3753f973372e50340da16fd97186e9f2249cc0ef1972e5c44e46b61274c021ce,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9252130879710118,0.22244849304358164,0.8541666666666666,2.5879727384696403,0.8541666666666666,log_variance_flatten,2.3111963210006556,0.36994072790141225,0.3515619900892489,0.20125000000000004,0.5356924229173455,0.24020833333333333,0.6534684747861078,0.7389220492215829,47,3.896721030275027
FBCNet,OpenBMI_SSVEP,1,0,COMPLETE,fbf3e0a2fd674dcd12c4778ec354e898abd4613328abf4aef3eb58086d400243,bdecc9c2d6d05eead756e3550f9197dff5692e462846ef1f52289891d321eae6,4cd41a13dab7831f545f875eea708c080ade102e64483f40b7a1d89aa09c9d8a,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.3754395822373529,0.1961744757524381,0.25,0.7780098809550205,0.3333333333333333,grouped_spatial,0.9469379651515434,0.235626129557301,0.14124149776936976,0.10770833333333334,0.3601983292750083,0.11208333333333334,0.5338233022758504,0.693136003166437,2,1.38512124804159
FBCNet,OpenBMI_SSVEP,1,0,COMPLETE,fbf3e0a2fd674dcd12c4778ec354e898abd4613328abf4aef3eb58086d400243,bdecc9c2d6d05eead756e3550f9197dff5692e462846ef1f52289891d321eae6,4cd41a13dab7831f545f875eea708c080ade102e64483f40b7a1d89aa09c9d8a,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.1908706750255078,0.11132391169667244,0.16666666666666666,0.4264153535477817,0.22916666666666666,grouped_spatial,0.4727085689082742,0.12337166956858708,0.0772828069148818,0.16479166666666664,0.17739493822562505,0.1575,0.27821270943541704,0.2496370839234442,14,0.4209099311071138
FBCNet,OpenBMI_SSVEP,1,0,COMPLETE,fbf3e0a2fd674dcd12c4778ec354e898abd4613328abf4aef3eb58086d400243,bdecc9c2d6d05eead756e3550f9197dff5692e462846ef1f52289891d321eae6,4cd41a13dab7831f545f875eea708c080ade102e64483f40b7a1d89aa09c9d8a,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.2339638521273931,0.1066909022629261,0.125,0.5331954055776199,0.3125,grouped_spatial,0.6244222371218106,0.13771584063225115,0.07340721717007305,0.1,0.23732591708928039,0.16666666666666663,0.3328430680469804,0.38328122013248506,26,0.7608904341856638
