dataset,fold,block,dimensions,persistence_supported,rho_G,rho_null_p95,n_subjects,protected,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,random_draws,split_info,protected_blocks,shared_geometry_effect,shared_geometry_n
WBCIC,2,4,4,True,0.0036327095956019337,0.0025335436558470803,25,False,0.0008218609800009544,"[-0.00046092475491972583, 0.002172869669752196]",0.8925,-0.038644206564503014,"[-0.0468732185383804, -0.029697044851544202]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['3', '13', '14', '21', '28', '32', '36', '37', '44', '47', '48', '50'], 'eval_subjects': ['1', '2', '5', '7', '11', '12', '16', '17', '18', '19', '27', '33', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '7', '14', '17', '21', '28', '32', '33', '37', '44', '48'], 'eval_subjects': ['2', '5', '11', '12', '13', '16', '18', '19', '27', '36', '45', '47', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '5', '11', '12', '13', '14', '16', '17', '18', '19', '28', '44'], 'eval_subjects': ['1', '3', '7', '21', '27', '32', '33', '36', '37', '45', '47', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '11', '12', '14', '18', '21', '27', '32', '36', '44', '50'], 'eval_subjects': ['1', '5', '7', '13', '16', '17', '19', '28', '33', '37', '45', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '11', '17', '19', '21', '27', '28', '32', '33', '45', '47', '48'], 'eval_subjects': ['2', '3', '5', '7', '12', '13', '14', '16', '18', '36', '37', '44', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[0, 1]",0.9075328589208788,25
WBCIC,2,5,4,False,-0.0004199782646990138,0.0016562024169324947,25,False,0.003740730206108248,"[0.0025588203775761234, 0.005017013470756085]",1.0,-0.035131506721919836,"[-0.04363356924465328, -0.026187281624616268]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['3', '13', '14', '21', '28', '32', '36', '37', '44', '47', '48', '50'], 'eval_subjects': ['1', '2', '5', '7', '11', '12', '16', '17', '18', '19', '27', '33', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '7', '14', '17', '21', '28', '32', '33', '37', '44', '48'], 'eval_subjects': ['2', '5', '11', '12', '13', '16', '18', '19', '27', '36', '45', '47', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '5', '11', '12', '13', '14', '16', '17', '18', '19', '28', '44'], 'eval_subjects': ['1', '3', '7', '21', '27', '32', '33', '36', '37', '45', '47', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '11', '12', '14', '18', '21', '27', '32', '36', '44', '50'], 'eval_subjects': ['1', '5', '7', '13', '16', '17', '19', '28', '33', '37', '45', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '11', '17', '19', '21', '27', '28', '32', '33', '45', '47', '48'], 'eval_subjects': ['2', '3', '5', '7', '12', '13', '14', '16', '18', '36', '37', '44', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[0, 1]",0.9075328589208788,25
WBCIC,2,6,4,False,-0.006102324486671867,0.002579878773082001,25,False,0.0019959253820922267,"[0.0009584890196252312, 0.00301208662611996]",0.9999,-0.03722616614098599,"[-0.04654804704701253, -0.02773318192183139]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['3', '13', '14', '21', '28', '32', '36', '37', '44', '47', '48', '50'], 'eval_subjects': ['1', '2', '5', '7', '11', '12', '16', '17', '18', '19', '27', '33', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '7', '14', '17', '21', '28', '32', '33', '37', '44', '48'], 'eval_subjects': ['2', '5', '11', '12', '13', '16', '18', '19', '27', '36', '45', '47', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '5', '11', '12', '13', '14', '16', '17', '18', '19', '28', '44'], 'eval_subjects': ['1', '3', '7', '21', '27', '32', '33', '36', '37', '45', '47', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '11', '12', '14', '18', '21', '27', '32', '36', '44', '50'], 'eval_subjects': ['1', '5', '7', '13', '16', '17', '19', '28', '33', '37', '45', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '11', '17', '19', '21', '27', '28', '32', '33', '45', '47', '48'], 'eval_subjects': ['2', '3', '5', '7', '12', '13', '14', '16', '18', '36', '37', '44', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[0, 1]",0.9075328589208788,25
WBCIC,3,0,1,True,0.19202474661799154,0.0819258024650622,25,False,5.620852406497937e-05,"[-0.00012424683795595354, 0.00025347922617610495]",0.7089,-0.011029003865260418,"[-0.012829362837904921, -0.009112404055628914]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '2', '3', '11', '16', '19', '25', '26', '27', '28', '35', '36'], 'eval_subjects': ['5', '9', '13', '18', '21', '22', '29', '33', '34', '37', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '2', '13', '16', '21', '27', '28', '33', '35', '44', '45', '49'], 'eval_subjects': ['3', '5', '9', '11', '18', '19', '22', '25', '26', '29', '34', '36', '37'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '11', '13', '18', '19', '25', '27', '33', '34', '36', '37', '49'], 'eval_subjects': ['1', '2', '3', '5', '16', '21', '22', '26', '28', '29', '35', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '3', '5', '16', '21', '22', '33', '34', '35', '37', '44', '49'], 'eval_subjects': ['2', '9', '11', '13', '18', '19', '25', '26', '27', '28', '29', '36', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '18', '19', '21', '22', '26', '27', '36', '44', '45'], 'eval_subjects': ['2', '9', '11', '13', '16', '25', '28', '29', '33', '34', '35', '37', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[1, 2]",0.7986172224039164,25
WBCIC,3,1,1,True,0.12723098599288135,0.06902620754521732,25,True,0.07066634728820378,"[0.05519208079201514, 0.08651734582494408]",1.0,0.06481378238395112,"[0.05003206318693409, 0.07984101649332535]",1.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '2', '3', '11', '16', '19', '25', '26', '27', '28', '35', '36'], 'eval_subjects': ['5', '9', '13', '18', '21', '22', '29', '33', '34', '37', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '2', '13', '16', '21', '27', '28', '33', '35', '44', '45', '49'], 'eval_subjects': ['3', '5', '9', '11', '18', '19', '22', '25', '26', '29', '34', '36', '37'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '11', '13', '18', '19', '25', '27', '33', '34', '36', '37', '49'], 'eval_subjects': ['1', '2', '3', '5', '16', '21', '22', '26', '28', '29', '35', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '3', '5', '16', '21', '22', '33', '34', '35', '37', '44', '49'], 'eval_subjects': ['2', '9', '11', '13', '18', '19', '25', '26', '27', '28', '29', '36', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '18', '19', '21', '22', '26', '27', '36', '44', '45'], 'eval_subjects': ['2', '9', '11', '13', '16', '25', '28', '29', '33', '34', '35', '37', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[1, 2]",0.7986172224039164,25
WBCIC,3,2,1,True,0.10212237181185252,0.05390914707850033,25,True,0.08389820077560539,"[0.06760263799388193, 0.09986308776631231]",1.0,0.07858968410889663,"[0.06310253554654635, 0.09399471784028508]",1.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '2', '3', '11', '16', '19', '25', '26', '27', '28', '35', '36'], 'eval_subjects': ['5', '9', '13', '18', '21', '22', '29', '33', '34', '37', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '2', '13', '16', '21', '27', '28', '33', '35', '44', '45', '49'], 'eval_subjects': ['3', '5', '9', '11', '18', '19', '22', '25', '26', '29', '34', '36', '37'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '11', '13', '18', '19', '25', '27', '33', '34', '36', '37', '49'], 'eval_subjects': ['1', '2', '3', '5', '16', '21', '22', '26', '28', '29', '35', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '3', '5', '16', '21', '22', '33', '34', '35', '37', '44', '49'], 'eval_subjects': ['2', '9', '11', '13', '18', '19', '25', '26', '27', '28', '29', '36', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '18', '19', '21', '22', '26', '27', '36', '44', '45'], 'eval_subjects': ['2', '9', '11', '13', '16', '25', '28', '29', '33', '34', '35', '37', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[1, 2]",0.7986172224039164,25
WBCIC,3,3,1,True,0.050544587135735786,0.021937124725614515,25,False,0.009883271861397556,"[0.007106961114881266, 0.012727294778193047]",1.0,-0.00247237864107458,"[-0.005933572466067277, 0.0008446752582172527]",0.0739,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '2', '3', '11', '16', '19', '25', '26', '27', '28', '35', '36'], 'eval_subjects': ['5', '9', '13', '18', '21', '22', '29', '33', '34', '37', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '2', '13', '16', '21', '27', '28', '33', '35', '44', '45', '49'], 'eval_subjects': ['3', '5', '9', '11', '18', '19', '22', '25', '26', '29', '34', '36', '37'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '11', '13', '18', '19', '25', '27', '33', '34', '36', '37', '49'], 'eval_subjects': ['1', '2', '3', '5', '16', '21', '22', '26', '28', '29', '35', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '3', '5', '16', '21', '22', '33', '34', '35', '37', '44', '49'], 'eval_subjects': ['2', '9', '11', '13', '18', '19', '25', '26', '27', '28', '29', '36', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '18', '19', '21', '22', '26', '27', '36', '44', '45'], 'eval_subjects': ['2', '9', '11', '13', '16', '25', '28', '29', '33', '34', '35', '37', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[1, 2]",0.7986172224039164,25
WBCIC,3,4,4,True,0.016738644640759755,0.005321100056024297,25,False,0.002481239187499359,"[0.0011808479094394335, 0.003867580736459701]",1.0,-0.04543904684188571,"[-0.0543368129680483, -0.03607332890879008]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '2', '3', '11', '16', '19', '25', '26', '27', '28', '35', '36'], 'eval_subjects': ['5', '9', '13', '18', '21', '22', '29', '33', '34', '37', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '2', '13', '16', '21', '27', '28', '33', '35', '44', '45', '49'], 'eval_subjects': ['3', '5', '9', '11', '18', '19', '22', '25', '26', '29', '34', '36', '37'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '11', '13', '18', '19', '25', '27', '33', '34', '36', '37', '49'], 'eval_subjects': ['1', '2', '3', '5', '16', '21', '22', '26', '28', '29', '35', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '3', '5', '16', '21', '22', '33', '34', '35', '37', '44', '49'], 'eval_subjects': ['2', '9', '11', '13', '18', '19', '25', '26', '27', '28', '29', '36', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '18', '19', '21', '22', '26', '27', '36', '44', '45'], 'eval_subjects': ['2', '9', '11', '13', '16', '25', '28', '29', '33', '34', '35', '37', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[1, 2]",0.7986172224039164,25
WBCIC,3,5,4,True,0.00533564637341011,0.0034400427015975443,25,False,0.011426235851683715,"[0.009436142316819489, 0.013460792098878991]",1.0,-0.03429162427404444,"[-0.04278783427405941, -0.025951880682455658]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '2', '3', '11', '16', '19', '25', '26', '27', '28', '35', '36'], 'eval_subjects': ['5', '9', '13', '18', '21', '22', '29', '33', '34', '37', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '2', '13', '16', '21', '27', '28', '33', '35', '44', '45', '49'], 'eval_subjects': ['3', '5', '9', '11', '18', '19', '22', '25', '26', '29', '34', '36', '37'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '11', '13', '18', '19', '25', '27', '33', '34', '36', '37', '49'], 'eval_subjects': ['1', '2', '3', '5', '16', '21', '22', '26', '28', '29', '35', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '3', '5', '16', '21', '22', '33', '34', '35', '37', '44', '49'], 'eval_subjects': ['2', '9', '11', '13', '18', '19', '25', '26', '27', '28', '29', '36', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '18', '19', '21', '22', '26', '27', '36', '44', '45'], 'eval_subjects': ['2', '9', '11', '13', '16', '25', '28', '29', '33', '34', '35', '37', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[1, 2]",0.7986172224039164,25
WBCIC,3,6,4,False,-0.0006584377506227889,0.002337075815324815,25,False,0.003639034993699497,"[0.002367243488352511, 0.00491935104629272]",1.0,-0.043931328590415736,"[-0.05317377219793159, -0.03454224280244684]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '2', '3', '11', '16', '19', '25', '26', '27', '28', '35', '36'], 'eval_subjects': ['5', '9', '13', '18', '21', '22', '29', '33', '34', '37', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '2', '13', '16', '21', '27', '28', '33', '35', '44', '45', '49'], 'eval_subjects': ['3', '5', '9', '11', '18', '19', '22', '25', '26', '29', '34', '36', '37'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '11', '13', '18', '19', '25', '27', '33', '34', '36', '37', '49'], 'eval_subjects': ['1', '2', '3', '5', '16', '21', '22', '26', '28', '29', '35', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '3', '5', '16', '21', '22', '33', '34', '35', '37', '44', '49'], 'eval_subjects': ['2', '9', '11', '13', '18', '19', '25', '26', '27', '28', '29', '36', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '18', '19', '21', '22', '26', '27', '36', '44', '45'], 'eval_subjects': ['2', '9', '11', '13', '16', '25', '28', '29', '33', '34', '35', '37', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[1, 2]",0.7986172224039164,25
WBCIC,3,7,4,False,-0.008250577302594311,0.004736821828233226,25,False,0.005135020444625591,"[0.003635700537355439, 0.00659444280507039]",1.0,-0.0422250814356625,"[-0.05050718174128209, -0.03381065690791777]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '2', '3', '11', '16', '19', '25', '26', '27', '28', '35', '36'], 'eval_subjects': ['5', '9', '13', '18', '21', '22', '29', '33', '34', '37', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '2', '13', '16', '21', '27', '28', '33', '35', '44', '45', '49'], 'eval_subjects': ['3', '5', '9', '11', '18', '19', '22', '25', '26', '29', '34', '36', '37'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '11', '13', '18', '19', '25', '27', '33', '34', '36', '37', '49'], 'eval_subjects': ['1', '2', '3', '5', '16', '21', '22', '26', '28', '29', '35', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '3', '5', '16', '21', '22', '33', '34', '35', '37', '44', '49'], 'eval_subjects': ['2', '9', '11', '13', '18', '19', '25', '26', '27', '28', '29', '36', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '18', '19', '21', '22', '26', '27', '36', '44', '45'], 'eval_subjects': ['2', '9', '11', '13', '16', '25', '28', '29', '33', '34', '35', '37', '49'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[1, 2]",0.7986172224039164,25
WBCIC,4,0,1,True,0.15475210799415426,0.07173922103490987,22,False,-0.0005050268113213941,"[-0.00106205216943354, 9.98705183032452e-06]",0.0278,-0.010062376644360646,"[-0.01284463637748786, -0.007397303768168976]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['2', '6', '18', '22', '24', '29', '30', '31', '34', '35', '45', '49'], 'eval_subjects': ['9', '11', '13', '23', '25', '26', '27', '36', '38', '41', '42', '44'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['2', '6', '9', '11', '13', '18', '22', '23', '27', '29', '31', '38'], 'eval_subjects': ['24', '25', '26', '30', '34', '35', '36', '41', '42', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '11', '13', '18', '22', '23', '24', '25', '34', '35', '42', '45'], 'eval_subjects': ['6', '9', '26', '27', '29', '30', '31', '36', '38', '41', '44', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '9', '11', '18', '22', '24', '25', '29', '38', '41', '44', '49'], 'eval_subjects': ['6', '13', '23', '26', '27', '30', '31', '34', '35', '36', '42', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['2', '11', '18', '23', '25', '29', '30', '31', '34', '36', '42', '49'], 'eval_subjects': ['6', '9', '13', '22', '24', '26', '27', '35', '38', '41', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[1],0.9166666666666666,24
WBCIC,4,1,1,True,0.1112955889832906,0.0519106635881425,22,True,0.16382706963919946,"[0.12618356142826737, 0.20049619864194004]",1.0,0.16357668284984977,"[0.1258123657633981, 0.1994218989386111]",1.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['2', '6', '18', '22', '24', '29', '30', '31', '34', '35', '45', '49'], 'eval_subjects': ['9', '11', '13', '23', '25', '26', '27', '36', '38', '41', '42', '44'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['2', '6', '9', '11', '13', '18', '22', '23', '27', '29', '31', '38'], 'eval_subjects': ['24', '25', '26', '30', '34', '35', '36', '41', '42', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '11', '13', '18', '22', '23', '24', '25', '34', '35', '42', '45'], 'eval_subjects': ['6', '9', '26', '27', '29', '30', '31', '36', '38', '41', '44', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '9', '11', '18', '22', '24', '25', '29', '38', '41', '44', '49'], 'eval_subjects': ['6', '13', '23', '26', '27', '30', '31', '34', '35', '36', '42', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['2', '11', '18', '23', '25', '29', '30', '31', '34', '36', '42', '49'], 'eval_subjects': ['6', '9', '13', '22', '24', '26', '27', '35', '38', '41', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[1],0.9166666666666666,24
WBCIC,4,2,1,True,0.05365902308852139,0.030804469519162887,22,False,0.0004091468886537598,"[0.00015916881402896813, 0.0007044809582657291]",0.9999,-0.007395061041111726,"[-0.008848503866570974, -0.005830283325762244]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['2', '6', '18', '22', '24', '29', '30', '31', '34', '35', '45', '49'], 'eval_subjects': ['9', '11', '13', '23', '25', '26', '27', '36', '38', '41', '42', '44'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['2', '6', '9', '11', '13', '18', '22', '23', '27', '29', '31', '38'], 'eval_subjects': ['24', '25', '26', '30', '34', '35', '36', '41', '42', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '11', '13', '18', '22', '23', '24', '25', '34', '35', '42', '45'], 'eval_subjects': ['6', '9', '26', '27', '29', '30', '31', '36', '38', '41', '44', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '9', '11', '18', '22', '24', '25', '29', '38', '41', '44', '49'], 'eval_subjects': ['6', '13', '23', '26', '27', '30', '31', '34', '35', '36', '42', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['2', '11', '18', '23', '25', '29', '30', '31', '34', '36', '42', '49'], 'eval_subjects': ['6', '9', '13', '22', '24', '26', '27', '35', '38', '41', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[1],0.9166666666666666,24
WBCIC,4,3,1,True,0.03434079387102296,0.015834694845088006,22,False,-0.0011618993034177329,"[-0.0019392003659702305, -0.0004328348873925472]",0.0003,-0.00909181283139643,"[-0.010921034374823748, -0.007200010248162131]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['2', '6', '18', '22', '24', '29', '30', '31', '34', '35', '45', '49'], 'eval_subjects': ['9', '11', '13', '23', '25', '26', '27', '36', '38', '41', '42', '44'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['2', '6', '9', '11', '13', '18', '22', '23', '27', '29', '31', '38'], 'eval_subjects': ['24', '25', '26', '30', '34', '35', '36', '41', '42', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '11', '13', '18', '22', '23', '24', '25', '34', '35', '42', '45'], 'eval_subjects': ['6', '9', '26', '27', '29', '30', '31', '36', '38', '41', '44', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '9', '11', '18', '22', '24', '25', '29', '38', '41', '44', '49'], 'eval_subjects': ['6', '13', '23', '26', '27', '30', '31', '34', '35', '36', '42', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['2', '11', '18', '23', '25', '29', '30', '31', '34', '36', '42', '49'], 'eval_subjects': ['6', '9', '13', '22', '24', '26', '27', '35', '38', '41', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[1],0.9166666666666666,24
WBCIC,4,4,4,True,0.013546632330941296,0.004607684000750924,22,False,-1.3009828466796886e-05,"[-0.0010654802143691506, 0.0010510421235280256]",0.4922,-0.041806336564596994,"[-0.05138200775661761, -0.03214206562878111]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['2', '6', '18', '22', '24', '29', '30', '31', '34', '35', '45', '49'], 'eval_subjects': ['9', '11', '13', '23', '25', '26', '27', '36', '38', '41', '42', '44'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['2', '6', '9', '11', '13', '18', '22', '23', '27', '29', '31', '38'], 'eval_subjects': ['24', '25', '26', '30', '34', '35', '36', '41', '42', '44', '45', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '11', '13', '18', '22', '23', '24', '25', '34', '35', '42', '45'], 'eval_subjects': ['6', '9', '26', '27', '29', '30', '31', '36', '38', '41', '44', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '9', '11', '18', '22', '24', '25', '29', '38', '41', '44', '49'], 'eval_subjects': ['6', '13', '23', '26', '27', '30', '31', '34', '35', '36', '42', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['2', '11', '18', '23', '25', '29', '30', '31', '34', '36', '42', '49'], 'eval_subjects': ['6', '9', '13', '22', '24', '26', '27', '35', '38', '41', '44', '45'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[1],0.9166666666666666,24
