pair_id,dataset,outer_fold,meta_fold,draw,draw_seed,n_A,n_B,A_subjects,B_subjects,L_A,L_B,theta_norm,gA_norm,gB_norm,dot_AB,cos_AB,conflict
OpenBMI-fold4-meta4-draw8,OpenBMI,4,4,8,1787416722,64,64,2|6|7|10|13|14|15|16|17|20|21|25|27|29|33|34|35|36|38|42|43|44|45|51|54,1|4|5|26|48|50|52,0.1842685043811798,0.38041332364082336,12.534490585327148,3.677851915359497,4.910264015197754,2.3149375915527344,0.12818588316440582,False
OpenBMI-fold4-meta4-draw9,OpenBMI,4,4,9,13104047,64,64,2|6|10|13|14|15|16|17|18|19|20|21|22|25|27|29|33|34|35|36|38|42|43|44|45|51|54,1|4|5|26|48|50|52,0.26185354590415955,0.367892861366272,12.534490585327148,2.8364317417144775,6.2077860832214355,4.8938374519348145,0.2779332101345062,False
WBCIC-fold0-meta0-draw0,WBCIC,0,0,0,1787096268,64,64,6|7|9|12|14|17|22|23|25|29|30|31|32|35|41|47|49|50,26|34|38|42|48,0.32615798711776733,0.3701985478401184,12.337963104248047,1.4906085729599,1.6274539232254028,-0.019841261208057404,-0.008178938180208206,True
WBCIC-fold0-meta0-draw1,WBCIC,0,0,1,3603583389,64,64,6|7|9|12|14|17|22|23|24|25|29|30|31|32|35|41|47|49|50,26|34|38|42|48,0.30519360303878784,0.5051746368408203,12.337963104248047,1.6407867670059204,2.0140750408172607,0.35204729437828064,0.1065303161740303,False
WBCIC-fold0-meta0-draw2,WBCIC,0,0,2,1579604999,64,64,6|7|9|12|14|17|22|23|24|25|29|30|31|32|35|41|47|49|50,26|34|38|42|48,0.3612525761127472,0.4653190076351166,12.337963104248047,2.0172338485717773,2.231707811355591,-0.6189649701118469,-0.1374904364347458,True
WBCIC-fold0-meta0-draw3,WBCIC,0,0,3,2792460251,64,64,6|7|9|12|14|17|22|23|24|25|29|30|31|32|35|41|47|49|50,26|34|38|42|48,0.3079991042613983,0.47510287165641785,12.337963104248047,1.6687437295913696,1.7600271701812744,-0.0649532601237297,-0.022115252912044525,True
WBCIC-fold0-meta0-draw4,WBCIC,0,0,4,3173645649,64,64,6|7|9|12|14|17|22|23|24|25|29|30|31|32|35|41|47|49|50,26|34|38|42|48,0.42923033237457275,0.385565847158432,12.337963104248047,1.9392902851104736,1.6983400583267212,-0.1613158881664276,-0.04897897318005562,True
WBCIC-fold0-meta0-draw5,WBCIC,0,0,5,2023161519,64,64,6|7|9|12|14|17|22|23|24|25|29|30|31|32|35|41|47|49|50,26|34|38|42|48,0.4086771011352539,0.35921382904052734,12.337963104248047,1.90037202835083,1.350839376449585,-0.31943610310554504,-0.12443473935127258,True
WBCIC-fold0-meta0-draw6,WBCIC,0,0,6,2834991983,64,64,6|7|9|12|14|17|22|23|24|25|29|30|31|32|35|41|47|49|50,26|34|38|42|48,0.2711613178253174,0.39785218238830566,12.337963104248047,1.3977925777435303,2.589303970336914,-0.28995269536972046,-0.08011270314455032,True
WBCIC-fold0-meta0-draw7,WBCIC,0,0,7,2154005090,64,64,6|7|9|12|14|17|22|23|24|25|29|30|31|32|35|41|47|49|50,26|34|38|42|48,0.2710973024368286,0.5755345225334167,12.337963104248047,1.2238986492156982,1.837618112564087,0.39733514189720154,0.17666734755039215,False
WBCIC-fold0-meta0-draw8,WBCIC,0,0,8,3039947578,64,64,6|7|9|12|14|17|22|23|24|25|29|30|31|32|35|41|47|49|50,26|34|38|42|48,0.341337651014328,0.5926790237426758,12.337963104248047,1.6516445875167847,3.3035707473754883,0.3940640091896057,0.07222151011228561,False
WBCIC-fold0-meta0-draw9,WBCIC,0,0,9,1273482477,64,64,6|7|9|12|14|17|22|23|24|25|29|30|32|35|41|47|49|50,26|34|38|42|48,0.34003570675849915,0.4341616630554199,12.337963104248047,1.1222684383392334,1.559696912765503,-0.18437029421329498,-0.1053304597735405,True
WBCIC-fold0-meta1-draw0,WBCIC,0,1,0,885245821,64,64,6|7|12|14|24|25|26|29|30|31|32|34|35|41|42|48|49,9|22|23|47|50,0.4730377793312073,0.2874680161476135,12.337963104248047,1.9624671936035156,1.6690856218338013,-0.05734900385141373,-0.017508335411548615,True
WBCIC-fold0-meta1-draw1,WBCIC,0,1,1,974308125,64,64,6|7|12|14|17|24|25|29|30|31|32|34|35|38|41|42|48,9|22|23|47|50,0.3584632873535156,0.3013036251068115,12.337963104248047,2.251253128051758,1.8788150548934937,-1.3492982387542725,-0.3190065622329712,True
WBCIC-fold0-meta1-draw2,WBCIC,0,1,2,2009985492,64,64,6|7|14|17|24|25|26|29|30|31|32|34|35|38|41|42|48|49,9|22|23|47|50,0.34370511770248413,0.3020797073841095,12.337963104248047,2.298889398574829,1.4059172868728638,0.11290845274925232,0.03493402525782585,False
WBCIC-fold0-meta1-draw3,WBCIC,0,1,3,326340979,64,64,6|7|12|14|17|24|25|26|29|30|31|32|34|35|38|41|42|48|49,9|22|23|47|50,0.31955841183662415,0.25221729278564453,12.337963104248047,1.1873446702957153,1.8842198848724365,0.3765330910682678,0.16830413043498993,False
WBCIC-fold0-meta1-draw4,WBCIC,0,1,4,3155615964,64,64,6|7|12|14|17|24|25|26|29|30|31|32|34|35|38|41|42|48|49,9|22|23|47|50,0.3699931204319,0.2830151617527008,12.337963104248047,1.8411387205123901,1.1820790767669678,-0.3547939658164978,-0.16302086412906647,True
WBCIC-fold0-meta1-draw5,WBCIC,0,1,5,935117379,64,64,6|7|12|14|17|24|25|26|29|30|31|32|34|35|38|41|42|48|49,9|22|23|47|50,0.30529698729515076,0.34584885835647583,12.337963104248047,1.0225720405578613,1.6122609376907349,-0.18504738807678223,-0.11224156618118286,True
WBCIC-fold0-meta1-draw6,WBCIC,0,1,6,3426341277,64,64,6|7|12|14|17|24|25|26|29|30|31|32|34|35|38|41|42|48|49,9|22|23|47|50,0.31387484073638916,0.2925744354724884,12.337963104248047,2.135674238204956,1.8106157779693604,-0.26205673813819885,-0.06776946038007736,True
WBCIC-fold0-meta1-draw7,WBCIC,0,1,7,2871691024,64,64,6|7|12|14|17|24|25|26|29|30|31|32|34|35|38|41|42|48|49,9|22|23|47|50,0.41506603360176086,0.23365020751953125,12.337963104248047,1.9430395364761353,1.0508019924163818,-0.23627784848213196,-0.11572321504354477,True
WBCIC-fold0-meta1-draw8,WBCIC,0,1,8,1380396358,64,64,7|12|14|17|24|25|26|29|30|31|32|34|35|38|41|42|48|49,9|22|23|47|50,0.29175132513046265,0.3214172422885895,12.337963104248047,1.3379645347595215,1.6377795934677124,-0.5433008670806885,-0.24793641269207,True
WBCIC-fold0-meta1-draw9,WBCIC,0,1,9,2364013204,64,64,6|7|12|14|17|24|25|26|29|30|31|32|34|35|38|41|42|48|49,9|22|23|47|50,0.4634970724582672,0.3103726804256439,12.337963104248047,1.8540189266204834,1.3889193534851074,-0.17876051366329193,-0.06941932439804077,True
WBCIC-fold0-meta2-draw0,WBCIC,0,2,0,149904818,64,64,6|7|9|12|22|23|24|25|26|30|32|34|35|42|47|48|49|50,14|17|29|31|41,0.42011913657188416,0.5019262433052063,12.337963104248047,1.8298025131225586,1.681592583656311,-0.7476259469985962,-0.24297375977039337,True
WBCIC-fold0-meta2-draw1,WBCIC,0,2,1,3910709805,64,64,6|7|9|12|22|23|24|25|26|30|32|34|35|38|42|47|48|49|50,14|17|29|31|41,0.4004543721675873,0.3968108892440796,12.337963104248047,2.279350996017456,2.0924580097198486,-0.5255382657051086,-0.11018852889537811,True
WBCIC-fold0-meta2-draw2,WBCIC,0,2,2,3625585949,64,64,7|9|12|22|23|24|25|26|30|32|34|35|38|42|47|48|49|50,14|17|29|31|41,0.24857060611248016,0.4621737599372864,12.337963104248047,1.5319499969482422,1.5439295768737793,-0.5876830816268921,-0.24846836924552917,True
WBCIC-fold0-meta2-draw3,WBCIC,0,2,3,2403933319,64,64,6|7|9|12|22|23|24|25|26|30|32|34|35|38|42|47|48|49|50,14|17|29|31|41,0.2423788607120514,0.41936036944389343,12.337963104248047,1.3485276699066162,1.5423113107681274,0.06940250098705292,0.033369001001119614,False
WBCIC-fold0-meta2-draw4,WBCIC,0,2,4,997912334,64,64,6|7|9|22|23|24|25|26|30|32|34|35|38|42|47|48|49|50,14|17|29|31|41,0.4405762553215027,0.49809178709983826,12.337963104248047,3.545315980911255,1.8259352445602417,1.1086039543151855,0.17125217616558075,False
WBCIC-fold0-meta2-draw5,WBCIC,0,2,5,2173419765,64,64,6|7|9|12|22|23|24|25|26|30|32|34|35|38|42|47|48|49|50,14|17|29|31|41,0.3661785125732422,0.5003319978713989,12.337963104248047,2.201223373413086,1.534392237663269,-0.3774930536746979,-0.11176567524671555,True
WBCIC-fold0-meta2-draw6,WBCIC,0,2,6,1892149840,64,64,6|7|9|12|22|23|24|25|26|30|32|34|35|38|42|47|48|49|50,14|17|29|31|41,0.27378398180007935,0.3848784565925598,12.337963104248047,2.6520633697509766,1.5062017440795898,0.6913834810256958,0.17308202385902405,False
WBCIC-fold0-meta2-draw7,WBCIC,0,2,7,807027192,64,64,6|7|9|12|22|23|24|25|26|30|32|34|35|38|42|47|48|49|50,14|17|29|31|41,0.3198794722557068,0.4067560136318207,12.337963104248047,1.3725725412368774,1.6851739883422852,-0.14051499962806702,-0.060749489814043045,True
WBCIC-fold0-meta2-draw8,WBCIC,0,2,8,2968484172,64,64,6|7|9|12|22|23|24|25|26|30|32|35|38|42|47|48|49|50,14|17|29|31|41,0.24462954699993134,0.5441584587097168,12.337963104248047,1.746824026107788,1.8965643644332886,0.628821611404419,0.18980634212493896,False
WBCIC-fold0-meta2-draw9,WBCIC,0,2,9,3168595502,64,64,6|7|9|12|22|23|24|25|26|30|32|34|35|38|47|48|49|50,14|17|29|31|41,0.26449885964393616,0.5349554419517517,12.337963104248047,1.492332100868225,1.694969654083252,0.29795509576797485,0.11779406666755676,False
WBCIC-fold0-meta3-draw0,WBCIC,0,3,0,1512827642,64,64,6|9|12|14|17|22|23|26|29|30|31|34|38|41|42|47|48|49|50,7|24|25|32|35,0.31028637290000916,0.20149806141853333,12.337963104248047,1.8891962766647339,2.2446091175079346,-1.5420048236846924,-0.36363688111305237,True
WBCIC-fold0-meta3-draw1,WBCIC,0,3,1,2675075865,64,64,9|12|14|17|22|23|26|29|30|31|34|38|41|42|47|48|49|50,7|24|25|32|35,0.29793238639831543,0.3443354666233063,12.337963104248047,1.8369531631469727,1.8516663312911987,-0.4997245669364929,-0.14691627025604248,True
WBCIC-fold0-meta3-draw2,WBCIC,0,3,2,387863067,64,64,6|9|12|14|17|22|23|26|29|30|31|34|38|41|42|47|48|49|50,7|24|25|32|35,0.4262806177139282,0.2578395903110504,12.337963104248047,2.5577149391174316,1.36620032787323,-0.3925411105155945,-0.11233591288328171,True
WBCIC-fold0-meta3-draw3,WBCIC,0,3,3,3967216292,64,64,6|9|12|14|17|22|23|26|29|30|31|34|38|41|42|47|48|49|50,7|24|25|32|35,0.44124120473861694,0.27162113785743713,12.337963104248047,1.9311729669570923,1.7420873641967773,-0.8504509925842285,-0.2527889907360077,True
WBCIC-fold0-meta3-draw4,WBCIC,0,3,4,3722635656,64,64,6|9|12|14|17|22|23|26|29|30|31|34|41|42|47|48|49|50,7|24|25|32|35,0.45836693048477173,0.3018786907196045,12.337963104248047,1.618909239768982,1.5566822290420532,-0.02429737150669098,-0.00964132696390152,True
WBCIC-fold0-meta3-draw5,WBCIC,0,3,5,3510183070,64,64,6|9|12|14|17|22|23|26|29|30|31|34|38|41|42|47|48|49|50,7|24|25|32|35,0.31640830636024475,0.27447834610939026,12.337963104248047,1.6908471584320068,2.0301904678344727,0.5569510459899902,0.1622467041015625,False
WBCIC-fold0-meta3-draw6,WBCIC,0,3,6,2595439834,64,64,6|9|12|14|17|22|23|26|29|30|31|34|38|41|42|47|48|49|50,7|24|25|32|35,0.44887807965278625,0.253257691860199,12.337963104248047,1.6481857299804688,1.7227615118026733,0.5513231754302979,0.19416677951812744,False
WBCIC-fold0-meta3-draw7,WBCIC,0,3,7,536555741,64,64,6|9|12|14|17|22|23|26|30|31|34|38|41|42|47|48|49|50,7|24|25|32|35,0.2940625250339508,0.2706279456615448,12.337963104248047,1.6428637504577637,1.8510217666625977,0.34726548194885254,0.11419538408517838,False
WBCIC-fold0-meta3-draw8,WBCIC,0,3,8,627340159,64,64,6|9|12|14|17|22|23|26|29|30|31|34|41|42|47|48|49|50,7|24|25|32|35,0.4788271486759186,0.3765392005443573,12.337963104248047,2.9793179035186768,2.1895763874053955,0.12474629282951355,0.019122766330838203,False
WBCIC-fold0-meta3-draw9,WBCIC,0,3,9,1898450230,64,64,6|9|12|14|17|22|23|26|29|30|31|34|38|41|42|47|48|49|50,7|24|25|32|35,0.35225242376327515,0.3374357223510742,12.337963104248047,1.4350470304489136,1.9947906732559204,-0.22382406890392303,-0.07818857580423355,True
WBCIC-fold0-meta4-draw0,WBCIC,0,4,0,3240792741,64,64,7|9|14|17|22|23|24|25|26|29|31|32|34|35|38|41|42|47|48|50,6|12|30|49,0.33190497756004333,0.3950943946838379,12.337963104248047,1.3473154306411743,2.4506523609161377,0.8982969522476196,0.27206265926361084,False
WBCIC-fold0-meta4-draw1,WBCIC,0,4,1,3414217515,64,64,7|9|14|17|22|23|24|25|26|29|32|35|38|41|42|47|48|50,6|12|30|49,0.23269812762737274,0.34151363372802734,12.337963104248047,1.7760891914367676,2.2963526248931885,-0.39644747972488403,-0.09720359742641449,True
WBCIC-fold0-meta4-draw2,WBCIC,0,4,2,3952055250,64,64,7|9|14|17|22|23|24|25|26|29|31|32|34|35|38|41|42|47|48|50,6|12|30|49,0.3801015019416809,0.2624417245388031,12.337963104248047,1.3317549228668213,1.7890993356704712,-0.6968452334403992,-0.29246747493743896,True
WBCIC-fold0-meta4-draw3,WBCIC,0,4,3,2010570763,64,64,7|9|14|17|22|23|24|25|26|29|31|32|34|35|38|41|42|47|48|50,6|12|30|49,0.4013276994228363,0.3109612762928009,12.337963104248047,2.0009169578552246,1.732527732849121,-1.1927692890167236,-0.34407031536102295,True
WBCIC-fold0-meta4-draw4,WBCIC,0,4,4,2045977590,64,64,7|9|14|17|22|23|24|25|26|29|31|32|34|35|38|41|42|47|48|50,6|12|30|49,0.37419360876083374,0.3870728611946106,12.337963104248047,1.432389259338379,2.1228740215301514,-0.26585766673088074,-0.0874306932091713,True
WBCIC-fold0-meta4-draw5,WBCIC,0,4,5,926331445,64,64,7|9|14|17|22|24|25|26|29|31|32|35|38|41|42|47|48|50,6|12|30|49,0.30136242508888245,0.1977778822183609,12.337963104248047,1.075930118560791,1.6787737607955933,0.47962939739227295,0.2655397653579712,False
WBCIC-fold0-meta4-draw6,WBCIC,0,4,6,385229218,64,64,7|9|14|17|23|25|26|29|31|32|34|35|38|41|42|47|48|50,6|12|30|49,0.3608679175376892,0.23547692596912384,12.337963104248047,1.4148887395858765,1.434403896331787,-0.3661440312862396,-0.1804089993238449,True
WBCIC-fold0-meta4-draw7,WBCIC,0,4,7,3371908944,64,64,7|9|14|17|23|24|25|26|29|31|32|34|35|38|41|42|47|48|50,6|12|30|49,0.30599647760391235,0.3552258610725403,12.337963104248047,1.7281763553619385,3.372222661972046,1.7637696266174316,0.30264782905578613,False
WBCIC-fold0-meta4-draw8,WBCIC,0,4,8,3351588401,64,64,7|9|17|22|23|24|25|26|29|31|32|34|35|38|41|42|47|48|50,6|12|30|49,0.3999808728694916,0.2711665630340576,12.337963104248047,1.9146353006362915,1.2236214876174927,0.11076278239488602,0.04727817326784134,False
WBCIC-fold0-meta4-draw9,WBCIC,0,4,9,2929243483,64,64,7|9|14|17|22|23|24|25|26|29|31|34|35|38|41|42|47|48|50,6|12|30|49,0.38536351919174194,0.20867480337619781,12.337963104248047,2.277961015701294,1.3085293769836426,-0.9565361142158508,-0.32090139389038086,True
WBCIC-fold1-meta0-draw0,WBCIC,1,0,0,2331574826,64,64,1|5|7|12|14|16|17|19|21|23|24|28|33|37|38|41|42|47|48|50,3|6|30|31|32,0.27996793389320374,0.4103732705116272,12.434367179870605,2.1461129188537598,2.3390390872955322,-0.6819035410881042,-0.13584162294864655,True
WBCIC-fold1-meta0-draw1,WBCIC,1,0,1,2708064486,64,64,1|5|7|12|14|16|17|19|21|23|24|28|33|37|38|41|42|47|48|50,3|6|30|31|32,0.2984422743320465,0.36746546626091003,12.434367179870605,1.0891538858413696,2.0774316787719727,-0.06780838221311569,-0.029968664050102234,True
WBCIC-fold1-meta0-draw2,WBCIC,1,0,2,1142696062,64,64,5|7|12|14|16|17|19|21|23|24|28|33|37|38|41|42|47|48|50,3|6|30|31|32,0.23286372423171997,0.3688403367996216,12.434367179870605,2.7298426628112793,2.2456629276275635,-0.23343221843242645,-0.038078393787145615,True
WBCIC-fold1-meta0-draw3,WBCIC,1,0,3,1879935804,64,64,1|5|7|12|14|16|17|19|21|23|24|28|33|37|38|41|42|47|48|50,3|6|30|31|32,0.3634013831615448,0.2624818980693817,12.434367179870605,3.5423831939697266,1.2784560918807983,-1.460971474647522,-0.32259702682495117,True
WBCIC-fold1-meta0-draw4,WBCIC,1,0,4,1534952797,64,64,1|5|7|12|14|16|17|19|21|23|24|28|33|37|38|41|42|47|48|50,3|6|30|31|32,0.27348455786705017,0.3660562336444855,12.434367179870605,1.864199161529541,2.7923390865325928,1.5165965557098389,0.29134637117385864,False
WBCIC-fold1-meta0-draw5,WBCIC,1,0,5,1717061322,64,64,1|5|7|12|14|16|17|21|23|24|28|33|37|38|41|42|47,3|6|30|31|32,0.2635210156440735,0.2964983880519867,12.434367179870605,1.6516294479370117,2.026782989501953,0.9977681636810303,0.2980641722679138,False
WBCIC-fold1-meta0-draw6,WBCIC,1,0,6,2933094662,64,64,1|5|7|12|14|16|17|19|21|23|24|28|33|37|38|41|42|47|48|50,3|6|30|31|32,0.2964940071105957,0.2160557359457016,12.434367179870605,1.613914132118225,2.2594122886657715,-0.10082250833511353,-0.027649136260151863,True
WBCIC-fold1-meta0-draw7,WBCIC,1,0,7,56803848,64,64,1|5|7|12|14|16|17|19|21|23|24|28|33|37|38|41|42|47|48|50,3|6|30|31|32,0.3962007462978363,0.2940963804721832,12.434367179870605,1.819191575050354,1.3207837343215942,-0.38763338327407837,-0.1613284796476364,True
WBCIC-fold1-meta0-draw8,WBCIC,1,0,8,2643701427,64,64,1|5|7|12|14|16|17|19|21|23|24|28|33|37|38|41|42|47|48|50,3|6|30|31|32,0.25800299644470215,0.32788553833961487,12.434367179870605,2.7264270782470703,2.003133773803711,-0.3564825654029846,-0.06527313590049744,True
WBCIC-fold1-meta0-draw9,WBCIC,1,0,9,3887005406,64,64,1|5|7|12|14|16|17|19|23|24|28|33|37|38|41|42|47|48|50,3|6|30|31|32,0.29555758833885193,0.2597455680370331,12.434367179870605,2.465839385986328,2.0024054050445557,-0.2563472390174866,-0.051917269825935364,True
WBCIC-fold1-meta1-draw0,WBCIC,1,1,0,3767870034,64,64,1|3|5|6|7|12|16|17|21|23|24|28|30|31|33|38|42|48,14|19|37|41|47,0.26727545261383057,0.38846683502197266,12.434367179870605,1.4909521341323853,1.9263025522232056,-0.8484905958175659,-0.2954328656196594,True
WBCIC-fold1-meta1-draw1,WBCIC,1,1,1,786572418,64,64,3|5|6|7|12|16|17|23|24|28|30|31|32|33|38|42|48|50,14|19|37|41|47,0.4758102595806122,0.6333211064338684,12.434367179870605,2.812044143676758,4.532510280609131,5.051772117614746,0.3963536024093628,False
WBCIC-fold1-meta1-draw2,WBCIC,1,1,2,2304384587,64,64,1|3|5|6|7|12|16|17|21|23|24|28|30|31|32|33|38|42|48|50,14|19|37|41|47,0.2913823425769806,0.22804208099842072,12.434367179870605,2.278749942779541,1.3409466743469238,0.965613067150116,0.31600573658943176,False
WBCIC-fold1-meta1-draw3,WBCIC,1,1,3,364639791,64,64,1|3|5|6|7|12|16|17|21|23|24|28|30|31|32|38|42|48|50,14|19|37|41|47,0.27825847268104553,0.31125885248184204,12.434367179870605,1.8586498498916626,1.7715399265289307,-0.5448519587516785,-0.1654740869998932,True
WBCIC-fold1-meta1-draw4,WBCIC,1,1,4,3449467782,64,64,1|3|5|6|7|12|16|17|21|23|24|28|30|31|32|38|42|48|50,14|19|37|41|47,0.23721148073673248,0.4427362382411957,12.434367179870605,1.4982582330703735,2.0673587322235107,0.22652751207351685,0.07313385605812073,False
WBCIC-fold1-meta1-draw5,WBCIC,1,1,5,972372138,64,64,1|3|5|6|7|12|16|17|21|23|24|28|30|31|32|33|38|42|48,14|19|37|41|47,0.2763117253780365,0.35139694809913635,12.434367179870605,4.260571002960205,1.8566690683364868,1.7014944553375244,0.2150939702987671,False
WBCIC-fold1-meta1-draw6,WBCIC,1,1,6,380156919,64,64,1|3|5|6|7|12|16|17|21|23|24|28|30|31|32|33|38|42|48|50,14|19|37|41|47,0.2108662873506546,0.35260841250419617,12.434367179870605,1.4134671688079834,1.1795823574066162,-0.438882052898407,-0.26322904229164124,True
WBCIC-fold1-meta1-draw7,WBCIC,1,1,7,3520485797,64,64,1|3|5|6|7|16|17|21|23|24|28|30|31|32|33|38|42|48|50,14|19|37|41|47,0.23602177202701569,0.4188232421875,12.434367179870605,1.5149239301681519,1.340796947479248,0.16539274156093597,0.08142590522766113,False
WBCIC-fold1-meta1-draw8,WBCIC,1,1,8,1210680216,64,64,1|5|6|7|12|16|17|23|24|28|30|31|32|33|38|42|48|50,14|19|37|41|47,0.4249824583530426,0.32881227135658264,12.434367179870605,2.138767957687378,1.4937251806259155,-0.02637333609163761,-0.00825525913387537,True
WBCIC-fold1-meta1-draw9,WBCIC,1,1,9,3399825277,64,64,1|3|5|6|7|12|16|17|21|23|24|28|30|31|32|33|38|42|48|50,14|19|37|41|47,0.2858409583568573,0.39092889428138733,12.434367179870605,1.8984748125076294,1.4120121002197266,-0.17568905651569366,-0.06553924828767776,True
WBCIC-fold1-meta2-draw0,WBCIC,1,2,0,3829399946,64,64,1|3|6|12|14|16|17|19|21|24|30|31|32|37|38|41|47|48|50,5|7|23|28|33,0.28372669219970703,0.16738508641719818,12.434367179870605,2.510723114013672,1.554290533065796,0.5913348197937012,0.15153132379055023,False
WBCIC-fold1-meta2-draw1,WBCIC,1,2,1,226974674,64,64,3|6|12|14|16|17|19|21|24|30|31|32|38|41|42|47|48|50,5|7|23|28|33,0.33905574679374695,0.185919389128685,12.434367179870605,2.6883645057678223,1.260189175605774,0.23867075145244598,0.07044907659292221,False
WBCIC-fold1-meta2-draw2,WBCIC,1,2,2,4128951790,64,64,1|3|6|12|16|17|19|21|24|30|31|32|37|38|41|42|47|48|50,5|7|23|28|33,0.2610762119293213,0.21706369519233704,12.434367179870605,1.7257000207901,1.4991885423660278,-1.0263727903366089,-0.3967195451259613,True
WBCIC-fold1-meta2-draw3,WBCIC,1,2,3,424659578,64,64,1|3|6|12|14|16|17|19|21|24|30|31|32|37|38|41|42|47|50,5|7|23|28|33,0.38051027059555054,0.3315379321575165,12.434367179870605,1.7533807754516602,4.120567321777344,0.6840444803237915,0.09467843919992447,False
WBCIC-fold1-meta2-draw4,WBCIC,1,2,4,51508919,64,64,1|3|6|12|14|16|17|19|21|24|30|31|32|37|38|41|42|47|48|50,5|7|23|28|33,0.2742994725704193,0.18545745313167572,12.434367179870605,1.7409740686416626,2.24931263923645,0.515067994594574,0.1315292865037918,False
WBCIC-fold1-meta2-draw5,WBCIC,1,2,5,1958412808,64,64,1|3|6|12|14|16|17|19|21|24|30|31|32|37|38|41|42|47|48|50,5|7|23|28|33,0.20817355811595917,0.25165849924087524,12.434367179870605,1.2138638496398926,1.8399288654327393,-0.1866452991962433,-0.08356916159391403,True
WBCIC-fold1-meta2-draw6,WBCIC,1,2,6,339087482,64,64,1|3|6|14|16|17|19|21|24|30|31|32|37|38|41|42|47|48|50,5|7|23|28|33,0.2573545575141907,0.24222977459430695,12.434367179870605,1.2427705526351929,1.7687162160873413,0.32207560539245605,0.14652398228645325,False
WBCIC-fold1-meta2-draw7,WBCIC,1,2,7,3430693180,64,64,1|3|6|12|14|16|17|19|21|24|30|31|32|37|38|42|47|48|50,5|7|23|28|33,0.4567793905735016,0.1768190711736679,12.434367179870605,3.353726387023926,2.5574347972869873,-1.7195771932601929,-0.20048850774765015,True
WBCIC-fold1-meta2-draw8,WBCIC,1,2,8,4253195014,64,64,1|3|6|12|14|16|17|21|24|30|31|32|37|38|41|42|47|48|50,5|7|23|28|33,0.3966134488582611,0.15322056412696838,12.434367179870605,1.3122847080230713,1.7649860382080078,-0.31216228008270264,-0.1347755342721939,True
WBCIC-fold1-meta2-draw9,WBCIC,1,2,9,3174261980,64,64,1|3|6|12|14|16|17|21|24|30|31|32|37|38|41|42|47|48|50,5|7|23|28|33,0.33260011672973633,0.30654534697532654,12.434367179870605,1.859023928642273,2.6662657260894775,0.731564998626709,0.14759257435798645,False
WBCIC-fold1-meta3-draw0,WBCIC,1,3,0,1993419775,64,64,3|5|6|7|12|16|17|21|23|28|30|31|32|33|37|41|47|48,1|24|38|42|50,0.304206907749176,0.2753181755542755,12.434367179870605,2.2626166343688965,1.6633785963058472,0.3993246257305145,0.1061021015048027,False
WBCIC-fold1-meta3-draw1,WBCIC,1,3,1,3906017359,64,64,3|5|6|7|12|14|16|21|23|28|30|31|32|33|37|41|47|48,1|24|38|42|50,0.31200888752937317,0.261036217212677,12.434367179870605,1.5897454023361206,1.3417096138000488,-0.22741271555423737,-0.1066175326704979,True
WBCIC-fold1-meta3-draw2,WBCIC,1,3,2,1166313839,64,64,3|5|6|7|12|14|16|17|19|21|23|28|30|31|32|33|37|41|47,1|24|38|42|50,0.32190507650375366,0.20827026665210724,12.434367179870605,2.3562216758728027,0.9349567294120789,0.09552597254514694,0.04336244985461235,False
WBCIC-fold1-meta3-draw3,WBCIC,1,3,3,2311407577,64,64,3|5|6|7|12|14|16|17|19|21|23|30|31|32|33|37|41|48,1|24|38|42|50,0.40057942271232605,0.23638708889484406,12.434367179870605,1.904105305671692,1.4905341863632202,-0.5410319566726685,-0.19062945246696472,True
WBCIC-fold1-meta3-draw4,WBCIC,1,3,4,2509154621,64,64,3|6|7|12|14|16|17|19|21|23|28|30|31|32|33|37|41|47|48,1|24|38|42|50,0.34530824422836304,0.2637906074523926,12.434367179870605,2.035005569458008,1.8112010955810547,-0.017791777849197388,-0.004827108699828386,True
WBCIC-fold1-meta3-draw5,WBCIC,1,3,5,1210886879,64,64,3|5|6|12|14|16|17|19|21|23|28|30|31|32|33|37|41|48,1|24|38|42|50,0.41311532258987427,0.3120339512825012,12.434367179870605,2.0659894943237305,1.3604223728179932,-0.2996019124984741,-0.106596440076828,True
WBCIC-fold1-meta3-draw6,WBCIC,1,3,6,482625504,64,64,3|5|7|12|14|16|17|19|21|23|28|30|31|32|33|37|41|47|48,1|24|38|42|50,0.3380085825920105,0.21113458275794983,12.434367179870605,2.7290470600128174,1.2958977222442627,0.2229366898536682,0.06303761899471283,False
WBCIC-fold1-meta3-draw7,WBCIC,1,3,7,1536270346,64,64,3|5|6|7|12|14|16|17|19|21|23|28|30|31|32|33|37|41|47|48,1|24|38|42|50,0.3165724277496338,0.19891633093357086,12.434367179870605,1.619536280632019,1.1265453100204468,0.25203752517700195,0.13814203441143036,False
WBCIC-fold1-meta3-draw8,WBCIC,1,3,8,1638366112,64,64,3|5|6|7|12|14|16|17|19|21|23|28|30|31|32|33|37|41|47,1|24|38|42|50,0.40071386098861694,0.2669735848903656,12.434367179870605,5.3661274909973145,1.7250802516937256,-2.7333085536956787,-0.29526934027671814,True
WBCIC-fold1-meta3-draw9,WBCIC,1,3,9,3670962622,64,64,3|5|6|7|12|14|16|17|19|21|23|28|30|31|32|33|37|41|47|48,1|24|38|42|50,0.34497949481010437,0.323529988527298,12.434367179870605,1.9115625619888306,2.1613855361938477,-0.11796077340841293,-0.028550704941153526,True
