task,fold,seed,random_id,rank,coordinate_ids,overlap_with_P,target_hash,used_primary_control,pool_file
OpenBMI_MI,0,0,80,5,"[12, 19, 4, 6, 11]",2,8024875619468963176c8e4d124a66521f75f7e09102e0a806df896d592ed4bb,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,81,5,"[17, 6, 12, 11, 16]",1,421b6bb5e9f56aedff309087526abaeef485188fa829972460739ab33b3f6a48,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,82,5,"[10, 12, 9, 17, 19]",0,4c7a2e2843ea21d1463b62e4cb3a6eae69455d75d350808b28357022c7feeea2,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,83,5,"[8, 1, 10, 13, 7]",1,1e118eb48cb53bb31eaaa8d0885a470e977a41508cb7c9c8135481f9484128d2,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,84,5,"[6, 12, 9, 7, 2]",2,5d810ad3d38f52adcb44aa28874c5621445d2c664a51894b9f23490fdf684075,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,85,5,"[16, 4, 9, 18, 7]",2,e56b31623259812e0f875b097c1805b6571c1cfdcb7de6e882d1e7db6bb82a89,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,86,5,"[11, 15, 1, 12, 3]",1,706866fd00362a6aa86db3258c17ef4ffe12482e3028c0de72328c667fce9a84,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,87,5,"[9, 17, 19, 12, 10]",0,9339190a78fb456af36bccd7c7b9997d4aa800aa1fa9328ced3fb35d9e900ff6,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,88,5,"[10, 16, 19, 12, 7]",1,36c610e3bbe9d32ff0f6951a00017c40edff318036020c56920ccb6fb5f6f917,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,89,5,"[6, 5, 12, 3, 13]",3,d2c729842440b3d79064ac1dff0987ac70640fb2172743f65651c6e7824172a7,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,90,5,"[5, 13, 2, 9, 3]",2,19151d3dd8d248f462c3a27cefd510188425ff53bd3e44b882d0c539a61a7789,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,91,5,"[5, 11, 10, 3, 17]",2,3fc2299f387e9f4cdfa1197a2bc4ce887e67ba1b432b1e547196c5cd2da471d8,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,92,5,"[16, 13, 11, 7, 1]",1,c0aa3844265a82df66e1f7501276590d10ae4729bd6143aeb3db35b1d5e09b1a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,93,5,"[13, 8, 4, 15, 18]",1,a888dedb25ed1736b3ce9a0f65d1ed96b341faa1336705f433cf58155df81df3,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,94,5,"[15, 4, 12, 1, 5]",2,f621726dcc0f6b14ca27f9b46aa08271000905e4cf2753d7016019cbf5d03e44,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,95,5,"[4, 10, 12, 9, 15]",1,cbce8debcae4f4abaad4672544c5c2cb59b93fbf048ffb6c2436370eac5d940b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,96,5,"[17, 13, 19, 18, 1]",0,883d59bcae4b4ceb3a8176f7c5db0ed56cc456fe5d11a3b3fc8c7974300785b4,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,97,5,"[16, 1, 9, 2, 13]",0,dc33e5be0be78fc10c6e10d6095f589034b07195be227b7ef4989f7bcf52d4ee,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,98,5,"[18, 1, 10, 14, 0]",0,ebc5eb0ff6ac22144a9b814a4db6568e980a7c0f94755ff1f99a426b559fdfed,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,0,99,5,"[13, 6, 14, 17, 8]",1,58178f5892db6c2ab44cc360fa5c90f64175979ae1d2617086ef0e625985a4ca,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed0.json
OpenBMI_MI,0,1,0,8,"[8, 10, 12, 17, 3, 11, 9, 2]",5,b97deff8718563770c7fa13f47a9e851d2d853c2742d418e0efbf5e32baa9c35,True,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,1,8,"[7, 11, 14, 1, 4, 17, 10, 15]",3,0392d9cd70902ddd979906bc2963beb4b88db07f7822ed2756e1e1f17ec9c207,True,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,2,8,"[7, 0, 1, 18, 15, 2, 10, 9]",3,128626257ea4037411a47b94f4d9e0ef51338a75f4caa539af068b1bfe4e3c8f,True,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,3,8,"[9, 4, 16, 5, 3, 2, 12, 6]",4,25d2f2166651ab5520d6c3fb1b34c5b7c25965668e35424f749f42c10506d27c,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,4,8,"[6, 17, 11, 14, 1, 19, 16, 7]",3,d119d894ac33e7ac22c034e527a27ee27ff5c55a945b21e76212aaf78ede2d8c,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,5,8,"[6, 11, 12, 10, 18, 14, 0, 16]",4,e98f324292cebcb6de77f0dec4b3332a027fef946437e547f91e76a99d08e73a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,6,8,"[19, 8, 3, 11, 13, 9, 17, 10]",4,5c986607062c4d487a1820dcd5e659a60a844329ab8370a90a430d8ddb001d98,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,7,8,"[16, 0, 13, 10, 4, 1, 15, 11]",2,9c0cb0764fd6f51073437d83f1419a3ceb64343f25d1b1f20f63d8a582026d37,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,8,8,"[5, 16, 10, 14, 1, 6, 19, 17]",3,a64535e49b8899b9a95a49aa8558975ecc220079a9391ecbb710437f5cc68b8e,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,9,8,"[10, 1, 0, 16, 3, 19, 18, 8]",2,aa4b4a6c9e314e72b02259674a6218d3f6e019c73fc3b44fcf6cd31600d2783d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,10,8,"[6, 4, 11, 5, 1, 12, 15, 16]",4,d5cce5ad90c2f297d2101d3530302aac6f41afff254b6914a01e4260f807f609,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,11,8,"[18, 3, 10, 8, 11, 9, 17, 19]",4,01b5730d627c3355a4cc5fbc01176c41377929d59867a31878d89180391b0dfe,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,12,8,"[16, 6, 4, 12, 3, 11, 19, 13]",3,ee689354c44e48dc3e1efc89979fdeb128c8070db99fc06d013030b4c61db0ba,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,13,8,"[0, 17, 18, 14, 19, 4, 3, 13]",0,a2452b3ab79a1d72a4da472c1b4eae174c068d8f9ced7d145e78c6d19fc11d44,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,14,8,"[10, 4, 1, 9, 14, 18, 3, 6]",3,d28b9f838e8bdfa79f56fc70fe3c1430536eaae4b41ec766b842d143f097b4df,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,15,8,"[13, 14, 3, 2, 19, 17, 11, 1]",1,1286ff06342f6bcb5f0101340d3e97743751f0fdc0367a3c4cba276164745b53,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,16,8,"[19, 15, 10, 3, 11, 4, 12, 9]",4,8d787a59aabf62dad5dbba9928a8c817667f8b5fe16cd74f827c17027fd2cd2b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,17,8,"[11, 10, 2, 16, 18, 19, 0, 5]",3,64d421be44e0a844d41d906aa4778aebeb255c39e383adc5f767fa8a2fa6c6d5,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,18,8,"[3, 5, 11, 13, 12, 18, 16, 0]",3,69ffdb9f61bb91f86435e8cf8ab3a2b4df67f55090d12092385231502a072e6d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,19,8,"[9, 16, 17, 19, 18, 15, 2, 12]",2,313439ac785ad4ad623b996b2a534ed997502da6ec6bee5d9d7c6e3b5c5dc584,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,20,8,"[17, 14, 5, 0, 6, 2, 11, 19]",3,a1f73da6b8288d6aac79bdc92b4f0f006225f71d34f76643d8c170aaf687f7ca,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,21,8,"[9, 4, 3, 1, 16, 17, 10, 2]",2,3e3de84c420bfd5384d282a458247e5e08e7127e54e76aa9588326098f4cef66,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,22,8,"[15, 0, 13, 16, 9, 1, 6, 4]",2,f7578ecb1c7fc946b188e0e378567f860c4d8e5d6c50de58cb0fc267f4b439d0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,23,8,"[1, 7, 18, 10, 0, 5, 2, 13]",3,8320ed28fc9a18c6f75d68813766d41e9d62c49954d58457907e284953a98941,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,24,8,"[7, 17, 8, 15, 3, 19, 2, 14]",2,1d98e6b039c7f6381eda8703684d81394582fa41a5d2f6e97501f3a31fb1f2e9,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,25,8,"[4, 8, 13, 11, 1, 18, 9, 12]",4,0634e0a6d34be902aac2412260d9b7cd3058274256198acc1d75dc8b5c5f616b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,26,8,"[5, 1, 17, 9, 4, 16, 11, 0]",3,57f6f1727eb0aa9cc27231b398ae03e58e7752e9abdf1d126ce7306bf59b3419,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,27,8,"[8, 12, 15, 11, 1, 7, 13, 2]",4,adcbd3daec338dfadbd7085a839f72da19cad55a215b235d52b514464f0cdea6,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,28,8,"[7, 3, 13, 16, 11, 19, 14, 2]",2,ba4fce14a9faf77b41d0c8b48b49c816abf486c95c5fce91e5d56b974ebce71a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,29,8,"[0, 3, 4, 6, 7, 12, 15, 5]",4,97d69c6557e8b2566f5280e85e45328ec67a4ba6c5dd48e14e3c57e2e1e2caa4,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,30,8,"[8, 18, 7, 11, 1, 9, 15, 3]",4,3dabc7188054769604e98fe5418bd6f2cd77e4b8d471fc0910b15d0ec19702f2,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,31,8,"[1, 10, 14, 3, 18, 5, 15, 7]",3,c1ded48ea5780f14197e6b7b7f425372b66da6f48de47ec901104d796f989cca,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,32,8,"[8, 15, 11, 2, 1, 9, 16, 7]",4,ba14da8d7b131796d037ee3edd5045c70d9e413722359bac2ce0213728f76aaf,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,33,8,"[15, 16, 0, 4, 7, 14, 2, 1]",1,9abf174f48f3cda8b99b9ca05caf00f559c142005b6d0e81330d94927709115a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,34,8,"[11, 6, 2, 3, 19, 1, 5, 15]",3,31002924c4ca2a7514d5e012486dd715d70b4cabaa7128ec44031a68abd3b952,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,35,8,"[7, 15, 12, 17, 0, 11, 6, 16]",4,04a446b3a82890d3ceae2d5f78838a8dd3232d0e9abb272e763936515cddd68e,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,36,8,"[9, 1, 0, 17, 16, 12, 4, 14]",2,be0b4a904949d784d21b2bc638e09e758e31591928c858b35e4c60e737048e59,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,37,8,"[3, 9, 5, 11, 1, 16, 0, 13]",3,4e4c2a56c115221b33a43e59bb125f2905f74d1e074d358c74dc55e9166c618a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,38,8,"[5, 4, 2, 10, 0, 14, 1, 17]",2,1af249b8ec68ec0b84d20159a03608188ddbadd305e5e4892e51728b404c0b70,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,39,8,"[7, 8, 18, 2, 11, 19, 4, 1]",3,216afb346a0f2e40a6b5c29f235f277742ff105893105624160fcb8f116f6f1c,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,40,8,"[18, 7, 10, 11, 4, 5, 0, 12]",5,14644ab71abe2db774a0427f4866a0794496b32eae18dc77a90e7f7d575602d7,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,41,8,"[18, 17, 11, 2, 14, 4, 13, 0]",1,191e6b83cad5f28341d6c1f9f84fdf091f3f6bf36aa99906518ae4cb6c6da771,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,42,8,"[11, 2, 5, 13, 12, 19, 17, 14]",3,62223a08df0367ffa40313b157f6ed3835d11f846af9a22ff4766712292442b9,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,43,8,"[0, 6, 9, 4, 8, 5, 13, 12]",5,24951b1aac2b03aa06b97ec00c46d7b69050caa850c203f19d3adc1cee2820f3,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,44,8,"[4, 5, 7, 11, 18, 17, 9, 3]",4,b800084a0f6ba5e8b24f1045ec21b03502e8e8f4647e74caae05964dd15687fb,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,45,8,"[4, 11, 5, 18, 8, 6, 19, 17]",4,2ee25586f04424dbf1b06f427bbb9e29f75ed4880ebeb77079e223e3b861587e,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,46,8,"[16, 10, 13, 5, 2, 8, 19, 17]",3,056617227000ca1ed152cfe3b50412c37a1dcaf92b95ee9512d16248c223e574,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,47,8,"[7, 11, 12, 15, 18, 6, 1, 2]",4,a29ffa1e1f9dc213993d86782bbf62d221fadd66b4c2c503fed9d49c7e584136,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,48,8,"[8, 16, 19, 12, 15, 5, 17, 11]",4,79f2e885ebe14b0c4c2358524385e2aa44c9fbe2d12cefcf4378ccda4e80f70d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,49,8,"[15, 5, 14, 18, 12, 3, 8, 6]",4,238e5849f9dc56e22146f67560678a186763204d2ac45299ea4cc9f1928deb85,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,50,8,"[2, 5, 3, 13, 4, 7, 0, 19]",2,2ca95300bc6d39966be8b11c9e8435ad890b0459f1e5f128290b0d27b4794314,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,51,8,"[12, 14, 2, 15, 1, 6, 3, 18]",2,606d4f5e9a6867019d400df689621e1578469c5453f709e2e976e08ef357d81c,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,52,8,"[9, 17, 16, 0, 6, 14, 1, 5]",3,5a3140ba64b5e610b03e30224009a6298fe1e6baafb5bc29088f61f47aa353bc,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,53,8,"[14, 1, 19, 4, 3, 0, 15, 10]",1,7d9caa7a5eff531d285031c152a539bcfe5dbc6ae822e6b3c03fb24b3c9b6da7,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,54,8,"[17, 0, 18, 14, 3, 13, 2, 12]",1,46125aa74ca86b77bd63d064452e39c506cbaf32a98d825db08ec6cb09005d99,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
OpenBMI_MI,0,1,55,8,"[8, 11, 9, 5, 17, 2, 0, 18]",4,3e6b8f3ece27bee97ae8accecc1ec9b7b4cce8546ce6bddd4c7543a8ae9ec27a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/OpenBMI_MI/random_pool_fold0_seed1.json
