Model,Task,fold,seed,subject,session,session_index,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
LiteBN,OpenBMI_SSVEP,4,0,17,S2,2,0.87,0.8652090598193843,0.87,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,18,S2,2,1.0,1.0,1.0,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,24,S2,2,0.8499999999999999,0.849379786879787,0.85,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,25,S2,2,0.8999999999999999,0.8995917466622531,0.9,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,29,S2,2,0.95,0.95089861379755,0.95,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,36,S2,2,1.0,1.0,1.0,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,37,S2,2,1.0,1.0,1.0,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,39,S2,2,0.97,0.9699959983993598,0.97,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,4,S2,2,1.0,1.0,1.0,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,42,S2,2,0.62,0.6153001898433792,0.62,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,51,S2,2,0.69,0.6555128861580475,0.69,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,OpenBMI_SSVEP,4,0,54,S2,2,0.8999999999999999,0.9011406493598908,0.9,100,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
LiteBN,WBCIC_MI,0,0,sub-10,S0,0,0.54,0.49776176438475817,0.54,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-15,S0,0,0.585,0.5359888190076869,0.585,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-20,S0,0,0.6699999999999999,0.6323529411764706,0.67,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-39,S0,0,0.525,0.4261725710488961,0.525,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-4,S0,0,0.51,0.3923611111111111,0.51,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-40,S0,0,0.58,0.5,0.58,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-43,S0,0,0.6799999999999999,0.64349376114082,0.68,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-46,S0,0,0.715,0.6898043590650594,0.715,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-51,S0,0,0.5900000000000001,0.5364088647670737,0.59,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-8,S0,0,0.61,0.5590230664857531,0.61,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-10,S1,1,0.515,0.45772187281621246,0.515,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-15,S1,1,0.6799999999999999,0.6726342710997443,0.68,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-20,S1,1,0.525,0.39395872539950877,0.525,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-39,S1,1,0.5700000000000001,0.4724573671942093,0.57,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-4,S1,1,0.525,0.4830072651084324,0.525,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-40,S1,1,0.5449999999999999,0.444698703279939,0.545,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-43,S1,1,0.71,0.6833715471121302,0.71,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-46,S1,1,0.725,0.7025016903313049,0.725,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-51,S1,1,0.65,0.6011396011396011,0.65,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-8,S1,1,0.655,0.6169964752574172,0.655,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-10,S2,2,0.62,0.5876736111111112,0.62,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-15,S2,2,0.6,0.5659722222222222,0.6,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-20,S2,2,0.495,0.39591494960973717,0.495,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-39,S2,2,0.52,0.3839045051983057,0.52,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-4,S2,2,0.55,0.4950061721467849,0.55,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-40,S2,2,0.55,0.4590695997115038,0.55,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-43,S2,2,0.645,0.593809891587288,0.645,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-46,S2,2,0.71,0.6833715471121302,0.71,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-51,S2,2,0.65,0.612789025334661,0.65,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,0,0,sub-8,S2,2,0.595,0.532750713853076,0.595,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
LiteBN,WBCIC_MI,1,0,sub-10,S0,0,0.645,0.6393650793650794,0.645,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-15,S0,0,0.755,0.7511111111111111,0.755,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-20,S0,0,0.915,0.9148957472904308,0.915,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-39,S0,0,0.58,0.5174632352941176,0.58,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-4,S0,0,0.5549999999999999,0.551761476668933,0.555,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-40,S0,0,0.85,0.84998499849985,0.85,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-43,S0,0,0.99,0.9899989998999901,0.99,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-46,S0,0,0.935,0.9347242097863473,0.935,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-51,S0,0,0.78,0.78,0.78,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-8,S0,0,0.85,0.8474214220323466,0.85,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-10,S1,1,0.655,0.6549223575304444,0.655,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-15,S1,1,0.705,0.7049926248156204,0.705,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-20,S1,1,0.61,0.5623386825272135,0.61,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-39,S1,1,0.78,0.7734527855009783,0.78,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-4,S1,1,0.56,0.5592948717948718,0.56,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-40,S1,1,0.7849999999999999,0.7830419536315245,0.785,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-43,S1,1,0.99,0.9899989998999901,0.99,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-46,S1,1,0.935,0.9347242097863473,0.935,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-51,S1,1,0.8799999999999999,0.8795664391810518,0.88,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-8,S1,1,0.9,0.8999099189270343,0.9,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-10,S2,2,0.73,0.7266929851199515,0.73,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-15,S2,2,0.73,0.7237851662404092,0.73,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-20,S2,2,0.55,0.5495946351716545,0.55,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-39,S2,2,0.83,0.8279178054458953,0.83,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-4,S2,2,0.62,0.6086911749562351,0.62,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-40,S2,2,0.8300000000000001,0.8298468621759583,0.83,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-43,S2,2,0.98,0.9799919967987194,0.98,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-46,S2,2,0.95,0.949874686716792,0.95,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-51,S2,2,0.8049999999999999,0.8046043237556051,0.805,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,1,0,sub-8,S2,2,0.835,0.8348968105065666,0.835,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
LiteBN,WBCIC_MI,2,0,sub-10,S0,0,0.62,0.6134676024819449,0.62,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-15,S0,0,0.745,0.7395234811920631,0.745,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-20,S0,0,0.815,0.8098224152553263,0.815,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-39,S0,0,0.505,0.48745825891123706,0.505,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-4,S0,0,0.55,0.5495946351716545,0.55,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-40,S0,0,0.855,0.854967367657723,0.855,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-43,S0,0,0.985,0.9849996249906248,0.985,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-46,S0,0,0.9199999999999999,0.9196060697417345,0.92,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-51,S0,0,0.735,0.7346749768466372,0.735,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-8,S0,0,0.86,0.8599439775910365,0.86,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-10,S1,1,0.63,0.6236395076797885,0.63,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-15,S1,1,0.74,0.7398959583833533,0.74,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-20,S1,1,0.61,0.5655080213903744,0.61,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-39,S1,1,0.8,0.7990151743543362,0.8,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-4,S1,1,0.565,0.5610383713009914,0.565,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-40,S1,1,0.8,0.8,0.8,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-43,S1,1,0.985,0.9849966242404541,0.985,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-46,S1,1,0.9199999999999999,0.9194847020933977,0.92,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-51,S1,1,0.83,0.8279178054458953,0.83,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-8,S1,1,0.89,0.8899559823929573,0.89,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-10,S2,2,0.755,0.7549938748468712,0.755,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-15,S2,2,0.73,0.7272727272727273,0.73,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-20,S2,2,0.505,0.491146462439927,0.505,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-39,S2,2,0.8200000000000001,0.8197115384615384,0.82,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-4,S2,2,0.5900000000000001,0.5729166666666666,0.59,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-40,S2,2,0.825,0.8249956248906223,0.825,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-43,S2,2,0.97,0.96999699969997,0.97,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-46,S2,2,0.96,0.9599358974358975,0.96,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-51,S2,2,0.76,0.7588182092252035,0.76,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,2,0,sub-8,S2,2,0.875,0.8749718686704508,0.875,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
LiteBN,WBCIC_MI,3,0,sub-10,S0,0,0.565,0.5649891247281182,0.565,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
