block,draw,subject,u_random,finite_logit_rms,delta_BA_random,persistence_random
P01_04,77,S066,-0.1180743383748086,0.39807818689623137,0.016666666666666663,8.668485169685368
P01_04,77,S072,-0.19239418994540766,0.46497162335739056,0.06666666666666671,36.16125265866374
P01_04,77,S077,-0.05298516406910645,0.43796738021759624,0.001041666666666663,28.460613106279165
P01_04,77,S083,-0.1329968907276376,0.31039316549606205,0.03125,38.278900634378275
P01_04,77,S088,-0.17731650846573555,0.6650658055609191,0.0789473684210526,16.496081281509017
P01_04,77,S095,-0.09885530039544772,0.6528927497595924,0.015625,28.454541101494815
P01_04,77,S097,-0.013559388069701623,0.3132583977666386,-0.033333333333333326,14.481160359231797
P01_04,77,S102,-0.04456836738339408,0.3492909728544149,-0.04999999999999993,31.58990353469161
P01_04,77,S106,-0.021036666909889205,0.2275215530893441,-5.551115123125783e-17,17.59548797482141
P01_04,78,S002,-0.01711230206206315,0.47184916009750183,-0.058035714285714246,15.857253205952736
P01_04,78,S015,-0.05738440119450445,0.3608320753897473,-0.020089285714285726,25.39692130747799
P01_04,78,S018,0.00935940550392226,0.4032588968931994,-0.016666666666666663,27.0656225940521
P01_04,78,S030,-0.011148425351696615,0.5213676207918277,0.09598214285714285,38.88134519863536
P01_04,78,S043,-0.09624200717093398,0.4801709282886167,0.01666666666666672,31.28486605351155
P01_04,78,S044,-0.13381253366450221,1.051576374966213,0.08333333333333331,1.7611239010414295
P01_04,78,S066,-0.02538779720715199,0.44878723420399563,-0.04999999999999999,10.9438108608142
P01_04,78,S072,0.25607448864566085,0.5956033870224039,-0.04999999999999999,41.08392876078793
P01_04,78,S077,0.010960159437888726,0.7244086652297168,-0.04657738095238095,6.289577454698314
P01_04,78,S083,-0.09483971736598798,0.4527485222865129,-0.011160714285714302,34.96512148202804
P01_04,78,S088,-0.10352981425015265,0.5736155277549718,2.7755575615628914e-17,24.256830273678954
P01_04,78,S095,-0.06824876406522716,0.6027639454557764,0.0,5.977161689842481
P01_04,78,S097,-0.012075562887885314,0.4626330179150892,-0.016666666666666663,14.099300639862761
P01_04,78,S102,0.025732601602665793,0.4053267529326237,-0.016666666666666607,28.308849382066697
P01_04,78,S106,-0.03335191015306697,0.6567269185645089,-0.03348214285714285,17.5181780139523
P01_04,79,S002,0.039206095277789385,0.28110450852122404,-0.03794642857142855,33.87287833705385
P01_04,79,S015,-0.0689602366783252,0.27746508853568713,-0.01785714285714285,26.37899066443177
P01_04,79,S018,-0.011269335813729275,0.3244586212096635,0.016666666666666663,29.62269565108854
P01_04,79,S030,-0.02671873526816103,0.4168853113960439,0.0267857142857143,33.384582125561664
P01_04,79,S043,-0.05991846323660613,0.3804326940401599,-0.016666666666666663,16.846527570351732
P01_04,79,S044,-0.23309641206282788,0.6869457955388334,0.016666666666666663,18.78879907921224
P01_04,79,S066,-0.07268653198877902,0.2968215566596895,-0.016666666666666663,24.00821389637914
P01_04,79,S072,-0.077292753814525,0.43462722888519517,-0.016666666666666663,40.82621740882732
P01_04,79,S077,9.605827895407352e-06,0.4311809355886056,-0.04776785714285714,18.3912607609594
P01_04,79,S083,-0.11562052808450103,0.31578801322242056,0.049107142857142905,25.393965895641564
P01_04,79,S088,-0.059618726066064685,0.4855036666599148,2.7755575615628914e-17,14.690897171795847
P01_04,79,S095,-0.006110292124174075,0.49674286616297103,0.06919642857142855,24.43455550578047
P01_04,79,S097,0.01918555558396679,0.33498589363556497,0.0,19.233567948107556
P01_04,79,S102,-0.09246508907948862,0.35281908495098685,0.01666666666666672,32.14144525327272
P01_04,79,S106,-0.05353910695278808,0.36307100197432857,-0.01785714285714285,17.10228641177148
P01_04,80,S002,0.005780492228048894,0.17167040692456556,-0.002232142857142849,33.00008668260011
P01_04,80,S015,-0.013951937745795428,0.15235730530741826,0.0,33.580775289401615
P01_04,80,S018,-0.001150224470702623,0.35744526330888066,-0.016666666666666663,25.123840756507807
P01_04,80,S030,-0.008939129452732742,0.18624281575980087,0.0200892857142857,39.777048867882584
P01_04,80,S043,-0.009378906835538124,0.18596408327945707,-0.016666666666666663,30.612933565140967
P01_04,80,S044,0.10983258941532695,0.4176934210149952,0.033333333333333326,24.36153959320569
P01_04,80,S066,0.04655241209030795,0.2686897572633352,0.0,12.49084401504302
P01_04,80,S072,0.046695460953298525,0.2570365667444791,-0.033333333333333326,44.793970321847624
P01_04,80,S077,-0.0008016248235824493,0.28232328035165666,-0.04776785714285714,31.49044841012082
P01_04,80,S083,-0.004864878438009901,0.21624984281116333,-0.013392857142857095,34.21392537859334
P01_04,80,S088,0.07957698282498696,0.47171952312004545,0.013157894736842118,18.309084361066258
P01_04,80,S095,0.03724828739726609,0.3373209385561691,0.0357142857142857,21.31771031262864
P01_04,80,S097,0.06360918192318799,0.27960485900306853,-0.016666666666666663,11.552993966036967
P01_04,80,S102,0.008703088384727048,0.24719492952137412,-0.016666666666666607,31.489241709538348
P01_04,80,S106,-0.005256847848329064,0.3086854091750792,0.002232142857142849,20.940842449875962
P01_04,81,S002,-0.009888695672744535,0.22010784639188696,0.0379464285714286,28.949579480779786
P01_04,81,S015,-0.01785364886314606,0.21377693815824425,-0.01785714285714285,33.098838755114535
P01_04,81,S018,-0.004512594886219412,0.38194572869751986,-0.016666666666666663,31.806193391685873
P01_04,81,S030,-0.01552578160419672,0.41505772854666284,0.053571428571428575,33.9618047073204
P01_04,81,S043,-0.030150360801080436,0.34319814203350757,-0.016666666666666607,26.710553141066708
P01_04,81,S044,0.023794195240893812,0.5008534700173592,0.016666666666666663,31.4096361629505
P01_04,81,S066,-0.017172432839487415,0.3054006369740967,0.04999999999999999,15.121311790162771
P01_04,81,S072,0.23180850048336796,0.5062440285396448,-0.04999999999999999,39.28510753318493
P01_04,81,S077,0.0021838126823907344,0.5637093115059769,0.025446428571428537,33.74875238377676
P01_04,81,S083,-0.08117375163434512,0.3231533863528017,0.033482142857142905,35.14667475478224
P01_04,81,S088,-0.04482512360400352,0.48242601466211155,0.07894736842105271,21.23671675948786
P01_04,81,S095,-0.065951760494168,0.3311330584682303,0.06919642857142855,26.408744320659693
P01_04,81,S097,0.05256342527925424,0.38608298564364507,-0.016666666666666663,20.096409015941823
P01_04,81,S102,0.00537633238412673,0.23468451278309727,-0.04999999999999999,32.313933702413145
P01_04,81,S106,0.08103539388780774,0.3732451722620139,-0.020089285714285754,23.0309747430193
P01_04,82,S002,-0.0008723159124493368,0.2418298149954264,-0.015625,26.413949290364403
P01_04,82,S015,-0.026917282127178404,0.19564934348358298,-0.01785714285714285,30.499994703832023
P01_04,82,S018,-0.006321895570892121,0.1808004960620161,-0.04999999999999999,35.33866725368838
P01_04,82,S030,-0.004367756907035813,0.23204726484786226,0.002232142857142849,43.81953386467479
P01_04,82,S043,-0.08865235826206429,0.252578901720826,-0.016666666666666663,26.003598926463322
P01_04,82,S044,-0.1630701967576213,0.508269849771544,-0.016666666666666663,28.276640840937265
P01_04,82,S066,-0.058921450588131474,0.2272247798645141,-0.01666666666666669,12.271333475036611
P01_04,82,S072,0.02629235255481945,0.15607096328100759,-0.033333333333333326,49.222080984042876
P01_04,82,S077,-0.007994723421649313,0.18960953330253286,0.016666666666666663,36.440374593145435
P01_04,82,S083,-0.08164652526579129,0.25505729708926567,-0.002232142857142849,28.66820038936546
P01_04,82,S088,-0.0670272973823355,0.35114676046626053,-0.013157894736842063,23.31846105852211
P01_04,82,S095,-0.07219038903873769,0.43038507540278,0.0357142857142857,21.657700235586084
P01_04,82,S097,0.01530847086955579,0.21350954590323706,-0.033333333333333326,19.36840472891284
P01_04,82,S102,-0.019810405496544024,0.23860727473975446,-0.033333333333333326,37.7652033119093
P01_04,82,S106,-0.047592802558849664,0.2650115749195218,0.01785714285714285,22.56805623594431
P01_04,83,S002,-0.027185544809134748,0.4561734656205221,-0.0267857142857143,14.48565336550925
P01_04,83,S015,-0.06220509355144754,0.27467032524154017,0.0,35.76378424876735
P01_04,83,S018,-0.10571650129271065,0.56690268555885,0.06666666666666665,30.52689062712632
P01_04,83,S030,-0.06587345938819208,0.5591469724303983,0.03125,35.22377313548096
P01_04,83,S043,0.011000785667837187,0.4342374269668833,-0.016666666666666663,31.91365596907886
P01_04,83,S044,-0.05001408528649563,0.6910761198829334,0.06666666666666671,26.94418912298164
P01_04,83,S066,-0.06640569278637366,0.4019630335673687,0.0,16.006153469833727
P01_04,83,S072,-0.11606007974941895,0.7391925069718801,0.03333333333333338,38.51356263193426
P01_04,83,S077,-0.0030168399235677395,0.5954766629651277,0.0755952380952381,31.021939989303753
P01_04,83,S083,-0.17303582192119915,0.5472374039359275,0.015625,26.761308166847797
P01_04,83,S088,-0.13642131409671868,0.758120582347019,0.02631578947368421,26.165663896827716
P01_04,83,S095,-0.12774466370345347,0.7421046464295094,-0.0022321428571429047,29.80882685649209
P01_04,83,S097,0.030151984866183788,0.525383966624665,0.04999999999999999,24.164880525534908
P01_04,83,S102,-0.02434663243724636,0.5170366442833527,-0.04999999999999999,28.1865602023215
P01_04,83,S106,0.035506432219271716,0.45921769789491906,-0.022321428571428603,13.625566072184526
P01_04,84,S002,0.05435200105725522,0.46169015530587726,-0.0401785714285714,29.499361320093048
P01_04,84,S015,0.03270027409487275,0.2536275245134809,0.0,27.45405545815945
P01_04,84,S018,0.07074174964842746,0.49752941394087014,-0.016666666666666663,29.42351169470648
P01_04,84,S030,0.040245745535645944,0.6090420804617208,0.0,37.874395474849386
P01_04,84,S043,-0.09549420412617633,0.4409600381494087,-0.016666666666666663,19.847981065436837
P01_04,84,S044,-0.2430200245615975,0.9780104022627936,-0.04999999999999999,16.571644322539157
P01_04,84,S066,-0.05341027506316266,0.4352025857805002,-0.04999999999999999,20.938260817055507
P01_04,84,S072,0.09180878263066289,0.6754476037257054,0.016666666666666663,46.358909341543566
P01_04,84,S077,0.07279232220930242,0.549370976795077,-0.04211309523809523,28.867333305090547
P01_04,84,S083,-0.09374032528277747,0.3837133941878319,0.015625,34.23647344279884
P01_04,84,S088,0.02690958790656557,0.416340074227151,0.03947368421052633,26.652316665643205
P01_04,84,S095,0.2570399114813601,0.8111481374937598,-0.01339285714285715,20.418684725445065
P01_04,84,S097,-0.009893720899732648,0.31570254953241667,-0.016666666666666663,13.029193027737756
P01_04,84,S102,0.06932123276318415,0.6320434306241631,0.0,34.2743228658955
P01_04,84,S106,-0.05249601113982815,0.5109642477491954,0.0200892857142857,18.224854344311417
P01_04,85,S002,-0.03620442889077095,0.6092973935334973,-0.0267857142857143,30.557489836112275
P01_04,85,S015,-0.09393307580914237,0.43828421472142165,-0.01785714285714285,30.086623662444193
P01_04,85,S018,-0.02111918837026532,0.6361300441874193,0.016666666666666663,35.06972520955081
P01_04,85,S030,-0.0033005514818377915,0.4915076468399565,0.06026785714285715,39.57777556768567
P01_04,85,S043,-0.13025774795201678,0.5774137325871844,0.0,30.006158302366273
P01_04,85,S044,0.2385887696306062,1.0876636871567422,0.0,21.36273130149009
P01_04,85,S066,-0.04730355647780449,0.431603719638572,-0.033333333333333354,7.175233477894663
P01_04,85,S072,-0.2178620440705961,0.7719437006519841,0.1166666666666667,48.77125748509773
P01_04,85,S077,-0.02439369951195274,0.8716453545927088,0.00863095238095235,31.980252462109007
P01_04,85,S083,-0.16777390632847206,0.5758651996388839,-0.029017857142857095,33.30327255662286
P01_04,85,S088,-0.16659218779518814,0.9654020203643241,0.07894736842105265,22.779875731498464
P01_04,85,S095,-0.07945131491457186,1.026219367470073,0.011160714285714302,19.34160301781497
P01_04,85,S097,-0.04638819264559595,0.5633185989720327,-0.033333333333333326,21.89422268851275
P01_04,85,S102,0.03714502712334888,0.6491716377961817,-0.1,35.51173117647593
P01_04,85,S106,0.06643528573983105,0.6645459358342287,0.002232142857142849,15.16454006113334
P01_04,86,S002,-0.0064429306920523585,0.402999143945595,-0.024553571428571397,29.758350269334137
P01_04,86,S015,-0.09367875788428326,0.2775281083432943,-0.01785714285714285,26.801145108406043
P01_04,86,S018,-0.03592745148791024,0.416946740978218,0.0,35.89733069920408
P01_04,86,S030,-0.01661474183697973,0.48836534637862156,0.002232142857142877,45.99312801343652
P01_04,86,S043,-0.05720781627545792,0.36919960059234935,0.0,7.48266865951827
P01_04,86,S044,-0.14026936225710437,0.9936702163296415,0.04999999999999999,29.142371820160932
P01_04,86,S066,-0.13023056646755818,0.44751332233897023,0.033333333333333326,16.88594083802612
P01_04,86,S072,-0.1415732227766764,0.5194975490295868,0.016666666666666663,49.80221783382728
P01_04,86,S077,-0.01019241929063676,0.5626867005351431,0.035565476190476175,30.261165955496534
P01_04,86,S083,-0.07154346429536926,0.3363973659922434,0.0669642857142857,30.561072564480483
P01_04,86,S088,-0.14105435184344564,0.5841284119568116,0.013157894736842118,21.578114170055073
P01_04,86,S095,-0.1563121921682105,0.6464714179636127,0.0513392857142857,21.819314863287943
P01_04,86,S097,0.023607852616086947,0.37410387321927724,-0.016666666666666663,20.014344343528442
P01_04,86,S102,-0.013538512483124071,0.4427070897774394,-0.033333333333333326,40.062913360672425
P01_04,86,S106,0.06125583871253957,0.5420929874149254,-0.05580357142857145,19.367046420032388
P01_04,87,S002,-0.019298044554091173,0.34416106463114954,0.017857142857142905,18.085247153344202
P01_04,87,S015,-0.02152822623443719,0.32302195929170924,-0.015625,31.11514427347116
P01_04,87,S018,0.006236379083607241,0.3272290657676019,0.0,36.523642128275554
P01_04,87,S030,0.04337183295606271,0.4684787726609467,0.0267857142857143,45.15505949426375
P01_04,87,S043,-0.07930924741107542,0.3546101180929359,-0.06666666666666665,23.470439360741487
P01_04,87,S044,-0.12123391612302233,0.7759399511208225,0.03333333333333338,28.27247507192817
P01_04,87,S066,-0.07247138288775419,0.3727421324174228,0.04999999999999999,20.16908181746104
P01_04,87,S072,-0.004720325856645027,0.6787992765048503,0.0,49.86880063046301
P01_04,87,S077,0.0212252259141037,0.47411758946261123,0.002232142857142849,32.0349811217069
P01_04,87,S083,-0.10592945732726212,0.4576950593448766,0.0200892857142857,25.719780752298483
P01_04,87,S088,0.031788882792738324,0.6413526788343445,2.7755575615628914e-17,23.94448521003094
P01_04,87,S095,0.023463436109043008,0.5691913646032127,-0.015625,18.63166405122633
P01_04,87,S097,0.06126123512675246,0.43146570844450133,0.0,29.160724262757775
P01_04,87,S102,0.05400423170731757,0.4399569698085815,-0.04999999999999993,38.4420595593953
P01_04,87,S106,0.03974369109553377,0.39439172651958215,0.033482142857142794,22.42271262591329
P01_04,88,S002,0.03145100041095967,0.4398645050193822,-0.09375,25.926549807310224
P01_04,88,S015,-0.010943660634966058,0.3438795017261113,0.0,16.843063613336888
P01_04,88,S018,-0.004434355179875349,0.5013870544271473,-0.06666666666666665,23.587024003064705
P01_04,88,S030,-0.08209663589095238,0.532285330683578,0.078125,30.694742479028193
P01_04,88,S043,-0.12374265123115845,0.5357960594782913,-0.06666666666666665,24.153077495565935
P01_04,88,S044,-0.3166112155152879,0.884585772787285,0.0,23.111432860712192
P01_04,88,S066,-0.13649161970194315,0.4542225208213083,0.033333333333333326,5.1545546292859274
P01_04,88,S072,-0.09777615839039902,0.5934476065665606,-0.016666666666666663,38.66317819245624
P01_04,88,S077,-0.032382951072294115,0.5550665680882406,-0.0331845238095238,11.944993760057208
P01_04,88,S083,-0.12630353614244116,0.4650022802598596,-0.0424107142857143,26.760201142384556
P01_04,88,S088,-0.17497234971218245,0.7090316409757114,0.06578947368421056,24.060355602153752
P01_04,88,S095,0.050065344392482634,0.7528272032532729,0.004464285714285698,13.341904764632705
P01_04,88,S097,-0.015281051917507737,0.45494270293079264,-0.06666666666666665,28.107549896479423
P01_04,88,S102,-0.01971263879926619,0.45673849360354407,0.0,27.085324244242376
P01_04,88,S106,-0.07419034977149831,0.5011852426262441,-0.01785714285714285,22.54402636652348
P01_04,89,S002,0.03340028278768421,0.49487715769854207,-0.0669642857142857,19.822352788216662
P01_04,89,S015,-0.07582612793385943,0.43839229840048816,0.0,28.854026415559588
P01_04,89,S018,0.005124958222471334,0.5490687925236549,-0.033333333333333326,28.63615965503643
P01_04,89,S030,0.0100369079602394,0.4476423150004304,0.024553571428571452,37.55399594904944
P01_04,89,S043,-0.22379440961073038,0.633439188282714,-0.033333333333333326,22.963914223841158
P01_04,89,S044,-0.23466619106824999,1.0454793375488565,0.03333333333333338,30.476769990913347
P01_04,89,S066,-0.17438877186991258,0.6666452205249859,0.0,24.66562349411667
P01_04,89,S072,-0.08534007333287127,0.5985267188269696,-0.033333333333333326,44.26951248325821
P01_04,89,S077,0.005332508193536926,0.5909762111590826,0.036904761904761885,25.203642040225674
P01_04,89,S083,-0.14785388141492584,0.4243135327707465,0.0,28.593847386171856
