expert,subject_id,configuration,candidate_order,history_cv_BA,history_cv_worst_session_BA,history_cv_NLL,selected,target_sessions_used,target_S3_labels_used_for_fit,OUTER_TEST_USED
TeCh,sub-48,"{'family': 'logistic', 'C': 1.0}",3,0.6625,0.6499999999999999,0.620997335697151,True,"S1,S2",False,False
TeCh,sub-49,"{'family': 'logistic', 'C': 0.001}",0,0.92,0.915,0.3344825986963432,False,"S1,S2",False,False
TeCh,sub-49,"{'family': 'logistic', 'C': 0.01}",1,0.92,0.915,0.24867041113921148,True,"S1,S2",False,False
TeCh,sub-49,"{'family': 'logistic', 'C': 0.1}",2,0.915,0.9099999999999999,0.24136701379852288,False,"S1,S2",False,False
TeCh,sub-49,"{'family': 'logistic', 'C': 1.0}",3,0.915,0.905,0.24776044166645314,False,"S1,S2",False,False
TeCh,sub-5,"{'family': 'logistic', 'C': 0.001}",0,0.7749999999999999,0.765,0.505071586666855,False,"S1,S2",False,False
TeCh,sub-5,"{'family': 'logistic', 'C': 0.01}",1,0.785,0.77,0.48189830920234533,True,"S1,S2",False,False
TeCh,sub-5,"{'family': 'logistic', 'C': 0.1}",2,0.7725,0.76,0.49045108000663307,False,"S1,S2",False,False
TeCh,sub-5,"{'family': 'logistic', 'C': 1.0}",3,0.7825,0.765,0.47505728881422904,False,"S1,S2",False,False
TeCh,sub-50,"{'family': 'logistic', 'C': 0.001}",0,0.865,0.865,0.39599655309663817,False,"S1,S2",False,False
TeCh,sub-50,"{'family': 'logistic', 'C': 0.01}",1,0.8674999999999999,0.865,0.3454772821148171,False,"S1,S2",False,False
TeCh,sub-50,"{'family': 'logistic', 'C': 0.1}",2,0.87,0.865,0.33734209640378443,True,"S1,S2",False,False
TeCh,sub-50,"{'family': 'logistic', 'C': 1.0}",3,0.865,0.8500000000000001,0.35375850211742377,False,"S1,S2",False,False
TeCh,sub-6,"{'family': 'logistic', 'C': 0.001}",0,0.8899999999999999,0.88,0.3513144829581578,True,"S1,S2",False,False
TeCh,sub-6,"{'family': 'logistic', 'C': 0.01}",1,0.885,0.875,0.28864045192224946,False,"S1,S2",False,False
TeCh,sub-6,"{'family': 'logistic', 'C': 0.1}",2,0.8825000000000001,0.87,0.30566835316538543,False,"S1,S2",False,False
TeCh,sub-6,"{'family': 'logistic', 'C': 1.0}",3,0.87,0.855,0.31889043239085346,False,"S1,S2",False,False
TeCh,sub-7,"{'family': 'logistic', 'C': 0.001}",0,0.6074999999999999,0.6,0.6672141522649148,False,"S1,S2",False,False
TeCh,sub-7,"{'family': 'logistic', 'C': 0.01}",1,0.6174999999999999,0.615,0.6605015602340653,False,"S1,S2",False,False
TeCh,sub-7,"{'family': 'logistic', 'C': 0.1}",2,0.65,0.635,0.6412367808276572,False,"S1,S2",False,False
TeCh,sub-7,"{'family': 'logistic', 'C': 1.0}",3,0.6599999999999999,0.6499999999999999,0.6292207998434557,True,"S1,S2",False,False
TeCh,sub-9,"{'family': 'logistic', 'C': 0.001}",0,0.64,0.615,0.6417765283714452,False,"S1,S2",False,False
TeCh,sub-9,"{'family': 'logistic', 'C': 0.01}",1,0.6400000000000001,0.6100000000000001,0.6377785615237783,True,"S1,S2",False,False
TeCh,sub-9,"{'family': 'logistic', 'C': 0.1}",2,0.64,0.62,0.640486676210381,False,"S1,S2",False,False
TeCh,sub-9,"{'family': 'logistic', 'C': 1.0}",3,0.6325000000000001,0.61,0.6530709146476136,False,"S1,S2",False,False
