model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,BA,CE,MacroF1,feature_family,n_trials,policy,selected_alpha,selected_tau,subject_id,train_lso_BA,ridge_lambdas,ridge_lso_mse,selected_delta,train_nested_subject_BA
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.77,0.5407098531723022,0.7694235588972431,D,100,ReliabilityArbitration,0.25,0.25,31,0.7242708333333334,,,,
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8200000000000001,0.420663982629776,0.8181818181818181,D,100,ReliabilityArbitration,0.25,0.25,35,0.7242708333333334,,,,
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.65,0.5872964262962341,0.612789025334661,D,100,ReliabilityArbitration,0.25,0.25,40,0.7242708333333334,,,,
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.85,0.391215443611145,0.8465473145780051,D,100,ReliabilityArbitration,0.25,0.25,43,0.7242708333333334,,,,
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.72,0.5824745297431946,0.7189883580891208,A,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.15604518353939056, 0.0870448499917984, 0.03845087066292763, 0.009587534703314304]",0.1,0.7265624999999999
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.63,0.7162219285964966,0.6290726817042607,A,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.15604518353939056, 0.0870448499917984, 0.03845087066292763, 0.009587534703314304]",0.1,0.7265624999999999
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.87,0.32473933696746826,0.8693598633303186,A,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.15604518353939056, 0.0870448499917984, 0.03845087066292763, 0.009587534703314304]",0.1,0.7265624999999999
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.79,0.45447173714637756,0.7894736842105263,A,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.15604518353939056, 0.0870448499917984, 0.03845087066292763, 0.009587534703314304]",0.1,0.7265624999999999
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.76,0.5293745994567871,0.7591328783621036,A,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.15604518353939056, 0.0870448499917984, 0.03845087066292763, 0.009587534703314304]",0.1,0.7265624999999999
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8200000000000001,0.4185710549354553,0.8181818181818181,A,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.15604518353939056, 0.0870448499917984, 0.03845087066292763, 0.009587534703314304]",0.1,0.7265624999999999
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.64,0.5875695943832397,0.6043956043956044,A,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.15604518353939056, 0.0870448499917984, 0.03845087066292763, 0.009587534703314304]",0.1,0.7265624999999999
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.85,0.39389297366142273,0.8465473145780051,A,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.15604518353939056, 0.0870448499917984, 0.03845087066292763, 0.009587534703314304]",0.1,0.7265624999999999
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.5809438228607178,0.7286704853783539,C,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.16143393516540527, 0.09007132798433304, 0.039791982620954514, 0.009921256452798843]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.63,0.7090063691139221,0.6290726817042607,C,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.16143393516540527, 0.09007132798433304, 0.039791982620954514, 0.009921256452798843]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.87,0.32443344593048096,0.8693598633303186,C,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.16143393516540527, 0.09007132798433304, 0.039791982620954514, 0.009921256452798843]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.79,0.458093523979187,0.7898108297467721,C,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.16143393516540527, 0.09007132798433304, 0.039791982620954514, 0.009921256452798843]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.76,0.5341541171073914,0.7596153846153846,C,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.16143393516540527, 0.09007132798433304, 0.039791982620954514, 0.009921256452798843]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8200000000000001,0.41758036613464355,0.8181818181818181,C,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.16143393516540527, 0.09007132798433304, 0.039791982620954514, 0.009921256452798843]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.64,0.5864823460578918,0.6043956043956044,C,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.16143393516540527, 0.09007132798433304, 0.039791982620954514, 0.009921256452798843]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.85,0.39892372488975525,0.8465473145780051,C,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.16143393516540527, 0.09007132798433304, 0.039791982620954514, 0.009921256452798843]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.5809438228607178,0.7286704853783539,D,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.16176454722881317, 0.09025711566209793, 0.039876021444797516, 0.009942823089659214]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.63,0.7090063691139221,0.6290726817042607,D,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.16176454722881317, 0.09025711566209793, 0.039876021444797516, 0.009942823089659214]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.87,0.32444149255752563,0.8693598633303186,D,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.16176454722881317, 0.09025711566209793, 0.039876021444797516, 0.009942823089659214]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.79,0.4549332559108734,0.7898108297467721,D,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.16176454722881317, 0.09025711566209793, 0.039876021444797516, 0.009942823089659214]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.76,0.5329725742340088,0.7596153846153846,D,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.16176454722881317, 0.09025711566209793, 0.039876021444797516, 0.009942823089659214]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8200000000000001,0.41758036613464355,0.8181818181818181,D,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.16176454722881317, 0.09025711566209793, 0.039876021444797516, 0.009942823089659214]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.64,0.5864823460578918,0.6043956043956044,D,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.16176454722881317, 0.09025711566209793, 0.039876021444797516, 0.009942823089659214]",0.05,0.7296875
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.85,0.39892372488975525,0.8465473145780051,D,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.16176454722881317, 0.09025711566209793, 0.039876021444797516, 0.009942823089659214]",0.05,0.7296875
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.66,0.7807866930961609,0.6565656565656566,A,100,ReliabilityArbitration,0.25,0.25,1,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6799999999999999,0.6202631592750549,0.6692848284415047,A,100,ReliabilityArbitration,0.25,0.25,8,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.69,0.7423999309539795,0.6884735202492211,A,100,ReliabilityArbitration,0.25,0.25,11,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.62,0.8167353272438049,0.6198479391756703,A,100,ReliabilityArbitration,0.25,0.25,23,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.66,0.7891345024108887,0.6550324675324675,A,100,ReliabilityArbitration,0.25,0.25,30,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.61,0.7869813442230225,0.5983935742971888,A,100,ReliabilityArbitration,0.25,0.25,48,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,1.0408885478973389,0.48686371100164205,A,100,ReliabilityArbitration,0.25,0.25,50,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.72,0.6838406324386597,0.7181964573268921,A,100,ReliabilityArbitration,0.25,0.25,52,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.66,0.7807866930961609,0.6565656565656566,B,100,ReliabilityArbitration,0.25,0.25,1,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6799999999999999,0.6117159724235535,0.6692848284415047,B,100,ReliabilityArbitration,0.25,0.25,8,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.69,0.7384616136550903,0.6884735202492211,B,100,ReliabilityArbitration,0.25,0.25,11,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.62,0.8185884952545166,0.6198479391756703,B,100,ReliabilityArbitration,0.25,0.25,23,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.66,0.7900474071502686,0.6550324675324675,B,100,ReliabilityArbitration,0.25,0.25,30,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.61,0.7835639119148254,0.5983935742971888,B,100,ReliabilityArbitration,0.25,0.25,48,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,1.0411162376403809,0.48686371100164205,B,100,ReliabilityArbitration,0.25,0.25,50,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.72,0.6810307502746582,0.7181964573268921,B,100,ReliabilityArbitration,0.25,0.25,52,0.7537499999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.66,0.7813873887062073,0.6565656565656566,C,100,ReliabilityArbitration,0.25,0.25,1,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6799999999999999,0.6167389154434204,0.6692848284415047,C,100,ReliabilityArbitration,0.25,0.25,8,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.69,0.7384616136550903,0.6884735202492211,C,100,ReliabilityArbitration,0.25,0.25,11,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.62,0.8116744160652161,0.6198479391756703,C,100,ReliabilityArbitration,0.25,0.25,23,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.66,0.7874072790145874,0.6550324675324675,C,100,ReliabilityArbitration,0.25,0.25,30,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.61,0.7804467082023621,0.5983935742971888,C,100,ReliabilityArbitration,0.25,0.25,48,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,1.0279520750045776,0.48686371100164205,C,100,ReliabilityArbitration,0.25,0.25,50,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.72,0.670682966709137,0.7181964573268921,C,100,ReliabilityArbitration,0.25,0.25,52,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.66,0.7795568704605103,0.6565656565656566,D,100,ReliabilityArbitration,0.25,0.25,1,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6799999999999999,0.6152333617210388,0.6692848284415047,D,100,ReliabilityArbitration,0.25,0.25,8,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.69,0.7384616136550903,0.6884735202492211,D,100,ReliabilityArbitration,0.25,0.25,11,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.62,0.8116744160652161,0.6198479391756703,D,100,ReliabilityArbitration,0.25,0.25,23,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.66,0.7874072790145874,0.6550324675324675,D,100,ReliabilityArbitration,0.25,0.25,30,0.7543749999999999,,,,
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.61,0.7804467082023621,0.5983935742971888,D,100,ReliabilityArbitration,0.25,0.25,48,0.7543749999999999,,,,
