model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,C_only_BA,C_only_CE,C_only_MacroF1,P_only_BA,P_only_CE,P_only_MacroF1,fixed_alpha_0.25_BA,fixed_alpha_0.25_CE,fixed_alpha_0.25_MacroF1,fixed_alpha_0.5_BA,fixed_alpha_0.5_CE,fixed_alpha_0.5_MacroF1,fixed_alpha_0.75_BA,fixed_alpha_0.75_CE,fixed_alpha_0.75_MacroF1,fixed_alpha_0_BA,fixed_alpha_0_CE,fixed_alpha_0_MacroF1,fixed_alpha_1_BA,fixed_alpha_1_CE,fixed_alpha_1_MacroF1,gain_2d_A_BA,gain_2d_A_CE,gain_2d_A_MacroF1,gain_2d_C_BA,gain_2d_C_CE,gain_2d_C_MacroF1,gain_2d_D_BA,gain_2d_D_CE,gain_2d_D_MacroF1,gain_alpha_A_BA,gain_alpha_A_CE,gain_alpha_A_MacroF1,gain_alpha_C_BA,gain_alpha_C_CE,gain_alpha_C_MacroF1,gain_alpha_D_BA,gain_alpha_D_CE,gain_alpha_D_MacroF1,native_BA,native_CE,native_MacroF1,oracle_2d_BA,oracle_2d_CE,oracle_2d_MacroF1,oracle_suppression_BA,oracle_suppression_CE,oracle_suppression_MacroF1,reliability_A_BA,reliability_A_CE,reliability_A_MacroF1,reliability_B_BA,reliability_B_CE,reliability_B_MacroF1,reliability_C_BA,reliability_C_CE,reliability_C_MacroF1,reliability_D_BA,reliability_D_CE,reliability_D_MacroF1,subject_id
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.98,0.03630587458610535,0.9797794117647058,0.7600000000000001,0.7398768067359924,0.7572455322455323,0.98,0.1709897816181183,0.9799959983993597,1.0,0.029945801943540573,1.0,1.0,0.008030077442526817,1.0,0.7600000000000001,0.7398768067359924,0.7572455322455323,1.0,0.004708682652562857,1.0,1.0,0.006041493266820908,1.0,1.0,0.0069356453604996204,1.0,1.0,0.007467260584235191,1.0,0.99,0.012308347038924694,0.9899959983993597,0.99,0.01157071441411972,0.9899959983993597,0.99,0.01157071441411972,0.9899959983993597,1.0,0.004708682652562857,1.0,1.0,0.002563931979238987,1.0,1.0,0.0047086892454242186,1.0,1.0,0.004979827906936407,1.0,1.0,0.004979827906936407,1.0,1.0,0.004753654357045889,1.0,1.0,0.004753654357045889,1.0,48
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.93,0.3408583700656891,0.9297719087635055,0.54,1.3226432800292969,0.5172237076648842,0.86,0.5874096751213074,0.8547775753658107,0.91,0.31594789028167725,0.9087657232704403,0.94,0.234892800450325,0.9394453887536549,0.54,1.3226432800292969,0.5172237076648842,0.95,0.22214896976947784,0.9490714452720532,0.95,0.21510179340839386,0.9490714452720532,0.95,0.24557650089263916,0.9490714452720532,0.95,0.24523723125457764,0.9490714452720532,0.95,0.22976301610469818,0.9490714452720532,0.95,0.22253669798374176,0.9490714452720532,0.95,0.22444045543670654,0.9490714452720532,0.95,0.22214896976947784,0.9490714452720532,0.97,0.09328337758779526,0.9697879151660664,0.95,0.18515404491047552,0.9493925007372799,0.95,0.2258967012166977,0.9490714452720532,0.95,0.2258967012166977,0.9490714452720532,0.95,0.22297649085521698,0.9490714452720532,0.95,0.22297649085521698,0.9490714452720532,50
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.69,1.3092788457870483,0.6570753341939783,0.6000000000000001,1.3591464757919312,0.5973178569086498,0.76,0.7415225505828857,0.7449958323410336,0.8099999999999999,0.4844706654548645,0.7986436192683993,0.82,0.4671967327594757,0.8080601601788043,0.6000000000000001,1.3591464757919312,0.5973178569086498,0.82,0.5716486573219299,0.8016224496639244,0.82,0.5661976933479309,0.8016224496639244,0.82,0.6093178391456604,0.8016224496639244,0.82,0.6027832627296448,0.8016224496639244,0.83,0.5399953722953796,0.8145292861951312,0.83,0.5588968396186829,0.8145292861951312,0.83,0.5455846190452576,0.8145292861951312,0.82,0.5716487169265747,0.8016224496639244,0.91,0.2178238332271576,0.9061828219659958,0.9199999999999999,0.2335532737267351,0.9169162210338682,0.8099999999999999,0.5781535506248474,0.7869975186104219,0.82,0.566510796546936,0.8016224496639244,0.82,0.5679584741592407,0.8016224496639244,0.82,0.5679584741592407,0.8016224496639244,52
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6100000000000001,1.064197301864624,0.5827684564454008,0.96,0.1523175984621048,0.9593627450980392,0.98,0.06208690255880356,0.9797794117647058,1.0,0.022328732535243034,1.0,1.0,0.008985978551208973,1.0,0.96,0.1523175984621048,0.9593627450980392,1.0,0.005227475892752409,1.0,1.0,0.01614137925207615,1.0,1.0,0.015558128245174885,1.0,1.0,0.017199665307998657,1.0,1.0,0.006755833048373461,1.0,1.0,0.006700174417346716,1.0,1.0,0.00530741224065423,1.0,1.0,0.005227476824074984,1.0,1.0,0.0006020350847393274,1.0,1.0,0.0047307032429661664,1.0,1.0,0.00837039016187191,1.0,1.0,0.00837039016187191,1.0,1.0,0.00837039016187191,1.0,1.0,0.005467241629958153,1.0,10
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.83,0.629214346408844,0.8153762639357014,0.99,0.10415537655353546,0.9899959983993598,0.99,0.0878855511546135,0.9899959983993598,0.99,0.08084433525800705,0.9899959983993598,0.99,0.07669637352228165,0.9899959983993598,0.99,0.10415537655353546,0.9899959983993598,0.99,0.07354211807250977,0.9899959983993598,0.99,0.060330890119075775,0.9899959983993598,0.99,0.06028829142451286,0.9899959983993598,0.99,0.062104254961013794,0.9899959983993598,0.99,0.07365149259567261,0.9899959983993598,0.99,0.07425040006637573,0.9899959983993598,0.99,0.07377699762582779,0.9899959983993598,0.99,0.07354211807250977,0.9899959983993598,0.99,0.03777910768985748,0.9899959983993598,0.99,0.07352013163734535,0.9899959983993598,0.99,0.0817524641752243,0.9899959983993598,0.99,0.0817524641752243,0.9899959983993598,0.99,0.0817524641752243,0.9899959983993598,0.99,0.07612580060958862,0.9899959983993598,16
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.59,1.3013336658477783,0.5893399285438456,0.95,0.2057930827140808,0.9499879951980792,0.96,0.15043355524539948,0.96,0.97,0.1281605213880539,0.9699959983993598,0.97,0.12631812691688538,0.97,0.95,0.2057930827140808,0.9499879951980792,0.97,0.14499440789222717,0.97,0.97,0.12952938675880432,0.97,0.97,0.12900274991989136,0.97,0.97,0.11760687083005905,0.97,0.97,0.14515377581119537,0.97,0.97,0.17686627805233002,0.97,0.97,0.17488880455493927,0.97,0.97,0.14499440789222717,0.97,0.98,0.06054258719086647,0.9799959983993598,0.97,0.08337502220228993,0.9699959983993598,0.97,0.16239780187606812,0.97,0.97,0.16239780187606812,0.97,0.97,0.12141775339841843,0.97,0.97,0.1342964768409729,0.97,19
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.33,2.1221437454223633,0.3186803443212365,0.69,1.1119877099990845,0.6868357378457512,0.76,0.8783414363861084,0.7574675324675325,0.78,0.7287791967391968,0.7787260358688929,0.78,0.6400146484375,0.7787260358688929,0.69,1.1119877099990845,0.6868357378457512,0.8400000000000001,0.6073640584945679,0.8386616490567859,0.85,0.6165012717247009,0.8488385637273776,0.8400000000000001,0.6022005677223206,0.8386616490567859,0.85,0.5987191200256348,0.8488385637273776,0.8400000000000001,0.600551187992096,0.8386616490567859,0.8400000000000001,0.5959829092025757,0.8386616490567859,0.8400000000000001,0.6062510013580322,0.8386616490567859,0.8400000000000001,0.6073640584945679,0.8386616490567859,0.88,0.2806977927684784,0.8769914265952485,0.8400000000000001,0.4719770024811454,0.8386616490567859,0.8400000000000001,0.7091329097747803,0.8386616490567859,0.8400000000000001,0.7091329097747803,0.8386616490567859,0.8400000000000001,0.7135589718818665,0.8386616490567859,0.8400000000000001,0.6289357542991638,0.8386616490567859,22
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.73,0.851590096950531,0.7197388632872505,0.99,0.027130484580993652,0.9899959983993597,0.99,0.021187186241149902,0.9899959983993597,0.99,0.019363919273018837,0.9899959983993597,0.99,0.019268058240413666,0.9899959983993597,0.99,0.027130484580993652,0.9899959983993597,0.99,0.02029603160917759,0.9899959983993597,0.99,0.026629798114299774,0.9899959983993597,0.99,0.02566017396748066,0.9899959983993597,0.99,0.027084555476903915,0.9899959983993597,0.99,0.020330030471086502,0.9899959983993597,0.99,0.020891234278678894,0.9899959983993597,0.99,0.02040141262114048,0.9899959983993597,0.99,0.02029602974653244,0.9899959983993597,0.99,0.012985369190573692,0.9899959983993597,0.99,0.015084097888540754,0.9899959983993597,0.99,0.017198365181684494,0.9899959983993597,0.99,0.017198365181684494,0.9899959983993597,0.99,0.01660260371863842,0.9899959983993597,0.99,0.01894260197877884,0.9899959983993597,27
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.42000000000000004,1.7857675552368164,0.4161851816198177,0.74,1.0799756050109863,0.7367192426096956,0.77,0.8870494365692139,0.7665386871433904,0.8,0.7659433484077454,0.7969881348765921,0.82,0.6976365447044373,0.8179854362361605,0.74,1.0799756050109863,0.7367192426096956,0.8,0.6725602746009827,0.7978835978835979,0.8,0.6102923154830933,0.7978835978835979,0.8,0.5971700549125671,0.7978835978835979,0.8,0.6169801950454712,0.7978835978835979,0.8,0.6489214897155762,0.7978835978835979,0.8,0.646334171295166,0.7978835978835979,0.8,0.6411656141281128,0.7978835978835979,0.8,0.6725602746009827,0.7978835978835979,0.9099999999999999,0.2572578191757202,0.9098522191200539,0.84,0.4607160070515288,0.8390049415992813,0.8,0.7349978685379028,0.7978835978835979,0.8,0.7790911793708801,0.7978835978835979,0.8,0.790174126625061,0.7978835978835979,0.8,0.7002654075622559,0.7978835978835979,34
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6,0.9952079653739929,0.6075138368746102,0.9099999999999999,0.2952776849269867,0.9089026915113871,0.94,0.17525126039981842,0.9395796143516508,0.95,0.10361714661121368,0.9497096008214607,0.96,0.07356873154640198,0.9601262674881273,0.9099999999999999,0.2952776849269867,0.9089026915113871,0.98,0.06787077337503433,0.9801805337519622,0.98,0.08575326204299927,0.9801805337519622,0.98,0.07810935378074646,0.9801805337519622,0.98,0.08140697330236435,0.9801805337519622,0.98,0.06959500163793564,0.9801805337519622,0.98,0.0679580569267273,0.9801805337519622,0.98,0.06951997429132462,0.9801805337519622,0.98,0.06787077337503433,0.9801805337519622,0.98,0.022613506764173508,0.9801805337519622,0.99,0.04066642262573104,0.9899959983993598,0.98,0.061822935938835144,0.9801805337519622,0.98,0.061822935938835144,0.9801805337519622,0.98,0.061822935938835144,0.9801805337519622,0.98,0.0633443221449852,0.9801805337519622,45
EEGNet,OpenBMI_SSVEP,3,0,COMPLETE,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,d4df19f15b5b96ace4bb4271ad4b10d2ecdc4445700bb104c99b5c329c95e3c9,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.45000000000000007,1.9396024942398071,0.36514384128171135,0.82,0.7221282720565796,0.8210733695652174,0.84,0.634529173374176,0.8386962365591397,0.83,0.5853840708732605,0.8274832112332112,0.83,0.5672383308410645,0.824734937834783,0.82,0.7221282720565796,0.8210733695652174,0.8200000000000001,0.5891395807266235,0.8117550505050506,0.8200000000000001,0.5237417221069336,0.8117550505050506,0.8200000000000001,0.5034317374229431,0.8117550505050506,0.8200000000000001,0.5203701257705688,0.8117550505050506,0.8200000000000001,0.5708032846450806,0.8117550505050506,0.8200000000000001,0.5621620416641235,0.8117550505050506,0.8200000000000001,0.5822035074234009,0.8117550505050506,0.8200000000000001,0.5891395807266235,0.8117550505050506,0.87,0.2899022400379181,0.8662214885954382,0.86,0.43942984934442175,0.8565705128205129,0.8200000000000001,0.581794798374176,0.8117550505050506,0.8200000000000001,0.581794798374176,0.8117550505050506,0.8200000000000001,0.5967913269996643,0.8117550505050506,0.8200000000000001,0.5838044285774231,0.8117550505050506,49
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.64,1.0337340831756592,0.6147480106100796,0.94,0.1856957972049713,0.9397723704866562,0.96,0.1130194365978241,0.9597723704866563,0.99,0.07131435722112656,0.9899959983993598,0.99,0.051990360021591187,0.9899959983993598,0.94,0.1856957972049713,0.9397723704866562,0.99,0.045282311737537384,0.9899959983993598,0.99,0.049053214490413666,0.9899959983993598,0.99,0.04652608558535576,0.9899959983993598,0.99,0.0465790256857872,0.9899959983993598,0.99,0.04786266013979912,0.9899959983993598,0.99,0.04616015776991844,0.9899959983993598,0.99,0.04563704878091812,0.9899959983993598,0.99,0.045282311737537384,0.9899959983993598,0.99,0.024747902527451515,0.9899959983993598,0.99,0.0428137150201486,0.9899959983993598,0.99,0.0449555367231369,0.9899959983993598,0.99,0.0449555367231369,0.9899959983993598,0.99,0.04454668611288071,0.9899959983993598,0.99,0.04454668611288071,0.9899959983993598,7
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.5,1.247754454612732,0.4506082596182708,0.88,0.2498646378517151,0.8796687757228496,0.96,0.12113849818706512,0.9597097431443937,0.99,0.05675296485424042,0.9899959983993597,1.0,0.03143300861120224,1.0,0.88,0.2498646378517151,0.8796687757228496,1.0,0.025390176102519035,1.0,1.0,0.025548409670591354,1.0,1.0,0.027736959978938103,1.0,1.0,0.028477245941758156,1.0,1.0,0.025569293648004532,1.0,1.0,0.027130601927638054,1.0,1.0,0.027180936187505722,1.0,1.0,0.025390176102519035,1.0,1.0,0.005042491480708122,1.0,1.0,0.01855170410105942,1.0,1.0,0.02684140019118786,1.0,1.0,0.028338970616459846,1.0,1.0,0.02231636270880699,1.0,1.0,0.02231636270880699,1.0,9
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.54,1.4963726997375488,0.5187351680910055,0.8099999999999999,0.6545491814613342,0.8067042217042217,0.84,0.5188006162643433,0.8370238671182068,0.86,0.4263160228729248,0.8561370321616044,0.87,0.37484249472618103,0.8672937823881219,0.8099999999999999,0.6545491814613342,0.8067042217042217,0.87,0.3626050651073456,0.8653641082886365,0.87,0.3544899821281433,0.8653641082886365,0.87,0.34617841243743896,0.8653641082886365,0.87,0.3839249908924103,0.8656638365940691,0.86,0.35472366213798523,0.8558941058941059,0.86,0.35091841220855713,0.8558941058941059,0.86,0.3509344756603241,0.8558941058941059,0.87,0.3626050651073456,0.8653641082886365,0.95,0.1457996517419815,0.9495056615117407,0.91,0.2715405675149826,0.9081260977522302,0.87,0.35112354159355164,0.8653641082886365,0.87,0.35112354159355164,0.8653641082886365,0.87,0.3622950315475464,0.8653641082886365,0.88,0.3537413477897644,0.8769024476571646,20
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.76,0.8780180215835571,0.7454533225719666,0.88,0.28770631551742554,0.8700065657612828,0.91,0.21517346799373627,0.9060454251630723,0.9199999999999999,0.18220198154449463,0.9166645157404778,0.9299999999999999,0.184830442070961,0.9281732418524871,0.88,0.28770631551742554,0.8700065657612828,0.9299999999999999,0.20900115370750427,0.9281732418524871,0.9299999999999999,0.23414263129234314,0.9281732418524871,0.9299999999999999,0.22689805924892426,0.9281732418524871,0.94,0.234665647149086,0.9388405095952266,0.9299999999999999,0.20901980996131897,0.9281732418524871,0.9299999999999999,0.2110234498977661,0.9281732418524871,0.9299999999999999,0.21097442507743835,0.9281732418524871,0.9299999999999999,0.20900115370750427,0.9281732418524871,0.96,0.08768626302480698,0.9599098231764065,0.95,0.10391707648370009,0.9494147157190636,0.9299999999999999,0.20133502781391144,0.9281732418524871,0.9299999999999999,0.20133502781391144,0.9281732418524871,0.9299999999999999,0.20591163635253906,0.9281732418524871,0.9299999999999999,0.20591163635253906,0.9281732418524871,21
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.68,0.9962521195411682,0.655217431769945,0.95,0.14652158319950104,0.9499136824541137,0.96,0.1065344512462616,0.9597919167667067,0.98,0.09425339847803116,0.9799959983993597,0.97,0.10171325504779816,0.9701805337519624,0.95,0.14652158319950104,0.9499136824541137,0.97,0.1213730052113533,0.9701805337519624,0.97,0.12894318997859955,0.9701805337519624,0.97,0.12466072291135788,0.9701805337519624,0.97,0.11730512976646423,0.9701805337519624,0.97,0.12144072353839874,0.9701805337519624,0.97,0.12136013805866241,0.9701805337519624,0.97,0.12138254195451736,0.9701805337519624,0.97,0.1213730052113533,0.9701805337519624,0.99,0.048027973622083664,0.9899959983993597,0.99,0.05330214132556019,0.9899959983993597,0.97,0.09049878269433975,0.9701805337519624,0.97,0.09049878269433975,0.9701805337519624,0.97,0.1105559840798378,0.9701805337519624,0.97,0.1105559840798378,0.9701805337519624,41
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.87,0.5181824564933777,0.866779464041564,0.99,0.06568209826946259,0.9899959983993597,1.0,0.026748156175017357,1.0,1.0,0.01165486965328455,1.0,1.0,0.005767498165369034,1.0,0.99,0.06568209826946259,0.9899959983993597,1.0,0.003447840455919504,1.0,1.0,0.005385066848248243,1.0,1.0,0.006335163488984108,1.0,1.0,0.0075054592452943325,1.0,1.0,0.0034906836226582527,1.0,1.0,0.005901080556213856,1.0,1.0,0.005248989909887314,1.0,1.0,0.003447840455919504,1.0,1.0,0.0003399552369955927,1.0,1.0,0.003024576721530959,1.0,1.0,0.005019122269004583,1.0,1.0,0.005019122269004583,1.0,1.0,0.0034914875868707895,1.0,1.0,0.0034914875868707895,1.0,44
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.51,1.2617803812026978,0.4933421611098444,0.9199999999999999,0.2546737790107727,0.9191346153846154,0.94,0.15214604139328003,0.9399959983993598,0.96,0.10078559070825577,0.9604219938566444,0.97,0.08956238627433777,0.9703303491207804,0.9199999999999999,0.2546737790107727,0.9191346153846154,0.96,0.10124721378087997,0.9604219938566444,0.96,0.10800505429506302,0.9604219938566444,0.96,0.10327401757240295,0.9604219938566444,0.96,0.10101458430290222,0.9604219938566444,0.96,0.10851460695266724,0.9604219938566444,0.96,0.11364399641752243,0.9604219938566444,0.96,0.1135140210390091,0.9604219938566444,0.96,0.10124720633029938,0.9604219938566444,1.0,0.02099655568599701,1.0,0.98,0.0451651052849821,0.9801805337519623,0.96,0.10641621798276901,0.9604219938566444,0.96,0.10641621798276901,0.9604219938566444,0.96,0.10299108177423477,0.9604219938566444,0.96,0.10487589240074158,0.9604219938566444,46
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.7100000000000001,0.7091442942619324,0.6803009855641434,0.98,0.07586347311735153,0.9799679487179488,1.0,0.028018923476338387,1.0,1.0,0.01080432441085577,1.0,1.0,0.005118154920637608,1.0,0.98,0.07586347311735153,0.9799679487179488,1.0,0.0030239501502364874,1.0,1.0,0.005003097467124462,1.0,1.0,0.003407177049666643,1.0,1.0,0.004907187074422836,1.0,1.0,0.0035184347070753574,1.0,1.0,0.003202334977686405,1.0,1.0,0.003198531223461032,1.0,1.0,0.003023948986083269,1.0,1.0,0.00018845060549210757,1.0,1.0,0.0029126408083002425,1.0,1.0,0.0034000494051724672,1.0,1.0,0.0034000494051724672,1.0,1.0,0.00303767086006701,1.0,1.0,0.00303767086006701,1.0,53
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.66,0.6337692141532898,0.6427070197562001,0.8999999999999999,0.27133411169052124,0.8996386993175431,0.8999999999999999,0.2484338879585266,0.8998397435897436,0.8999999999999999,0.23405757546424866,0.8998397435897436,0.9,0.2271995097398758,0.8999599839935974,0.8999999999999999,0.27133411169052124,0.8996386993175431,0.9,0.2270210087299347,0.8999599839935974,0.88,0.24988681077957153,0.88,0.88,0.24161863327026367,0.88,0.88,0.2403620481491089,0.88,0.9,0.23677675426006317,0.8999599839935974,0.9,0.2370869517326355,0.8999599839935974,0.9,0.2387136071920395,0.8999599839935974,0.9,0.2270210087299347,0.8999599839935974,0.94,0.11790800094604492,0.9399038461538461,0.94,0.1786743050421798,0.9399759903961584,0.9,0.2331317961215973,0.8999599839935974,0.9,0.2331317961215973,0.8999599839935974,0.9,0.22837981581687927,0.8999599839935974,0.9,0.22837981581687927,0.8999599839935974,3
