model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,C_only_accuracy,C_only_corrected_errors,C_only_introduced_errors,P_only_accuracy,P_only_corrected_errors,P_only_introduced_errors,fixed_alpha_0.25_corrected_errors,fixed_alpha_0.25_introduced_errors,fixed_alpha_0.5_corrected_errors,fixed_alpha_0.5_introduced_errors,fixed_alpha_0.75_corrected_errors,fixed_alpha_0.75_introduced_errors,fixed_alpha_0_corrected_errors,fixed_alpha_0_introduced_errors,fixed_alpha_1_corrected_errors,fixed_alpha_1_introduced_errors,fraction,gain_2d_A_corrected_errors,gain_2d_A_introduced_errors,gain_2d_C_corrected_errors,gain_2d_C_introduced_errors,gain_2d_D_corrected_errors,gain_2d_D_introduced_errors,gain_alpha_A_corrected_errors,gain_alpha_A_introduced_errors,gain_alpha_C_corrected_errors,gain_alpha_C_introduced_errors,gain_alpha_D_corrected_errors,gain_alpha_D_introduced_errors,n_trials,native_accuracy,native_corrected_errors,native_introduced_errors,oracle_2d_corrected_errors,oracle_2d_introduced_errors,oracle_recoverable_fraction,oracle_suppression_corrected_errors,oracle_suppression_introduced_errors,reliability_A_corrected_errors,reliability_A_introduced_errors,reliability_B_corrected_errors,reliability_B_introduced_errors,reliability_C_corrected_errors,reliability_C_introduced_errors,reliability_D_corrected_errors,reliability_D_introduced_errors,subject_id,subset
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,2,0,0.0,0,18,0,10,0,3,0,0,0,18,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,20,0.9,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,28,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,6,0.0,0,6,1,5,0,2,0,2,0,6,0,0,0.11,0,1,0,1,0,1,0,1,0,0,0,0,11,0.5454545454545454,0,0,2,0,0.8181818181818182,1,0,0,1,0,1,0,1,0,1,28,ambiguous
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.4444444444444444,2,24,0.4444444444444444,10,32,7,15,1,4,0,2,10,32,0,0,0.72,0,1,0,1,0,1,0,1,0,1,0,0,72,0.75,0,0,6,0,0.8333333333333334,10,0,0,0,0,0,0,0,0,0,31,disagreement
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,22,1.0,10,0,7,0,1,0,0,0,10,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,32,0.6875,0,0,4,0,0.8125,10,0,0,0,0,0,0,0,0,0,31,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,2,0,0.0,0,30,0,14,0,4,0,2,0,30,0,0,0.32,0,1,0,1,0,1,0,1,0,1,0,0,32,0.9375,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,31,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,2,0.0,0,2,0,1,0,0,0,0,0,2,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,8,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,31,ambiguous
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.32432432432432434,23,25,0.35135135135135137,1,1,0,0,0,0,0,0,1,1,0,0,0.74,1,0,1,0,1,0,1,0,1,0,1,0,74,0.35135135135135137,0,0,4,0,0.40540540540540543,1,0,0,0,0,0,0,0,0,0,35,disagreement
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,25,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0.26,0,0,0,0,0,0,1,0,1,0,1,0,26,0.9615384615384616,0,0,0,0,0.9615384615384616,1,0,0,0,0,0,0,0,0,0,35,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,23,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0.24,1,0,1,0,1,0,0,0,0,0,0,0,24,0.041666666666666664,0,0,3,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,35,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0,0,0,1,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,35,ambiguous
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.2318840579710145,6,43,0.5942028985507246,5,17,4,7,1,4,0,2,5,17,0,0,0.69,2,0,3,0,3,0,0,0,0,0,0,0,69,0.7681159420289855,0,0,7,0,0.8695652173913043,6,0,0,0,0,0,0,1,0,0,40,disagreement
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,36,1.0,5,0,4,0,0,0,0,0,5,0,0,0,0.41,0,0,1,0,1,0,0,0,0,0,0,0,41,0.8780487804878049,0,0,2,0,0.926829268292683,5,0,0,0,0,0,0,0,0,0,40,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,6,0,0.0,0,10,0,4,0,2,0,1,0,10,0,0,0.16,2,0,2,0,2,0,0,0,0,0,0,0,16,0.625,0,0,3,0,0.8125,0,0,0,0,0,0,0,0,0,0,40,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,7,0.0,0,7,0,3,1,2,0,1,0,7,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5833333333333334,0,0,2,0,0.75,1,0,0,0,0,0,0,1,0,0,40,ambiguous
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6363636363636364,1,19,0.36363636363636365,1,34,1,16,0,4,0,0,1,34,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,55,0.9636363636363636,0,0,1,0,0.9818181818181818,1,0,0,0,0,0,0,0,0,0,43,disagreement
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,19,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,20,0.95,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,43,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,34,0,16,0,4,0,0,0,34,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,35,0.9714285714285714,0,0,0,0,0.9714285714285714,0,0,0,0,0,0,0,0,0,0,43,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,43,ambiguous
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.3269230769230769,4,27,0.5384615384615384,2,14,1,9,1,5,0,4,2,14,0,0,0.52,1,1,1,0,1,0,1,0,1,0,1,0,52,0.7692307692307693,0,0,4,0,0.8461538461538461,2,0,1,0,1,0,0,0,1,0,1,disagreement
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,26,1.0,2,0,1,0,1,0,0,0,2,0,0,0,0.28,1,0,1,0,1,0,1,0,1,0,1,0,28,0.9285714285714286,0,0,1,0,0.9642857142857143,2,0,1,0,1,0,0,0,1,0,1,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,4,0,0.0,0,13,0,9,0,5,0,4,0,13,0,0,0.17,0,1,0,0,0,0,0,0,0,0,0,0,17,0.7647058823529411,0,0,3,0,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,1,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,7,0.14285714285714285,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,1,ambiguous
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.39705882352941174,4,38,0.5,2,29,0,18,0,11,0,2,2,29,0,0,0.68,1,0,1,1,1,1,2,1,2,0,2,1,68,0.8970588235294118,0,0,3,0,0.9411764705882353,2,0,0,0,0,0,0,0,0,0,8,disagreement
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,32,1.0,2,0,0,0,0,0,0,0,2,0,0,0,0.34,0,0,0,1,0,1,2,0,2,0,2,0,34,0.9411764705882353,0,0,0,0,0.9411764705882353,2,0,0,0,0,0,0,0,0,0,8,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,4,0,0.0,0,23,0,14,0,10,0,2,0,23,0,0,0.27,1,0,1,0,1,0,0,0,0,0,0,1,27,0.8518518518518519,0,0,3,0,0.9629629629629629,0,0,0,0,0,0,0,0,0,0,8,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,6,0.0,0,6,0,4,0,1,0,0,0,6,0,0,0.07,0,0,0,0,0,0,0,1,0,0,0,0,7,0.8571428571428571,0,0,0,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,8,ambiguous
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.07894736842105263,1,33,0.868421052631579,0,2,0,2,0,1,0,0,0,2,0,0,0.38,1,0,1,0,1,0,0,0,0,0,0,0,38,0.9210526315789473,0,0,1,0,0.9473684210526315,0,0,0,0,0,0,0,0,0,0,11,disagreement
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,33,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,33,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,11,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,2,0,2,0,1,0,0,0,2,0,0,0.03,1,0,1,0,1,0,0,0,0,0,0,0,3,0.6666666666666666,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,11,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,11,ambiguous
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.2962962962962963,7,11,0.2037037037037037,1,10,1,7,1,2,0,2,1,10,0,0,0.54,0,0,0,1,0,1,0,2,0,2,0,2,54,0.37037037037037035,0,0,5,0,0.46296296296296297,1,0,0,0,0,0,0,0,0,0,23,disagreement
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,10,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0.11,0,0,0,1,0,1,0,0,0,0,0,0,11,0.9090909090909091,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,23,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,7,0,0.0,0,9,0,7,0,2,0,2,0,9,0,0,0.16,0,0,0,0,0,0,0,1,0,1,0,1,16,0.5625,0,0,4,0,0.8125,0,0,0,0,0,0,0,0,0,0,23,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0.27,0,0,0,0,0,0,0,1,0,1,0,1,27,0.037037037037037035,0,0,0,0,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,23,ambiguous
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.07575757575757576,0,53,0.7575757575757576,2,10,2,5,1,2,1,1,2,10,0,0,0.66,0,0,0,0,0,0,0,1,0,1,0,1,66,0.8787878787878788,0,0,3,0,0.9242424242424242,2,0,0,0,0,0,0,0,0,0,30,disagreement
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,48,1.0,2,0,2,0,1,0,1,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,50,0.96,0,0,1,0,0.98,2,0,0,0,0,0,0,0,0,0,30,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0,0,0.0,0,5,0,3,0,2,0,1,0,5,0,0,0.05,0,0,0,0,0,0,0,1,0,1,0,1,5,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,30,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,5,0.0,0,5,0,2,0,0,0,0,0,5,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,11,0.45454545454545453,0,0,2,0,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,30,ambiguous
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.02702702702702703,0,35,0.972972972972973,1,1,1,0,1,0,1,0,1,1,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,37,0.972972972972973,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,48,disagreement
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,35,1.0,1,0,1,0,1,0,1,0,1,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,36,0.9722222222222222,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,48,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,48,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,ambiguous
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.27941176470588236,8,42,0.5588235294117647,4,19,4,7,2,2,2,2,4,19,0,0,0.68,0,0,1,0,1,1,1,1,0,0,1,1,68,0.7794117647058824,0,0,10,0,0.9264705882352942,4,0,0,0,0,0,0,0,0,1,50,disagreement
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,34,1.0,4,0,4,0,2,0,2,0,4,0,0,0,0.38,0,0,0,0,0,1,1,0,0,0,1,0,38,0.8947368421052632,0,0,3,0,0.9736842105263158,4,0,0,0,0,0,0,0,0,0,50,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,8,0,0.0,0,11,0,6,0,2,0,2,0,11,0,0,0.19,0,0,1,0,1,0,0,1,0,0,0,1,19,0.5789473684210527,0,0,7,0,0.9473684210526315,0,0,0,0,0,0,0,0,0,0,50,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,8,0.0,0,8,0,1,0,0,0,0,0,8,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,11,0.7272727272727273,0,0,0,0,0.7272727272727273,0,0,0,0,0,0,0,0,0,1,50,ambiguous
