dataset,fold,seed,anchor_position,target_subject,alpha,euclidean_norm_structured,euclidean_norm_random,euclidean_norm_mismatch,whitened_norm_structured,whitened_norm_random,whitened_norm_mismatch,structured_valid,random_valid,structured_matched_count,random_matched_count,matched_pair,alpha_mismatch,method,q,lambda_T
OpenBMI,0,0,2358,11,0.0,1.6608234643936157,,,2.0775508741948174,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2358,35,0.0,3.95084285736084,,,2.8703906571364812,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2358,48,0.0,1.6491512060165405,,,1.6786370688834473,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2358,34,0.0,2.3275420665740967,,,2.444775431963659,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2358,1,0.0,1.9760266542434692,,,2.316167965023384,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2359,48,0.0,1.3910819292068481,,,1.527417290472333,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2359,43,0.0,1.296438455581665,,,1.8074995304908452,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2359,31,0.0,1.2591636180877686,,,1.725735818739476,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2359,28,0.0,2.2332937717437744,,,2.880519844907116,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2359,7,0.0,1.3571603298187256,,,1.8447734656840564,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2359,14,0.0,2.1113345623016357,,,2.459380090665133,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2359,10,0.0,2.123647689819336,,,2.4891747628627594,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2359,21,0.0,2.930337429046631,,,2.5404736015025415,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2360,14,0.0,1.861036777496338,,,2.493043585292795,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2360,30,0.0,2.556507110595703,,,2.7261148931077956,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2360,6,0.0,2.0238473415374756,,,2.8237080554547873,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2360,21,0.0,2.696181297302246,,,2.6925058993675095,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2360,11,0.0,1.6517488956451416,,,2.3610782784089195,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2360,1,0.0,2.2201857566833496,,,2.462757606373804,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2360,9,0.0,1.5118783712387085,,,2.145107903093382,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2360,27,0.0,1.6169840097427368,,,2.5494189715529756,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2361,40,0.0,1.9582040309906006,,,2.9150695892144016,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2361,44,0.0,1.3788517713546753,,,2.5424873547835176,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2361,21,0.0,3.2194647789001465,,,3.3197004241455157,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2361,3,0.0,2.9526686668395996,,,2.8901646231919513,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2361,14,0.0,1.7304801940917969,,,2.48630811734728,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2361,48,0.0,1.2568447589874268,,,1.5858132765848543,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2361,30,0.0,2.490612506866455,,,2.985977094904704,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2361,1,0.0,1.8034597635269165,,,2.194838593802627,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2362,10,0.0,2.0482757091522217,,,2.5995748040548556,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2362,28,0.0,2.0938408374786377,,,2.613322859526675,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2362,43,0.0,1.4995673894882202,,,2.072072386762201,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2362,14,0.0,2.1695425510406494,,,2.3933889126381676,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2362,35,0.0,3.9722204208374023,,,2.8943825162608228,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2362,9,0.0,1.741869330406189,,,2.3189809607187035,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2362,8,0.0,2.00830340385437,,,2.6929884780433158,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2362,44,0.0,1.467051386833191,,,2.5810214983051614,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2363,8,0.0,2.2524681091308594,,,3.1930919143440306,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2363,5,0.0,2.5962016582489014,,,2.7601060750178217,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2363,23,0.0,2.147153854370117,,,2.8353532177303666,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2363,48,0.0,1.8365888595581055,,,2.300044438786156,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2363,34,0.0,2.7470552921295166,,,3.1277399872466733,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2363,44,0.0,1.4017099142074585,,,2.4075912239291073,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2363,9,0.0,1.7083405256271362,,,2.427889693465789,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2363,11,0.0,2.298306941986084,,,3.119743520577214,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2364,7,0.0,0.9144448041915894,,,1.703351771251183,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2364,14,0.0,1.6388217210769653,,,2.284060332751059,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2364,44,0.0,1.2369927167892456,,,2.026908126784974,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2364,10,0.0,1.6428534984588623,,,2.4287334646879852,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2364,27,0.0,1.5869473218917847,,,2.3423712108079418,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2364,23,0.0,1.56206476688385,,,2.2308278457909925,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2364,6,0.0,1.6421195268630981,,,1.9326822533299441,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2364,8,0.0,1.8128440380096436,,,2.4347588782480747,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2365,11,0.0,1.456963300704956,,,2.092297242998934,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2365,10,0.0,1.9483544826507568,,,2.5361090909310144,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2365,40,0.0,1.8614184856414795,,,2.3087575924113497,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2365,21,0.0,3.0391299724578857,,,3.0797902405784763,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2365,6,0.0,1.5657294988632202,,,2.335403431344693,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2365,28,0.0,1.7335340976715088,,,2.128457590758399,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2365,14,0.0,1.8314695358276367,,,2.376303939132042,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2365,30,0.0,2.34678053855896,,,2.668059699150897,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2366,44,0.0,1.080942153930664,,,1.877680263851097,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2366,5,0.0,2.33585524559021,,,1.7984808895680644,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2366,35,0.0,3.9123401641845703,,,3.082054044525724,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2366,6,0.0,1.6134041547775269,,,2.2958340674330904,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2366,48,0.0,1.7964050769805908,,,1.9329544757898647,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2366,28,0.0,1.8517563343048096,,,2.4598499255574526,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2366,21,0.0,2.8447351455688477,,,2.369161386104786,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2366,34,0.0,2.474561929702759,,,2.575644294977608,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2367,28,0.0,2.063666343688965,,,2.8125833866202923,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2367,10,0.0,2.2930591106414795,,,2.2253170430939786,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2367,1,0.0,1.9117079973220825,,,2.3376952500065373,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2367,48,0.0,1.5969356298446655,,,2.012778937826555,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2367,9,0.0,1.5002985000610352,,,2.041727781736053,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2367,14,0.0,2.0803568363189697,,,2.738698902444777,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2367,3,0.0,2.5265188217163086,,,3.5861777957054826,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2367,8,0.0,2.1360862255096436,,,2.565668883735217,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2368,10,0.0,1.7313205003738403,,,2.489542726048341,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2368,23,0.0,1.6082948446273804,,,2.394617455850661,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2368,27,0.0,1.5045040845870972,,,2.3296982470886456,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2368,35,0.0,3.595820903778076,,,2.6087232882339264,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2368,9,0.0,1.5170586109161377,,,2.030009284857421,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2368,44,0.0,1.1999472379684448,,,2.078312135851809,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2368,3,0.0,2.924341917037964,,,2.6179356564186023,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2368,31,0.0,1.2279767990112305,,,1.7991866047776144,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2369,22,0.0,1.5439423322677612,,,2.080235322144287,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2369,9,0.0,1.506756067276001,,,2.0072446591606323,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2369,31,0.0,1.305257797241211,,,1.6448078634246395,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2369,21,0.0,2.7448463439941406,,,2.251071026399565,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2369,43,0.0,1.4355612993240356,,,2.260910234146676,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2369,7,0.0,1.5266081094741821,,,1.7821353744059993,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2369,14,0.0,1.9368644952774048,,,2.298609571592618,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2369,11,0.0,1.7829490900039673,,,1.8715535241465437,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2370,40,0.0,2.0636401176452637,,,2.6903670465926974,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2370,8,0.0,1.7964701652526855,,,2.924352494065038,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2370,44,0.0,1.4833766222000122,,,2.67000146625501,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2370,9,0.0,1.8455286026000977,,,2.920510114916407,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2370,43,0.0,1.438560962677002,,,2.345478109080735,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2370,3,0.0,3.127147674560547,,,2.755242992319444,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2370,14,0.0,1.9433711767196655,,,2.6366915767166836,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2370,10,0.0,1.6169542074203491,,,2.6539306314680595,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2371,43,0.0,1.4790035486221313,,,2.184037291187197,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2371,8,0.0,2.116309642791748,,,2.4574482056590345,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2371,44,0.0,0.9747901558876038,,,1.9292513527759256,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2371,40,0.0,1.9884182214736938,,,2.741955558969209,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2371,23,0.0,1.765891671180725,,,2.1205434995330976,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2371,28,0.0,2.497804880142212,,,3.708802917501906,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2371,22,0.0,1.5775694847106934,,,2.299966464753517,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2371,7,0.0,1.4288060665130615,,,2.0013298801118267,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2372,31,0.0,1.2472383975982666,,,1.9113225618800105,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2372,48,0.0,1.5800578594207764,,,2.8056673805166072,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2372,3,0.0,2.8133327960968018,,,2.8188331784771514,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2372,14,0.0,1.746427059173584,,,2.2734462946009746,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2372,30,0.0,2.6554441452026367,,,2.6952552237223135,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2372,11,0.0,1.502577781677246,,,2.071257057665147,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2372,34,0.0,2.402570962905884,,,2.8013349869538313,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2372,5,0.0,1.8328361511230469,,,2.223210974159562,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2373,11,0.0,1.5236691236495972,,,2.3628939650321428,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2373,21,0.0,2.964176893234253,,,2.8641147533190328,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2373,40,0.0,1.9566571712493896,,,2.527822402056266,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2373,23,0.0,1.743256688117981,,,2.456517051321396,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2373,48,0.0,1.2864102125167847,,,1.7859502545057788,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2373,22,0.0,1.3206450939178467,,,1.8942673932965532,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2373,6,0.0,1.7948260307312012,,,2.3672087138569644,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2373,1,0.0,2.191836357116699,,,2.657463719749672,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2374,1,0.0,1.8277711868286133,,,2.15778458066816,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2374,10,0.0,2.3106260299682617,,,2.2952298088401695,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2374,3,0.0,2.358917236328125,,,3.021533949250702,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2374,21,0.0,2.961725950241089,,,2.57600189918736,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2374,7,0.0,1.534887433052063,,,1.8963931752576442,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2374,35,0.0,3.9185121059417725,,,3.088269296122379,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2374,11,0.0,1.7475403547286987,,,2.108698354204322,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2374,14,0.0,1.9560539722442627,,,2.3681681762277775,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2375,31,0.0,1.371463656425476,,,1.4980083994965276,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2375,23,0.0,1.9580495357513428,,,2.5433362627891674,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2375,43,0.0,1.5396878719329834,,,2.3776348789110227,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2375,34,0.0,2.426983594894409,,,2.937495612758049,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2375,48,0.0,1.8882052898406982,,,2.0231251990959316,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2375,40,0.0,2.079315185546875,,,2.469760924052824,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2375,21,0.0,3.0136895179748535,,,2.8837442700243816,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2375,35,0.0,3.9609246253967285,,,3.011235988074289,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2376,5,0.0,1.7751137018203735,,,2.1613516511229007,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2376,11,0.0,1.479776382446289,,,2.4409500819372507,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2376,6,0.0,1.8868123292922974,,,2.269574577226272,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2376,3,0.0,2.6702191829681396,,,2.405853938878305,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2376,22,0.0,1.3752005100250244,,,1.853851763222876,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2376,23,0.0,1.4710314273834229,,,1.9544607745183715,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2376,14,0.0,1.6253379583358765,,,2.2116000392217283,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2376,8,0.0,1.6735259294509888,,,2.410824446589314,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2377,30,0.0,2.9710428714752197,,,2.893155736271276,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2377,40,0.0,2.1475019454956055,,,2.343195935967113,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2377,11,0.0,1.8319754600524902,,,2.3067609597178445,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2377,27,0.0,2.0362954139709473,,,2.81654572930546,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2377,23,0.0,1.8426538705825806,,,2.297085726455347,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2377,8,0.0,1.6881276369094849,,,2.420672634355075,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2377,6,0.0,1.9228068590164185,,,2.2635188208797716,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2377,43,0.0,1.408478021621704,,,1.928677789947241,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2378,14,0.0,2.0637035369873047,,,2.4203882236725165,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2378,6,0.0,1.8241856098175049,,,2.403728804812995,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2378,30,0.0,2.8321685791015625,,,3.0781961148225583,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2378,8,0.0,2.098329544067383,,,2.8642153325959403,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2378,5,0.0,2.44472336769104,,,2.033252689132718,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2378,7,0.0,1.5997161865234375,,,2.2746227617272616,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2378,31,0.0,1.420540452003479,,,1.8934886468887724,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2378,11,0.0,1.8294315338134766,,,2.2069254717381046,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2379,28,0.0,2.2253575325012207,,,3.5050067671654013,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2379,44,0.0,1.4098820686340332,,,2.233561897105744,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2379,34,0.0,2.5396928787231445,,,2.890819038778161,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2379,14,0.0,2.4490134716033936,,,2.8491552002337706,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2379,35,0.0,3.9861934185028076,,,2.8365944583347367,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2379,1,0.0,2.396564245223999,,,2.9576057497638306,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2379,8,0.0,2.1608681678771973,,,2.7978617640586703,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2379,9,0.0,1.6731328964233398,,,2.5695605961673595,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2380,30,0.0,2.4183719158172607,,,2.6474731357317487,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2380,10,0.0,1.8277219533920288,,,2.5204098609627392,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2380,44,0.0,1.1921586990356445,,,1.7995825699652508,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2380,31,0.0,1.2898989915847778,,,1.7833625361327876,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2380,1,0.0,2.003584146499634,,,2.3179676928187725,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2380,22,0.0,1.3288943767547607,,,1.906623835422162,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2380,40,0.0,1.8582532405853271,,,2.2572263529388903,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2380,43,0.0,1.0423896312713623,,,1.8796407641752861,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2381,3,0.0,2.4557058811187744,,,2.635445951570048,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2381,14,0.0,1.88869047164917,,,2.110322757475891,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2381,11,0.0,1.8263717889785767,,,2.0664866724627466,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2381,23,0.0,1.8748470544815063,,,2.0937752087742556,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2381,6,0.0,1.8583317995071411,,,2.0210368279691266,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2381,8,0.0,2.123253583908081,,,2.477477156890233,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2381,48,0.0,1.475504994392395,,,1.6026548737709654,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2381,34,0.0,2.53023362159729,,,2.616256793471211,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2382,14,0.0,1.8734776973724365,,,2.193141172420417,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2382,30,0.0,2.8193936347961426,,,2.781410417534275,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2382,8,0.0,2.418839454650879,,,2.7996374657175886,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2382,44,0.0,1.3057981729507446,,,2.270358888770891,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2382,28,0.0,2.2389156818389893,,,2.8910266313429918,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2382,3,0.0,2.452362537384033,,,2.7980459334861543,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2382,9,0.0,1.4523581266403198,,,1.9342146632960084,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,2382,34,0.0,2.4960806369781494,,,2.90811853390013,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
