subject,session,basis_type,basis_draw,direction,epsilon,A_P_mean,n_trials,task,fold,stage
21,1,PCA,0,6,1.0,0.1217968761920929,100,OpenBMI_MI,1,TRAIN
21,1,PCA,0,7,1.0,0.07311704754829407,100,OpenBMI_MI,1,TRAIN
21,1,PCA,0,8,1.0,-0.010735628195106983,100,OpenBMI_MI,1,TRAIN
21,1,PCA,0,9,1.0,0.028494875878095627,100,OpenBMI_MI,1,TRAIN
21,1,PCA,0,10,1.0,-0.00965892244130373,100,OpenBMI_MI,1,TRAIN
21,1,PCA,0,11,1.0,-0.013327505439519882,100,OpenBMI_MI,1,TRAIN
21,1,PCA,0,12,1.0,-0.0055802809074521065,100,OpenBMI_MI,1,TRAIN
21,1,PCA,0,13,1.0,-0.020358672365546227,100,OpenBMI_MI,1,TRAIN
21,1,PCA,0,14,1.0,-0.03213758394122124,100,OpenBMI_MI,1,TRAIN
21,1,PCA,0,15,1.0,-0.013390636071562767,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,0,0.25,0.08118356764316559,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,1,0.25,-0.05515909567475319,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,2,0.25,-0.013240166939795017,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,3,0.25,-0.0020600594580173492,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,4,0.25,-0.026233287528157234,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,5,0.25,0.004015772137790918,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,6,0.25,0.0938912034034729,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,7,0.25,-0.023687003180384636,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,8,0.25,-0.00928470492362976,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,9,0.25,-0.009240496903657913,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,10,0.25,0.056252673268318176,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,11,0.25,0.0002106799220200628,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,12,0.25,0.0008457715739496052,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,13,0.25,0.004354964010417461,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,14,0.25,0.040200915187597275,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,15,0.25,0.02875077724456787,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,0,0.5,0.07976049184799194,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,1,0.5,-0.0551467165350914,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,2,0.5,-0.013131685554981232,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,3,0.5,-0.00196033320389688,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,4,0.5,-0.026143616065382957,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,5,0.5,0.0039836750365793705,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,6,0.5,0.09384380280971527,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,7,0.5,-0.02366277389228344,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,8,0.5,-0.00929989293217659,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,9,0.5,-0.009231198579072952,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,10,0.5,0.056223515421152115,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,11,0.5,0.00023829948622733355,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,12,0.5,0.0008446480496786535,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,13,0.5,0.004366893321275711,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,14,0.5,0.04019167274236679,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,15,0.5,0.028775345534086227,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,0,1.0,0.0750109925866127,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,1,1.0,-0.055148590356111526,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,2,1.0,-0.012759263627231121,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,3,1.0,-0.0018533559050410986,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,4,1.0,-0.02576938085258007,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,5,1.0,0.0039515141397714615,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,6,1.0,0.09369935840368271,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,7,1.0,-0.023666193708777428,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,8,1.0,-0.009248421527445316,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,9,1.0,-0.00920949224382639,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,10,1.0,0.05618749186396599,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,11,1.0,0.00032626159372739494,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,12,1.0,0.0009142816998064518,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,13,1.0,0.004404109437018633,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,14,1.0,0.04012131690979004,100,OpenBMI_MI,1,TRAIN
21,2,PCA,0,15,1.0,0.028932053595781326,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,0,0.25,0.03763236477971077,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,1,0.25,-0.052516721189022064,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,2,0.25,0.037348341196775436,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,3,0.25,0.02432924509048462,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,4,0.25,0.022165963426232338,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,5,0.25,0.033198628574609756,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,6,0.25,-0.029303016141057014,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,7,0.25,0.039720818400382996,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,8,0.25,0.011301032267510891,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,9,0.25,0.03617985546588898,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,10,0.25,-0.054127875715494156,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,11,0.25,-0.006475984584540129,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,12,0.25,-0.006595109589397907,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,13,0.25,-0.013215758837759495,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,14,0.25,0.027010081335902214,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,15,0.25,0.10576567053794861,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,0,0.5,0.0381283164024353,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,1,0.5,-0.05253806710243225,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,2,0.5,0.037402693182229996,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,3,0.5,0.02438957616686821,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,4,0.5,0.021955279633402824,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,5,0.5,0.03318602591753006,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,6,0.5,-0.029298128560185432,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,7,0.5,0.03973351791501045,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,8,0.5,0.011247408576309681,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,9,0.5,0.036176882684230804,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,10,0.5,-0.054074350744485855,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,11,0.5,-0.006464291829615831,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,12,0.5,-0.006579441949725151,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,13,0.5,-0.013177255168557167,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,14,0.5,0.02701183781027794,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,15,0.5,0.10583970695734024,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,0,1.0,0.03932054340839386,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,1,1.0,-0.052596863359212875,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,2,1.0,0.037351034581661224,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,3,1.0,0.024458806961774826,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,4,1.0,0.02133844792842865,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,5,1.0,0.03313068300485611,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,6,1.0,-0.02932989038527012,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,7,1.0,0.03972909599542618,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,8,1.0,0.011255011893808842,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,9,1.0,0.0361657440662384,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,10,1.0,-0.05396176502108574,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,11,1.0,-0.006399101577699184,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,12,1.0,-0.006489753723144531,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,13,1.0,-0.013101290911436081,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,14,1.0,0.026980111375451088,100,OpenBMI_MI,1,TRAIN
22,1,PCA,0,15,1.0,0.10606587678194046,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,0,0.25,0.0006077286670915782,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,1,0.25,-0.04918446019291878,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,2,0.25,-0.02358759008347988,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,3,0.25,-0.034060247242450714,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,4,0.25,-0.0949440598487854,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,5,0.25,-0.05475589632987976,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,6,0.25,-0.003172122873365879,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,7,0.25,-0.1393495500087738,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,8,0.25,-0.0668499544262886,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,9,0.25,0.10083755850791931,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,10,0.25,-0.06794700026512146,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,11,0.25,-0.010298005305230618,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,12,0.25,0.022034449502825737,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,13,0.25,0.0040800925344228745,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,14,0.25,-0.1003587543964386,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,15,0.25,0.05275118723511696,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,0,0.5,0.0007252447539940476,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,1,0.5,-0.049199387431144714,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,2,0.5,-0.02366526611149311,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,3,0.5,-0.03403458371758461,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,4,0.5,-0.09457764774560928,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,5,0.5,-0.05477131903171539,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,6,0.5,-0.0031834703404456377,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,7,0.5,-0.13933926820755005,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,8,0.5,-0.06670080125331879,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,9,0.5,0.10078638046979904,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,10,0.5,-0.0680064707994461,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,11,0.5,-0.010278706438839436,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,12,0.5,0.022069087252020836,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,13,0.5,0.004056014586240053,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,14,0.5,-0.1003132089972496,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,15,0.5,0.05275062099099159,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,0,1.0,0.0008259217720478773,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,1,1.0,-0.04914281517267227,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,2,1.0,-0.02381705306470394,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,3,1.0,-0.033956512808799744,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,4,1.0,-0.09351205080747604,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,5,1.0,-0.05477900058031082,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,6,1.0,-0.003128773532807827,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,7,1.0,-0.13919082283973694,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,8,1.0,-0.06632713228464127,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,9,1.0,0.10059434920549393,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,10,1.0,-0.06812819838523865,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,11,1.0,-0.010266748256981373,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,12,1.0,0.022240594029426575,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,13,1.0,0.004018903244286776,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,14,1.0,-0.100130595266819,100,OpenBMI_MI,1,TRAIN
22,2,PCA,0,15,1.0,0.05273621529340744,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,0,0.25,-0.0693141520023346,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,1,0.25,-0.06375997513532639,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,2,0.25,0.03182390332221985,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,3,0.25,-0.009342520497739315,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,4,0.25,-0.03861529007554054,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,5,0.25,-0.01550828106701374,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,6,0.25,0.020876388996839523,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,7,0.25,-0.06010708212852478,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,8,0.25,-0.01292713638395071,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,9,0.25,-0.009999680332839489,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,10,0.25,-0.017694653943181038,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,11,0.25,0.022419258952140808,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,12,0.25,-0.002698659198358655,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,13,0.25,-0.02988567389547825,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,14,0.25,0.020291123539209366,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,15,0.25,0.017194319516420364,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,0,0.5,-0.06876754015684128,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,1,0.5,-0.06375271826982498,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,2,0.5,0.03175017237663269,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,3,0.5,-0.009305965155363083,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,4,0.5,-0.038420453667640686,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,5,0.5,-0.01550162211060524,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,6,0.5,0.020849408581852913,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,7,0.5,-0.06012912839651108,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,8,0.5,-0.012925250455737114,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,9,0.5,-0.009951051324605942,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,10,0.5,-0.017661016434431076,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,11,0.5,0.02241929993033409,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,12,0.5,-0.0027173920534551144,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,13,0.5,-0.029846368357539177,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,14,0.5,0.02027415670454502,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,15,0.5,0.017236953601241112,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,0,1.0,-0.06762221455574036,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,1,1.0,-0.06382611393928528,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,2,1.0,0.03153160959482193,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,3,1.0,-0.009146852418780327,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,4,1.0,-0.03777816891670227,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,5,1.0,-0.015435435809195042,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,6,1.0,0.020684266462922096,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,7,1.0,-0.06008802726864815,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,8,1.0,-0.01286989450454712,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,9,1.0,-0.009759856387972832,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,10,1.0,-0.01761329360306263,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,11,1.0,0.02242044359445572,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,12,1.0,-0.0027394371572881937,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,13,1.0,-0.029751842841506004,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,14,1.0,0.020203925669193268,100,OpenBMI_MI,1,TRAIN
23,1,PCA,0,15,1.0,0.017355728894472122,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,0,0.25,0.06375308334827423,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,1,0.25,-0.041771501302719116,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,2,0.25,0.00013628960005007684,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,3,0.25,0.023855773732066154,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,4,0.25,-0.02925104647874832,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,5,0.25,0.0037361078429967165,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,6,0.25,0.06430552899837494,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,7,0.25,-0.005152354948222637,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,8,0.25,-0.0004874691367149353,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,9,0.25,-0.019605645909905434,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,10,0.25,0.026874473318457603,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,11,0.25,0.000963090977165848,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,12,0.25,0.0060117729008197784,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,13,0.25,-0.018592096865177155,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,14,0.25,0.06441585719585419,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,15,0.25,0.0025765644386410713,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,0,0.5,0.06363625824451447,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,1,0.5,-0.04174603521823883,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,2,0.5,0.00014141321298666298,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,3,0.5,0.023793814703822136,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,4,0.5,-0.02930382452905178,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,5,0.5,0.0037282865960150957,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,6,0.5,0.06427433341741562,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,7,0.5,-0.005107145756483078,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,8,0.5,-0.00036616314901039004,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,9,0.5,-0.019627470523118973,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,10,0.5,0.026882551610469818,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,11,0.5,0.0009949132800102234,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,12,0.5,0.006045795511454344,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,13,0.5,-0.018577398732304573,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,14,0.5,0.06442023813724518,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,15,0.5,0.0025564483366906643,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,0,1.0,0.06227822229266167,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,1,1.0,-0.04162870720028877,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,2,1.0,0.0003105223295278847,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,3,1.0,0.023357495665550232,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,4,1.0,-0.029198184609413147,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,5,1.0,0.0036959138233214617,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,6,1.0,0.06434585899114609,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,7,1.0,-0.004991114139556885,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,8,1.0,-8.668407826917246e-05,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,9,1.0,-0.01969105564057827,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,10,1.0,0.026894723996520042,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,11,1.0,0.0010931103024631739,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,12,1.0,0.006070093717426062,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,13,1.0,-0.018541207537055016,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,14,1.0,0.06445565074682236,100,OpenBMI_MI,1,TRAIN
23,2,PCA,0,15,1.0,0.0025559798814356327,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,0,0.25,0.13157248497009277,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,1,0.25,-0.05474896356463432,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,2,0.25,-0.08445420116186142,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,3,0.25,0.00920703262090683,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,4,0.25,0.07479093223810196,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,5,0.25,-0.0017123359721153975,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,6,0.25,0.04779224470257759,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,7,0.25,0.015835803002119064,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,8,0.25,-0.00046831651707179844,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,9,0.25,0.004793304949998856,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,10,0.25,-0.025291956961154938,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,11,0.25,-0.016909869387745857,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,12,0.25,-0.004100428428500891,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,13,0.25,-0.01834767311811447,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,14,0.25,0.0741153433918953,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,15,0.25,0.05602448061108589,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,0,0.5,0.12839262187480927,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,1,0.5,-0.054874759167432785,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,2,0.5,-0.0844334065914154,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,3,0.5,0.009029829874634743,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,4,0.5,0.07480823248624802,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,5,0.5,-0.0017383354716002941,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,6,0.5,0.047885823994874954,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,7,0.5,0.01578873209655285,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,8,0.5,-0.0005238188896328211,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,9,0.5,0.004860697779804468,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,10,0.5,-0.025265643373131752,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,11,0.5,-0.016871297731995583,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,12,0.5,-0.004109903238713741,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,13,0.5,-0.018359225243330002,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,14,0.5,0.07407011836767197,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,15,0.5,0.056025147438049316,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,0,1.0,0.11636792123317719,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,1,1.0,-0.05521323159337044,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,2,1.0,-0.08401348441839218,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,3,1.0,0.008495680056512356,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,4,1.0,0.07489284873008728,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,5,1.0,-0.0018500685691833496,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,6,1.0,0.04813360795378685,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,7,1.0,0.015762224793434143,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,8,1.0,-0.0007430988480336964,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,9,1.0,0.005165682639926672,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,10,1.0,-0.02521856129169464,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,11,1.0,-0.01671602763235569,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,12,1.0,-0.004114978481084108,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,13,1.0,-0.018390772864222527,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,14,1.0,0.07384401559829712,100,OpenBMI_MI,1,TRAIN
27,1,PCA,0,15,1.0,0.05601917579770088,100,OpenBMI_MI,1,TRAIN
27,2,PCA,0,0,0.25,0.3943161070346832,100,OpenBMI_MI,1,TRAIN
27,2,PCA,0,1,0.25,-0.13140110671520233,100,OpenBMI_MI,1,TRAIN
27,2,PCA,0,2,0.25,-0.21741308271884918,100,OpenBMI_MI,1,TRAIN
27,2,PCA,0,3,0.25,0.042994942516088486,100,OpenBMI_MI,1,TRAIN
27,2,PCA,0,4,0.25,0.09517212957143784,100,OpenBMI_MI,1,TRAIN
27,2,PCA,0,5,0.25,-0.040140118449926376,100,OpenBMI_MI,1,TRAIN
27,2,PCA,0,6,0.25,0.16750851273536682,100,OpenBMI_MI,1,TRAIN
