task,subject_id,cache_session,bids_session,signal_path,label_path,signal_exists,label_exists,channels,samples,trials,signal_dtype,label_dtype,cache_class_counts,schema_ok,bids_events_path,bids_channels_path,bids_eegjson_path,bids_event_codes,bids_event_types,bids_channel_count,bids_channel_sha256,bids_sampling_rate_hz,event_duration_seconds,cache_matches_bids_counts,minor_integrity_exclusion_trials
SSVEP,13,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-13/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-13/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-13/ses-0/eeg/sub-13_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-13/ses-0/eeg/sub-13_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-13/ses-0/eeg/sub-13_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,13,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-13/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-13/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-13/ses-1/eeg/sub-13_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-13/ses-1/eeg/sub-13_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-13/ses-1/eeg/sub-13_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,14,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-14/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-14/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-14/ses-0/eeg/sub-14_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-14/ses-0/eeg/sub-14_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-14/ses-0/eeg/sub-14_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,14,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-14/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-14/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-14/ses-1/eeg/sub-14_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-14/ses-1/eeg/sub-14_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-14/ses-1/eeg/sub-14_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,15,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-15/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-15/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-15/ses-0/eeg/sub-15_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-15/ses-0/eeg/sub-15_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-15/ses-0/eeg/sub-15_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,15,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-15/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-15/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-15/ses-1/eeg/sub-15_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-15/ses-1/eeg/sub-15_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-15/ses-1/eeg/sub-15_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,16,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-16/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-16/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-16/ses-0/eeg/sub-16_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-16/ses-0/eeg/sub-16_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-16/ses-0/eeg/sub-16_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,16,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-16/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-16/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-16/ses-1/eeg/sub-16_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-16/ses-1/eeg/sub-16_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-16/ses-1/eeg/sub-16_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,17,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-17/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-17/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-17/ses-0/eeg/sub-17_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-17/ses-0/eeg/sub-17_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-17/ses-0/eeg/sub-17_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,17,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-17/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-17/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-17/ses-1/eeg/sub-17_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-17/ses-1/eeg/sub-17_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-17/ses-1/eeg/sub-17_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,18,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-18/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-18/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-18/ses-0/eeg/sub-18_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-18/ses-0/eeg/sub-18_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-18/ses-0/eeg/sub-18_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,18,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-18/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-18/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-18/ses-1/eeg/sub-18_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-18/ses-1/eeg/sub-18_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-18/ses-1/eeg/sub-18_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,19,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-19/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-19/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-19/ses-0/eeg/sub-19_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-19/ses-0/eeg/sub-19_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-19/ses-0/eeg/sub-19_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,19,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-19/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-19/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-19/ses-1/eeg/sub-19_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-19/ses-1/eeg/sub-19_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-19/ses-1/eeg/sub-19_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,20,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-20/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-20/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-20/ses-0/eeg/sub-20_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-20/ses-0/eeg/sub-20_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-20/ses-0/eeg/sub-20_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,20,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-20/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-20/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-20/ses-1/eeg/sub-20_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-20/ses-1/eeg/sub-20_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-20/ses-1/eeg/sub-20_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,21,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-21/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-21/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-21/ses-0/eeg/sub-21_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-21/ses-0/eeg/sub-21_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-21/ses-0/eeg/sub-21_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,21,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-21/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-21/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-21/ses-1/eeg/sub-21_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-21/ses-1/eeg/sub-21_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-21/ses-1/eeg/sub-21_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,22,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-22/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-22/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-22/ses-0/eeg/sub-22_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-22/ses-0/eeg/sub-22_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-22/ses-0/eeg/sub-22_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,22,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-22/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-22/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-22/ses-1/eeg/sub-22_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-22/ses-1/eeg/sub-22_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-22/ses-1/eeg/sub-22_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,23,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-23/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-23/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-23/ses-0/eeg/sub-23_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-23/ses-0/eeg/sub-23_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-23/ses-0/eeg/sub-23_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,23,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-23/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-23/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-23/ses-1/eeg/sub-23_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-23/ses-1/eeg/sub-23_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-23/ses-1/eeg/sub-23_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,24,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-24/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-24/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-24/ses-0/eeg/sub-24_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-24/ses-0/eeg/sub-24_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-24/ses-0/eeg/sub-24_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,24,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-24/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-24/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-24/ses-1/eeg/sub-24_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-24/ses-1/eeg/sub-24_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-24/ses-1/eeg/sub-24_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,25,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-25/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-25/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-25/ses-0/eeg/sub-25_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-25/ses-0/eeg/sub-25_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-25/ses-0/eeg/sub-25_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,25,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-25/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-25/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-25/ses-1/eeg/sub-25_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-25/ses-1/eeg/sub-25_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-25/ses-1/eeg/sub-25_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
