model,task,fold,seed,subject_id,BA,macro_F1,accuracy,trials,checkpoint_sha256
LiteBN,WBCIC_MI,4,0,sub-43,0.995,0.9949998749968749,0.995,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
LiteBN,WBCIC_MI,4,0,sub-46,0.965,0.9649781113195748,0.965,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
LiteBN,WBCIC_MI,4,0,sub-51,0.74,0.7373737373737375,0.74,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
ModernTCN,WBCIC_MI,0,0,sub-4,0.675,0.6747967479674797,0.675,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,0,0,sub-8,0.79,0.7892412685668406,0.79,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,0,0,sub-10,0.775,0.7719844949456562,0.775,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,0,0,sub-15,0.5700000000000001,0.5656565656565657,0.57,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,0,0,sub-20,0.5700000000000001,0.5699569956995699,0.57,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,0,0,sub-39,0.6799999999999999,0.6791979949874687,0.68,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,0,0,sub-40,0.6599999999999999,0.6583257964023717,0.66,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,0,0,sub-43,0.9099999999999999,0.9098557692307692,0.91,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,0,0,sub-46,0.775,0.7747240369452579,0.775,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,0,0,sub-51,0.7,0.6998799519807923,0.7,200,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e
ModernTCN,WBCIC_MI,1,0,sub-4,0.615,0.614990374759369,0.615,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,1,0,sub-8,0.835,0.8349628666449951,0.835,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,1,0,sub-10,0.755,0.7545028683083244,0.755,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,1,0,sub-15,0.62,0.6198479391756703,0.62,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,1,0,sub-20,0.535,0.5323695788812068,0.535,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,1,0,sub-39,0.76,0.7596153846153846,0.76,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,1,0,sub-40,0.74,0.7398959583833533,0.74,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,1,0,sub-43,0.9199999999999999,0.9198717948717949,0.92,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,1,0,sub-46,0.735,0.7349403615813558,0.735,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,1,0,sub-51,0.72,0.7198879551820728,0.72,200,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e
ModernTCN,WBCIC_MI,2,0,sub-4,0.63,0.6298519407763106,0.63,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,2,0,sub-8,0.7749999999999999,0.7743173098623335,0.775,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,2,0,sub-10,0.725,0.7246627118219819,0.725,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,2,0,sub-15,0.655,0.6539532084555781,0.655,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,2,0,sub-20,0.52,0.5169082125603865,0.52,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,2,0,sub-39,0.74,0.7393483709273183,0.74,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,2,0,sub-40,0.6950000000000001,0.6932746700188561,0.695,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,2,0,sub-43,0.825,0.823406241327985,0.825,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,2,0,sub-46,0.73,0.7229064039408868,0.73,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,2,0,sub-51,0.7350000000000001,0.7338756245135698,0.735,200,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f
ModernTCN,WBCIC_MI,3,0,sub-4,0.605,0.6049901247531189,0.605,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,3,0,sub-8,0.745,0.7444825772188681,0.745,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,3,0,sub-10,0.7150000000000001,0.7129258895520133,0.715,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,3,0,sub-15,0.575,0.5747342088805503,0.575,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,3,0,sub-20,0.515,0.5140158821613768,0.515,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,3,0,sub-39,0.6799999999999999,0.6797117405665098,0.68,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,3,0,sub-40,0.605,0.6049111049986247,0.605,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,3,0,sub-43,0.8400000000000001,0.8392121394834691,0.84,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,3,0,sub-46,0.625,0.6215848028456823,0.625,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,3,0,sub-51,0.69,0.689875950380152,0.69,200,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed
ModernTCN,WBCIC_MI,4,0,sub-4,0.635,0.6349908747718693,0.635,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
ModernTCN,WBCIC_MI,4,0,sub-8,0.845,0.844965117151359,0.845,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
ModernTCN,WBCIC_MI,4,0,sub-10,0.77,0.7654018767849857,0.77,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
ModernTCN,WBCIC_MI,4,0,sub-15,0.64,0.6398559423769508,0.64,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
ModernTCN,WBCIC_MI,4,0,sub-20,0.5,0.49919871794871795,0.5,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
ModernTCN,WBCIC_MI,4,0,sub-39,0.76,0.75997599759976,0.76,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
ModernTCN,WBCIC_MI,4,0,sub-40,0.735,0.7349403615813558,0.735,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
ModernTCN,WBCIC_MI,4,0,sub-43,0.94,0.94,0.94,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
ModernTCN,WBCIC_MI,4,0,sub-46,0.82,0.82,0.82,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
ModernTCN,WBCIC_MI,4,0,sub-51,0.76,0.7597838054248824,0.76,200,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a
Medformer,WBCIC_MI,0,0,sub-4,0.6599999999999999,0.6472663139329806,0.66,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,0,0,sub-8,0.88,0.8794091046126018,0.88,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,0,0,sub-10,0.765,0.7628598097832942,0.765,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,0,0,sub-15,0.735,0.7284766515535746,0.735,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,0,0,sub-20,0.495,0.431162175100673,0.495,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,0,0,sub-39,0.8,0.797979797979798,0.8,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,0,0,sub-40,0.645,0.6111613132889728,0.645,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,0,0,sub-43,0.855,0.8523083191158871,0.855,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,0,0,sub-46,0.725,0.7103357472021066,0.725,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,0,0,sub-51,0.78,0.7734527855009783,0.78,200,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c
Medformer,WBCIC_MI,1,0,sub-4,0.675,0.6747967479674797,0.675,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,1,0,sub-8,0.925,0.9249530956848031,0.925,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,1,0,sub-10,0.7649999999999999,0.7636706473915776,0.765,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,1,0,sub-15,0.71,0.705762987012987,0.71,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,1,0,sub-20,0.535,0.5348953514540772,0.535,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,1,0,sub-39,0.775,0.7749943748593715,0.775,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,1,0,sub-40,0.7350000000000001,0.7335009428032684,0.735,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,1,0,sub-43,0.9099999999999999,0.9098557692307692,0.91,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,1,0,sub-46,0.815,0.8120634920634922,0.815,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,1,0,sub-51,0.7849999999999999,0.7847363019699132,0.785,200,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94
Medformer,WBCIC_MI,2,0,sub-4,0.69,0.6895032051282051,0.69,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,2,0,sub-8,0.875,0.8749968749218731,0.875,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,2,0,sub-10,0.775,0.7748592870544091,0.775,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,2,0,sub-15,0.715,0.7149928748218706,0.715,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,2,0,sub-20,0.48,0.4797919167667067,0.48,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,2,0,sub-39,0.785,0.784865540963102,0.785,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,2,0,sub-40,0.7250000000000001,0.7238331952499311,0.725,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,2,0,sub-43,0.9099999999999999,0.9096748293857888,0.91,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,2,0,sub-46,0.85,0.847001223990208,0.85,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,2,0,sub-51,0.755,0.7522687631133245,0.755,200,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec
Medformer,WBCIC_MI,3,0,sub-4,0.665,0.6619490905421428,0.665,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,3,0,sub-8,0.895,0.8949343339587242,0.895,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,3,0,sub-10,0.8400000000000001,0.8389694041867954,0.84,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,3,0,sub-15,0.655,0.6549223575304444,0.655,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,3,0,sub-20,0.46499999999999997,0.46434382118094664,0.465,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,3,0,sub-39,0.8,0.7975503593481121,0.8,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,3,0,sub-40,0.64,0.6198923028191321,0.64,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,3,0,sub-43,0.9199999999999999,0.9198717948717949,0.92,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,3,0,sub-46,0.8200000000000001,0.8181818181818181,0.82,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,3,0,sub-51,0.775,0.7719844949456562,0.775,200,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc
Medformer,WBCIC_MI,4,0,sub-4,0.7,0.6985227615315044,0.7,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
Medformer,WBCIC_MI,4,0,sub-8,0.89,0.89,0.89,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
Medformer,WBCIC_MI,4,0,sub-10,0.785,0.784865540963102,0.785,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
Medformer,WBCIC_MI,4,0,sub-15,0.6799999999999999,0.677938808373591,0.68,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
Medformer,WBCIC_MI,4,0,sub-20,0.51,0.5087719298245614,0.51,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
Medformer,WBCIC_MI,4,0,sub-39,0.825,0.8244690187818149,0.825,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
Medformer,WBCIC_MI,4,0,sub-40,0.76,0.7580401250126021,0.76,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
Medformer,WBCIC_MI,4,0,sub-43,0.9450000000000001,0.9449325423643964,0.945,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
Medformer,WBCIC_MI,4,0,sub-46,0.845,0.8432720746227155,0.845,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
Medformer,WBCIC_MI,4,0,sub-51,0.77,0.7688674505074866,0.77,200,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148
SGN,WBCIC_MI,0,0,sub-4,0.635,0.6349178565177165,0.635,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,0,0,sub-8,0.835,0.8349958748968724,0.835,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,0,0,sub-10,0.74,0.7383252818035426,0.74,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,0,0,sub-15,0.625,0.6238621831038893,0.625,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,0,0,sub-20,0.46,0.46,0.46,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,0,0,sub-39,0.73,0.73,0.73,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,0,0,sub-40,0.755,0.7549448625940837,0.755,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,0,0,sub-43,0.85,0.8499399759903962,0.85,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,0,0,sub-46,0.73,0.7290244881573664,0.73,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,0,0,sub-51,0.69,0.6895032051282051,0.69,200,34ef48c2ff8567b22707223103940855d2a649ed71656bd02ced3905372c2982
SGN,WBCIC_MI,1,0,sub-4,0.595,0.5874818568409259,0.595,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,1,0,sub-8,0.8400000000000001,0.8395989974937343,0.84,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,1,0,sub-10,0.69,0.6770833333333334,0.69,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,1,0,sub-15,0.545,0.5377777777777777,0.545,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,1,0,sub-20,0.51,0.4987212276214834,0.51,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,1,0,sub-39,0.65,0.6457131288591963,0.65,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,1,0,sub-40,0.72,0.7192982456140351,0.72,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,1,0,sub-43,0.81,0.8090644156366193,0.81,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,1,0,sub-46,0.585,0.576087234096887,0.585,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,1,0,sub-51,0.64,0.64,0.64,200,2fa5435164828ef57a7c6f283b374771b19888a0ff55213637250e8c8cf72dca
SGN,WBCIC_MI,2,0,sub-4,0.625,0.6222709073052807,0.625,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,2,0,sub-8,0.8300000000000001,0.8298468621759583,0.83,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,2,0,sub-10,0.6599999999999999,0.6578099838969405,0.66,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,2,0,sub-15,0.53,0.5288220551378446,0.53,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,2,0,sub-20,0.45,0.44862155388471175,0.45,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,2,0,sub-39,0.575,0.5749043534795328,0.575,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,2,0,sub-40,0.685,0.6849291090495362,0.685,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,2,0,sub-43,0.77,0.7696314102564102,0.77,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,2,0,sub-46,0.5650000000000001,0.5591700235616022,0.565,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,2,0,sub-51,0.61,0.6096486838154338,0.61,200,f6e9d1061518b1b2ad91425e4b8b365498ea72f8f5b9dac7c85aba0997b133bd
SGN,WBCIC_MI,3,0,sub-4,0.63,0.628178072555522,0.63,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,3,0,sub-8,0.8200000000000001,0.8198378540686617,0.82,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,3,0,sub-10,0.745,0.7444825772188681,0.745,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,3,0,sub-15,0.585,0.5844910014768091,0.585,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,3,0,sub-20,0.495,0.48937030764175027,0.495,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,3,0,sub-39,0.5800000000000001,0.5772946859903382,0.58,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,3,0,sub-40,0.6699999999999999,0.6688077077478924,0.67,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,3,0,sub-43,0.71,0.7081320450885669,0.71,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,3,0,sub-46,0.64,0.63996399639964,0.64,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,3,0,sub-51,0.625,0.6245400615754299,0.625,200,56b068d65820f6882daae427895d5ae74a9e8cf103de26a2d9a6a5dd2e99cc68
SGN,WBCIC_MI,4,0,sub-4,0.625,0.6242390841453944,0.625,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
SGN,WBCIC_MI,4,0,sub-8,0.865,0.8649966249156229,0.865,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
SGN,WBCIC_MI,4,0,sub-10,0.75,0.7469379491851402,0.75,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
SGN,WBCIC_MI,4,0,sub-15,0.525,0.5223130106851037,0.525,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
SGN,WBCIC_MI,4,0,sub-20,0.5,0.4999499949995,0.5,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
SGN,WBCIC_MI,4,0,sub-39,0.645,0.6429918290383407,0.645,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
SGN,WBCIC_MI,4,0,sub-40,0.7,0.6999699969997,0.7,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
SGN,WBCIC_MI,4,0,sub-43,0.83,0.8299829982998299,0.83,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
SGN,WBCIC_MI,4,0,sub-46,0.615,0.6145277965507747,0.615,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
SGN,WBCIC_MI,4,0,sub-51,0.63,0.6296667000300271,0.63,200,a200a8013ab91a0eb6caa2780e9d9a3f10d9ea2ab21a66d13aa706f9622dadb9
