task,fold,seed,variant,subject_id,protected_rank,active_rank,protected_coverage,PEEH_pp,PSWA_pp,protected_only_WSBA,random_only_WSBA,complement_retained_WSBA,intact_probe_WSBA,validation_full_model_future_BA,checkpoint_sha256
OpenBMI_MI,4,2,B2_SCALE_COLLAPSE,34,4,20,1,6.689999999999996,3.9800000000000058,0.54,0.5002,0.47,0.53,0.72,0dbe15b3d707b3dbc3341a907fdab1933c6033849d381ec6e55165917a64c153
OpenBMI_MI,4,2,B2_SCALE_COLLAPSE,38,4,20,1,8.46,12.260000000000005,0.66,0.5374,0.5700000000000001,0.6799999999999999,0.73,0dbe15b3d707b3dbc3341a907fdab1933c6033849d381ec6e55165917a64c153
OpenBMI_MI,4,2,B2_SCALE_COLLAPSE,48,4,20,1,8.710000000000006,9.399999999999997,0.64,0.546,0.56,0.71,0.71,0dbe15b3d707b3dbc3341a907fdab1933c6033849d381ec6e55165917a64c153
OpenBMI_MI,4,2,B2_SCALE_COLLAPSE,52,4,20,1,8.129999999999981,12.379999999999992,0.69,0.5662,0.6100000000000001,0.69,0.72,0dbe15b3d707b3dbc3341a907fdab1933c6033849d381ec6e55165917a64c153
OpenBMI_MI,4,0,B4_ONE_STAGE_BACKEND,11,8,20,1,3.949999999999998,11.629999999999985,0.69,0.5737000000000001,0.56,0.71,0.74,50ab3683ae7282c95645a2351b881961bfcccee02d9674897c7f7196245ac448
OpenBMI_MI,4,0,B4_ONE_STAGE_BACKEND,15,8,20,1,0.714999999999999,7.679999999999976,0.77,0.6932000000000003,0.76,0.89,0.9299999999999999,50ab3683ae7282c95645a2351b881961bfcccee02d9674897c7f7196245ac448
OpenBMI_MI,4,0,B4_ONE_STAGE_BACKEND,34,8,20,1,5.330000000000002,4.479999999999995,0.55,0.5052000000000001,0.49,0.58,0.63,50ab3683ae7282c95645a2351b881961bfcccee02d9674897c7f7196245ac448
OpenBMI_MI,4,0,B4_ONE_STAGE_BACKEND,38,8,20,1,15.480000000000004,13.5,0.7,0.565,0.45999999999999996,0.69,0.7,50ab3683ae7282c95645a2351b881961bfcccee02d9674897c7f7196245ac448
OpenBMI_MI,4,0,B4_ONE_STAGE_BACKEND,48,8,20,1,7.050000000000001,9.95999999999999,0.6799999999999999,0.5804,0.5700000000000001,0.69,0.73,50ab3683ae7282c95645a2351b881961bfcccee02d9674897c7f7196245ac448
OpenBMI_MI,4,0,B4_ONE_STAGE_BACKEND,52,8,20,1,10.380000000000011,7.2899999999999965,0.6799999999999999,0.6071,0.54,0.69,0.6799999999999999,50ab3683ae7282c95645a2351b881961bfcccee02d9674897c7f7196245ac448
OpenBMI_MI,4,1,B4_ONE_STAGE_BACKEND,11,4,20,1,12.760000000000005,11.629999999999985,0.6599999999999999,0.5437000000000001,0.54,0.6799999999999999,0.74,8f8a0beb936b37f59d17f1f4a5b409ec848f35e4f9f689dcb3c2039c7ba67a1e
OpenBMI_MI,4,1,B4_ONE_STAGE_BACKEND,15,4,20,1,13.179999999999993,8.139999999999992,0.66,0.5786000000000001,0.72,0.89,0.91,8f8a0beb936b37f59d17f1f4a5b409ec848f35e4f9f689dcb3c2039c7ba67a1e
OpenBMI_MI,4,1,B4_ONE_STAGE_BACKEND,34,4,20,1,3.599999999999992,3.409999999999991,0.56,0.5259000000000001,0.54,0.55,0.64,8f8a0beb936b37f59d17f1f4a5b409ec848f35e4f9f689dcb3c2039c7ba67a1e
OpenBMI_MI,4,1,B4_ONE_STAGE_BACKEND,38,4,20,1,5.610000000000004,4.4399999999999995,0.5800000000000001,0.5356000000000001,0.5900000000000001,0.65,0.7,8f8a0beb936b37f59d17f1f4a5b409ec848f35e4f9f689dcb3c2039c7ba67a1e
OpenBMI_MI,4,1,B4_ONE_STAGE_BACKEND,48,4,20,1,2.464999999999984,10.86999999999999,0.63,0.5213000000000001,0.6000000000000001,0.63,0.6499999999999999,8f8a0beb936b37f59d17f1f4a5b409ec848f35e4f9f689dcb3c2039c7ba67a1e
OpenBMI_MI,4,1,B4_ONE_STAGE_BACKEND,52,4,20,1,-1.550000000000007,6.730000000000002,0.65,0.5827,0.7,0.71,0.69,8f8a0beb936b37f59d17f1f4a5b409ec848f35e4f9f689dcb3c2039c7ba67a1e
OpenBMI_MI,4,2,B4_ONE_STAGE_BACKEND,11,8,20,1,4.4749999999999845,3.290000000000004,0.6000000000000001,0.5671,0.56,0.6499999999999999,0.68,3a454251483ab37a719d01a5cd51fe3af6cb0ea2c152a3a15c4b14c11a3eda92
OpenBMI_MI,4,2,B4_ONE_STAGE_BACKEND,15,8,20,1,15.180000000000005,5.909999999999982,0.77,0.7109000000000002,0.59,0.87,0.8799999999999999,3a454251483ab37a719d01a5cd51fe3af6cb0ea2c152a3a15c4b14c11a3eda92
OpenBMI_MI,4,2,B4_ONE_STAGE_BACKEND,34,8,20,1,-6.554999999999989,3.4299999999999997,0.5700000000000001,0.5357000000000001,0.62,0.6,0.64,3a454251483ab37a719d01a5cd51fe3af6cb0ea2c152a3a15c4b14c11a3eda92
OpenBMI_MI,4,2,B4_ONE_STAGE_BACKEND,38,8,20,1,8.040000000000003,9.960000000000013,0.67,0.5703999999999999,0.48,0.61,0.62,3a454251483ab37a719d01a5cd51fe3af6cb0ea2c152a3a15c4b14c11a3eda92
OpenBMI_MI,4,2,B4_ONE_STAGE_BACKEND,48,8,20,1,11.399999999999988,4.509999999999992,0.63,0.5849000000000001,0.49,0.66,0.6799999999999999,3a454251483ab37a719d01a5cd51fe3af6cb0ea2c152a3a15c4b14c11a3eda92
OpenBMI_MI,4,2,B4_ONE_STAGE_BACKEND,52,8,20,1,10.184999999999999,8.820000000000006,0.72,0.6317999999999999,0.6,0.75,0.74,3a454251483ab37a719d01a5cd51fe3af6cb0ea2c152a3a15c4b14c11a3eda92
