model,task,fold,seed,layer_name,subject_id,D_JP,D_JC
EEGConformer,OpenBMI_SSVEP,3,0,classifier_input,10,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_input,16,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_input,19,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_input,22,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_input,27,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_input,34,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_input,45,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_input,49,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,patch_tokenizer,7,1.0548999086022377,0.46682647491494816
EEGConformer,OpenBMI_SSVEP,4,0,patch_tokenizer,9,1.3718178421258926,0.4351819495980938
EEGConformer,OpenBMI_SSVEP,4,0,patch_tokenizer,20,1.6545086999734242,0.48166458929578465
EEGConformer,OpenBMI_SSVEP,4,0,patch_tokenizer,21,1.4681591019034386,0.4235949565966924
EEGConformer,OpenBMI_SSVEP,4,0,patch_tokenizer,41,1.3004385481278102,0.44998108719786006
EEGConformer,OpenBMI_SSVEP,4,0,patch_tokenizer,44,1.8058380236228306,0.7922093172868093
EEGConformer,OpenBMI_SSVEP,4,0,patch_tokenizer,46,1.5524821132421494,0.5160645522798101
EEGConformer,OpenBMI_SSVEP,4,0,patch_tokenizer,53,0.9026042694846789,0.7068744984765848
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block2,7,0.774113322297732,0.3542243375753363
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block2,9,0.7920668050646782,0.22745308404167494
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block2,20,0.6965326219797134,0.3186274028072755
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block2,21,0.7156767919659615,0.27164708403870463
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block2,41,1.0573970476786296,0.22007238771766424
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block2,44,1.081258791188399,0.37356104732801515
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block2,46,0.7092071026563644,0.19454996784528097
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block2,53,1.250445360938708,0.2902576119328539
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block4,7,0.8855325902501742,0.1727813941737016
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block4,9,0.9323111151655515,0.23863395303487778
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block4,20,0.6951824824015299,0.17933446913957596
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block4,21,0.8453580662608147,0.16574684344232082
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block4,41,0.5712720056374868,0.20077520733078322
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block4,44,0.7627188141147295,0.21732318975652257
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block4,46,1.234179859360059,0.20409893803298473
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block4,53,0.9918297901749611,0.26434457922975224
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block6,7,0.8846897731224695,0.21661447112758955
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block6,9,1.0118038033445675,0.18563318710463741
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block6,20,0.9035241777698199,0.2846952925125758
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block6,21,0.8510933058957258,0.2000174755230546
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block6,41,0.8583231493830681,0.12821230307842293
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block6,44,0.9431137132147948,0.22855575832848748
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block6,46,0.8476699938376745,0.18055505771189928
EEGConformer,OpenBMI_SSVEP,4,0,conformer_block6,53,1.0765525152285893,0.2416260902148982
EEGConformer,OpenBMI_SSVEP,4,0,classifier_256_elu,7,0.8162353038787842,0.035676589546104275
EEGConformer,OpenBMI_SSVEP,4,0,classifier_256_elu,9,0.7517818113168081,0.07253836669648688
EEGConformer,OpenBMI_SSVEP,4,0,classifier_256_elu,20,0.761630559961001,0.050007902803675584
EEGConformer,OpenBMI_SSVEP,4,0,classifier_256_elu,21,0.695875441034635,0.03806269857644414
EEGConformer,OpenBMI_SSVEP,4,0,classifier_256_elu,41,0.8058965976039568,0.04637051575506727
EEGConformer,OpenBMI_SSVEP,4,0,classifier_256_elu,44,0.8670563846826553,0.05118935150191343
EEGConformer,OpenBMI_SSVEP,4,0,classifier_256_elu,46,0.7674703051646551,0.02833882428240031
EEGConformer,OpenBMI_SSVEP,4,0,classifier_256_elu,53,0.8352354913949966,0.04647222572627167
EEGConformer,OpenBMI_SSVEP,4,0,classifier_32_elu,7,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_32_elu,9,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_32_elu,20,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_32_elu,21,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_32_elu,41,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_32_elu,44,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_32_elu,46,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_32_elu,53,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_input,7,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_input,9,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_input,20,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_input,21,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_input,41,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_input,44,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_input,46,0.0,0.0
EEGConformer,OpenBMI_SSVEP,4,0,classifier_input,53,0.0,0.0
