dataset,fold,seed,method,q,lambda_T,subject_id,BA,macro_F1,trials
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,0.5,38,0.7,0.6921182266009853,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,0.5,45,0.76,0.7584541062801933,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,0.5,50,0.6000000000000001,0.5974235104669887,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,0.5,53,0.71,0.7085720028137876,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,0.5,2,0.76,0.7591328783621036,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,0.5,16,0.8400000000000001,0.839421918908069,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,0.5,20,0.7,0.6816638370118846,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,0.5,26,0.82,0.82,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,0.5,38,0.7,0.6921182266009853,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,0.5,45,0.76,0.7584541062801933,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,0.5,50,0.6000000000000001,0.5974235104669887,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,0.5,53,0.71,0.7085720028137876,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,1.0,2,0.78,0.779205138498595,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,1.0,16,0.8400000000000001,0.839421918908069,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,1.0,20,0.71,0.6906666666666667,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,1.0,26,0.82,0.82,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,1.0,38,0.7,0.6921182266009853,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,1.0,45,0.76,0.7584541062801933,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,1.0,50,0.5900000000000001,0.5889724310776943,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.25,1.0,53,0.71,0.7085720028137876,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,1.0,2,0.78,0.779205138498595,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,1.0,16,0.8400000000000001,0.839421918908069,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,1.0,20,0.71,0.6906666666666667,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,1.0,26,0.82,0.82,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,1.0,38,0.7,0.6921182266009853,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,1.0,45,0.76,0.7584541062801933,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,1.0,50,0.5900000000000001,0.5889724310776943,100
OpenBMI,0,2,R1-TaskProtected-Random,0.25,1.0,53,0.71,0.7085720028137876,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.25,2,0.76,0.7591328783621036,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.25,16,0.8300000000000001,0.8295739348370927,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.25,20,0.7,0.6816638370118846,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.25,26,0.82,0.82,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.25,38,0.69,0.6807743795695603,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.25,45,0.77,0.7688674505074866,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.25,50,0.6000000000000001,0.5974235104669887,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.25,53,0.71,0.7085720028137876,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.25,2,0.76,0.7591328783621036,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.25,16,0.8300000000000001,0.8295739348370927,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.25,20,0.7,0.6816638370118846,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.25,26,0.82,0.82,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.25,38,0.69,0.6807743795695603,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.25,45,0.77,0.7688674505074866,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.25,50,0.6000000000000001,0.5974235104669887,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.25,53,0.71,0.7085720028137876,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.5,2,0.76,0.7591328783621036,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.5,16,0.8400000000000001,0.839421918908069,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.5,20,0.7,0.6816638370118846,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.5,26,0.82,0.82,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.5,38,0.7,0.6921182266009853,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.5,45,0.76,0.7584541062801933,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.5,50,0.6000000000000001,0.5974235104669887,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,0.5,53,0.71,0.7085720028137876,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.5,2,0.76,0.7591328783621036,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.5,16,0.8400000000000001,0.839421918908069,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.5,20,0.7,0.6816638370118846,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.5,26,0.82,0.82,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.5,38,0.7,0.6921182266009853,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.5,45,0.76,0.7584541062801933,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.5,50,0.6000000000000001,0.5974235104669887,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,0.5,53,0.71,0.7085720028137876,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,1.0,2,0.78,0.779205138498595,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,1.0,16,0.8400000000000001,0.839421918908069,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,1.0,20,0.71,0.6906666666666667,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,1.0,26,0.82,0.82,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,1.0,38,0.7,0.6921182266009853,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,1.0,45,0.76,0.7584541062801933,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,1.0,50,0.5900000000000001,0.5889724310776943,100
OpenBMI,0,2,R1-TaskProtected-Bures,0.5,1.0,53,0.71,0.7085720028137876,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,1.0,2,0.78,0.779205138498595,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,1.0,16,0.8400000000000001,0.839421918908069,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,1.0,20,0.71,0.6906666666666667,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,1.0,26,0.82,0.82,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,1.0,38,0.7,0.6921182266009853,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,1.0,45,0.76,0.7584541062801933,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,1.0,50,0.5900000000000001,0.5889724310776943,100
OpenBMI,0,2,R1-TaskProtected-Random,0.5,1.0,53,0.71,0.7085720028137876,100
OpenBMI,1,0,ERM,0.5,0.5,3,0.8899999999999999,0.8894583458948849,100
OpenBMI,1,0,ERM,0.5,0.5,10,0.5900000000000001,0.539894512400404,100
OpenBMI,1,0,ERM,0.5,0.5,15,0.81,0.8099809980998101,100
OpenBMI,1,0,ERM,0.5,0.5,19,0.63,0.6189887756152817,100
OpenBMI,1,0,ERM,0.5,0.5,21,0.75,0.7384663667747673,100
OpenBMI,1,0,ERM,0.5,0.5,45,0.6799999999999999,0.6767676767676768,100
OpenBMI,1,0,ERM,0.5,0.5,47,0.79,0.7874278773155178,100
OpenBMI,1,0,ERM,0.5,0.5,52,0.71,0.7013695808876532,100
OpenBMI,1,0,Mixup,0.5,0.5,3,0.88,0.8792270531400965,100
OpenBMI,1,0,Mixup,0.5,0.5,10,0.5900000000000001,0.539894512400404,100
OpenBMI,1,0,Mixup,0.5,0.5,15,0.81,0.8099809980998101,100
OpenBMI,1,0,Mixup,0.5,0.5,19,0.63,0.6189887756152817,100
OpenBMI,1,0,Mixup,0.5,0.5,21,0.75,0.7384663667747673,100
OpenBMI,1,0,Mixup,0.5,0.5,45,0.6799999999999999,0.6767676767676768,100
OpenBMI,1,0,Mixup,0.5,0.5,47,0.79,0.7874278773155178,100
OpenBMI,1,0,Mixup,0.5,0.5,52,0.71,0.7013695808876532,100
OpenBMI,1,0,V3-Bures-HardSCST,0.5,0.5,3,0.8899999999999999,0.8894583458948849,100
OpenBMI,1,0,V3-Bures-HardSCST,0.5,0.5,10,0.61,0.5741893219783819,100
OpenBMI,1,0,V3-Bures-HardSCST,0.5,0.5,15,0.8,0.7999199679871949,100
OpenBMI,1,0,V3-Bures-HardSCST,0.5,0.5,19,0.63,0.6189887756152817,100
OpenBMI,1,0,V3-Bures-HardSCST,0.5,0.5,21,0.76,0.75,100
OpenBMI,1,0,V3-Bures-HardSCST,0.5,0.5,45,0.67,0.6659580929243851,100
OpenBMI,1,0,V3-Bures-HardSCST,0.5,0.5,47,0.8,0.797077922077922,100
OpenBMI,1,0,V3-Bures-HardSCST,0.5,0.5,52,0.71,0.7033248081841432,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.25,3,0.8799999999999999,0.8795664391810518,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.25,10,0.5900000000000001,0.539894512400404,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.25,15,0.81,0.8099809980998101,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.25,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.25,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.25,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.25,47,0.79,0.7863899908452854,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.25,52,0.7,0.6921182266009853,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.25,3,0.8799999999999999,0.8795664391810518,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.25,10,0.5900000000000001,0.539894512400404,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.25,15,0.81,0.8099809980998101,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.25,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.25,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.25,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.25,47,0.79,0.7863899908452854,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.25,52,0.7,0.6921182266009853,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.5,3,0.8899999999999999,0.8894583458948849,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.5,10,0.61,0.5741893219783819,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.5,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.5,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.5,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.5,45,0.6799999999999999,0.6767676767676768,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.5,47,0.8,0.797077922077922,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,0.5,52,0.71,0.7033248081841432,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.5,3,0.8899999999999999,0.8894583458948849,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.5,10,0.61,0.5741893219783819,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.5,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.5,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.5,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.5,45,0.6799999999999999,0.6767676767676768,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.5,47,0.8,0.797077922077922,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,0.5,52,0.71,0.7033248081841432,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,1.0,3,0.88,0.8792270531400965,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,1.0,10,0.61,0.5741893219783819,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,1.0,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,1.0,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,1.0,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,1.0,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,1.0,47,0.82,0.8173701298701299,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.25,1.0,52,0.72,0.7126436781609196,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,1.0,3,0.88,0.8792270531400965,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,1.0,10,0.61,0.5741893219783819,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,1.0,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,1.0,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,1.0,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,1.0,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,1.0,47,0.82,0.8173701298701299,100
OpenBMI,1,0,R1-TaskProtected-Random,0.25,1.0,52,0.72,0.7126436781609196,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.25,3,0.8799999999999999,0.8795664391810518,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.25,10,0.5900000000000001,0.539894512400404,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.25,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.25,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.25,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.25,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.25,47,0.79,0.7863899908452854,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.25,52,0.7,0.6921182266009853,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.25,3,0.8799999999999999,0.8795664391810518,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.25,10,0.5900000000000001,0.539894512400404,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.25,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.25,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.25,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.25,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.25,47,0.79,0.7863899908452854,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.25,52,0.7,0.6921182266009853,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.5,3,0.8899999999999999,0.8894583458948849,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.5,10,0.61,0.5741893219783819,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.5,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.5,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.5,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.5,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.5,47,0.8,0.797077922077922,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,0.5,52,0.71,0.7033248081841432,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.5,3,0.8899999999999999,0.8894583458948849,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.5,10,0.61,0.5741893219783819,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.5,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.5,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.5,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.5,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.5,47,0.8,0.797077922077922,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,0.5,52,0.71,0.7033248081841432,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,1.0,3,0.88,0.8792270531400965,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,1.0,10,0.61,0.5741893219783819,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,1.0,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,1.0,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,1.0,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,1.0,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,1.0,47,0.82,0.8173701298701299,100
OpenBMI,1,0,R1-TaskProtected-Bures,0.5,1.0,52,0.71,0.7033248081841432,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,1.0,3,0.88,0.8792270531400965,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,1.0,10,0.61,0.5741893219783819,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,1.0,15,0.8,0.7999199679871949,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,1.0,19,0.63,0.6189887756152817,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,1.0,21,0.76,0.75,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,1.0,45,0.67,0.6659580929243851,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,1.0,47,0.82,0.8173701298701299,100
OpenBMI,1,0,R1-TaskProtected-Random,0.5,1.0,52,0.71,0.7033248081841432,100
OpenBMI,1,1,ERM,0.5,0.5,3,0.91,0.909265046879726,100
OpenBMI,1,1,ERM,0.5,0.5,10,0.56,0.5024875621890548,100
OpenBMI,1,1,ERM,0.5,0.5,15,0.77,0.7699769976997699,100
OpenBMI,1,1,ERM,0.5,0.5,19,0.71,0.7050147492625369,100
OpenBMI,1,1,ERM,0.5,0.5,21,0.91,0.909265046879726,100
OpenBMI,1,1,ERM,0.5,0.5,45,0.75,0.7493734335839599,100
OpenBMI,1,1,ERM,0.5,0.5,47,0.87,0.8693598633303186,100
OpenBMI,1,1,ERM,0.5,0.5,52,0.73,0.7253585596582239,100
OpenBMI,1,1,Mixup,0.5,0.5,3,0.91,0.909265046879726,100
OpenBMI,1,1,Mixup,0.5,0.5,10,0.56,0.5024875621890548,100
OpenBMI,1,1,Mixup,0.5,0.5,15,0.77,0.7699769976997699,100
OpenBMI,1,1,Mixup,0.5,0.5,19,0.71,0.7050147492625369,100
OpenBMI,1,1,Mixup,0.5,0.5,21,0.91,0.909265046879726,100
OpenBMI,1,1,Mixup,0.5,0.5,45,0.75,0.7493734335839599,100
OpenBMI,1,1,Mixup,0.5,0.5,47,0.87,0.8693598633303186,100
OpenBMI,1,1,Mixup,0.5,0.5,52,0.73,0.7253585596582239,100
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,3,0.91,0.909265046879726,100
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,10,0.56,0.5024875621890548,100
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,15,0.76,0.76,100
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,19,0.7,0.6940024479804161,100
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,21,0.91,0.909265046879726,100
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,45,0.75,0.7493734335839599,100
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,47,0.88,0.8792270531400965,100
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,52,0.74,0.7348021215830274,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.25,3,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.25,10,0.56,0.5024875621890548,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.25,15,0.76,0.76,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.25,19,0.71,0.7050147492625369,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.25,21,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.25,45,0.75,0.7493734335839599,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.25,47,0.88,0.8792270531400965,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.25,52,0.73,0.7253585596582239,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.25,3,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.25,10,0.56,0.5024875621890548,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.25,15,0.76,0.76,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.25,19,0.71,0.7050147492625369,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.25,21,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.25,45,0.75,0.7493734335839599,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.25,47,0.88,0.8792270531400965,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.25,52,0.73,0.7253585596582239,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.5,3,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.5,10,0.56,0.5024875621890548,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.5,15,0.76,0.76,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.5,19,0.7,0.6940024479804161,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.5,21,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.5,45,0.75,0.7493734335839599,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.5,47,0.88,0.8792270531400965,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,0.5,52,0.74,0.7348021215830274,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.5,3,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.5,10,0.56,0.5024875621890548,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.5,15,0.76,0.76,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.5,19,0.7,0.6940024479804161,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.5,21,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.5,45,0.75,0.7493734335839599,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.5,47,0.88,0.8792270531400965,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,0.5,52,0.74,0.7348021215830274,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,1.0,3,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,1.0,10,0.56,0.5024875621890548,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,1.0,15,0.78,0.78,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,1.0,19,0.7,0.6940024479804161,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,1.0,21,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,1.0,45,0.75,0.7493734335839599,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,1.0,47,0.88,0.8792270531400965,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.25,1.0,52,0.74,0.7348021215830274,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,1.0,3,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,1.0,10,0.56,0.5024875621890548,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,1.0,15,0.78,0.78,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,1.0,19,0.7,0.6940024479804161,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,1.0,21,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,1.0,45,0.75,0.7493734335839599,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,1.0,47,0.88,0.8792270531400965,100
OpenBMI,1,1,R1-TaskProtected-Random,0.25,1.0,52,0.74,0.7348021215830274,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.25,3,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.25,10,0.56,0.5024875621890548,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.25,15,0.76,0.76,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.25,19,0.71,0.7050147492625369,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.25,21,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.25,45,0.75,0.7493734335839599,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.25,47,0.88,0.8792270531400965,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.25,52,0.73,0.7253585596582239,100
OpenBMI,1,1,R1-TaskProtected-Random,0.5,0.25,3,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Random,0.5,0.25,10,0.56,0.5024875621890548,100
OpenBMI,1,1,R1-TaskProtected-Random,0.5,0.25,15,0.76,0.76,100
OpenBMI,1,1,R1-TaskProtected-Random,0.5,0.25,19,0.71,0.7050147492625369,100
OpenBMI,1,1,R1-TaskProtected-Random,0.5,0.25,21,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Random,0.5,0.25,45,0.75,0.7493734335839599,100
OpenBMI,1,1,R1-TaskProtected-Random,0.5,0.25,47,0.88,0.8792270531400965,100
OpenBMI,1,1,R1-TaskProtected-Random,0.5,0.25,52,0.73,0.7253585596582239,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,3,0.91,0.909265046879726,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,10,0.56,0.5024875621890548,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,15,0.76,0.76,100
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,19,0.7,0.6940024479804161,100
