model,method,fold,seed,subject_id,BA,macro_F1,CE,trials,future_session,coverage_ge2,median_valid_candidates,semantic_pass_rate,bank_stability
ATCNet-CleanRoom,Mixup,3,0,31,0.61,0.5768229166666666,0.7909218046624504,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,0,38,0.495,0.4943806162549122,0.9197282450661308,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,0,41,0.85,0.8487750781328763,0.2931896067604685,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,0,42,0.72,0.7177134791813691,0.5767294217913913,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,1,6,0.905,0.9049786201895428,0.2579224413228181,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,1,23,0.98,0.9799919967987194,0.0567742988875276,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,1,24,0.9537563131313131,0.9538267252492832,0.1507614184362286,195,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,1,30,0.8,0.7992773986350863,0.416910029248895,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,1,31,0.625,0.5989197572127597,0.7622255457302693,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,1,38,0.5349999999999999,0.534429676353533,0.8164348338060805,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,1,41,0.845,0.844965117151359,0.3251514039085093,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,1,42,0.705,0.7049926248156204,0.5636945583559801,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,2,6,0.895,0.8949343339587242,0.2103840899929471,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,2,23,0.96,0.9599358974358976,0.0960538084158674,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,2,24,0.8974116161616161,0.8974116161616161,0.2107538439188494,195,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,2,30,0.815,0.8147730970438787,0.3824914521621831,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,2,31,0.61,0.6096486838154338,0.7288471373913754,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,2,38,0.55,0.5434253246753247,0.8264054979781333,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,2,41,0.815,0.8146246148450612,0.3736318011281435,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,2,42,0.7,0.6985227615315044,0.5337474882918517,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,0,7,0.8400000000000001,0.8389694041867954,0.3365717222865211,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,0,12,0.77,0.7696314102564102,0.4883939611203811,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,0,14,0.54,0.53995399539954,0.9133361697208916,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,0,17,0.835,0.8344993605657113,0.3610626048242743,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,0,32,0.64,0.633811412877632,0.6397931170740523,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,0,47,0.95,0.94999499949995,0.1542503661959618,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,0,48,0.86,0.859775641025641,0.3532946332426324,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,0,50,0.92,0.919967987194878,0.1422247954686213,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,1,7,0.835,0.8347976270931892,0.3456336579016365,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,1,12,0.725,0.7248280175109443,0.492988709562834,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,1,14,0.5349999999999999,0.534429676353533,0.8807845883050658,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,1,17,0.85,0.84998499849985,0.3517178902957922,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,1,32,0.62,0.6196576919227305,0.6468073291172923,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,1,47,0.93,0.9298245614035088,0.1834061302189309,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,1,48,0.85,0.8498648783905515,0.3751681574818357,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,1,50,0.955,0.954971857410882,0.0952698076968318,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,2,7,0.845,0.8449030644152595,0.3393552529375061,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,2,12,0.71,0.7098839535814325,0.4781571348521617,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,2,14,0.5700000000000001,0.5684464070654356,0.814259598273938,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,2,17,0.8400000000000001,0.8395989974937343,0.3965592777570817,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,2,32,0.655,0.6547842401500938,0.6656727716374536,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,2,47,0.95,0.94999499949995,0.1635310177522312,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,2,48,0.86,0.8599859985998599,0.3419819736149122,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,4,2,50,0.955,0.9549988749718744,0.0922872964286167,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,0,1,0.945,0.9449876222149984,0.1818366549529496,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,0,3,0.8200000000000001,0.8195488721804511,0.3649776018757011,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,0,5,0.8200000000000001,0.8199279711884754,0.3928305467549818,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,0,16,0.5700000000000001,0.5684464070654356,0.8041972556655881,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,0,19,0.94,0.93999399939994,0.155246839961778,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,0,21,0.895,0.8949973749343734,0.243640817075502,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,0,28,0.595,0.5789911380233373,0.6716650238690554,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,0,33,0.985,0.9849996249906248,0.1019194360132263,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,0,37,0.815,0.8149583656322672,0.4031774000150261,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,1,1,0.925,0.9249831212022706,0.1841266247429048,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,1,3,0.81,0.8099239695878351,0.4062404292550332,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,1,5,0.81,0.81,0.4050879547180843,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,1,16,0.585,0.5849896247406186,0.7911685738568156,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,1,19,0.955,0.9549988749718744,0.1303902761776607,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,1,21,0.87,0.8699479791916767,0.2798831473565277,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,1,28,0.635,0.6220651808133364,0.6636417113143369,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,1,33,0.965,0.9649991249781243,0.1106774823594441,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,1,37,0.745,0.742677665935064,0.4883485584452025,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,2,1,0.955,0.9549988749718744,0.1637635235006891,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,2,3,0.835,0.8340666247642992,0.3085929546730246,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,2,5,0.815,0.8149583656322672,0.4369799849235106,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,2,16,0.54,0.539585627064358,0.7941143532927917,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,2,19,0.96,0.959983993597439,0.0865796807339575,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,2,21,0.865,0.8648344221671547,0.2769622902171856,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,2,28,0.61,0.5920075321686369,0.5924698979034622,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,2,33,0.97,0.96999699969997,0.1163548489625695,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,0,2,37,0.8200000000000001,0.81998199819982,0.4132356519298547,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,0,2,0.705,0.7049926248156204,0.609385085218415,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,0,11,0.8600000000000001,0.8594941790445605,0.3277283751112261,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,0,13,0.86,0.859873886497848,0.2479460788200613,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,0,18,0.615,0.6128221244500314,0.6869170573578584,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,0,27,0.6499999999999999,0.6482765551200884,0.7133006101469322,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,0,36,0.995,0.9949998749968748,0.040263955815141,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,0,44,0.8400000000000001,0.8397435897435898,0.331726465456545,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,0,45,0.92,0.9196060697417344,0.2010620620818312,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,1,2,0.7150000000000001,0.7144217039504998,0.6137334940645425,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,1,11,0.845,0.8446854881134297,0.3193428490355789,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,1,13,0.905,0.9049786201895428,0.1997903042284766,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,1,18,0.7,0.6997297567811029,0.6390746633762031,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,1,27,0.625,0.5943204868154158,0.8047698334242962,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,1,36,0.985,0.984996624240454,0.0679593017231808,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,1,44,0.845,0.8449961249031226,0.3424667809920372,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,1,45,0.8899999999999999,0.8896025692492975,0.2093150106545801,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,2,2,0.77,0.7696314102564102,0.5917802906493934,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,2,11,0.835,0.8349628666449951,0.3363219660890421,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,2,13,0.885,0.8849741191768148,0.2310087440079352,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,2,18,0.62,0.6199619961996199,0.6850227720770627,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,2,27,0.655,0.6547842401500938,0.6438785537688548,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,2,36,0.99,0.99,0.0363215488854585,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,2,44,0.825,0.8249956248906223,0.3730967385291284,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,1,2,45,0.915,0.9148957472904308,0.2058997172185791,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,0,9,0.605,0.6014026589974519,0.7790704239761135,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,0,22,0.76,0.7596153846153846,0.5261983479380219,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,0,25,0.975,0.9749943737340904,0.0712599877740142,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,0,26,0.755,0.7549938748468712,0.4717280132365388,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,0,29,0.81,0.81,0.4294167391276752,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,0,34,0.54,0.539585627064358,0.9243490864293478,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,0,35,0.945,0.9449656035021888,0.1167140687731097,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,0,49,0.81,0.8084484323016433,0.3775036895605119,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,1,9,0.595,0.5949088544922607,0.7191474241791496,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,1,22,0.78,0.7785829307568438,0.4964202131524305,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,1,25,0.97,0.96999699969997,0.1002495975587158,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,1,26,0.825,0.8249956248906223,0.4490451779539004,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,1,29,0.885,0.8839526728726759,0.3168841112850323,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,1,34,0.575,0.5741376286981137,1.0147223087759394,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,1,35,0.96,0.96,0.1374402192382394,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,1,49,0.8200000000000001,0.8158567774936061,0.4220960292441761,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,2,9,0.575,0.5711294432251066,0.7655138496987078,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,2,22,0.77,0.7681217864704104,0.5000583523203148,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,2,25,0.975,0.9749993749843746,0.0822299931548072,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,2,26,0.765,0.7628598097832942,0.4685400569114867,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,2,29,0.925,0.9248478168290788,0.218547607995859,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,2,34,0.575,0.5744787364521539,1.0218315233069883,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,2,35,0.955,0.9549898727213624,0.1306928556088865,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,2,2,49,0.865,0.8642363293526085,0.2778534391440427,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,0,6,0.915,0.9149808706959066,0.2091425450683332,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,0,23,0.985,0.984996624240454,0.0523460314136749,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,0,24,0.912405303030303,0.9126735333631886,0.2154678047682393,195,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,0,30,0.86,0.859873886497848,0.3206538038485718,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,0,31,0.61,0.5768229166666666,0.8375759192571317,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,0,38,0.495,0.4943806162549122,0.9676094241217612,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,0,41,0.85,0.8487750781328763,0.3009804313933565,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,0,42,0.725,0.7224955220868337,0.6007354462413791,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,1,6,0.905,0.9049786201895428,0.2591181069068362,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,1,23,0.98,0.9799919967987194,0.0522315529380262,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,1,24,0.9537563131313131,0.9538267252492832,0.1466433413619535,195,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,1,30,0.8,0.7992773986350863,0.4178069639730203,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,1,31,0.625,0.5989197572127597,0.7912684514849248,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,1,38,0.5449999999999999,0.5444419413781882,0.8356393618499122,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,1,41,0.845,0.844965117151359,0.3248770141200822,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,1,42,0.7,0.6999699969997,0.570526157275307,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,2,6,0.895,0.8949343339587242,0.2127126762031145,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,2,23,0.96,0.9599358974358976,0.0915071386441336,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,2,24,0.8974116161616161,0.8974116161616161,0.2103170584199331,195,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,2,30,0.81,0.8096955128205128,0.3812573262843617,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,2,31,0.61,0.6096486838154338,0.7474834999333144,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,2,38,0.55,0.5434253246753247,0.850914529097015,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,2,41,0.815,0.8146246148450612,0.3813542338530888,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,3,2,42,0.7,0.6985227615315044,0.5442598060205163,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,0,7,0.8400000000000001,0.8389694041867954,0.3376769198127452,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,0,12,0.765,0.7645231593977806,0.5001123425978696,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,0,14,0.535,0.5348953514540772,0.9615414536326706,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,0,17,0.8400000000000001,0.839421918908069,0.3664461382970564,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,0,32,0.64,0.633811412877632,0.6514206312592592,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,0,47,0.95,0.94999499949995,0.1452806851905891,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,0,48,0.86,0.859775641025641,0.3528814248012759,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,0,50,0.92,0.919967987194878,0.1458183337921781,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,1,7,0.835,0.8347976270931892,0.3493296620767652,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,1,12,0.73,0.7298919567827131,0.5013767218888868,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,1,14,0.54,0.539585627064358,0.9203926839561184,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,1,17,0.85,0.8499399759903962,0.3529361888153944,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,1,32,0.62,0.6196576919227305,0.6611118603411296,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,1,47,0.93,0.9298245614035088,0.1724635767499011,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,1,48,0.855,0.8548221571424997,0.3729913217865166,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,1,50,0.95,0.9499799919967988,0.0912973623190503,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,2,7,0.845,0.8449030644152595,0.3406952053439548,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,2,12,0.71,0.7098839535814325,0.4915414863001373,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,2,14,0.5700000000000001,0.5684464070654356,0.8594204432227046,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,2,17,0.8400000000000001,0.8395989974937343,0.4085859988483757,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,2,32,0.655,0.6547842401500938,0.6904738504745929,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,2,47,0.95,0.94999499949995,0.1547315901552938,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,2,48,0.855,0.854967367657723,0.3418144389736403,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,V1-RandomTransport,4,2,50,0.955,0.9549988749718744,0.0896199594518326,200,2,1.0,0.0,1.0,1.0
