model,variant,task,seed,fold,subject_id,BA,macro_F1,accuracy,trials,evaluation_scope,normalizer_sha256,checkpoint_sha256
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,17,0.5800000000000001,0.5625,0.58,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,18,0.61,0.60996099609961,0.61,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,24,0.55,0.54226426609704,0.55,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,25,0.98,0.98,0.98,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,29,0.8500000000000001,0.8492613807657522,0.85,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,36,0.9299999999999999,0.9298245614035088,0.93,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,37,0.7,0.6744791666666667,0.7,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,39,0.76,0.7519636213311285,0.76,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,42,0.78,0.779205138498595,0.78,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,51,0.69,0.6899689968996899,0.69,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,1,54,0.72,0.72,0.72,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,92d6530a680507e010c0612c738869e59318c6627531441b9f706ce044e0d992
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,4,0.74,0.7395833333333333,0.74,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,12,0.6499999999999999,0.6491228070175439,0.65,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,13,0.63,0.6189887756152817,0.63,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,17,0.63,0.6296667000300271,0.63,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,18,0.64,0.625,0.64,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,24,0.51,0.48263118994826315,0.51,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,25,0.98,0.9799919967987194,0.98,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,29,0.85,0.84998499849985,0.85,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,36,0.8999999999999999,0.8998397435897436,0.9,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,37,0.6,0.595959595959596,0.6,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,39,0.64,0.6216897856242118,0.64,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,42,0.71,0.7097387648883995,0.71,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,51,0.6000000000000001,0.554367201426025,0.6,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,1,54,0.7,0.6940024479804161,0.7,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,9736aa4954094c7281d88e01cc74645af61c66e2f3a05d62f85e8765cdbd8673
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,4,0.79,0.7874278773155178,0.79,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,12,0.73,0.7293233082706767,0.73,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,13,0.7,0.6782496782496783,0.7,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,17,0.6699999999999999,0.6697027324592133,0.67,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,18,0.7,0.6980676328502415,0.7,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,24,0.52,0.4652406417112299,0.52,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,25,0.97,0.96999699969997,0.97,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,29,0.6699999999999999,0.6624040920716112,0.67,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,36,0.98,0.98,0.98,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,37,0.71,0.6906666666666667,0.71,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,39,0.86,0.8585858585858586,0.86,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,42,0.75,0.7487689679429204,0.75,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,51,0.7,0.6899545266639107,0.7,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_MI,0,1,54,0.7,0.6940024479804161,0.7,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,8438ee3a7485d3dc3f83c5c9ae525e867f8398965b952cfa90f3068d26c4ab59
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,4,0.8,0.797979797979798,0.8,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,12,0.7,0.6995192307692308,0.7,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,13,0.6000000000000001,0.5993589743589745,0.6,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,17,0.6200000000000001,0.6186270574066639,0.62,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,18,0.63,0.6296667000300271,0.63,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,24,0.56,0.5452666391070691,0.56,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,25,0.99,0.9899989998999901,0.99,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,29,0.63,0.6296667000300271,0.63,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,36,0.8899999999999999,0.8894583458948849,0.89,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,37,0.61,0.5555555555555556,0.61,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,39,0.71,0.7085720028137876,0.71,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,42,0.65,0.6496847162446202,0.65,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,51,0.7,0.6899545266639107,0.7,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B4_BN_TO_GN,OpenBMI_MI,0,1,54,0.6799999999999999,0.677938808373591,0.68,100,OpenBMI V8 internal future-session S2,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,7fe8e1066127d0d12cfc60f96061b468e9be08da39855f83cd7557d950761a8a
LiteBN,B0_FULL,OpenBMI_MI,0,2,4,0.8300000000000001,0.8295739348370927,0.83,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,12,0.77,0.7688674505074866,0.77,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,13,0.71,0.7092731829573935,0.71,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,17,0.59,0.5670995670995671,0.59,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,18,0.7,0.7,0.7,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,24,0.62,0.5703301673450927,0.62,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,25,0.98,0.9799919967987194,0.98,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,29,0.78,0.7799119647859143,0.78,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,36,0.9199999999999999,0.9198717948717949,0.92,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,37,0.75,0.7406369955389562,0.75,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,39,0.72,0.7189883580891208,0.72,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,42,0.74,0.7348021215830274,0.74,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,51,0.67,0.6659580929243851,0.67,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B0_FULL,OpenBMI_MI,0,2,54,0.8,0.7996794871794872,0.8,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,4,0.8200000000000001,0.8164014687882497,0.82,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,12,0.6699999999999999,0.6440513428972063,0.67,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,13,0.54,0.5008680555555556,0.54,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,17,0.63,0.6214833759590792,0.63,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,18,0.69,0.6874684948079444,0.69,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,24,0.56,0.5452666391070691,0.56,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,25,0.98,0.98,0.98,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,29,0.79,0.7898108297467721,0.79,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,36,0.96,0.96,0.96,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,37,0.84,0.8368013055895553,0.84,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,39,0.79,0.78997899789979,0.79,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,42,0.69,0.6892230576441103,0.69,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,51,0.69,0.6884735202492211,0.69,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_MI,0,2,54,0.74,0.7383252818035426,0.74,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,50bf7387609cabe08775358c5953729331720bde593dc20fa0c60558e75f1139
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,2,4,0.75,0.7469379491851402,0.75,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,51a9cc860dd0d0b056dc7af6ebeaa663ed1a4d288dc3bde58f9f5585cb6d486b
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,2,12,0.6499999999999999,0.6395839769333744,0.65,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,51a9cc860dd0d0b056dc7af6ebeaa663ed1a4d288dc3bde58f9f5585cb6d486b
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,2,13,0.6599999999999999,0.6587715776796468,0.66,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,51a9cc860dd0d0b056dc7af6ebeaa663ed1a4d288dc3bde58f9f5585cb6d486b
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,2,17,0.51,0.4916485112563544,0.51,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,51a9cc860dd0d0b056dc7af6ebeaa663ed1a4d288dc3bde58f9f5585cb6d486b
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,2,18,0.6,0.5998399359743898,0.6,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,51a9cc860dd0d0b056dc7af6ebeaa663ed1a4d288dc3bde58f9f5585cb6d486b
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,2,24,0.51,0.4650070968446337,0.51,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,51a9cc860dd0d0b056dc7af6ebeaa663ed1a4d288dc3bde58f9f5585cb6d486b
LiteBN,B2_SPATIAL_D1,OpenBMI_MI,0,2,25,0.96,0.959983993597439,0.96,100,OpenBMI V8 internal future-session S2,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,51a9cc860dd0d0b056dc7af6ebeaa663ed1a4d288dc3bde58f9f5585cb6d486b
