task,fold,role,direction,classification,group_argmax_alpha,peak_near_native_significant,peak_minus_alpha0_ci95_low,peak_minus_alpha2_ci95_low,subject_argmax_alpha_distribution,mean_margin_curve,biological_subjects,label_scope
OpenBMI_SSVEP,1,discovery,15,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 5, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 0}","[5.977253437042236, 5.976215362548828, 5.974941253662109, 5.973353862762451, 5.971551418304443, 5.969672679901123, 5.967686176300049, 5.963374614715576]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,0,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 1, ""0.75"": 2, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 22}","[7.050008296966553, 7.054165363311768, 7.057981014251709, 7.061468124389648, 7.0647101402282715, 7.067692756652832, 7.07029914855957, 7.074259281158447]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,1,PEAK_NEAR_NATIVE,1.0,True,0.032671041786670685,0.00514170853421092,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 4, ""0.75"": 4, ""1.0"": 3, ""1.25"": 3, ""1.5"": 3, ""2.0"": 6}","[6.995898723602295, 7.0272626876831055, 7.0480828285217285, 7.05989933013916, 7.0647101402282715, 7.0634331703186035, 7.057037830352783, 7.030730247497559]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 1, ""2.0"": 23}","[6.687983989715576, 6.809096813201904, 6.911771297454834, 6.9964141845703125, 7.0647101402282715, 7.117767333984375, 7.155968189239502, 7.190627098083496]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,3,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 1, ""0.75"": 1, ""1.0"": 5, ""1.25"": 7, ""1.5"": 4, ""2.0"": 8}","[6.6278486251831055, 6.808413028717041, 6.9346923828125, 7.017354488372803, 7.0647101402282715, 7.0873260498046875, 7.091277599334717, 7.057705879211426]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,4,FLAT,1.0,False,nan,nan,"{""0.0"": 9, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 1, ""1.5"": 3, ""2.0"": 12}","[7.064468860626221, 7.064579486846924, 7.064652442932129, 7.064694881439209, 7.0647101402282715, 7.064687252044678, 7.0646467208862305, 7.064419746398926]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,5,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 16, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 9}","[7.065182685852051, 7.065089225769043, 7.064981937408447, 7.06485652923584, 7.0647101402282715, 7.064552307128906, 7.0643696784973145, 7.063971996307373]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,6,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 2, ""1.25"": 1, ""1.5"": 4, ""2.0"": 18}","[6.915149211883545, 6.96134090423584, 7.001901626586914, 7.03654146194458, 7.0647101402282715, 7.0859880447387695, 7.100797653198242, 7.110598087310791]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,7,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 9, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 0, ""2.0"": 14}","[7.063144207000732, 7.063599586486816, 7.06402063369751, 7.064379692077637, 7.0647101402282715, 7.064967155456543, 7.065159320831299, 7.065403938293457]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,8,NONMONOTONIC,0.75,False,-0.00605341512709856,-0.010158952325582504,"{""0.0"": 8, ""0.25"": 1, ""0.5"": 1, ""0.75"": 1, ""1.0"": 2, ""1.25"": 1, ""1.5"": 2, ""2.0"": 10}","[7.052649974822998, 7.059582233428955, 7.0639495849609375, 7.065674304962158, 7.0647101402282715, 7.061534404754639, 7.056183815002441, 7.0396270751953125]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,9,NONMONOTONIC,1.0,False,-0.0020118101965636015,-0.002635982818901539,"{""0.0"": 9, ""0.25"": 1, ""0.5"": 3, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 11}","[7.063384532928467, 7.0639777183532715, 7.064390182495117, 7.064626216888428, 7.0647101402282715, 7.06467866897583, 7.064548969268799, 7.063865661621094]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,10,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 7, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 3, ""1.25"": 0, ""1.5"": 1, ""2.0"": 15}","[7.062293529510498, 7.063017845153809, 7.063663959503174, 7.064229965209961, 7.0647101402282715, 7.065088272094727, 7.065341472625732, 7.065601825714111]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,11,FLAT,1.5,False,nan,nan,"{""0.0"": 13, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 11}","[7.064391136169434, 7.064505577087402, 7.064598560333252, 7.064663410186768, 7.0647101402282715, 7.0647454261779785, 7.064751625061035, 7.064692497253418]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,12,FLAT,0.25,False,nan,nan,"{""0.0"": 11, ""0.25"": 1, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 13}","[7.064821243286133, 7.064852237701416, 7.064846515655518, 7.064793586730957, 7.0647101402282715, 7.0645833015441895, 7.064393043518066, 7.06389045715332]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,13,FLAT,1.25,False,nan,nan,"{""0.0"": 12, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 11}","[7.06428337097168, 7.064428329467773, 7.06455135345459, 7.064647197723389, 7.0647101402282715, 7.06473970413208, 7.064725875854492, 7.064608097076416]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,14,NONMONOTONIC,1.25,False,-0.0017073177732527256,-0.0027864992152899504,"{""0.0"": 7, ""0.25"": 2, ""0.5"": 1, ""0.75"": 0, ""1.0"": 1, ""1.25"": 2, ""1.5"": 3, ""2.0"": 10}","[7.056229591369629, 7.059451103210449, 7.0619001388549805, 7.063700199127197, 7.0647101402282715, 7.0648722648620605, 7.064145088195801, 7.060545921325684]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,15,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 8, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 0, ""2.0"": 16}","[7.051054954528809, 7.055398941040039, 7.059111595153809, 7.062228202819824, 7.0647101402282715, 7.066647052764893, 7.068056583404541, 7.069302082061768]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,0,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[6.479403018951416, 6.48454475402832, 6.4891533851623535, 6.493143558502197, 6.496099472045898, 6.4981536865234375, 6.499546527862549, 6.501037120819092]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,1,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[6.317760467529297, 6.378176212310791, 6.426492691040039, 6.465906620025635, 6.496099472045898, 6.517954349517822, 6.53234338760376, 6.540981769561768]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 5}","[6.08645486831665, 6.2148284912109375, 6.325662136077881, 6.418994903564453, 6.496099472045898, 6.557568073272705, 6.606107234954834, 6.665512561798096]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,3,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 3, ""2.0"": 2}","[6.0840067863464355, 6.243276119232178, 6.360597133636475, 6.443199157714844, 6.496099472045898, 6.526756763458252, 6.53859281539917, 6.517066478729248]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,4,NONMONOTONIC,0.75,False,-0.004427989479154348,-0.004682222846895456,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[6.495761394500732, 6.4960174560546875, 6.496151447296143, 6.49619722366333, 6.496099472045898, 6.495876312255859, 6.4955878257751465, 6.494805812835693]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,5,NONMONOTONIC,1.0,False,-0.0002694129943847656,-0.0001715819089440629,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 2}","[6.4946770668029785, 6.495148181915283, 6.49558687210083, 6.4959564208984375, 6.496099472045898, 6.496067047119141, 6.495910167694092, 6.495246410369873]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,6,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 3, ""2.0"": 2}","[6.3626627922058105, 6.406525135040283, 6.443905353546143, 6.474177837371826, 6.496099472045898, 6.509193420410156, 6.514642715454102, 6.504093647003174]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,7,MONOTONIC_DECREASING,0.25,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 2, ""2.0"": 0}","[6.496826648712158, 6.496908664703369, 6.496730804443359, 6.496475696563721, 6.496099472045898, 6.4955620765686035, 6.494907855987549, 6.493362903594971]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,8,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 2, ""2.0"": 2}","[6.442331790924072, 6.461887836456299, 6.476908206939697, 6.4881415367126465, 6.496099472045898, 6.501156330108643, 6.502884387969971, 6.497450351715088]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,9,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[6.488273620605469, 6.490865707397461, 6.493027210235596, 6.494770526885986, 6.496099472045898, 6.496860504150391, 6.496877193450928, 6.49431848526001]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,10,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 1}","[6.490945816040039, 6.492506504058838, 6.493835926055908, 6.495012283325195, 6.496099472045898, 6.496824264526367, 6.497257709503174, 6.497477054595947]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,11,NONMONOTONIC,1.25,False,-0.0026711623650044203,-0.0016671022167429328,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[6.494837284088135, 6.495246887207031, 6.495590686798096, 6.4958815574646, 6.496099472045898, 6.496105194091797, 6.495931625366211, 6.4953460693359375]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,12,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 1}","[6.497262477874756, 6.497194766998291, 6.497030735015869, 6.496692180633545, 6.496099472045898, 6.495357036590576, 6.494395732879639, 6.491954326629639]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,13,FLAT,0.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 4}","[6.495990753173828, 6.496124267578125, 6.496168613433838, 6.496160984039307, 6.496099472045898, 6.496058940887451, 6.495999813079834, 6.495694637298584]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,14,NONMONOTONIC,0.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 1, ""0.75"": 2, ""1.0"": 2, ""1.25"": 0, ""1.5"": 0, ""2.0"": 0}","[6.496097564697266, 6.497409820556641, 6.497640132904053, 6.4971923828125, 6.496099472045898, 6.4939398765563965, 6.491178512573242, 6.484341144561768]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,15,NONMONOTONIC,1.25,False,-0.010107438080012798,-0.005640745162963867,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 1, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[6.49006986618042, 6.492361545562744, 6.4941582679748535, 6.495443820953369, 6.496099472045898, 6.496176242828369, 6.495603084564209, 6.492516994476318]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,0,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 1, ""0.75"": 2, ""1.0"": 2, ""1.25"": 9, ""1.5"": 3, ""2.0"": 8}","[6.306302547454834, 6.340083599090576, 6.367336750030518, 6.388655662536621, 6.403616905212402, 6.412543296813965, 6.415604114532471, 6.405165672302246]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 0, ""0.25"": 1, ""0.5"": 2, ""0.75"": 1, ""1.0"": 2, ""1.25"": 4, ""1.5"": 4, ""2.0"": 12}","[6.337765693664551, 6.3611907958984375, 6.379565238952637, 6.3936052322387695, 6.403616905212402, 6.409562110900879, 6.4122185707092285, 6.409111499786377]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 2, ""2.0"": 23}","[6.13070011138916, 6.2155256271362305, 6.289215564727783, 6.351858139038086, 6.403616905212402, 6.444283485412598, 6.474662780761719, 6.506932735443115]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,3,PEAK_NEAR_NATIVE,1.25,True,0.4850212335586548,0.05414655804634094,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 3, ""1.0"": 5, ""1.25"": 9, ""1.5"": 8, ""2.0"": 1}","[5.86012077331543, 6.089972972869873, 6.252164363861084, 6.353301048278809, 6.403616905212402, 6.416714668273926, 6.402949333190918, 6.327786445617676]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,4,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 1, ""0.75"": 2, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 20}","[6.388361930847168, 6.392577171325684, 6.396535873413086, 6.400209426879883, 6.403616905212402, 6.406808853149414, 6.409729480743408, 6.414674758911133]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,5,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 1, ""0.75"": 1, ""1.0"": 2, ""1.25"": 0, ""1.5"": 10, ""2.0"": 11}","[6.336694717407227, 6.357076644897461, 6.37556791305542, 6.391176223754883, 6.403616905212402, 6.412135601043701, 6.415999412536621, 6.409538745880127]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,6,NONMONOTONIC,1.25,False,-0.0016959250206127763,-0.0010673002107068896,"{""0.0"": 11, ""0.25"": 1, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 3, ""2.0"": 10}","[6.401825904846191, 6.4024739265441895, 6.402971267700195, 6.403375625610352, 6.403616905212402, 6.403653144836426, 6.403491020202637, 6.402625560760498]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,7,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 2, ""0.75"": 5, ""1.0"": 3, ""1.25"": 2, ""1.5"": 3, ""2.0"": 10}","[6.326066970825195, 6.354637622833252, 6.376983642578125, 6.393117427825928, 6.403616905212402, 6.4092254638671875, 6.409729957580566, 6.397197246551514]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,8,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 1, ""0.5"": 2, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 19}","[6.397746562957764, 6.3995184898376465, 6.401118755340576, 6.402446269989014, 6.403616905212402, 6.404640197753906, 6.405523300170898, 6.406924247741699]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,9,FLAT,1.5,False,nan,nan,"{""0.0"": 12, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 13}","[6.402803421020508, 6.403124809265137, 6.403351783752441, 6.403502464294434, 6.403616905212402, 6.403717041015625, 6.40374755859375, 6.403627872467041]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,10,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 8, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 1, ""1.5"": 2, ""2.0"": 14}","[6.4014482498168945, 6.4021477699279785, 6.4027509689331055, 6.403232097625732, 6.403616905212402, 6.4039106369018555, 6.404093265533447, 6.404142379760742]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,11,MONOTONIC_DECREASING,0.25,False,nan,nan,"{""0.0"": 12, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 13}","[6.404350757598877, 6.40435791015625, 6.40422248840332, 6.403955936431885, 6.403616905212402, 6.403193473815918, 6.40269660949707, 6.4013261795043945]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,12,NONMONOTONIC,0.75,False,-0.0020673007238656282,-0.0006320719257928431,"{""0.0"": 11, ""0.25"": 2, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 5, ""2.0"": 8}","[6.401948928833008, 6.403052806854248, 6.403688430786133, 6.403873920440674, 6.403616905212402, 6.402994155883789, 6.401898384094238, 6.39824104309082]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,13,NONMONOTONIC,0.5,False,nan,nan,"{""0.0"": 11, ""0.25"": 1, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 12}","[6.403012752532959, 6.403955459594727, 6.40432071685791, 6.404204845428467, 6.403616905212402, 6.40255069732666, 6.400974750518799, 6.396291732788086]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,14,NONMONOTONIC,0.75,False,-0.0066590337082743645,0.007453238125890493,"{""0.0"": 8, ""0.25"": 1, ""0.5"": 3, ""0.75"": 3, ""1.0"": 1, ""1.25"": 0, ""1.5"": 2, ""2.0"": 8}","[6.399082660675049, 6.403354167938232, 6.405571460723877, 6.40565299987793, 6.403616905212402, 6.399618148803711, 6.393570423126221, 6.375112056732178]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,15,NONMONOTONIC,1.25,False,-0.0020656881388276815,-0.005171801429241896,"{""0.0"": 6, ""0.25"": 1, ""0.5"": 1, ""0.75"": 1, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 15}","[6.392390251159668, 6.396548271179199, 6.399768352508545, 6.40220308303833, 6.403616905212402, 6.404147148132324, 6.40379524230957, 6.400639533996582]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,0,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[5.6994171142578125, 5.739579677581787, 5.7719573974609375, 5.795570373535156, 5.811260223388672, 5.820152759552002, 5.822946071624756, 5.8140106201171875]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,1,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 2}","[5.765685558319092, 5.782839298248291, 5.795656681060791, 5.804920196533203, 5.811260223388672, 5.814234256744385, 5.814657688140869, 5.808657169342041]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[5.554401874542236, 5.631270885467529, 5.699790954589844, 5.759848117828369, 5.811260223388672, 5.853538513183594, 5.887414455413818, 5.928661346435547]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,3,NONMONOTONIC,1.25,False,0.31799307465553284,-0.018079837784171104,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 2, ""1.25"": 1, ""1.5"": 0, ""2.0"": 2}","[5.388387203216553, 5.571409225463867, 5.69729471206665, 5.77294921875, 5.811260223388672, 5.819514751434326, 5.810466289520264, 5.754295349121094]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,4,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 3}","[5.803867340087891, 5.806309223175049, 5.808298110961914, 5.809925079345703, 5.811260223388672, 5.812130451202393, 5.812496185302734, 5.8120598793029785]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,5,NONMONOTONIC,1.0,False,-0.01902914047241211,-0.016660451889038086,"{""0.0"": 2, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 2}","[5.801580905914307, 5.806153774261475, 5.809326171875, 5.8110504150390625, 5.811260223388672, 5.81006383895874, 5.807576656341553, 5.7980499267578125]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,6,NONMONOTONIC,1.25,False,-0.0033894379157572985,-0.005182027816772461,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[5.807589054107666, 5.808833599090576, 5.809917449951172, 5.810762882232666, 5.811260223388672, 5.811290740966797, 5.81122350692749, 5.810787677764893]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,7,NONMONOTONIC,1.5,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 2, ""2.0"": 3}","[5.647690296173096, 5.701469898223877, 5.746205806732178, 5.783961772918701, 5.811260223388672, 5.828793048858643, 5.838134765625, 5.83543586730957]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,8,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[5.79513692855835, 5.799548625946045, 5.803735256195068, 5.807702541351318, 5.811260223388672, 5.814218521118164, 5.816833972930908, 5.821079730987549]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
