task,fold,role,session,subject,direction,train_U_P,margin_alpha_star_le_1_fraction,margin_alpha_star_near_native_fraction,margin_alpha_star_lt_1_fraction,margin_alpha_star_gt_1_fraction,direction_trial_conditional,margin_alpha_star_distribution,ce_alpha_star_distribution,label_scope
OpenBMI_MI,3,inner_train,1,28,6,0.015731303238191267,0.33,0.0,0.33,0.67,True,"{""0.0"": 33, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 67}","{""0.0"": 33, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 67}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,28,7,-0.002163163338152047,0.6,0.0,0.6,0.4,True,"{""0.0"": 60, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 40}","{""0.0"": 60, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 40}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,28,8,0.0011305910089644245,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,28,9,0.0028142780390156144,0.49,0.01,0.49,0.51,True,"{""0.0"": 46, ""0.25"": 2, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 2, ""2.0"": 49}","{""0.0"": 46, ""0.25"": 2, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 2, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,28,10,-3.0730192275558904e-05,0.52,0.04,0.49,0.48,True,"{""0.0"": 45, ""0.25"": 2, ""0.5"": 2, ""0.75"": 0, ""1.0"": 3, ""1.25"": 1, ""1.5"": 2, ""2.0"": 45}","{""0.0"": 45, ""0.25"": 2, ""0.5"": 2, ""0.75"": 0, ""1.0"": 3, ""1.25"": 1, ""1.5"": 3, ""2.0"": 44}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,28,11,-0.0007211522620659358,0.57,0.0,0.57,0.43,True,"{""0.0"": 57, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 43}","{""0.0"": 57, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 43}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,28,12,0.0030065604156474224,0.41,0.0,0.41,0.59,True,"{""0.0"": 41, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 59}","{""0.0"": 41, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 59}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,28,13,-8.526770027226751e-05,0.41,0.02,0.4,0.59,True,"{""0.0"": 39, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 2, ""2.0"": 56}","{""0.0"": 39, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 2, ""2.0"": 56}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,28,14,-5.344908836727532e-05,0.54,0.01,0.54,0.46,True,"{""0.0"": 53, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 44}","{""0.0"": 53, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 44}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,28,15,-0.00027393454365665093,0.56,0.0,0.56,0.44,True,"{""0.0"": 56, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 44}","{""0.0"": 56, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 44}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,0,0.005277536372817009,0.45,0.03,0.42,0.55,True,"{""0.0"": 40, ""0.25"": 1, ""0.5"": 1, ""0.75"": 0, ""1.0"": 3, ""1.25"": 0, ""1.5"": 2, ""2.0"": 53}","{""0.0"": 40, ""0.25"": 1, ""0.5"": 1, ""0.75"": 0, ""1.0"": 3, ""1.25"": 0, ""1.5"": 2, ""2.0"": 53}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,1,0.020148951223326057,0.39,0.0,0.39,0.61,True,"{""0.0"": 39, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 61}","{""0.0"": 39, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 61}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,2,0.013790495883977901,0.34,0.0,0.34,0.66,True,"{""0.0"": 34, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 66}","{""0.0"": 34, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 66}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,3,0.001589771048412121,0.37,0.0,0.37,0.63,True,"{""0.0"": 37, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 63}","{""0.0"": 37, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 63}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,4,-0.0005475796305500597,0.53,0.0,0.53,0.47,True,"{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}","{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,5,0.009073865654080202,0.46,0.0,0.46,0.54,True,"{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}","{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,6,0.015731303238191267,0.5,0.0,0.5,0.5,True,"{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}","{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,7,-0.002163163338152047,0.48,0.0,0.48,0.52,True,"{""0.0"": 48, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 52}","{""0.0"": 48, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 52}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,8,0.0011305910089644245,0.55,0.0,0.55,0.45,True,"{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 45}","{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 45}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,9,0.0028142780390156144,0.46,0.01,0.45,0.54,True,"{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 53}","{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 53}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,10,-3.0730192275558904e-05,0.55,0.03,0.55,0.45,True,"{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 3, ""1.5"": 0, ""2.0"": 42}","{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 3, ""1.5"": 0, ""2.0"": 42}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,11,-0.0007211522620659358,0.49,0.0,0.49,0.51,True,"{""0.0"": 49, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 51}","{""0.0"": 49, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 51}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,12,0.0030065604156474224,0.5,0.0,0.5,0.5,True,"{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}","{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,13,-8.526770027226751e-05,0.47,0.01,0.46,0.53,True,"{""0.0"": 45, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 52}","{""0.0"": 45, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 0, ""2.0"": 52}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,14,-5.344908836727532e-05,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,28,15,-0.00027393454365665093,0.49,0.0,0.49,0.51,True,"{""0.0"": 49, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 51}","{""0.0"": 49, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 51}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,0,0.005277536372817009,0.5,0.06,0.5,0.5,True,"{""0.0"": 41, ""0.25"": 3, ""0.5"": 1, ""0.75"": 5, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 41, ""0.25"": 3, ""0.5"": 1, ""0.75"": 5, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,1,0.020148951223326057,0.54,0.0,0.54,0.46,True,"{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}","{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,2,0.013790495883977901,0.36,0.0,0.36,0.64,True,"{""0.0"": 36, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 64}","{""0.0"": 36, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 64}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,3,0.001589771048412121,0.59,0.01,0.59,0.41,True,"{""0.0"": 58, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 41}","{""0.0"": 58, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 41}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,4,-0.0005475796305500597,0.53,0.0,0.53,0.47,True,"{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}","{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,5,0.009073865654080202,0.5,0.0,0.5,0.5,True,"{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}","{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,6,0.015731303238191267,0.55,0.0,0.55,0.45,True,"{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 45}","{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 45}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,7,-0.002163163338152047,0.59,0.0,0.59,0.41,True,"{""0.0"": 59, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 41}","{""0.0"": 59, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 41}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,8,0.0011305910089644245,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,9,0.0028142780390156144,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,10,-3.0730192275558904e-05,0.45,0.01,0.45,0.55,True,"{""0.0"": 43, ""0.25"": 1, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 53}","{""0.0"": 43, ""0.25"": 1, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 53}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,11,-0.0007211522620659358,0.65,0.0,0.65,0.35,True,"{""0.0"": 65, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 35}","{""0.0"": 65, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 35}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,12,0.0030065604156474224,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,13,-8.526770027226751e-05,0.52,0.02,0.51,0.48,True,"{""0.0"": 47, ""0.25"": 0, ""0.5"": 4, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 2, ""2.0"": 45}","{""0.0"": 47, ""0.25"": 0, ""0.5"": 4, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 2, ""2.0"": 45}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,14,-5.344908836727532e-05,0.46,0.0,0.46,0.54,True,"{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}","{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,30,15,-0.00027393454365665093,0.52,0.0,0.52,0.48,True,"{""0.0"": 52, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 48}","{""0.0"": 52, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 48}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,0,0.005277536372817009,0.47,0.02,0.46,0.53,True,"{""0.0"": 45, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 2, ""2.0"": 50}","{""0.0"": 45, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 2, ""2.0"": 50}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,1,0.020148951223326057,0.43,0.0,0.43,0.57,True,"{""0.0"": 43, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 57}","{""0.0"": 43, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 57}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,2,0.013790495883977901,0.48,0.01,0.48,0.52,True,"{""0.0"": 48, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 51}","{""0.0"": 48, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 51}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,3,0.001589771048412121,0.47,0.0,0.47,0.53,True,"{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}","{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,4,-0.0005475796305500597,0.51,0.01,0.5,0.49,True,"{""0.0"": 48, ""0.25"": 1, ""0.5"": 1, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 48, ""0.25"": 1, ""0.5"": 1, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,5,0.009073865654080202,0.45,0.0,0.45,0.55,True,"{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 55}","{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 55}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,6,0.015731303238191267,0.44,0.0,0.44,0.56,True,"{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 56}","{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 56}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,7,-0.002163163338152047,0.47,0.0,0.47,0.53,True,"{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}","{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,8,0.0011305910089644245,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,9,0.0028142780390156144,0.54,0.0,0.54,0.46,True,"{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}","{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,10,-3.0730192275558904e-05,0.46,0.04,0.45,0.54,True,"{""0.0"": 41, ""0.25"": 1, ""0.5"": 1, ""0.75"": 2, ""1.0"": 1, ""1.25"": 1, ""1.5"": 2, ""2.0"": 51}","{""0.0"": 41, ""0.25"": 1, ""0.5"": 1, ""0.75"": 2, ""1.0"": 1, ""1.25"": 1, ""1.5"": 2, ""2.0"": 51}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,11,-0.0007211522620659358,0.46,0.0,0.46,0.54,True,"{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}","{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,12,0.0030065604156474224,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,30,13,-8.526770027226751e-05,0.57,0.01,0.57,0.43,True,"{""0.0"": 54, ""0.25"": 1, ""0.5"": 1, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 42}","{""0.0"": 54, ""0.25"": 1, ""0.5"": 1, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 42}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
