pool,method_id,subject_id,trials,balanced_accuracy,accuracy,macro_f1,reference_balanced_accuracy,reference_accuracy,reference_macro_f1,delta_BA_vs_B6,delta_accuracy_vs_B6,delta_macro_f1_vs_B6,OUTER_TEST_USED
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,15,200,0.95,0.95,0.9499198717948718,0.9099999999999999,0.91,0.9097744360902256,0.040000000000000036,0.039999999999999925,0.04014543570464624,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,16,200,0.9299999999999999,0.93,0.9299719887955182,0.885,0.885,0.8849741191768148,0.04499999999999993,0.04500000000000004,0.044997869618703445,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,18,200,0.97,0.97,0.9699879951980792,0.9099999999999999,0.91,0.9094202898550725,0.06000000000000005,0.05999999999999994,0.060567705343006706,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,19,200,0.9299999999999999,0.93,0.9298878205128205,0.85,0.85,0.8487750781328763,0.07999999999999996,0.08000000000000007,0.08111274237994415,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,2,200,0.9299999999999999,0.93,0.9299929992999301,0.825,0.825,0.8249956248906223,0.10499999999999998,0.1050000000000001,0.10499737440930779,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,20,200,0.97,0.97,0.96999699969997,0.8999999999999999,0.9,0.899749373433584,0.07000000000000006,0.06999999999999995,0.07024762626638603,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,22,200,0.905,0.905,0.9049976249406235,0.8300000000000001,0.83,0.8299319727891157,0.07499999999999996,0.07500000000000007,0.07506565215150784,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,23,200,0.98,0.98,0.98,0.91,0.91,0.9099639855942376,0.06999999999999995,0.06999999999999995,0.07003601440576235,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,24,200,0.85,0.85,0.8484848484848485,0.69,0.69,0.6807743795695603,0.16000000000000003,0.16000000000000003,0.16771046891528818,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,25,200,0.935,0.935,0.9347242097863473,0.875,0.875,0.8744696342045141,0.06000000000000005,0.06000000000000005,0.060254575581833225,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,26,200,0.94,0.94,0.9399759903961584,0.85,0.85,0.85,0.08999999999999997,0.08999999999999997,0.08997599039615845,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,27,200,0.985,0.985,0.9849996249906248,0.895,0.895,0.8949343339587242,0.08999999999999997,0.08999999999999997,0.09006529103190053,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,28,200,1.0,1.0,1.0,0.985,0.985,0.9849996249906248,0.015000000000000013,0.015000000000000013,0.015000375009375233,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,29,200,0.95,0.95,0.949874686716792,0.915,0.915,0.9145191703331239,0.03499999999999992,0.03499999999999992,0.03535551638366807,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,3,200,0.965,0.965,0.9649991249781245,0.925,0.925,0.9249530956848031,0.039999999999999925,0.039999999999999925,0.04004602929332135,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,30,200,0.95,0.95,0.9499949994999499,0.83,0.83,0.8299829982998299,0.12,0.12,0.12001200120012001,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,31,200,0.9550000000000001,0.955,0.9549718574108819,0.8600000000000001,0.86,0.8593106220480353,0.09499999999999997,0.09499999999999997,0.09566123536284654,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,32,200,0.99,0.99,0.9899989998999901,0.965,0.965,0.9649991249781245,0.025000000000000022,0.025000000000000022,0.024999874921865617,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,33,200,0.995,0.995,0.9949998749968749,0.98,0.98,0.98,0.015000000000000013,0.015000000000000013,0.01499987499687494,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,34,200,0.9199999999999999,0.92,0.9196060697417345,0.7150000000000001,0.715,0.7133878064110623,0.20499999999999985,0.20500000000000007,0.20621826333067228,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,35,200,1.0,1.0,1.0,0.975,0.975,0.9749993749843746,0.025000000000000022,0.025000000000000022,0.02500062501562539,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,36,200,0.99,0.99,0.9899989998999901,0.98,0.98,0.9799919967987194,0.010000000000000009,0.010000000000000009,0.010007003101270673,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,37,200,0.995,0.995,0.9949998749968749,0.995,0.995,0.9949998749968749,0.0,0.0,0.0,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,38,200,0.9099999999999999,0.91,0.9095568284594513,0.8,0.8,0.797077922077922,0.10999999999999988,0.10999999999999999,0.11247890638152924,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,39,200,0.96,0.96,0.959983993597439,0.9,0.9,0.8999599839935974,0.05999999999999994,0.05999999999999994,0.06002400960384158,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,4,200,0.9099999999999999,0.91,0.9097744360902256,0.73,0.73,0.7295673076923077,0.17999999999999994,0.18000000000000005,0.18020712839791786,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,40,200,0.8999999999999999,0.9,0.899749373433584,0.795,0.795,0.7949948748718718,0.10499999999999987,0.10499999999999998,0.10475449856171215,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,41,200,0.9199999999999999,0.92,0.9199679871948779,0.76,0.76,0.7597838054248824,0.15999999999999992,0.16000000000000003,0.1601841817699955,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,42,200,0.905,0.905,0.9048072346501665,0.76,0.76,0.7591328783621036,0.14500000000000002,0.14500000000000002,0.1456743562880629,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,43,200,0.95,0.95,0.9499549594635172,0.87,0.87,0.8697916666666667,0.07999999999999996,0.07999999999999996,0.08016329279685042,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,44,200,0.97,0.97,0.96999699969997,0.925,0.925,0.9247724366207779,0.04499999999999993,0.04499999999999993,0.04522456307919209,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,45,200,0.9299999999999999,0.93,0.9297470895222801,0.875,0.875,0.8740903024350936,0.05499999999999994,0.05500000000000005,0.05565678708718658,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,46,200,0.875,0.875,0.873015873015873,0.71,0.71,0.6938021328265231,0.16500000000000004,0.16500000000000004,0.17921374018934988,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,47,200,0.99,0.99,0.99,0.9299999999999999,0.93,0.9299719887955182,0.06000000000000005,0.05999999999999994,0.06002801120448176,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,48,200,0.865,0.865,0.8631906969673937,0.755,0.755,0.7546995068959474,0.10999999999999999,0.10999999999999999,0.10849119007144625,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,49,200,0.95,0.95,0.9499198717948718,0.85,0.85,0.8484848484848485,0.09999999999999998,0.09999999999999998,0.1014350233100233,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,5,200,0.985,0.985,0.9849996249906248,0.955,0.955,0.9549988749718743,0.030000000000000027,0.030000000000000027,0.030000750018750466,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,50,200,0.835,0.835,0.830938292476754,0.64,0.64,0.609375,0.19499999999999995,0.19499999999999995,0.221563292476754,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,51,200,0.86,0.86,0.8599859985998599,0.765,0.765,0.7649471131004475,0.09499999999999997,0.09499999999999997,0.09503888549941242,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,52,200,0.905,0.905,0.9049976249406235,0.795,0.795,0.7949538646195394,0.10999999999999999,0.10999999999999999,0.1100437603210841,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,53,200,0.93,0.93,0.93,0.8,0.8,0.8,0.13,0.13,0.13,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,54,200,0.825,0.825,0.823726423409131,0.6950000000000001,0.695,0.6937059074590144,0.1299999999999999,0.13,0.13002051595011666,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,7,200,0.925,0.925,0.9249530956848031,0.855,0.855,0.8547057792028858,0.07000000000000006,0.07000000000000006,0.07024731648191729,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,8,200,0.9099999999999999,0.91,0.9098557692307692,0.8300000000000001,0.83,0.8286117552172598,0.07999999999999985,0.08000000000000007,0.08124401401350934,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,9,200,0.95,0.95,0.9499799919967987,0.88,0.88,0.8796992481203008,0.06999999999999995,0.06999999999999995,0.07028074387649796,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,1,200,0.8999999999999999,0.9,0.899749373433584,0.8,0.8,0.7960016319869441,0.09999999999999987,0.09999999999999998,0.1037477414466399,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,10,200,0.91,0.91,0.9099639855942376,0.8,0.8,0.8,0.10999999999999999,0.10999999999999999,0.10996398559423759,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,11,200,0.9299999999999999,0.93,0.9298878205128205,0.76,0.76,0.7597838054248824,0.16999999999999993,0.17000000000000004,0.17010401508793804,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,12,200,0.9299999999999999,0.93,0.9299929992999301,0.835,0.835,0.8349628666449951,0.09499999999999997,0.09500000000000008,0.09503013265493498,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,13,200,0.84,0.84,0.8368013055895553,0.71,0.71,0.705762987012987,0.13,0.13,0.13103831857656834,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,14,200,0.94,0.94,0.9399759903961584,0.815,0.815,0.8149583656322672,0.125,0.125,0.12501762476389122,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,15,200,0.935,0.935,0.9349202773397411,0.9099999999999999,0.91,0.9097744360902256,0.025000000000000133,0.025000000000000022,0.025145841249515577,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,16,200,0.94,0.94,0.93999399939994,0.885,0.885,0.8849741191768148,0.05499999999999994,0.05499999999999994,0.055019880223125206,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,18,200,0.97,0.97,0.9699879951980792,0.9099999999999999,0.91,0.9094202898550725,0.06000000000000005,0.05999999999999994,0.060567705343006706,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,19,200,0.94,0.94,0.9399038461538461,0.85,0.85,0.8487750781328763,0.08999999999999997,0.08999999999999997,0.09112876802096981,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,2,200,0.925,0.925,0.9249080123150859,0.825,0.825,0.8249956248906223,0.10000000000000009,0.10000000000000009,0.09991238742446362,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,20,200,0.96,0.96,0.95999599959996,0.8999999999999999,0.9,0.899749373433584,0.06000000000000005,0.05999999999999994,0.060246626166375994,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,22,200,0.9299999999999999,0.93,0.9299369432489241,0.8300000000000001,0.83,0.8299319727891157,0.09999999999999987,0.10000000000000009,0.10000497045980838,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,23,200,0.965,0.965,0.9649921232277263,0.91,0.91,0.9099639855942376,0.05499999999999994,0.05499999999999994,0.05502813763348868,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,24,200,0.755,0.755,0.7504519874716712,0.69,0.69,0.6807743795695603,0.06500000000000006,0.06500000000000006,0.06967760790211086,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,25,200,0.995,0.995,0.9949998749968749,0.875,0.875,0.8744696342045141,0.12,0.12,0.12053024079236085,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,26,200,0.935,0.935,0.9349853717086345,0.85,0.85,0.85,0.08500000000000008,0.08500000000000008,0.08498537170863452,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,27,200,0.96,0.96,0.95999599959996,0.895,0.895,0.8949343339587242,0.06499999999999995,0.06499999999999995,0.06506166564123572,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,28,200,0.995,0.995,0.9949998749968749,0.985,0.985,0.9849996249906248,0.010000000000000009,0.010000000000000009,0.010000250006250155,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,29,200,0.95,0.95,0.949874686716792,0.915,0.915,0.9145191703331239,0.03499999999999992,0.03499999999999992,0.03535551638366807,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,3,200,0.975,0.975,0.9749993749843746,0.925,0.925,0.9249530956848031,0.04999999999999993,0.04999999999999993,0.050046279299571506,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,30,200,0.9,0.9,0.8999599839935974,0.83,0.83,0.8299829982998299,0.07000000000000006,0.07000000000000006,0.06997698569376753,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,31,200,0.9099999999999999,0.91,0.9097744360902256,0.8600000000000001,0.86,0.8593106220480353,0.04999999999999982,0.050000000000000044,0.05046381404219025,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,32,200,0.99,0.99,0.99,0.965,0.965,0.9649991249781245,0.025000000000000022,0.025000000000000022,0.025000875021875535,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,33,200,1.0,1.0,1.0,0.98,0.98,0.98,0.020000000000000018,0.020000000000000018,0.020000000000000018,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,34,200,0.9299999999999999,0.93,0.9299929992999301,0.7150000000000001,0.715,0.7133878064110623,0.21499999999999986,0.21500000000000008,0.21660519288886781,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,35,200,1.0,1.0,1.0,0.975,0.975,0.9749993749843746,0.025000000000000022,0.025000000000000022,0.02500062501562539,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,36,200,0.995,0.995,0.9949998749968749,0.98,0.98,0.9799919967987194,0.015000000000000013,0.015000000000000013,0.015007878198155522,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,37,200,0.995,0.995,0.9949998749968749,0.995,0.995,0.9949998749968749,0.0,0.0,0.0,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,38,200,0.87,0.87,0.8689384010484928,0.8,0.8,0.797077922077922,0.06999999999999995,0.06999999999999995,0.0718604789705708,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,39,200,0.925,0.925,0.9249080123150859,0.9,0.9,0.8999599839935974,0.025000000000000022,0.025000000000000022,0.024948028321488458,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,4,200,0.905,0.905,0.9048834822657756,0.73,0.73,0.7295673076923077,0.17500000000000004,0.17500000000000004,0.17531617457346793,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,40,200,0.96,0.96,0.95999599959996,0.795,0.795,0.7949948748718718,0.16499999999999992,0.16499999999999992,0.16500112472808814,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,41,200,0.925,0.925,0.9248478168290788,0.76,0.76,0.7597838054248824,0.16500000000000004,0.16500000000000004,0.16506401140419635,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,42,200,0.85,0.85,0.8498648783905515,0.76,0.76,0.7591328783621036,0.08999999999999997,0.08999999999999997,0.09073200002844783,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,43,200,0.955,0.955,0.9549898727213624,0.87,0.87,0.8697916666666667,0.08499999999999996,0.08499999999999996,0.08519820605469564,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,44,200,0.96,0.96,0.959983993597439,0.925,0.925,0.9247724366207779,0.03499999999999992,0.03499999999999992,0.03521155697666112,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,45,200,0.95,0.95,0.949874686716792,0.875,0.875,0.8740903024350936,0.07499999999999996,0.07499999999999996,0.07578438428169842,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,46,200,0.84,0.84,0.8363171355498722,0.71,0.71,0.6938021328265231,0.13,0.13,0.14251500272334905,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,47,200,0.98,0.98,0.98,0.9299999999999999,0.93,0.9299719887955182,0.050000000000000044,0.04999999999999993,0.05002801120448175,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,48,200,0.965,0.965,0.9649991249781245,0.755,0.755,0.7546995068959474,0.20999999999999996,0.20999999999999996,0.210299618082177,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,49,200,0.925,0.925,0.9248478168290788,0.85,0.85,0.8484848484848485,0.07500000000000007,0.07500000000000007,0.07636296834423029,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,5,200,0.97,0.97,0.96999699969997,0.955,0.955,0.9549988749718743,0.015000000000000013,0.015000000000000013,0.014998124728095696,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,50,200,0.845,0.845,0.8411844565690719,0.64,0.64,0.609375,0.20499999999999996,0.20499999999999996,0.23180945656907193,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,51,200,0.845,0.845,0.8449030644152595,0.765,0.765,0.7649471131004475,0.07999999999999996,0.07999999999999996,0.07995595131481203,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,52,200,0.9099999999999999,0.91,0.9099189270343309,0.795,0.795,0.7949538646195394,0.11499999999999988,0.11499999999999999,0.11496506241479143,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,53,200,0.905,0.905,0.9049786201895427,0.8,0.8,0.8,0.10499999999999998,0.10499999999999998,0.10497862018954263,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,54,200,0.91,0.91,0.9099639855942376,0.6950000000000001,0.695,0.6937059074590144,0.21499999999999997,0.21500000000000008,0.21625807813522324,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,7,200,0.955,0.955,0.9549898727213624,0.855,0.855,0.8547057792028858,0.09999999999999998,0.09999999999999998,0.10028409351847656,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,8,200,0.885,0.885,0.8846510694851927,0.8300000000000001,0.83,0.8286117552172598,0.05499999999999994,0.05500000000000005,0.05603931426793285,False
all_52_exploratory,ORACLE_ACTION_FULL_GLOBAL,9,200,0.9650000000000001,0.965,0.9649570724137068,0.88,0.88,0.8796992481203008,0.08500000000000008,0.08499999999999996,0.085257824293406,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,1,200,0.905,0.905,0.9048072346501665,0.8,0.8,0.7960016319869441,0.10499999999999998,0.10499999999999998,0.10880560266322248,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,10,200,0.915,0.915,0.9149808706959066,0.8,0.8,0.8,0.11499999999999999,0.11499999999999999,0.11498087069590657,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,11,200,0.9450000000000001,0.945,0.9449656035021888,0.76,0.76,0.7597838054248824,0.18500000000000005,0.18499999999999994,0.1851817980773064,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,12,200,0.97,0.97,0.96999699969997,0.835,0.835,0.8349628666449951,0.135,0.135,0.13503413305497491,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,13,200,0.8999999999999999,0.9,0.8993558776167472,0.71,0.71,0.705762987012987,0.18999999999999995,0.19000000000000006,0.19359289060376017,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,14,200,0.9450000000000001,0.945,0.9449656035021888,0.815,0.815,0.8149583656322672,0.13000000000000012,0.13,0.13000723786992163,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,15,200,0.9550000000000001,0.955,0.9549448073890516,0.9099999999999999,0.91,0.9097744360902256,0.04500000000000015,0.04499999999999993,0.04517037129882606,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,16,200,0.955,0.955,0.9549988749718743,0.885,0.885,0.8849741191768148,0.06999999999999995,0.06999999999999995,0.07002475579505951,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,18,200,0.975,0.975,0.9749943737340903,0.9099999999999999,0.91,0.9094202898550725,0.06500000000000006,0.06499999999999995,0.06557408387901775,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,19,200,0.9550000000000001,0.955,0.9549448073890516,0.85,0.85,0.8487750781328763,0.1050000000000001,0.10499999999999998,0.1061697292561753,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,2,200,0.9450000000000001,0.945,0.9449876222149984,0.825,0.825,0.8249956248906223,0.1200000000000001,0.12,0.11999199732437615,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,20,200,0.975,0.975,0.9749993749843746,0.8999999999999999,0.9,0.899749373433584,0.07500000000000007,0.07499999999999996,0.07525000155079065,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
all_52_exploratory,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,22,200,0.935,0.935,0.934959349593496,0.8300000000000001,0.83,0.8299319727891157,0.10499999999999998,0.1050000000000001,0.10502737680438035,False
