fold,seed,run,audit_fold,block,rank,assignment,role,subject,n_trials,decision_logit_rms,decision_margin_displacement,decision_flip_rate,decision_total_variation,outcome_ce_effect,outcome_ba_change
0,1,0_1,2,5,4,protected,outcome,5,200,,,,,0.1367394247600099,-0.07499999999999996
0,1,0_1,2,5,4,protected,outcome,7,200,,,,,0.104172412637829,-0.09999999999999987
0,1,0_1,2,5,4,protected,outcome,26,200,,,,,0.019636737553638414,0.004999999999999893
0,1,0_1,2,5,4,protected,outcome,29,200,,,,,0.04820544199512086,-0.025000000000000022
0,1,0_1,2,5,4,protected,outcome,43,200,,,,,0.1680867616258231,-0.09999999999999998
0,1,0_1,2,5,4,protected,outcome,49,200,,,,,0.07605867998471241,-0.05500000000000005
0,1,0_1,2,6,3,protected,decision,11,200,0.521566990646731,0.6101306682131298,0.26,0.1283450868394318,,
0,1,0_1,2,6,3,protected,decision,15,200,0.9266534496166473,1.061142658846829,0.26,0.19367691848925028,,
0,1,0_1,2,6,3,protected,decision,20,200,0.7942740452877767,0.8886891188007957,0.16,0.13937293582260632,,
0,1,0_1,2,6,3,protected,decision,27,200,0.65132103271728,0.7094186369828431,0.2,0.13431255071448606,,
0,1,0_1,2,6,3,protected,decision,31,200,0.8216254009843712,0.9241419968069221,0.2,0.15046950425358954,,
0,1,0_1,2,6,3,protected,decision,41,200,0.5194452567762066,0.5781940784569511,0.225,0.12462913048901124,,
0,1,0_1,2,6,3,protected,decision,46,200,0.896546716721243,1.0566372622059401,0.325,0.1896822087420459,,
0,1,0_1,2,6,3,protected,outcome,4,200,,,,,0.10228623741108141,-0.09499999999999997
0,1,0_1,2,6,3,protected,outcome,5,200,,,,,0.12505089604827094,-0.05500000000000005
0,1,0_1,2,6,3,protected,outcome,7,200,,,,,0.10458015708153091,-0.09499999999999997
0,1,0_1,2,6,3,protected,outcome,26,200,,,,,0.1354198034151131,-0.10000000000000009
0,1,0_1,2,6,3,protected,outcome,29,200,,,,,0.08941495216768985,-0.06500000000000006
0,1,0_1,2,6,3,protected,outcome,43,200,,,,,0.15850690033826476,-0.09999999999999998
0,1,0_1,2,6,3,protected,outcome,49,200,,,,,0.20305420658426165,-0.14000000000000012
0,1,0_1,3,0,1,neutral,decision,4,200,0.029565920447585253,0.040677677975443,0.005,0.008204638736119313,,
0,1,0_1,3,0,1,neutral,decision,5,200,0.014620509224508933,0.016515217980703944,0.0,0.0022421725118424557,,
0,1,0_1,3,0,1,neutral,decision,7,200,0.0821454222573574,0.11145172553535776,0.03,0.020109378479209745,,
0,1,0_1,3,0,1,neutral,decision,26,200,0.019775893589297017,0.023414481918191968,0.0,0.0029406627939389434,,
0,1,0_1,3,0,1,neutral,decision,29,200,0.020997193812167286,0.025673449617781383,0.0,0.003292896853074563,,
0,1,0_1,3,0,1,neutral,decision,43,200,0.03192766935603881,0.03585391950087714,0.015,0.005087287739917424,,
0,1,0_1,3,0,1,neutral,decision,49,200,0.015285549768640933,0.0176413423065132,0.005,0.0029269143411344047,,
0,1,0_1,3,0,1,neutral,outcome,9,200,,,,,0.0004933686725329511,-0.0050000000000000044
0,1,0_1,3,0,1,neutral,outcome,18,200,,,,,0.0034621685790477636,-0.0050000000000000044
0,1,0_1,3,0,1,neutral,outcome,30,200,,,,,-0.00023517649941481194,0.014999999999999902
0,1,0_1,3,0,1,neutral,outcome,34,200,,,,,-0.0006986673660143949,0.0
0,1,0_1,3,0,1,neutral,outcome,38,200,,,,,0.0024764584389401403,0.0
0,1,0_1,3,0,1,neutral,outcome,39,200,,,,,0.0005151455546929803,-0.0050000000000000044
0,1,0_1,3,1,1,neutral,decision,4,200,0.05696579228627868,0.07536202254834279,0.04,0.015114972481747606,,
0,1,0_1,3,1,1,neutral,decision,5,200,0.06180051134283699,0.07606633797913986,0.02,0.010485862901689813,,
0,1,0_1,3,1,1,neutral,decision,7,200,0.05846184946976472,0.06741854752551413,0.015,0.012323272222620682,,
0,1,0_1,3,1,1,neutral,decision,26,200,0.07688048723243401,0.09845460639531557,0.025,0.013455144825518787,,
0,1,0_1,3,1,1,neutral,decision,29,200,0.10761782259546453,0.13785858259107048,0.02,0.01633769731819,,
0,1,0_1,3,1,1,neutral,decision,43,200,0.07793269243732918,0.100754277408548,0.025,0.014631572100385393,,
0,1,0_1,3,1,1,neutral,decision,49,200,0.05067074051941407,0.06108789303547782,0.025,0.009755803873850555,,
0,1,0_1,3,1,1,neutral,outcome,9,200,,,,,0.0014847149903436541,-0.0050000000000000044
0,1,0_1,3,1,1,neutral,outcome,18,200,,,,,0.0007906322794952941,0.0050000000000000044
0,1,0_1,3,1,1,neutral,outcome,30,200,,,,,-0.0016074406394400887,0.019999999999999907
0,1,0_1,3,1,1,neutral,outcome,34,200,,,,,0.006073730539530861,0.0050000000000000044
0,1,0_1,3,1,1,neutral,outcome,38,200,,,,,0.001197793786489847,0.004999999999999893
0,1,0_1,3,1,1,neutral,outcome,39,200,,,,,0.00817281516470386,0.0
0,1,0_1,3,2,3,neutral,decision,4,200,0.07555750791411531,0.09612563776676486,0.015,0.017748867245482813,,
0,1,0_1,3,2,3,neutral,decision,5,200,0.05635977451417691,0.06679336115671379,0.01,0.00882044641257947,,
0,1,0_1,3,2,3,neutral,decision,7,200,0.06465416571081642,0.07222844120846081,0.02,0.012605512255098046,,
0,1,0_1,3,2,3,neutral,decision,26,200,0.13210421764319477,0.17754549770453354,0.045,0.021761878160460886,,
0,1,0_1,3,2,3,neutral,decision,29,200,0.07830619432214686,0.08097829000458909,0.0,0.00677956516996495,,
0,1,0_1,3,2,3,neutral,decision,43,200,0.07023601914816911,0.07677806394091725,0.02,0.010856140365017461,,
0,1,0_1,3,2,3,neutral,decision,49,200,0.04965203416785538,0.056591392985168444,0.03,0.009239835604433973,,
0,1,0_1,3,2,3,neutral,outcome,9,200,,,,,0.002884199723526083,0.0050000000000000044
0,1,0_1,3,2,3,neutral,outcome,18,200,,,,,0.010776656389062087,0.0
0,1,0_1,3,2,3,neutral,outcome,30,200,,,,,0.005931349646751049,0.010000000000000009
0,1,0_1,3,2,3,neutral,outcome,34,200,,,,,0.0106268506515644,-1.1102230246251565e-16
0,1,0_1,3,2,3,neutral,outcome,38,200,,,,,-0.0005637955441045447,0.004999999999999893
0,1,0_1,3,2,3,neutral,outcome,39,200,,,,,0.0003781491829548321,0.0
0,1,0_1,3,3,4,uncertain,decision,4,200,0.20775254235302687,0.22665053392827922,0.055,0.040860404697297466,,
0,1,0_1,3,3,4,uncertain,decision,5,200,0.3544959881653301,0.4010624821183552,0.08,0.052009700178905265,,
0,1,0_1,3,3,4,uncertain,decision,7,200,0.502726746869817,0.5808629424572394,0.165,0.10330467786575255,,
0,1,0_1,3,3,4,uncertain,decision,26,200,0.32383974722666076,0.37139587616722025,0.06,0.04355047489418633,,
0,1,0_1,3,3,4,uncertain,decision,29,200,0.4905452390842144,0.540395957214129,0.065,0.05056317977152089,,
0,1,0_1,3,3,4,uncertain,decision,43,200,0.31044823865601673,0.34771703372496765,0.07,0.048833932304537385,,
0,1,0_1,3,3,4,uncertain,decision,49,200,0.2685345927343299,0.3006387241855575,0.08,0.049915768561765855,,
0,1,0_1,3,3,4,uncertain,outcome,9,200,,,,,0.03314955220647599,-0.020000000000000018
0,1,0_1,3,3,4,uncertain,outcome,18,200,,,,,0.0277530732406637,-0.010000000000000009
0,1,0_1,3,3,4,uncertain,outcome,30,200,,,,,0.035018570417886384,-0.010000000000000009
0,1,0_1,3,3,4,uncertain,outcome,34,200,,,,,0.058903343308396215,-0.020000000000000018
0,1,0_1,3,3,4,uncertain,outcome,38,200,,,,,0.0256447551984538,-0.020000000000000018
0,1,0_1,3,3,4,uncertain,outcome,39,200,,,,,0.06282090394073353,-0.050000000000000044
0,1,0_1,3,4,4,uncertain,decision,4,200,0.37107611804455726,0.4653954825249794,0.195,0.0898430078804239,,
0,1,0_1,3,4,4,uncertain,decision,5,200,0.35656759888755263,0.3949265974390943,0.04,0.053641057396968145,,
0,1,0_1,3,4,4,uncertain,decision,7,200,0.3786678511656807,0.42971273254001574,0.17,0.07890038095866939,,
0,1,0_1,3,4,4,uncertain,decision,26,200,0.48364073536706403,0.5735345521592643,0.095,0.07135619570608531,,
0,1,0_1,3,4,4,uncertain,decision,29,200,0.41868237625974347,0.47145525385209597,0.05,0.049682990506384216,,
0,1,0_1,3,4,4,uncertain,decision,43,200,0.2995878810314062,0.33214794201953907,0.065,0.05078647568402576,,
0,1,0_1,3,4,4,uncertain,decision,49,200,0.3627689235827105,0.4066104294113469,0.06,0.05984878033589221,,
0,1,0_1,3,4,4,uncertain,outcome,9,200,,,,,0.0339733385664819,-0.015000000000000013
0,1,0_1,3,4,4,uncertain,outcome,18,200,,,,,0.012347612004929825,0.0
0,1,0_1,3,4,4,uncertain,outcome,30,200,,,,,0.009508808710703677,-0.0050000000000001155
0,1,0_1,3,4,4,uncertain,outcome,34,200,,,,,0.03921306291049641,-0.0050000000000000044
0,1,0_1,3,4,4,uncertain,outcome,38,200,,,,,0.022592656340241497,-0.025000000000000022
0,1,0_1,3,4,4,uncertain,outcome,39,200,,,,,0.028491820482916472,-0.020000000000000018
0,1,0_1,3,5,4,protected,decision,4,200,0.4942415248918821,0.5425089951503108,0.23,0.10460864054719146,,
0,1,0_1,3,5,4,protected,decision,5,200,0.7984094072768508,0.9385547488802576,0.17,0.13653152341481978,,
0,1,0_1,3,5,4,protected,decision,7,200,0.6533016478728341,0.7356135868239178,0.21,0.12864484861092115,,
0,1,0_1,3,5,4,protected,decision,26,200,0.8227671455254807,0.9591605457765874,0.115,0.11972218611440916,,
0,1,0_1,3,5,4,protected,decision,29,200,0.9362982488939494,1.0554246193112469,0.115,0.1079303874141925,,
0,1,0_1,3,5,4,protected,decision,43,200,0.9332856877502557,1.0632717457980205,0.22,0.1675898316548827,,
0,1,0_1,3,5,4,protected,decision,49,200,0.8680458140907237,1.0111604839421255,0.205,0.16610517159427313,,
0,1,0_1,3,5,4,protected,outcome,9,200,,,,,0.109793597306271,-0.07999999999999996
0,1,0_1,3,5,4,protected,outcome,18,200,,,,,0.052736326418547856,0.010000000000000009
0,1,0_1,3,5,4,protected,outcome,30,200,,,,,0.30221962676667713,-0.19000000000000006
0,1,0_1,3,5,4,protected,outcome,34,200,,,,,0.055046266824217815,-0.025000000000000022
0,1,0_1,3,5,4,protected,outcome,38,200,,,,,0.11557384306805886,-0.09499999999999997
0,1,0_1,3,5,4,protected,outcome,39,200,,,,,0.09270353887005107,-0.07499999999999996
0,1,0_1,3,6,3,protected,decision,4,200,0.6537306834004105,0.6855831415304572,0.25,0.13692140759911187,,
0,1,0_1,3,6,3,protected,decision,5,200,0.8226395917920856,0.9271312460708694,0.13,0.1305526214896114,,
0,1,0_1,3,6,3,protected,decision,7,200,0.608431267140693,0.683362088761906,0.215,0.12092601300616376,,
0,1,0_1,3,6,3,protected,decision,26,200,1.1562749228666287,1.3495845772680855,0.22,0.18903429358554724,,
0,1,0_1,3,6,3,protected,decision,29,200,0.9435706482946896,1.0990697395990197,0.145,0.13210199071285456,,
0,1,0_1,3,6,3,protected,decision,43,200,0.8128381841704032,0.893998354140046,0.17,0.13798896683432624,,
0,1,0_1,3,6,3,protected,decision,49,200,0.7904832757589838,0.8868509135041578,0.235,0.1536849915278522,,
0,1,0_1,3,6,3,protected,outcome,9,200,,,,,0.08873667976824469,-0.030000000000000027
0,1,0_1,3,6,3,protected,outcome,18,200,,,,,0.17402982466250172,-0.15500000000000003
0,1,0_1,3,6,3,protected,outcome,30,200,,,,,0.15632508960215596,-0.1200000000000001
0,1,0_1,3,6,3,protected,outcome,34,200,,,,,0.1974139043745236,-0.06500000000000006
0,1,0_1,3,6,3,protected,outcome,38,200,,,,,0.12708862217594052,-0.11499999999999999
0,1,0_1,3,6,3,protected,outcome,39,200,,,,,0.15278690501685507,-0.09499999999999997
0,1,0_1,4,0,1,neutral,decision,9,200,0.0012190862622828988,0.0016104384942981765,0.0,0.00020300093317002777,,
0,1,0_1,4,0,1,neutral,decision,18,200,0.0012683454017593367,0.0016325746946082944,0.0,0.00023698690127012384,,
0,1,0_1,4,0,1,neutral,decision,30,200,0.0014100409085897171,0.001883159506137406,0.0,0.0002957890975865764,,
0,1,0_1,4,0,1,neutral,decision,34,200,0.0013271263413989751,0.0015023731512579035,0.0,0.0002881146205022251,,
0,1,0_1,4,0,1,neutral,decision,38,200,0.0010315934312709468,0.0013301809642745337,0.0,0.00024006772562405705,,
0,1,0_1,4,0,1,neutral,decision,39,200,0.001441201516604838,0.0014420646911528607,0.0,0.0001489151824320448,,
0,1,0_1,4,0,1,neutral,outcome,8,200,,,,,-0.00011150124888938722,0.0
0,1,0_1,4,0,1,neutral,outcome,21,200,,,,,-2.4236091932369852e-05,0.0
0,1,0_1,4,0,1,neutral,outcome,23,200,,,,,-0.00012876196879692956,0.0
0,1,0_1,4,0,1,neutral,outcome,25,200,,,,,-1.6898409934406095e-05,0.0
0,1,0_1,4,0,1,neutral,outcome,37,200,,,,,-4.0321778842176484e-05,0.0
0,1,0_1,4,0,1,neutral,outcome,44,200,,,,,6.44954549781454e-05,0.0
0,1,0_1,4,0,1,neutral,outcome,51,200,,,,,-4.5474763133565765e-05,0.0
0,1,0_1,4,1,1,neutral,decision,9,200,0.04209167372731164,0.045601636667173956,0.005,0.0055826142618689185,,
0,1,0_1,4,1,1,neutral,decision,18,200,0.029353293098198115,0.03488162417741208,0.01,0.0043808939136102815,,
0,1,0_1,4,1,1,neutral,decision,30,200,0.07328628946920743,0.09683870276452787,0.02,0.015070656008199677,,
0,1,0_1,4,1,1,neutral,decision,34,200,0.05653493990787686,0.06417517904014193,0.025,0.011223173993443502,,
0,1,0_1,4,1,1,neutral,decision,38,200,0.02919890210987756,0.03145719302509847,0.015,0.005284388200997556,,
0,1,0_1,4,1,1,neutral,decision,39,200,0.12419669654560014,0.1658404519889142,0.01,0.018290055236234958,,
0,1,0_1,4,1,1,neutral,outcome,8,200,,,,,-0.006680613682019287,0.0
0,1,0_1,4,1,1,neutral,outcome,21,200,,,,,0.012223912283937067,0.0
0,1,0_1,4,1,1,neutral,outcome,23,200,,,,,0.007107315441140944,-0.0050000000000000044
0,1,0_1,4,1,1,neutral,outcome,25,200,,,,,-0.0011400522410643043,0.0050000000000000044
0,1,0_1,4,1,1,neutral,outcome,37,200,,,,,-0.0017131287027330078,0.0
0,1,0_1,4,1,1,neutral,outcome,44,200,,,,,-0.0019411854229871356,0.0
0,1,0_1,4,1,1,neutral,outcome,51,200,,,,,-0.0018920802116466292,0.0
0,1,0_1,4,2,3,neutral,decision,9,200,0.13057183310311243,0.14585545562508814,0.01,0.017546445933383534,,
0,1,0_1,4,2,3,neutral,decision,18,200,0.07660267962698399,0.08722435571773549,0.005,0.012040852680854293,,
0,1,0_1,4,2,3,neutral,decision,30,200,0.1577264207768757,0.1720655370493498,0.025,0.026621602840730514,,
0,1,0_1,4,2,3,neutral,decision,34,200,0.1318215666038398,0.1634828296189867,0.065,0.028687850829525095,,
0,1,0_1,4,2,3,neutral,decision,38,200,0.08168917161071894,0.09627716869052916,0.025,0.016529090838596234,,
0,1,0_1,4,2,3,neutral,decision,39,200,0.08695216413027679,0.09961990884576878,0.0,0.01028594134396501,,
0,1,0_1,4,2,3,neutral,outcome,8,200,,,,,0.005910630241895433,0.0
0,1,0_1,4,2,3,neutral,outcome,21,200,,,,,-0.0007779390837476108,0.0
0,1,0_1,4,2,3,neutral,outcome,23,200,,,,,-0.0012255098966191618,0.004999999999999893
0,1,0_1,4,2,3,neutral,outcome,25,200,,,,,0.008216882368519281,-0.020000000000000018
0,1,0_1,4,2,3,neutral,outcome,37,200,,,,,-0.0027882619634949897,0.0050000000000000044
0,1,0_1,4,2,3,neutral,outcome,44,200,,,,,-0.0024816983165679694,0.004999999999999893
0,1,0_1,4,2,3,neutral,outcome,51,200,,,,,0.002864892313307291,-0.015000000000000013
0,1,0_1,4,3,4,uncertain,decision,9,200,0.35749187651756,0.41517147796988474,0.03,0.04532100872926938,,
0,1,0_1,4,3,4,uncertain,decision,18,200,0.38221714772997895,0.40705044087379677,0.015,0.03737428513288231,,
0,1,0_1,4,3,4,uncertain,decision,30,200,0.3691189759151294,0.400673521776917,0.065,0.058487472406546566,,
0,1,0_1,4,3,4,uncertain,decision,34,200,0.9253899732838401,1.1896380195419618,0.325,0.20605890918074798,,
0,1,0_1,4,3,4,uncertain,decision,38,200,0.34190696316676294,0.3533280344392514,0.095,0.05582961883258124,,
0,1,0_1,4,3,4,uncertain,decision,39,200,0.49741022092329507,0.5826059684356115,0.075,0.06405483004597075,,
0,1,0_1,4,3,4,uncertain,outcome,8,200,,,,,0.004964210907570392,-0.025000000000000022
0,1,0_1,4,3,4,uncertain,outcome,21,200,,,,,0.005146344595103023,-0.004999999999999893
0,1,0_1,4,3,4,uncertain,outcome,23,200,,,,,0.024715685834691425,0.0
0,1,0_1,4,3,4,uncertain,outcome,25,200,,,,,0.08818398170930708,-0.06499999999999995
0,1,0_1,4,3,4,uncertain,outcome,37,200,,,,,0.04005179655222047,-0.015000000000000013
0,1,0_1,4,3,4,uncertain,outcome,44,200,,,,,0.042239462689402665,-0.0050000000000001155
0,1,0_1,4,3,4,uncertain,outcome,51,200,,,,,0.010059046000480314,-0.015000000000000013
0,1,0_1,4,4,4,uncertain,decision,9,200,0.5396135363956766,0.6416090353624229,0.095,0.07794757170181477,,
0,1,0_1,4,4,4,uncertain,decision,18,200,0.5068649723538524,0.6375749763472139,0.1,0.0763243607710574,,
0,1,0_1,4,4,4,uncertain,decision,30,200,0.33355241003491204,0.3740440223342467,0.08,0.05625042985005848,,
0,1,0_1,4,4,4,uncertain,decision,34,200,0.41467806047004524,0.4672348871202813,0.145,0.08227321531558626,,
0,1,0_1,4,4,4,uncertain,decision,38,200,0.28279926120264803,0.3150176325277453,0.075,0.05238321887958483,,
0,1,0_1,4,4,4,uncertain,decision,39,200,0.6254707210581512,0.6782739238411787,0.085,0.07518182623019701,,
0,1,0_1,4,4,4,uncertain,outcome,8,200,,,,,-0.029065545776961358,0.02499999999999991
0,1,0_1,4,4,4,uncertain,outcome,21,200,,,,,-0.005878487430825976,0.0
0,1,0_1,4,4,4,uncertain,outcome,23,200,,,,,0.043824547764302425,-0.050000000000000044
0,1,0_1,4,4,4,uncertain,outcome,25,200,,,,,-0.01922439304764723,0.015000000000000013
0,1,0_1,4,4,4,uncertain,outcome,37,200,,,,,0.05328131760644537,-0.0050000000000000044
0,1,0_1,4,4,4,uncertain,outcome,44,200,,,,,0.02285143891857839,-0.015000000000000124
0,1,0_1,4,4,4,uncertain,outcome,51,200,,,,,-0.018423549640781387,-0.0050000000000000044
0,1,0_1,4,5,4,protected,decision,9,200,0.8826715341534522,1.0181725925811542,0.105,0.12275938192123377,,
0,1,0_1,4,5,4,protected,decision,18,200,0.8931319823142494,1.0444860258454154,0.135,0.12154178222072655,,
0,1,0_1,4,5,4,protected,decision,30,200,1.0909835787122841,1.2641543961163362,0.275,0.20145782123387257,,
0,1,0_1,4,5,4,protected,decision,34,200,0.9279558851218079,1.0499228099246536,0.255,0.18161001541657257,,
0,1,0_1,4,5,4,protected,decision,38,200,0.9565987032565818,1.0760711654159203,0.29,0.20101590110246373,,
0,1,0_1,4,5,4,protected,decision,39,200,1.0848889413729983,1.2580630600212905,0.145,0.15099570994831166,,
0,1,0_1,4,5,4,protected,outcome,8,200,,,,,0.13260869213425802,-0.06500000000000006
0,1,0_1,4,5,4,protected,outcome,21,200,,,,,0.02135772439639529,0.015000000000000124
0,1,0_1,4,5,4,protected,outcome,23,200,,,,,0.13556257996519505,-0.05500000000000005
0,1,0_1,4,5,4,protected,outcome,25,200,,,,,0.14668255204303976,-0.07000000000000006
0,1,0_1,4,5,4,protected,outcome,37,200,,,,,0.12445029322510641,-0.039999999999999925
0,1,0_1,4,5,4,protected,outcome,44,200,,,,,0.23811134463850273,-0.15000000000000013
0,1,0_1,4,5,4,protected,outcome,51,200,,,,,0.03428994078149801,-0.08499999999999996
0,1,0_1,4,6,3,protected,decision,9,200,0.8712664618765881,0.9707381457126942,0.155,0.13041364392480737,,
0,1,0_1,4,6,3,protected,decision,18,200,0.8073567575252862,0.9420388153810265,0.16,0.13077395786335852,,
0,1,0_1,4,6,3,protected,decision,30,200,1.1337907434665127,1.2912040373263696,0.29,0.21044268508288178,,
0,1,0_1,4,6,3,protected,decision,34,200,0.9970027663440376,1.164686872077833,0.29,0.19564218415000945,,
0,1,0_1,4,6,3,protected,decision,38,200,0.6305634958057418,0.7097196672270567,0.17,0.12444982157050624,,
0,1,0_1,4,6,3,protected,decision,39,200,1.1536214914709833,1.3307873859616786,0.125,0.15642630394336435,,
0,1,0_1,4,6,3,protected,outcome,8,200,,,,,0.06829295892425864,-0.030000000000000027
0,1,0_1,4,6,3,protected,outcome,21,200,,,,,0.058882948407263956,-0.014999999999999902
0,1,0_1,4,6,3,protected,outcome,23,200,,,,,0.08738261947365793,-0.10000000000000009
0,1,0_1,4,6,3,protected,outcome,25,200,,,,,0.12215647471153192,-0.07499999999999996
0,1,0_1,4,6,3,protected,outcome,37,200,,,,,0.05916459363390814,-0.010000000000000009
0,1,0_1,4,6,3,protected,outcome,44,200,,,,,0.02413715356083947,0.02499999999999991
0,1,0_1,4,6,3,protected,outcome,51,200,,,,,0.043255920131834,-0.10000000000000009
1,0,1_0,0,0,1,neutral,decision,4,200,0.03467252777371799,0.048193438226276065,0.025,0.00912303062535794,,
1,0,1_0,0,0,1,neutral,decision,8,200,0.05704120272984807,0.0768162112383905,0.015,0.007914748850878374,,
1,0,1_0,0,0,1,neutral,decision,13,200,0.11958141725482885,0.16571392518116654,0.06,0.03405516949802927,,
1,0,1_0,0,0,1,neutral,decision,26,200,0.02743528138235852,0.03337085804181414,0.0,0.003983586933787998,,
1,0,1_0,0,0,1,neutral,decision,32,200,0.02572725080884746,0.030470766579992762,0.0,0.002133356378629183,,
1,0,1_0,0,0,1,neutral,decision,33,200,0.04285359329994694,0.050545819701982755,0.0,0.0020559402257111343,,
1,0,1_0,0,0,1,neutral,decision,36,200,0.030557412865637346,0.036880842320843744,0.0,0.0013570364540128705,,
1,0,1_0,0,0,1,neutral,outcome,15,200,,,,,0.0007563608893980483,0.0
1,0,1_0,0,0,1,neutral,outcome,23,200,,,,,-0.0026378762861417825,0.0050000000000000044
1,0,1_0,0,0,1,neutral,outcome,29,200,,,,,-0.0009590965954028694,0.0
1,0,1_0,0,0,1,neutral,outcome,37,200,,,,,0.00040492643489903037,0.0
1,0,1_0,0,0,1,neutral,outcome,46,200,,,,,-0.006556113237437878,0.015000000000000013
1,0,1_0,0,0,1,neutral,outcome,52,200,,,,,0.0011610241902111488,0.0050000000000000044
1,0,1_0,0,0,1,neutral,outcome,53,200,,,,,0.003585505332632626,-0.0050000000000001155
1,0,1_0,0,1,2,neutral,decision,4,200,0.152361179065199,0.21264512215932133,0.08,0.0408436200948682,,
1,0,1_0,0,1,2,neutral,decision,8,200,0.20509658541545409,0.23295669302157562,0.02,0.023670010231571295,,
1,0,1_0,0,1,2,neutral,decision,13,200,0.22275185494240862,0.2935971578754927,0.125,0.06199174706390453,,
1,0,1_0,0,1,2,neutral,decision,26,200,0.06943515299428625,0.07592796099668314,0.0,0.008177369885001663,,
1,0,1_0,0,1,2,neutral,decision,32,200,0.0971126459125979,0.11167726250158654,0.0,0.005638413365235806,,
1,0,1_0,0,1,2,neutral,decision,33,200,0.13905051532552487,0.16171134768864964,0.005,0.006297509583768478,,
