fold,seed,inner_fold,run,kind,draw,subject,n_trials,logit_rms,logit_rms_over_train_margin,margin_displacement,flip_rate,total_variation,js_divergence,q_movement_relative
0,1,1,0_1,matched_random,78,5,200,0.048965050237998776,0.032442595198833905,0.052912206888819736,0.005416666666666667,0.006826014000756949,7.721887318903934e-05,0.22249586880207062
0,1,1,0_1,matched_random,78,8,200,0.049151081971289125,0.03256585356756713,0.05313529339774201,0.005833333333333334,0.006072547574710555,6.898563647234095e-05,0.22249586880207062
0,1,1,0_1,matched_random,78,18,200,0.049376817439061076,0.032715418295211615,0.05339358771840731,0.0075,0.006619842554185683,7.528943758008175e-05,0.22249586880207062
0,1,1,0_1,matched_random,78,30,200,0.049228115095403396,0.03261689312436108,0.053450363964463274,0.012916666666666667,0.007891817799798714,8.942128785068056e-05,0.22249586880207062
0,1,1,0_1,matched_random,78,31,200,0.04939066457878767,0.03272459294420366,0.05335097456350923,0.004166666666666667,0.008283244289583512,9.482864197143862e-05,0.22249586880207062
0,1,1,0_1,matched_random,78,42,200,0.04909111496524708,0.03252612144653689,0.053269840294184786,0.008333333333333333,0.008164042081398643,9.22248822376752e-05,0.22249586880207062
0,1,1,0_1,matched_random,78,43,200,0.04957326057853155,0.03284557491146038,0.0534408812255909,0.006666666666666667,0.00766283714297914,8.809598770529226e-05,0.22249586880207062
0,1,1,0_1,matched_random,79,5,200,0.03603963725667666,0.023878651343112768,0.03775290103939672,0.005416666666666667,0.004878629260899382,4.188454693346945e-05,0.22249586880207062
0,1,1,0_1,matched_random,79,8,200,0.03614658742219541,0.023949512925190358,0.03779443623808523,0.0025,0.004322955990846885,3.734806823847911e-05,0.22249586880207062
0,1,1,0_1,matched_random,79,18,200,0.03623268170017234,0.024006556097734146,0.03779705072597911,0.005416666666666667,0.004687784419020278,4.0763951601010877e-05,0.22249586880207062
0,1,1,0_1,matched_random,79,30,200,0.03643085259459788,0.024137857466297825,0.03796439360982428,0.006666666666666667,0.005610891847654119,4.9034207030210546e-05,0.22249586880207062
0,1,1,0_1,matched_random,79,31,200,0.03618114312304851,0.023972408370189185,0.037782706514311336,0.005,0.0058507872041091424,5.0785271856397876e-05,0.22249586880207062
0,1,1,0_1,matched_random,79,42,200,0.03626912860548596,0.024030704591192085,0.03780048815688739,0.007916666666666667,0.005801727036104998,5.0451518937404714e-05,0.22249586880207062
0,1,1,0_1,matched_random,79,43,200,0.0361670369508988,0.023963062095026928,0.03778020364542802,0.0033333333333333335,0.00541188200429477,4.688099096003147e-05,0.22249586880207062
0,1,1,0_1,matched_random,80,5,200,0.055695591760096884,0.036902025609076176,0.05413787832483649,0.011666666666666667,0.006995047627726196,0.00010001025953078476,0.22249586880207062
0,1,1,0_1,matched_random,80,8,200,0.05596128688194611,0.03707806625934738,0.054334606264407434,0.0033333333333333335,0.006219268537313454,8.952061240931831e-05,0.22249586880207062
0,1,1,0_1,matched_random,80,18,200,0.056103982930839985,0.03717261186132747,0.054445539579416315,0.007916666666666667,0.006741938481564305,9.699514277888214e-05,0.22249586880207062
0,1,1,0_1,matched_random,80,30,200,0.05615689343406486,0.03720766858095806,0.054582265680655835,0.00875,0.008073195771692483,0.00011661578482194355,0.22249586880207062
0,1,1,0_1,matched_random,80,31,200,0.05600631315858023,0.037107899155648945,0.05437244211944441,0.007916666666666667,0.008410760322557909,0.00012141295542911516,0.22249586880207062
0,1,1,0_1,matched_random,80,42,200,0.05582558030223847,0.03698815164453796,0.05431168506387621,0.009166666666666667,0.008340670824455084,0.00011953387616104459,0.22249586880207062
0,1,1,0_1,matched_random,80,43,200,0.05634931358674986,0.0373351597014882,0.05455587031940619,0.008333333333333333,0.007813607712162982,0.00011367198156823007,0.22249586880207062
0,1,1,0_1,matched_random,81,5,200,0.03629643398601253,0.024048796217829203,0.04146784152835607,0.006666666666666667,0.0053631331647684575,4.2537719037992866e-05,0.22249586880207062
0,1,1,0_1,matched_random,81,8,200,0.036362232900556145,0.02409239236525855,0.04142426121669511,0.004166666666666667,0.004739979650722768,3.779024275050341e-05,0.22249586880207062
0,1,1,0_1,matched_random,81,18,200,0.036414454838323104,0.024126992864578724,0.04143948683359971,0.007083333333333333,0.005138357580105345,4.106451901357402e-05,0.22249586880207062
0,1,1,0_1,matched_random,81,30,200,0.03649564918452203,0.024180789507150562,0.04113999393613388,0.00625,0.006077597455976402,4.9196574966628956e-05,0.22249586880207062
0,1,1,0_1,matched_random,81,31,200,0.0363163295243487,0.02406197833228361,0.041604412477463486,0.005833333333333334,0.006440973675906233,5.1167113073832815e-05,0.22249586880207062
0,1,1,0_1,matched_random,81,42,200,0.03633834852666723,0.024076567382543546,0.041220404851871235,0.007916666666666667,0.006325028276983925,5.064018463886449e-05,0.22249586880207062
0,1,1,0_1,matched_random,81,43,200,0.03641090938136483,0.02412464376406043,0.04152233118191361,0.004166666666666667,0.005945539536579766,4.750188732126157e-05,0.22249586880207062
0,1,1,0_1,matched_random,82,5,200,0.047877915518807865,0.03172229630299129,0.056340652230816586,0.007916666666666667,0.007291415669874469,7.403288160537994e-05,0.22249586880207062
0,1,1,0_1,matched_random,82,8,200,0.0480511042288439,0.031837045316530484,0.05627816362306476,0.004583333333333333,0.006444680286150046,6.61038797270644e-05,0.22249586880207062
0,1,1,0_1,matched_random,82,18,200,0.04814265559871999,0.031897704174600715,0.056258343908314905,0.008333333333333333,0.006963421307766273,7.158269190862269e-05,0.22249586880207062
0,1,1,0_1,matched_random,82,30,200,0.048271846922173886,0.03198330199977693,0.05577710343835254,0.01,0.008248821124048579,8.629686269016827e-05,0.22249586880207062
0,1,1,0_1,matched_random,82,31,200,0.04803715458463934,0.03182780275151939,0.056465347659153245,0.005833333333333334,0.008724068926322277,8.922572050219411e-05,0.22249586880207062
0,1,1,0_1,matched_random,82,42,200,0.048000427059382476,0.03180346832872656,0.05582882767698417,0.008333333333333333,0.008575362840180591,8.854966797041162e-05,0.22249586880207062
0,1,1,0_1,matched_random,82,43,200,0.048257994622415215,0.03197412393192119,0.05649072973368068,0.007083333333333333,0.008083495730890877,8.338558638854176e-05,0.22249586880207062
0,1,1,0_1,matched_random,83,5,200,0.03286797977296901,0.02177721778278472,0.04118028301435212,0.007916666666666667,0.0053327884771473015,3.498910400691775e-05,0.22249586880207062
0,1,1,0_1,matched_random,83,8,200,0.03282657766171419,0.02174978613655362,0.04107478846795857,0.0033333333333333335,0.004706180775227182,3.086971309208537e-05,0.22249586880207062
0,1,1,0_1,matched_random,83,18,200,0.032793430633546075,0.021727824030690852,0.04103907783360531,0.0075,0.005086134969127498,3.335310634451982e-05,0.22249586880207062
0,1,1,0_1,matched_random,83,30,200,0.03277024477694824,0.021712461862036157,0.04069372344606866,0.00625,0.006017961817950829,3.9715153978620797e-05,0.22249586880207062
0,1,1,0_1,matched_random,83,31,200,0.03281012135489815,0.0217388827412154,0.0412261750921607,0.00625,0.0063695724835816855,4.160172803690522e-05,0.22249586880207062
0,1,1,0_1,matched_random,83,42,200,0.032724648624744127,0.02168225138535141,0.04079751618982603,0.007083333333333333,0.006268749355197752,4.115724230398676e-05,0.22249586880207062
0,1,1,0_1,matched_random,83,43,200,0.032783985945049006,0.021721566297793607,0.041145329127709074,0.0033333333333333335,0.005888596389963392,3.8455539571078075e-05,0.22249586880207062
0,1,1,0_1,matched_random,84,5,200,0.05001892821082382,0.03314085929322663,0.05659930642539014,0.00625,0.007322691334658049,8.095273456208315e-05,0.22249586880207062
0,1,1,0_1,matched_random,84,8,200,0.05006404410586895,0.03317075156767275,0.0566460698004812,0.005416666666666667,0.006489049035446496,7.185946720623379e-05,0.22249586880207062
0,1,1,0_1,matched_random,84,18,200,0.05016334377325227,0.033236544187033645,0.05677245868369937,0.00625,0.007032414119798299,7.78717261291932e-05,0.22249586880207062
0,1,1,0_1,matched_random,84,30,200,0.04992881673628625,0.03308115446137243,0.05646989454360058,0.011666666666666667,0.008354498894094186,9.227888235985363e-05,0.22249586880207062
0,1,1,0_1,matched_random,84,31,200,0.05025466158069014,0.03329704829448891,0.05680802782376607,0.005,0.008781947882075645,9.747919183751959e-05,0.22249586880207062
0,1,1,0_1,matched_random,84,42,200,0.04990392475456085,0.03306466187159893,0.05640757750098904,0.007916666666666667,0.008666661438474032,9.572875528454456e-05,0.22249586880207062
0,1,1,0_1,matched_random,84,43,200,0.05026546223642997,0.0333042044456691,0.05687647945868472,0.00875,0.008143773210712647,9.038913865925108e-05,0.22249586880207062
0,1,1,0_1,matched_random,85,5,200,0.053268997926981816,0.035294246161141594,0.05732220283864687,0.01,0.0074101704294270345,9.157882856228708e-05,0.22249586880207062
0,1,1,0_1,matched_random,85,8,200,0.053533498745607165,0.03546949550627068,0.05758820134370277,0.004583333333333333,0.00660120961938083,8.213987754979425e-05,0.22249586880207062
0,1,1,0_1,matched_random,85,18,200,0.05377833171031478,0.03563171359298216,0.05783554136753082,0.008333333333333333,0.007179293987577943,8.966634205359125e-05,0.22249586880207062
0,1,1,0_1,matched_random,85,30,200,0.05390140811434141,0.03571325987823983,0.058064624438993635,0.009583333333333333,0.008596449914037574,0.00010758644121981136,0.22249586880207062
0,1,1,0_1,matched_random,85,31,200,0.05379891533928205,0.03564535161314271,0.05786188733453552,0.007916666666666667,0.00894793922211262,0.00011200944388538391,0.22249586880207062
0,1,1,0_1,matched_random,85,42,200,0.053722074747479316,0.03559443962178198,0.05787603293079883,0.008333333333333333,0.008898050742527438,0.00011091028399718839,0.22249586880207062
0,1,1,0_1,matched_random,85,43,200,0.053835801264421744,0.03566979098636964,0.05781655685665707,0.008333333333333333,0.008285105075233038,0.00010387472745235953,0.22249586880207062
0,1,1,0_1,matched_random,86,5,200,0.03328394574550784,0.022052822843904293,0.03812502521400651,0.004583333333333333,0.004927442092747718,3.5786728311676836e-05,0.22249586880207062
0,1,1,0_1,matched_random,86,8,200,0.03341919684350253,0.022142435671852225,0.03835193957823018,0.004166666666666667,0.004391300734210534,3.198414613743636e-05,0.22249586880207062
0,1,1,0_1,matched_random,86,18,200,0.033498215856154714,0.022194791011589974,0.03842121141186605,0.005833333333333334,0.004756647485574345,3.470306037138728e-05,0.22249586880207062
0,1,1,0_1,matched_random,86,30,200,0.03374104236654329,0.02235567968916287,0.03895192672032863,0.008333333333333333,0.005767050174991076,4.216807451055773e-05,0.22249586880207062
0,1,1,0_1,matched_random,86,31,200,0.03330121209531056,0.02206426294647722,0.03804538470848153,0.004166666666666667,0.005891886066768334,4.295879172442898e-05,0.22249586880207062
0,1,1,0_1,matched_random,86,42,200,0.03346203568700691,0.02217081924854302,0.038448033900931475,0.006666666666666667,0.005911411890651575,4.3051307428247246e-05,0.22249586880207062
0,1,1,0_1,matched_random,86,43,200,0.03350500259551304,0.022199287676796114,0.03842358393905063,0.00375,0.005508887475294896,4.024180948021489e-05,0.22249586880207062
0,1,1,0_1,matched_random,87,5,200,0.04898474358810625,0.0324556433501692,0.056473037581890824,0.01125,0.00730793363650536,7.761367865240812e-05,0.22249586880207062
0,1,1,0_1,matched_random,87,8,200,0.04912281064669893,0.03254712193888593,0.05663538177808126,0.002916666666666667,0.0064950543941451186,6.922531819132464e-05,0.22249586880207062
0,1,1,0_1,matched_random,87,18,200,0.049222087921910344,0.032612899721946954,0.056787749105133116,0.009166666666666667,0.007029055988638794,7.492584606561877e-05,0.22249586880207062
0,1,1,0_1,matched_random,87,30,200,0.04929111807315412,0.03265863677812132,0.05657827948220074,0.008333333333333333,0.008381416632283077,9.00706008871331e-05,0.22249586880207062
0,1,1,0_1,matched_random,87,31,200,0.049180684699970466,0.03258546733981329,0.05690806870503972,0.008333333333333333,0.008786628289025865,9.331365233668945e-05,0.22249586880207062
0,1,1,0_1,matched_random,87,42,200,0.04909307636281709,0.03252742100258919,0.056468607486846546,0.010833333333333334,0.008685899318057813,9.276792074886563e-05,0.22249586880207062
0,1,1,0_1,matched_random,87,43,200,0.049313262022458025,0.03267330861405079,0.05705052702687681,0.006666666666666667,0.008168247788871484,8.7039234407034e-05,0.22249586880207062
0,1,1,0_1,matched_random,88,5,200,0.03831884148532676,0.02538877539702792,0.04405368108457575,0.005,0.005690057083039624,4.740239524311683e-05,0.22249586880207062
0,1,1,0_1,matched_random,88,8,200,0.03840642304304606,0.02544680399109981,0.04421275628420214,0.004583333333333333,0.005059721322827354,4.219848659508846e-05,0.22249586880207062
0,1,1,0_1,matched_random,88,18,200,0.03853168795542374,0.025529800308373735,0.0443989384189869,0.006666666666666667,0.0054972001203276956,4.5792005351319185e-05,0.22249586880207062
0,1,1,0_1,matched_random,88,30,200,0.03817044894828863,0.025290455493622205,0.0442480014776811,0.009166666666666667,0.006542634039801933,5.384758940759242e-05,0.22249586880207062
0,1,1,0_1,matched_random,88,31,200,0.03867666587176388,0.025625857798966145,0.04443169504869729,0.00375,0.006882028715979394,5.793987018401182e-05,0.22249586880207062
0,1,1,0_1,matched_random,88,42,200,0.03820152471229845,0.025311045249526973,0.04416970721911639,0.007916666666666667,0.0067795590935682435,5.5949006626422605e-05,0.22249586880207062
0,1,1,0_1,matched_random,88,43,200,0.03877954955142831,0.025694025064305317,0.0445615980339547,0.005416666666666667,0.006385576201090848,5.383798254171054e-05,0.22249586880207062
0,1,1,0_1,matched_random,89,5,200,0.06617035001178902,0.043842248076193614,0.060708970356111724,0.009583333333333333,0.007860379976023122,0.00014172299817413622,0.22249586880207062
0,1,1,0_1,matched_random,89,8,200,0.06635594730901379,0.04396521860220337,0.0608925828213493,0.005833333333333334,0.006988693068639637,0.0001264726283303974,0.22249586880207062
0,1,1,0_1,matched_random,89,18,200,0.06647472609811356,0.044043917432373896,0.061030671081195274,0.007083333333333333,0.007531761079073789,0.0001359826288163957,0.22249586880207062
0,1,1,0_1,matched_random,89,30,200,0.06642894827050756,0.04401358658367907,0.060835064781519274,0.01125,0.009020301628772393,0.00016377109552931298,0.22249586880207062
0,1,1,0_1,matched_random,89,31,200,0.0663537219651706,0.0439637441642291,0.06102334378287196,0.0075,0.00940173653795371,0.0001687675417359795,0.22249586880207062
0,1,1,0_1,matched_random,89,42,200,0.06614008814700141,0.0438221975825355,0.06052416364041468,0.008333333333333333,0.009316482613105978,0.00016853515202493868,0.22249586880207062
0,1,1,0_1,matched_random,89,43,200,0.06671373772504073,0.04420227849649051,0.06151552423213919,0.01,0.008799703579045689,0.00015884449393214358,0.22249586880207062
0,1,1,0_1,matched_random,90,5,200,0.032044861652764864,0.02123184740442688,0.03752974803404262,0.009583333333333333,0.004855385038796024,3.32449164270887e-05,0.22249586880207062
0,1,1,0_1,matched_random,90,8,200,0.0320269886567837,0.021220005358502516,0.037575850710272786,0.0016666666666666668,0.004303730844473893,2.936895554282752e-05,0.22249586880207062
0,1,1,0_1,matched_random,90,18,200,0.031993315162303214,0.021197694433770474,0.037600536220707,0.00625,0.00465617229696093,3.165689265391779e-05,0.22249586880207062
0,1,1,0_1,matched_random,90,30,200,0.03180657874838469,0.021073969167357102,0.037447858643718065,0.005,0.0055406548660201236,3.74038571602512e-05,0.22249586880207062
0,1,1,0_1,matched_random,90,31,200,0.032110054807854324,0.021275042196018473,0.037674912141325574,0.007916666666666667,0.00582457017595435,3.9842975589235986e-05,0.22249586880207062
0,1,1,0_1,matched_random,90,42,200,0.03180627953293618,0.021073770917265942,0.03739679127931595,0.008333333333333333,0.0057458917299899985,3.8842785315014574e-05,0.22249586880207062
0,1,1,0_1,matched_random,90,43,200,0.03211430432199889,0.021277857781145288,0.037735677931147314,0.002916666666666667,0.0054029083681860525,3.68785663118347e-05,0.22249586880207062
0,1,1,0_1,matched_random,91,5,200,0.06372198941634516,0.04222004670373144,0.06759931784899284,0.014583333333333334,0.008732986505601916,0.0001308800926139626,0.22249586880207062
0,1,1,0_1,matched_random,91,8,200,0.06367822180505159,0.04219104775674546,0.06767996290698647,0.0033333333333333335,0.007736600509808606,0.00011549103791635073,0.22249586880207062
0,1,1,0_1,matched_random,91,18,200,0.06373245385533279,0.042226980089001304,0.06776369471258173,0.011666666666666667,0.008378803237633297,0.0001252912797108927,0.22249586880207062
0,1,1,0_1,matched_random,91,30,200,0.06309666148598495,0.04180572545188766,0.06745277393143624,0.012083333333333333,0.009961606687774701,0.00014640573507328355,0.22249586880207062
0,1,1,0_1,matched_random,91,31,200,0.06389746823860167,0.042336313068593,0.06769391324681541,0.011666666666666667,0.010484705681158007,0.00015841956384627043,0.22249586880207062
0,1,1,0_1,matched_random,91,42,200,0.06319220267154085,0.04186902782761772,0.067285130127954,0.011666666666666667,0.01031575292661022,0.0001523920827596162,0.22249586880207062
0,1,1,0_1,matched_random,91,43,200,0.0639718063559698,0.04238556700457173,0.06801405665464699,0.0075,0.00973910389575106,0.000146292692839105,0.22249586880207062
0,1,1,0_1,matched_random,92,5,200,0.05171722237668914,0.03426609188022298,0.05677501126813392,0.005416666666666667,0.007328698083683157,8.620318793202266e-05,0.22249586880207062
0,1,1,0_1,matched_random,92,8,200,0.05188845598838045,0.03437954551136466,0.05697183451615274,0.005833333333333334,0.006510066430686522,7.687627352325995e-05,0.22249586880207062
0,1,1,0_1,matched_random,92,18,200,0.05209073768866655,0.034513570561612056,0.057154069993024074,0.0075,0.007069782644215602,8.37298348746231e-05,0.22249586880207062
0,1,1,0_1,matched_random,92,30,200,0.05201620222005169,0.03446418586733575,0.05724732720603545,0.012916666666666667,0.008453803290633279,9.985248855647706e-05,0.22249586880207062
0,1,1,0_1,matched_random,92,31,200,0.051958586389914234,0.034426011556370914,0.056856620082010825,0.005833333333333334,0.00882625877533914,0.00010496612763594033,0.22249586880207062
0,1,1,0_1,matched_random,92,42,200,0.05177253601026535,0.03430274083318775,0.056865663671245174,0.01,0.00871665443413329,0.00010260820579768601,0.22249586880207062
0,1,1,0_1,matched_random,92,43,200,0.05226174219729595,0.03462687239677149,0.057293817978352306,0.00875,0.008213987688076534,9.790794547595708e-05,0.22249586880207062
0,1,1,0_1,matched_random,93,5,200,0.038145225379701615,0.02527374320554814,0.03840572647439937,0.006666666666666667,0.004971290867247602,4.705633337891623e-05,0.22249586880207062
0,1,1,0_1,matched_random,93,8,200,0.03814214622529566,0.025271703061415508,0.038343548017243545,0.002916666666666667,0.0043893099144247496,4.162175688787737e-05,0.22249586880207062
0,1,1,0_1,matched_random,93,18,200,0.03813911902440805,0.025269697339936517,0.03829540439881384,0.005416666666666667,0.004742384506032652,4.508684109101356e-05,0.22249586880207062
0,1,1,0_1,matched_random,93,30,200,0.03807621920732219,0.025228022036962686,0.03801659769378603,0.005416666666666667,0.005620628076460855,5.3570785268667295e-05,0.22249586880207062
0,1,1,0_1,matched_random,93,31,200,0.03818343103515459,0.02529905698768749,0.0383753240124012,0.005416666666666667,0.005934651419288458,5.6430905648863574e-05,0.22249586880207062
0,1,1,0_1,matched_random,93,42,200,0.03804130705905775,0.025204890421899297,0.038033610621156795,0.007083333333333333,0.00584065466087132,5.554016620872366e-05,0.22249586880207062
0,1,1,0_1,matched_random,93,43,200,0.03815807677529075,0.025282258107969597,0.03840442740047972,0.004166666666666667,0.005496855384876807,5.2117402230811513e-05,0.22249586880207062
0,1,1,0_1,matched_random,94,5,200,0.03497163956699645,0.023171031999291568,0.04474597343243659,0.005833333333333334,0.005782224618380664,3.9505881171010584e-05,0.22249586880207062
0,1,1,0_1,matched_random,94,8,200,0.03501171560460373,0.023197585033730348,0.0448426471122851,0.004583333333333333,0.0051333589062624784,3.507899426686175e-05,0.22249586880207062
0,1,1,0_1,matched_random,94,18,200,0.03505865272403325,0.023228683990191127,0.044952985029667616,0.006666666666666667,0.005584233902135888,3.8221964514297036e-05,0.22249586880207062
0,1,1,0_1,matched_random,94,30,200,0.0351525623549285,0.023290905352685354,0.04504327718013277,0.00875,0.0066587529540112845,4.565606313307057e-05,0.22249586880207062
0,1,1,0_1,matched_random,94,31,200,0.035083958699421366,0.023245450878239596,0.04504426064590613,0.005,0.006975820459678961,4.76877594633001e-05,0.22249586880207062
0,1,1,0_1,matched_random,94,42,200,0.03511827609508313,0.023268188430234774,0.04502157832030207,0.007916666666666667,0.0069128226880111636,4.733881679184659e-05,0.22249586880207062
0,1,1,0_1,matched_random,94,43,200,0.03498334594262943,0.02317878825000632,0.04489548376761377,0.005,0.006434698105227949,4.386171594337664e-05,0.22249586880207062
0,1,1,0_1,matched_random,95,5,200,0.05313483246820607,0.03520535264122135,0.05846618652654191,0.007083333333333333,0.007551443631591563,9.106868061513317e-05,0.22249586880207062
0,1,1,0_1,matched_random,95,8,200,0.053286583602325736,0.035305897838076625,0.058599120907795926,0.006666666666666667,0.006699534410934254,8.109703375145446e-05,0.22249586880207062
0,1,1,0_1,matched_random,95,18,200,0.053414687058792924,0.035390774879181165,0.058755325128634774,0.0075,0.007272334709950223,8.80408822741232e-05,0.22249586880207062
0,1,1,0_1,matched_random,95,30,200,0.05350418248860893,0.03545007154052541,0.05869282933883369,0.013333333333333334,0.008669263277457219,0.00010572247496850313,0.22249586880207062
0,1,1,0_1,matched_random,95,31,200,0.0531508224280546,0.0352159470507459,0.05857227039678643,0.004583333333333333,0.009081561183774572,0.00010962648174044673,0.22249586880207062
0,1,1,0_1,matched_random,95,42,200,0.05317337808332993,0.03523089166920304,0.058431057102667786,0.009583333333333333,0.00896066222163253,0.00010836188497383987,0.22249586880207062
0,1,1,0_1,matched_random,95,43,200,0.05348687959992886,0.03543860722852145,0.058860175488516686,0.008333333333333333,0.008434606961823405,0.00010250726270834752,0.22249586880207062
0,1,1,0_1,matched_random,96,5,200,0.051518732777576404,0.03413457934865417,0.05416953425233563,0.008333333333333333,0.007011435107622414,8.589001055318285e-05,0.22249586880207062
0,1,1,0_1,matched_random,96,8,200,0.05164786664693365,0.034220139106678586,0.054269206405927736,0.004583333333333333,0.006223356029391069,7.655550141483084e-05,0.22249586880207062
0,1,1,0_1,matched_random,96,18,200,0.05174983876815731,0.03428770240405795,0.054400540778102975,0.007916666666666667,0.0067384286970924795,8.277514259830486e-05,0.22249586880207062
0,1,1,0_1,matched_random,96,30,200,0.05161919616189307,0.03420114300770994,0.05412620677923163,0.009166666666666667,0.008014991431075699,9.876599200305131e-05,0.22249586880207062
0,1,1,0_1,matched_random,96,31,200,0.05185149286370731,0.03435505498832372,0.05454960681032389,0.00625,0.008423893726570542,0.00010365838353561363,0.22249586880207062
0,1,1,0_1,matched_random,96,42,200,0.051494668972922326,0.03411863548114988,0.0540745413582772,0.0075,0.008315646005015559,0.00010204037526976888,0.22249586880207062
0,1,1,0_1,matched_random,96,43,200,0.05194896126885553,0.03441963427492773,0.05460004154592753,0.007083333333333333,0.007816569967752525,9.653006454782599e-05,0.22249586880207062
0,1,1,0_1,matched_random,97,5,200,0.0564924476094638,0.03742999549018888,0.05820598399421821,0.010833333333333334,0.0075296725862530065,0.00010309646234363601,0.22249586880207062
0,1,1,0_1,matched_random,97,8,200,0.056731460503666044,0.03758835739395933,0.058427031214038534,0.002916666666666667,0.006695557392022969,9.219223763586573e-05,0.22249586880207062
0,1,1,0_1,matched_random,97,18,200,0.056837533656009,0.03765863789660765,0.05848605247059216,0.008333333333333333,0.007231319163740165,9.951018739008952e-05,0.22249586880207062
0,1,1,0_1,matched_random,97,30,200,0.05703269579092877,0.03778794576233161,0.05877622263040393,0.009166666666666667,0.008706217971830502,0.00012053822530363555,0.22249586880207062
0,1,1,0_1,matched_random,97,31,200,0.05659446500674312,0.03749758878595973,0.05822041449602693,0.00875,0.00899133715288574,0.0001236318441722224,0.22249586880207062
0,1,1,0_1,matched_random,97,42,200,0.056628091860839516,0.03751986880834217,0.058312030898717546,0.010416666666666666,0.008969123594729315,0.0001233183610597751,0.22249586880207062
0,1,1,0_1,matched_random,97,43,200,0.057017894523077046,0.037778138940138865,0.05864731620376309,0.0075,0.008398286357371887,0.00011636808052959006,0.22249586880207062
0,1,1,0_1,matched_random,98,5,200,0.034827256378336904,0.023075368555254838,0.04072792977715532,0.011666666666666667,0.005268920376819705,3.922406140826351e-05,0.22249586880207062
0,1,1,0_1,matched_random,98,8,200,0.034943257286512194,0.023152226854967303,0.04090304713696241,0.00125,0.00468793137148276,3.4992033824367636e-05,0.22249586880207062
0,1,1,0_1,matched_random,98,18,200,0.0349707529361274,0.02317044454750227,0.04096078189865997,0.007083333333333333,0.005076516837115431,3.793742897087282e-05,0.22249586880207062
0,1,1,0_1,matched_random,98,30,200,0.03538082975623255,0.023442147654318898,0.04147998115513474,0.00375,0.006146553856422976,4.640591718908696e-05,0.22249586880207062
0,1,1,0_1,matched_random,98,31,200,0.03471927949601596,0.023003826705160872,0.040581947746686636,0.007916666666666667,0.006272930690132933,4.660306145622585e-05,0.22249586880207062
0,1,1,0_1,matched_random,98,42,200,0.03508955985381735,0.023249162014730457,0.04107331391579161,0.009166666666666667,0.006321679957455795,4.741327438242011e-05,0.22249586880207062
0,1,1,0_1,matched_random,98,43,200,0.03485181947823132,0.02309164323899007,0.04084934012653927,0.0033333333333333335,0.005854558712101557,4.353402585630564e-05,0.22249586880207062
0,1,1,0_1,matched_random,99,5,200,0.057569849265319,0.03814384558566654,0.05778493816343447,0.007916666666666667,0.007476511331443961,0.00010705892931295785,0.22249586880207062
0,1,1,0_1,matched_random,99,8,200,0.057876301313463066,0.03834689040431713,0.057928042883674306,0.004583333333333333,0.0066412254745405845,9.607500040994706e-05,0.22249586880207062
0,1,1,0_1,matched_random,99,18,200,0.058069338776841756,0.03847479053414778,0.05807214937638491,0.006666666666666667,0.007186994127334012,0.00010394986441765138,0.22249586880207062
0,1,1,0_1,matched_random,99,30,200,0.0581779175548303,0.038546731180064506,0.057834801931555074,0.010416666666666666,0.008564977892491795,0.00012557676305810451,0.22249586880207062
0,1,1,0_1,matched_random,99,31,200,0.05797912817610403,0.03841502002460777,0.058166653546504674,0.005833333333333334,0.008978042803550988,0.00012958563177200866,0.22249586880207062
0,1,1,0_1,matched_random,99,42,200,0.05782824747883663,0.038315051549931,0.05773654409063359,0.00875,0.00887838990895659,0.00012872425086101928,0.22249586880207062
0,1,1,0_1,matched_random,99,43,200,0.05831942235671301,0.038640487501846225,0.05830941892539462,0.01,0.008345845774433687,0.00012169397338590515,0.22249586880207062
0,1,2,0_1,matched_random,0,4,200,0.04895789857744042,0.03039797392073972,0.049272137465886774,0.011666666666666667,0.009344895775172408,0.00011342161965917802,0.1642913967370987
0,1,2,0_1,matched_random,0,7,200,0.048990301811535,0.030418093098514405,0.04928710429618756,0.010833333333333334,0.008498537436493288,0.00010350915894808247,0.1642913967370987
0,1,2,0_1,matched_random,0,15,200,0.04904439870417817,0.030451681875392954,0.04936064060001324,0.0033333333333333335,0.007660938897766195,9.31493196763498e-05,0.1642913967370987
0,1,2,0_1,matched_random,0,24,200,0.048937863098365675,0.03038553388576885,0.049260875238105656,0.017083333333333332,0.007748934089227313,9.375410990757925e-05,0.1642913967370987
0,1,2,0_1,matched_random,0,44,200,0.049023990783229644,0.03043901059115087,0.049303513560444115,0.0025,0.003936634466332552,4.8007301755784195e-05,0.1642913967370987
0,1,2,0_1,matched_random,0,51,200,0.04894114567810999,0.030387572040517313,0.04921613143136104,0.004166666666666667,0.006508965602021958,7.908423573471151e-05,0.1642913967370987
0,1,2,0_1,matched_random,0,52,200,0.048979377116990616,0.03041130995239291,0.04930146209895611,0.013333333333333334,0.00692482732107344,8.427257906695862e-05,0.1642913967370987
0,1,2,0_1,matched_random,1,4,200,0.036819215015371984,0.022861061653800675,0.04035708363323162,0.014166666666666666,0.007687723453991334,6.462907116248002e-05,0.1642913967370987
0,1,2,0_1,matched_random,1,7,200,0.03677545193688249,0.02283388914523169,0.0402685892675072,0.011666666666666667,0.006920851294460325,5.8034365098128725e-05,0.1642913967370987
