model,task,dataset,subject_id,session,fold,seed,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
FBCNet,OpenBMI_MI,OpenBMI,36,S1,3,1,0.69,0.6570417081535569,0.69,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,37,S1,3,1,0.86,0.8572011423908609,0.86,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,39,S1,3,1,0.8,0.7947454844006567,0.8,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,42,S1,3,1,0.66,0.6598639455782312,0.66,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,51,S1,3,1,0.6799999999999999,0.6767676767676768,0.68,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,54,S1,3,1,0.52,0.40476190476190477,0.52,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,4,S2,3,1,0.66,0.6212121212121212,0.66,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,12,S2,3,1,0.77,0.7681217864704104,0.77,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,13,S2,3,1,0.64,0.6279454319966928,0.64,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,17,S2,3,1,0.5700000000000001,0.5174503422735944,0.57,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,18,S2,3,1,0.74,0.7291666666666667,0.74,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,24,S2,3,1,0.5,0.36580416032470825,0.5,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,25,S2,3,1,0.9,0.898989898989899,0.9,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,29,S2,3,1,0.47,0.4403970013726111,0.47,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,36,S2,3,1,0.73,0.7087692805522597,0.73,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,37,S2,3,1,0.84,0.8368013055895553,0.84,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,39,S2,3,1,0.81,0.8099809980998101,0.81,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,42,S2,3,1,0.7,0.6998799519807923,0.7,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,51,S2,3,1,0.56,0.5535714285714286,0.56,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,54,S2,3,1,0.52,0.39117199391172,0.52,100,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,4,S1,3,2,0.5700000000000001,0.568922305764411,0.57,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,12,S1,3,2,0.69,0.6828644501278772,0.69,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,13,S1,3,2,0.62,0.614448051948052,0.62,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,17,S1,3,2,0.5900000000000001,0.5464100011063171,0.59,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,18,S1,3,2,0.76,0.75,0.76,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,24,S1,3,2,0.62,0.614448051948052,0.62,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,25,S1,3,2,0.63,0.628178072555522,0.63,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,29,S1,3,2,0.5700000000000001,0.5699569956995699,0.57,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,36,S1,3,2,0.8,0.7916666666666667,0.8,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,37,S1,3,2,0.8999999999999999,0.8996386993175431,0.9,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,39,S1,3,2,0.76,0.7536945812807883,0.76,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,42,S1,3,2,0.62,0.6193910256410255,0.62,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,51,S1,3,2,0.67,0.6659580929243851,0.67,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,54,S1,3,2,0.51,0.4415954415954416,0.51,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,4,S2,3,2,0.6799999999999999,0.6483516483516483,0.68,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,12,S2,3,2,0.67,0.6659580929243851,0.67,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,13,S2,3,2,0.58,0.5716034271725826,0.58,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,17,S2,3,2,0.61,0.5882166613873931,0.61,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,18,S2,3,2,0.64,0.6043956043956044,0.64,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,24,S2,3,2,0.5,0.4832575444398512,0.5,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,25,S2,3,2,0.9199999999999999,0.9194847020933977,0.92,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,29,S2,3,2,0.55,0.5444883085332524,0.55,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,36,S2,3,2,0.78,0.7688104245481295,0.78,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,37,S2,3,2,0.8300000000000001,0.8260869565217391,0.83,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,39,S2,3,2,0.69,0.6897207486738064,0.69,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,42,S2,3,2,0.6799999999999999,0.6798719487795117,0.68,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,51,S2,3,2,0.5800000000000001,0.5625,0.58,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,54,S2,3,2,0.53,0.4554512802687985,0.53,100,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
FBCNet,OpenBMI_MI,OpenBMI,4,S1,4,0,0.5800000000000001,0.5757575757575757,0.58,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,12,S1,4,0,0.65,0.6072270227808326,0.65,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,13,S1,4,0,0.59,0.5899589958995899,0.59,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,17,S1,4,0,0.57,0.5017958521608157,0.57,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,18,S1,4,0,0.74,0.7331691297208538,0.74,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,24,S1,4,0,0.61,0.5983935742971888,0.61,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,25,S1,4,0,0.65,0.6471418489767113,0.65,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,29,S1,4,0,0.72,0.7189883580891208,0.72,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,36,S1,4,0,0.76,0.75,0.76,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,37,S1,4,0,0.88,0.8787878787878788,0.88,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,39,S1,4,0,0.76,0.7596153846153846,0.76,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,42,S1,4,0,0.62,0.62,0.62,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,51,S1,4,0,0.66,0.6427070197562001,0.66,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,54,S1,4,0,0.62,0.6041666666666667,0.62,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,4,S2,4,0,0.74,0.7267759562841529,0.74,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,12,S2,4,0,0.6,0.5796553173602353,0.6,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,13,S2,4,0,0.5700000000000001,0.5459824728117411,0.57,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,17,S2,4,0,0.59,0.5626666666666666,0.59,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,18,S2,4,0,0.58,0.5495495495495495,0.58,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,24,S2,4,0,0.48,0.42857142857142855,0.48,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,25,S2,4,0,0.88,0.8792270531400965,0.88,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,29,S2,4,0,0.73,0.721964782205746,0.73,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,36,S2,4,0,0.88,0.8782467532467533,0.88,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,37,S2,4,0,0.84,0.8368013055895553,0.84,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,39,S2,4,0,0.64,0.6394230769230769,0.64,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,42,S2,4,0,0.6699999999999999,0.6683750376846548,0.67,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,51,S2,4,0,0.59,0.5626666666666666,0.59,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,54,S2,4,0,0.59,0.5805626598465473,0.59,100,e9c3fad380b3a5f4f8b204c661e6d4a693617a5077ccfdb5b5f0fb9d528e2111,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,4,S1,4,1,0.6,0.5998399359743898,0.6,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,12,S1,4,1,0.71,0.7064480210547626,0.71,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,13,S1,4,1,0.69,0.6897207486738064,0.69,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,17,S1,4,1,0.62,0.614448051948052,0.62,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,18,S1,4,1,0.88,0.8798076923076923,0.88,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,24,S1,4,1,0.62,0.6175523349436394,0.62,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,25,S1,4,1,0.61,0.60996099609961,0.61,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,29,S1,4,1,0.71,0.7076318177235609,0.71,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,36,S1,4,1,0.77,0.757153415690001,0.77,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,37,S1,4,1,0.88,0.8782467532467533,0.88,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,39,S1,4,1,0.8,0.7947454844006567,0.8,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,42,S1,4,1,0.6499999999999999,0.6482765551200884,0.65,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,51,S1,4,1,0.69,0.6892230576441103,0.69,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,54,S1,4,1,0.59,0.5626666666666666,0.59,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,4,S2,4,1,0.71,0.69662098545873,0.71,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,12,S2,4,1,0.76,0.7591328783621036,0.76,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,13,S2,4,1,0.64,0.6347402597402598,0.64,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,17,S2,4,1,0.5800000000000001,0.565936337329475,0.58,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,18,S2,4,1,0.7,0.6989160979526294,0.7,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,24,S2,4,1,0.53,0.4233836339099497,0.53,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,25,S2,4,1,0.87,0.8689384010484928,0.87,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,29,S2,4,1,0.75,0.7442455242966752,0.75,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
FBCNet,OpenBMI_MI,OpenBMI,36,S2,4,1,0.88,0.8787878787878788,0.88,100,d2caff1f5afde18b531a3afb21011c49537f493df231838adea069772f9e69f0,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
