BA,active_rank,basis_sha256,fold,model,protected_coordinates,protected_rank,random_sets_sha256,recovery_status,seed,session,status,subject_id,task,trials
0.975,20,fe5509743258bf97847a6c0e6d2fbe4c735557cecacb8236087a2cc99a3d8ab3,0,LiteBN,"[4, 5, 6]",3,74e43f29a0a1f93e23833d599b3042b6fe769e0f5e783b2fbdd9d936c7faba71,PASS,0,S2,VALID,sub-46,WBCIC_MI,200
0.71,20,fe5509743258bf97847a6c0e6d2fbe4c735557cecacb8236087a2cc99a3d8ab3,0,LiteBN,"[4, 5, 6]",3,74e43f29a0a1f93e23833d599b3042b6fe769e0f5e783b2fbdd9d936c7faba71,PASS,0,S0,VALID,sub-51,WBCIC_MI,200
0.775,20,fe5509743258bf97847a6c0e6d2fbe4c735557cecacb8236087a2cc99a3d8ab3,0,LiteBN,"[4, 5, 6]",3,74e43f29a0a1f93e23833d599b3042b6fe769e0f5e783b2fbdd9d936c7faba71,PASS,0,S1,VALID,sub-51,WBCIC_MI,200
0.7949999999999999,20,fe5509743258bf97847a6c0e6d2fbe4c735557cecacb8236087a2cc99a3d8ab3,0,LiteBN,"[4, 5, 6]",3,74e43f29a0a1f93e23833d599b3042b6fe769e0f5e783b2fbdd9d936c7faba71,PASS,0,S2,VALID,sub-51,WBCIC_MI,200
0.625,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-4,WBCIC_MI,200
0.62,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-4,WBCIC_MI,200
0.605,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-4,WBCIC_MI,200
0.875,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-8,WBCIC_MI,200
0.895,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-8,WBCIC_MI,200
0.89,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-8,WBCIC_MI,200
0.605,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-10,WBCIC_MI,200
0.74,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-10,WBCIC_MI,200
0.8,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-10,WBCIC_MI,200
0.78,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-15,WBCIC_MI,200
0.73,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-15,WBCIC_MI,200
0.78,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-15,WBCIC_MI,200
0.935,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-20,WBCIC_MI,200
0.77,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-20,WBCIC_MI,200
0.46499999999999997,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-20,WBCIC_MI,200
0.555,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-39,WBCIC_MI,200
0.81,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-39,WBCIC_MI,200
0.885,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-39,WBCIC_MI,200
0.88,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-40,WBCIC_MI,200
0.765,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-40,WBCIC_MI,200
0.875,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-40,WBCIC_MI,200
0.995,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-43,WBCIC_MI,200
0.99,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-43,WBCIC_MI,200
0.99,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-43,WBCIC_MI,200
0.97,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-46,WBCIC_MI,200
0.985,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-46,WBCIC_MI,200
0.975,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-46,WBCIC_MI,200
0.775,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S0,VALID,sub-51,WBCIC_MI,200
0.8500000000000001,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S1,VALID,sub-51,WBCIC_MI,200
0.8049999999999999,20,624316e0b4aa67ad35cd4bdbfbb064f1c08fb5717274540b56e6e2c663ab22c7,1,LiteBN,"[3, 4, 5, 6]",4,102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,PASS,0,S2,VALID,sub-51,WBCIC_MI,200
0.5549999999999999,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-4,WBCIC_MI,200
0.565,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-4,WBCIC_MI,200
0.62,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-4,WBCIC_MI,200
0.8600000000000001,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-8,WBCIC_MI,200
0.91,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-8,WBCIC_MI,200
0.89,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-8,WBCIC_MI,200
0.6000000000000001,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-10,WBCIC_MI,200
0.69,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-10,WBCIC_MI,200
0.815,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-10,WBCIC_MI,200
0.785,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-15,WBCIC_MI,200
0.735,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-15,WBCIC_MI,200
0.735,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-15,WBCIC_MI,200
0.935,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-20,WBCIC_MI,200
0.8300000000000001,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-20,WBCIC_MI,200
0.5,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-20,WBCIC_MI,200
0.54,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-39,WBCIC_MI,200
0.785,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-39,WBCIC_MI,200
0.78,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-39,WBCIC_MI,200
0.88,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-40,WBCIC_MI,200
0.72,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-40,WBCIC_MI,200
0.835,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-40,WBCIC_MI,200
0.99,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-43,WBCIC_MI,200
0.99,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-43,WBCIC_MI,200
0.985,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-43,WBCIC_MI,200
0.975,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-46,WBCIC_MI,200
0.97,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-46,WBCIC_MI,200
0.96,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-46,WBCIC_MI,200
0.725,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S0,VALID,sub-51,WBCIC_MI,200
0.7849999999999999,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S1,VALID,sub-51,WBCIC_MI,200
0.7849999999999999,20,e70108903dbdfc6757bfd669940f82fc1a1a0a90bd9f20ea869a58742d1d8c91,2,LiteBN,"[2, 3, 4, 5]",4,86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,PASS,0,S2,VALID,sub-51,WBCIC_MI,200
0.575,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-4,WBCIC_MI,200
0.5449999999999999,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-4,WBCIC_MI,200
0.67,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S2,VALID,sub-4,WBCIC_MI,200
0.845,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-8,WBCIC_MI,200
0.89,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-8,WBCIC_MI,200
0.925,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S2,VALID,sub-8,WBCIC_MI,200
0.6699999999999999,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-10,WBCIC_MI,200
0.6950000000000001,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-10,WBCIC_MI,200
0.8049999999999999,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S2,VALID,sub-10,WBCIC_MI,200
0.765,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-15,WBCIC_MI,200
0.705,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-15,WBCIC_MI,200
0.71,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S2,VALID,sub-15,WBCIC_MI,200
0.96,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-20,WBCIC_MI,200
0.925,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-20,WBCIC_MI,200
0.43,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S2,VALID,sub-20,WBCIC_MI,200
0.515,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-39,WBCIC_MI,200
0.745,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-39,WBCIC_MI,200
0.75,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S2,VALID,sub-39,WBCIC_MI,200
0.8600000000000001,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-40,WBCIC_MI,200
0.725,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-40,WBCIC_MI,200
0.8300000000000001,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S2,VALID,sub-40,WBCIC_MI,200
1.0,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-43,WBCIC_MI,200
0.99,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-43,WBCIC_MI,200
0.995,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S2,VALID,sub-43,WBCIC_MI,200
0.985,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-46,WBCIC_MI,200
0.9650000000000001,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-46,WBCIC_MI,200
0.96,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S2,VALID,sub-46,WBCIC_MI,200
0.73,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S0,VALID,sub-51,WBCIC_MI,200
0.84,20,5fc3c525f0f77441e1b7fa3410d65fc2dd893c7d76c854dcda667785429b5abc,3,LiteBN,"[2, 3, 4, 5]",4,89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,PASS,0,S1,VALID,sub-51,WBCIC_MI,200
