task,seed,fold,subject_id,B0_BA,candidate_BA,policy_BA,oracle_BA,policy_delta_vs_B0_pp,policy_delta_vs_candidate_pp,oracle_headroom_pp,trials,disagreement_trials,switched_trials,realized_rescue_count,realized_harm_count,switched_both_wrong_count,intervention_precision,comparison,feature_set,selected_threshold
OpenBMI_SSVEP,2,3,19,0.97,0.8899999999999999,0.99,0.99,2.0000000000000018,10.000000000000009,2.0000000000000018,100,12,2,2,0,0,1.0,XS,CONF_ONLY,0.28
OpenBMI_SSVEP,2,3,22,0.77,0.8300000000000001,0.78,0.89,1.0000000000000009,-5.000000000000004,12.0,100,19,6,3,2,1,0.6,XS,CONF_ONLY,0.28
OpenBMI_SSVEP,2,3,27,1.0,0.98,0.99,1.0,-1.0000000000000009,1.0000000000000009,0.0,100,2,1,0,1,0,0.0,XS,CONF_ONLY,0.28
OpenBMI_SSVEP,2,3,34,0.83,0.77,0.7899999999999999,0.9099999999999999,-4.0000000000000036,1.9999999999999907,7.9999999999999964,100,24,9,2,6,1,0.25,XS,CONF_ONLY,0.28
OpenBMI_SSVEP,2,3,45,0.87,0.85,0.92,0.95,5.000000000000004,7.000000000000006,7.9999999999999964,100,20,10,7,2,1,0.7777777777777778,XS,CONF_ONLY,0.28
OpenBMI_SSVEP,2,3,49,0.49,0.54,0.49,0.5800000000000001,0.0,-5.000000000000004,9.000000000000007,100,13,8,4,4,0,0.5,XS,CONF_ONLY,0.28
OpenBMI_SSVEP,0,4,20,0.95,0.98,1.0,1.0,5.000000000000004,2.0000000000000018,5.000000000000004,100,7,5,5,0,0,1.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,0,4,21,0.95,1.0,0.99,1.0,4.0000000000000036,-1.0000000000000009,5.000000000000004,100,5,4,4,0,0,1.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,0,4,41,0.99,0.99,0.99,1.0,0.0,0.0,1.0000000000000009,100,2,0,0,0,0,,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,0,4,44,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,0,4,46,0.96,0.98,0.99,1.0,3.0000000000000027,1.0000000000000009,4.0000000000000036,100,6,5,4,1,0,0.8,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,0,4,53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,0,4,7,0.99,1.0,1.0,1.0,1.0000000000000009,0.0,1.0000000000000009,100,1,1,1,0,0,1.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,0,4,9,0.98,0.96,0.96,0.99,-2.0000000000000018,0.0,1.0000000000000009,100,4,2,0,2,0,0.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,1,4,20,0.95,0.97,0.98,0.98,3.0000000000000027,1.0000000000000009,3.0000000000000027,100,5,4,3,0,1,1.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,1,4,21,0.95,1.0,1.0,1.0,5.000000000000004,0.0,5.000000000000004,100,5,5,5,0,0,1.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,1,4,41,0.99,1.0,0.99,1.0,0.0,-1.0000000000000009,1.0000000000000009,100,1,0,0,0,0,,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,1,4,44,1.0,0.99,0.99,1.0,-1.0000000000000009,0.0,0.0,100,1,1,0,1,0,0.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,1,4,46,0.96,0.95,0.98,1.0,2.0000000000000018,3.0000000000000027,4.0000000000000036,100,9,6,4,2,0,0.6666666666666666,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,1,4,53,1.0,0.99,1.0,1.0,0.0,1.0000000000000009,0.0,100,1,0,0,0,0,,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,1,4,7,0.99,1.0,1.0,1.0,1.0000000000000009,0.0,1.0000000000000009,100,1,1,1,0,0,1.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,1,4,9,0.98,0.97,0.99,0.99,1.0000000000000009,2.0000000000000018,1.0000000000000009,100,3,1,1,0,0,1.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,2,4,20,0.95,0.96,0.98,1.0,3.0000000000000027,2.0000000000000018,5.000000000000004,100,9,7,5,2,0,0.7142857142857143,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,2,4,21,0.95,1.0,1.0,1.0,5.000000000000004,0.0,5.000000000000004,100,5,5,5,0,0,1.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,2,4,41,0.99,0.99,0.98,1.0,-1.0000000000000009,-1.0000000000000009,1.0000000000000009,100,2,1,0,1,0,0.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,2,4,44,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,2,4,46,0.96,0.91,0.96,1.0,0.0,4.999999999999993,4.0000000000000036,100,13,6,3,3,0,0.5,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,2,4,53,1.0,0.99,1.0,1.0,0.0,1.0000000000000009,0.0,100,1,0,0,0,0,,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,2,4,7,0.99,1.0,1.0,1.0,1.0000000000000009,0.0,1.0000000000000009,100,1,1,1,0,0,1.0,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,2,4,9,0.98,0.97,0.97,0.99,-1.0000000000000009,0.0,1.0000000000000009,100,3,3,1,2,0,0.3333333333333333,XS,CONF_ONLY,0.43
OpenBMI_SSVEP,0,0,15,0.35,0.96,0.95,0.97,60.0,-1.0000000000000009,62.0,100,66,65,61,1,3,0.9838709677419355,XS,MECH,0.37
OpenBMI_SSVEP,0,0,3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.37
OpenBMI_SSVEP,0,0,32,0.74,0.8200000000000001,0.8099999999999999,0.87,6.999999999999995,-1.000000000000012,13.0,100,20,17,11,4,2,0.7333333333333333,XS,MECH,0.37
OpenBMI_SSVEP,0,0,33,0.96,0.98,0.99,1.0,3.0000000000000027,1.0000000000000009,4.0000000000000036,100,6,5,4,1,0,0.8,XS,MECH,0.37
OpenBMI_SSVEP,0,0,38,0.97,0.96,0.96,0.98,-1.0000000000000009,0.0,1.0000000000000009,100,4,4,1,2,1,0.3333333333333333,XS,MECH,0.37
OpenBMI_SSVEP,0,0,47,0.97,0.96,0.96,0.98,-1.0000000000000009,0.0,1.0000000000000009,100,3,3,1,2,0,0.3333333333333333,XS,MECH,0.37
OpenBMI_SSVEP,0,0,5,0.81,0.9,0.8999999999999999,0.9299999999999999,8.999999999999986,-1.1102230246251565e-14,11.99999999999999,100,18,16,11,2,3,0.8461538461538461,XS,MECH,0.37
OpenBMI_SSVEP,0,0,6,0.99,0.99,0.99,1.0,0.0,0.0,1.0000000000000009,100,2,2,1,1,0,0.5,XS,MECH,0.37
OpenBMI_SSVEP,1,0,15,0.35,0.73,0.5,0.76,15.000000000000002,-23.0,41.0,100,51,16,15,0,1,1.0,XS,MECH,0.37
OpenBMI_SSVEP,1,0,3,1.0,0.98,0.99,1.0,-1.0000000000000009,1.0000000000000009,0.0,100,2,1,0,1,0,0.0,XS,MECH,0.37
OpenBMI_SSVEP,1,0,32,0.74,0.81,0.7899999999999999,0.9199999999999999,4.999999999999993,-2.000000000000013,17.999999999999993,100,32,9,6,1,2,0.8571428571428571,XS,MECH,0.37
OpenBMI_SSVEP,1,0,33,0.96,0.94,0.99,0.99,3.0000000000000027,5.000000000000004,3.0000000000000027,100,9,3,3,0,0,1.0,XS,MECH,0.37
OpenBMI_SSVEP,1,0,38,0.97,0.96,0.98,0.98,1.0000000000000009,2.0000000000000018,1.0000000000000009,100,3,1,1,0,0,1.0,XS,MECH,0.37
OpenBMI_SSVEP,1,0,47,0.97,0.98,0.98,0.99,1.0000000000000009,0.0,2.0000000000000018,100,3,1,1,0,0,1.0,XS,MECH,0.37
OpenBMI_SSVEP,1,0,5,0.81,0.91,0.91,0.95,9.999999999999998,0.0,13.99999999999999,100,20,16,13,3,0,0.8125,XS,MECH,0.37
OpenBMI_SSVEP,1,0,6,0.99,0.98,1.0,1.0,1.0000000000000009,2.0000000000000018,1.0000000000000009,100,3,1,1,0,0,1.0,XS,MECH,0.37
OpenBMI_SSVEP,2,0,15,0.35,0.81,0.7800000000000001,0.8200000000000001,43.000000000000014,-2.9999999999999916,47.00000000000001,100,52,48,44,1,3,0.9777777777777777,XS,MECH,0.37
OpenBMI_SSVEP,2,0,3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.37
OpenBMI_SSVEP,2,0,32,0.74,0.78,0.78,0.86,4.0000000000000036,0.0,12.0,100,26,23,11,7,5,0.6111111111111112,XS,MECH,0.37
OpenBMI_SSVEP,2,0,33,0.96,0.97,0.97,0.98,1.0000000000000009,0.0,2.0000000000000018,100,3,3,2,1,0,0.6666666666666666,XS,MECH,0.37
OpenBMI_SSVEP,2,0,38,0.97,0.9299999999999999,0.95,0.98,-2.0000000000000018,2.0000000000000018,1.0000000000000009,100,6,4,1,3,0,0.25,XS,MECH,0.37
OpenBMI_SSVEP,2,0,47,0.97,0.95,0.95,0.98,-2.0000000000000018,0.0,1.0000000000000009,100,4,4,1,3,0,0.25,XS,MECH,0.37
OpenBMI_SSVEP,2,0,5,0.81,0.85,0.9,0.94,8.999999999999996,5.000000000000004,12.99999999999999,100,26,19,13,4,2,0.7647058823529411,XS,MECH,0.37
OpenBMI_SSVEP,2,0,6,0.99,0.97,0.97,1.0,-2.0000000000000018,0.0,1.0000000000000009,100,4,4,1,3,0,0.25,XS,MECH,0.37
OpenBMI_SSVEP,0,1,14,0.78,0.79,0.8200000000000001,0.91,4.0000000000000036,3.0000000000000027,13.0,100,32,29,13,9,7,0.5909090909090909,XS,MECH,0.22
OpenBMI_SSVEP,0,1,2,0.9299999999999999,0.96,0.97,0.99,4.0000000000000036,1.0000000000000009,6.000000000000005,100,10,8,6,2,0,0.75,XS,MECH,0.22
OpenBMI_SSVEP,0,1,26,0.99,1.0,1.0,1.0,1.0000000000000009,0.0,1.0000000000000009,100,1,1,1,0,0,1.0,XS,MECH,0.22
OpenBMI_SSVEP,0,1,28,0.96,0.99,0.99,1.0,3.0000000000000027,0.0,4.0000000000000036,100,5,5,4,1,0,0.8,XS,MECH,0.22
OpenBMI_SSVEP,0,1,31,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.22
OpenBMI_SSVEP,0,1,35,0.64,0.87,0.87,0.95,23.0,0.0,30.999999999999993,100,44,43,31,8,4,0.7948717948717948,XS,MECH,0.22
OpenBMI_SSVEP,0,1,40,0.98,0.87,0.9299999999999999,0.98,-5.000000000000004,5.999999999999995,0.0,100,13,7,0,5,2,0.0,XS,MECH,0.22
OpenBMI_SSVEP,0,1,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.22
OpenBMI_SSVEP,1,1,14,0.78,0.71,0.76,0.88,-2.0000000000000018,5.000000000000004,9.999999999999998,100,34,28,10,12,6,0.45454545454545453,XS,MECH,0.22
OpenBMI_SSVEP,1,1,2,0.9299999999999999,0.95,0.97,0.99,4.0000000000000036,2.0000000000000018,6.000000000000005,100,10,8,6,2,0,0.75,XS,MECH,0.22
OpenBMI_SSVEP,1,1,26,0.99,0.99,1.0,1.0,1.0000000000000009,1.0000000000000009,1.0000000000000009,100,2,1,1,0,0,1.0,XS,MECH,0.22
OpenBMI_SSVEP,1,1,28,0.96,1.0,1.0,1.0,4.0000000000000036,0.0,4.0000000000000036,100,4,4,4,0,0,1.0,XS,MECH,0.22
OpenBMI_SSVEP,1,1,31,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.22
OpenBMI_SSVEP,1,1,35,0.64,0.77,0.77,0.82,13.0,0.0,17.999999999999993,100,24,24,18,5,1,0.782608695652174,XS,MECH,0.22
OpenBMI_SSVEP,1,1,40,0.98,0.91,0.95,0.98,-3.0000000000000027,3.9999999999999925,0.0,100,8,4,0,3,1,0.0,XS,MECH,0.22
OpenBMI_SSVEP,1,1,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.22
OpenBMI_SSVEP,2,1,14,0.78,0.7899999999999999,0.8099999999999999,0.91,2.9999999999999916,2.0000000000000018,13.0,100,29,26,13,10,3,0.5652173913043478,XS,MECH,0.22
OpenBMI_SSVEP,2,1,2,0.9299999999999999,0.97,0.97,0.99,4.0000000000000036,0.0,6.000000000000005,100,8,8,6,2,0,0.75,XS,MECH,0.22
OpenBMI_SSVEP,2,1,26,0.99,1.0,1.0,1.0,1.0000000000000009,0.0,1.0000000000000009,100,1,1,1,0,0,1.0,XS,MECH,0.22
OpenBMI_SSVEP,2,1,28,0.96,0.99,1.0,1.0,4.0000000000000036,1.0000000000000009,4.0000000000000036,100,5,4,4,0,0,1.0,XS,MECH,0.22
OpenBMI_SSVEP,2,1,31,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.22
OpenBMI_SSVEP,2,1,35,0.64,0.8699999999999999,0.8699999999999999,0.8999999999999999,22.999999999999986,0.0,25.99999999999999,100,29,25,24,1,0,0.96,XS,MECH,0.22
OpenBMI_SSVEP,2,1,40,0.98,0.89,0.92,0.98,-5.999999999999995,3.0000000000000027,0.0,100,9,6,0,6,0,0.0,XS,MECH,0.22
OpenBMI_SSVEP,2,1,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.22
OpenBMI_SSVEP,0,2,1,0.8500000000000001,0.8799999999999999,0.9099999999999999,0.9099999999999999,5.999999999999983,3.0000000000000027,5.999999999999983,100,14,6,6,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,0,2,11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,0,2,23,0.43000000000000005,0.6499999999999999,0.56,0.71,13.0,-8.999999999999986,27.999999999999993,100,48,23,16,3,4,0.8421052631578947,XS,MECH,0.42
OpenBMI_SSVEP,0,2,30,0.8200000000000001,0.88,0.8700000000000001,0.9,5.000000000000004,-0.9999999999999898,7.9999999999999964,100,14,7,5,0,2,1.0,XS,MECH,0.42
OpenBMI_SSVEP,0,2,48,0.99,0.99,0.99,0.99,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,0,2,50,0.95,0.95,0.95,0.97,0.0,0.0,2.0000000000000018,100,7,5,1,1,3,0.5,XS,MECH,0.42
OpenBMI_SSVEP,0,2,52,0.9299999999999999,0.98,0.98,1.0,5.000000000000004,0.0,7.000000000000006,100,9,5,5,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,0,2,8,0.89,0.9199999999999999,0.9299999999999999,0.95,3.9999999999999925,1.0000000000000009,5.999999999999995,100,10,4,4,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,1,2,1,0.8500000000000001,0.8400000000000001,0.8799999999999999,0.8999999999999999,2.9999999999999805,3.9999999999999813,4.999999999999982,100,13,5,3,0,2,1.0,XS,MECH,0.42
OpenBMI_SSVEP,1,2,11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,1,2,23,0.43000000000000005,0.5800000000000001,0.48,0.6799999999999999,4.999999999999993,-10.000000000000009,24.99999999999999,100,49,12,7,2,3,0.7777777777777778,XS,MECH,0.42
OpenBMI_SSVEP,1,2,30,0.8200000000000001,0.87,0.84,0.8899999999999999,1.9999999999999907,-3.0000000000000027,6.999999999999984,100,17,12,3,1,8,0.75,XS,MECH,0.42
OpenBMI_SSVEP,1,2,48,0.99,0.99,0.99,0.99,0.0,0.0,0.0,100,1,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,1,2,50,0.95,0.78,0.9199999999999999,0.95,-3.0000000000000027,13.99999999999999,0.0,100,21,6,0,3,3,0.0,XS,MECH,0.42
OpenBMI_SSVEP,1,2,52,0.9299999999999999,0.9099999999999999,0.94,0.97,1.0000000000000009,3.0000000000000027,4.0000000000000036,100,11,1,1,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,1,2,8,0.89,0.9,0.9099999999999999,0.96,1.9999999999999907,0.9999999999999898,6.999999999999995,100,14,4,3,1,0,0.75,XS,MECH,0.42
OpenBMI_SSVEP,2,2,1,0.8500000000000001,0.8300000000000001,0.8600000000000001,0.8999999999999999,1.0000000000000009,3.0000000000000027,4.999999999999982,100,18,5,3,2,0,0.6,XS,MECH,0.42
OpenBMI_SSVEP,2,2,11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,2,2,23,0.43000000000000005,0.43999999999999995,0.49,0.56,5.999999999999995,5.000000000000004,13.0,100,43,16,9,3,4,0.75,XS,MECH,0.42
OpenBMI_SSVEP,2,2,30,0.8200000000000001,0.9099999999999999,0.8500000000000001,0.9299999999999999,3.0000000000000027,-5.999999999999983,10.999999999999988,100,15,3,3,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,2,2,48,0.99,0.99,0.99,0.99,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,2,2,50,0.95,0.9299999999999999,0.96,0.97,1.0000000000000009,3.0000000000000027,2.0000000000000018,100,9,3,1,0,2,1.0,XS,MECH,0.42
OpenBMI_SSVEP,2,2,52,0.9299999999999999,0.97,0.95,0.99,2.0000000000000018,-2.0000000000000018,6.000000000000005,100,8,2,2,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,2,2,8,0.89,0.86,0.9,0.94,1.0000000000000009,4.0000000000000036,4.999999999999993,100,14,5,3,2,0,0.6,XS,MECH,0.42
OpenBMI_SSVEP,0,3,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.34
OpenBMI_SSVEP,0,3,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.34
OpenBMI_SSVEP,0,3,19,0.97,0.99,0.99,0.99,2.0000000000000018,0.0,2.0000000000000018,100,2,2,2,0,0,1.0,XS,MECH,0.34
OpenBMI_SSVEP,0,3,22,0.77,0.7500000000000001,0.7700000000000001,0.86,1.1102230246251565e-14,2.0000000000000018,8.999999999999996,100,22,12,6,6,0,0.5,XS,MECH,0.34
OpenBMI_SSVEP,0,3,27,1.0,0.99,1.0,1.0,0.0,1.0000000000000009,0.0,100,1,0,0,0,0,,XS,MECH,0.34
OpenBMI_SSVEP,0,3,34,0.83,0.7999999999999999,0.86,0.9099999999999999,3.0000000000000027,6.000000000000005,7.9999999999999964,100,22,12,7,4,1,0.6363636363636364,XS,MECH,0.34
OpenBMI_SSVEP,0,3,45,0.87,0.99,0.98,0.99,10.999999999999998,-1.0000000000000009,12.0,100,13,11,11,0,0,1.0,XS,MECH,0.34
OpenBMI_SSVEP,0,3,49,0.49,0.6000000000000001,0.54,0.6100000000000001,5.000000000000004,-6.000000000000005,12.00000000000001,100,13,7,6,1,0,0.8571428571428571,XS,MECH,0.34
OpenBMI_SSVEP,1,3,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.34
OpenBMI_SSVEP,1,3,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.34
OpenBMI_SSVEP,1,3,19,0.97,0.94,0.97,0.98,0.0,3.0000000000000027,1.0000000000000009,100,5,2,1,1,0,0.5,XS,MECH,0.34
OpenBMI_SSVEP,1,3,22,0.77,0.8200000000000001,0.81,0.87,4.0000000000000036,-1.0000000000000009,9.999999999999998,100,19,13,8,4,1,0.6666666666666666,XS,MECH,0.34
OpenBMI_SSVEP,1,3,27,1.0,0.98,0.99,1.0,-1.0000000000000009,1.0000000000000009,0.0,100,2,1,0,1,0,0.0,XS,MECH,0.34
OpenBMI_SSVEP,1,3,34,0.83,0.7999999999999999,0.83,0.9199999999999999,0.0,3.0000000000000027,8.999999999999996,100,23,12,6,6,0,0.5,XS,MECH,0.34
OpenBMI_SSVEP,1,3,45,0.87,0.95,0.96,0.98,8.999999999999996,1.0000000000000009,10.999999999999998,100,15,13,11,2,0,0.8461538461538461,XS,MECH,0.34
OpenBMI_SSVEP,1,3,49,0.49,0.52,0.5,0.56,1.0000000000000009,-2.0000000000000018,7.000000000000006,100,11,7,4,3,0,0.5714285714285714,XS,MECH,0.34
OpenBMI_SSVEP,2,3,10,1.0,0.98,1.0,1.0,0.0,2.0000000000000018,0.0,100,2,0,0,0,0,,XS,MECH,0.34
OpenBMI_SSVEP,2,3,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.34
OpenBMI_SSVEP,2,3,19,0.97,0.8899999999999999,0.99,0.99,2.0000000000000018,10.000000000000009,2.0000000000000018,100,12,2,2,0,0,1.0,XS,MECH,0.34
OpenBMI_SSVEP,2,3,22,0.77,0.8300000000000001,0.79,0.89,2.0000000000000018,-4.0000000000000036,12.0,100,19,2,2,0,0,1.0,XS,MECH,0.34
OpenBMI_SSVEP,2,3,27,1.0,0.98,0.99,1.0,-1.0000000000000009,1.0000000000000009,0.0,100,2,1,0,1,0,0.0,XS,MECH,0.34
OpenBMI_SSVEP,2,3,34,0.83,0.77,0.7999999999999999,0.9099999999999999,-3.0000000000000027,2.9999999999999916,7.9999999999999964,100,24,5,1,4,0,0.2,XS,MECH,0.34
OpenBMI_SSVEP,2,3,45,0.87,0.85,0.92,0.95,5.000000000000004,7.000000000000006,7.9999999999999964,100,20,8,6,1,1,0.8571428571428571,XS,MECH,0.34
OpenBMI_SSVEP,2,3,49,0.49,0.54,0.5,0.5800000000000001,1.0000000000000009,-4.0000000000000036,9.000000000000007,100,13,7,4,3,0,0.5714285714285714,XS,MECH,0.34
OpenBMI_SSVEP,0,4,20,0.95,0.98,1.0,1.0,5.000000000000004,2.0000000000000018,5.000000000000004,100,7,5,5,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,0,4,21,0.95,1.0,1.0,1.0,5.000000000000004,0.0,5.000000000000004,100,5,5,5,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,0,4,41,0.99,0.99,0.99,1.0,0.0,0.0,1.0000000000000009,100,2,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,0,4,44,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,0,4,46,0.96,0.98,0.99,1.0,3.0000000000000027,1.0000000000000009,4.0000000000000036,100,6,5,4,1,0,0.8,XS,MECH,0.42
OpenBMI_SSVEP,0,4,53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,0,4,7,0.99,1.0,1.0,1.0,1.0000000000000009,0.0,1.0000000000000009,100,1,1,1,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,0,4,9,0.98,0.96,0.96,0.99,-2.0000000000000018,0.0,1.0000000000000009,100,4,2,0,2,0,0.0,XS,MECH,0.42
OpenBMI_SSVEP,1,4,20,0.95,0.97,0.97,0.98,2.0000000000000018,0.0,3.0000000000000027,100,5,3,2,0,1,1.0,XS,MECH,0.42
OpenBMI_SSVEP,1,4,21,0.95,1.0,0.99,1.0,4.0000000000000036,-1.0000000000000009,5.000000000000004,100,5,4,4,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,1,4,41,0.99,1.0,0.99,1.0,0.0,-1.0000000000000009,1.0000000000000009,100,1,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,1,4,44,1.0,0.99,0.99,1.0,-1.0000000000000009,0.0,0.0,100,1,1,0,1,0,0.0,XS,MECH,0.42
OpenBMI_SSVEP,1,4,46,0.96,0.95,0.99,1.0,3.0000000000000027,4.0000000000000036,4.0000000000000036,100,9,5,4,1,0,0.8,XS,MECH,0.42
OpenBMI_SSVEP,1,4,53,1.0,0.99,1.0,1.0,0.0,1.0000000000000009,0.0,100,1,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,1,4,7,0.99,1.0,1.0,1.0,1.0000000000000009,0.0,1.0000000000000009,100,1,1,1,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,1,4,9,0.98,0.97,0.98,0.99,0.0,1.0000000000000009,1.0000000000000009,100,3,2,1,1,0,0.5,XS,MECH,0.42
OpenBMI_SSVEP,2,4,20,0.95,0.96,0.98,1.0,3.0000000000000027,2.0000000000000018,5.000000000000004,100,9,3,3,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,2,4,21,0.95,1.0,1.0,1.0,5.000000000000004,0.0,5.000000000000004,100,5,5,5,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,2,4,41,0.99,0.99,0.98,1.0,-1.0000000000000009,-1.0000000000000009,1.0000000000000009,100,2,1,0,1,0,0.0,XS,MECH,0.42
OpenBMI_SSVEP,2,4,44,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100,0,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,2,4,46,0.96,0.91,0.95,1.0,-1.0000000000000009,3.9999999999999925,4.0000000000000036,100,13,9,4,5,0,0.4444444444444444,XS,MECH,0.42
OpenBMI_SSVEP,2,4,53,1.0,0.99,1.0,1.0,0.0,1.0000000000000009,0.0,100,1,0,0,0,0,,XS,MECH,0.42
OpenBMI_SSVEP,2,4,7,0.99,1.0,1.0,1.0,1.0000000000000009,0.0,1.0000000000000009,100,1,1,1,0,0,1.0,XS,MECH,0.42
OpenBMI_SSVEP,2,4,9,0.98,0.97,0.98,0.99,0.0,1.0000000000000009,1.0000000000000009,100,3,0,0,0,0,,XS,MECH,0.42
WBCIC_MI,0,0,sub-18,0.645,0.63,0.645,0.8049999999999999,0.0,1.5000000000000013,15.999999999999993,200,67,62,31,31,0,0.5,XS,CONF_ONLY,0.42
WBCIC_MI,0,0,sub-22,0.78,0.755,0.755,0.875,-2.500000000000002,0.0,9.499999999999996,200,43,43,19,24,0,0.4418604651162791,XS,CONF_ONLY,0.42
WBCIC_MI,0,0,sub-35,0.885,0.925,0.9299999999999999,0.98,4.499999999999993,0.49999999999998934,9.499999999999996,200,30,29,19,10,0,0.6551724137931034,XS,CONF_ONLY,0.42
WBCIC_MI,0,0,sub-44,0.785,0.855,0.855,0.895,6.999999999999995,0.0,10.999999999999998,200,30,28,21,7,0,0.75,XS,CONF_ONLY,0.42
WBCIC_MI,0,0,sub-49,0.875,0.85,0.87,0.9199999999999999,-0.5000000000000004,2.0000000000000018,4.499999999999993,200,23,17,8,9,0,0.47058823529411764,XS,CONF_ONLY,0.42
WBCIC_MI,0,0,sub-6,0.935,0.845,0.865,0.96,-7.000000000000006,2.0000000000000018,2.499999999999991,200,28,24,5,19,0,0.20833333333333334,XS,CONF_ONLY,0.42
WBCIC_MI,0,0,sub-9,0.55,0.605,0.6,0.715,4.999999999999993,-0.5000000000000004,16.499999999999993,200,55,52,31,21,0,0.5961538461538461,XS,CONF_ONLY,0.42
WBCIC_MI,1,0,sub-18,0.645,0.685,0.72,0.83,7.499999999999996,3.499999999999992,18.499999999999993,200,66,57,36,21,0,0.631578947368421,XS,CONF_ONLY,0.42
