task,fold,subject,session,arm,label,trials,mean_P_distance,cosine_similarity,standardized_P_MSE,native_to_oracle_movement_recovery,movement_direction_agreement
OpenBMI_SSVEP,3,43,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.1798946857452393,0.852715015411377,1.3159981966018677,-0.009819002822041512,-0.01591494306921959
OpenBMI_SSVEP,3,46,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7678618431091309,0.9282814860343933,0.4759747385978699,0.03211570531129837,0.1315474659204483
OpenBMI_SSVEP,3,8,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5953047275543213,0.9046294689178467,0.2903141975402832,0.002731892978772521,-0.008826331235468388
OpenBMI_SSVEP,3,14,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7400943040847778,0.8463995456695557,3.7758584022521973,-0.07676701247692108,-0.06770399212837219
OpenBMI_SSVEP,3,32,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4587801396846771,0.8497033715248108,0.16423815488815308,0.002942177467048168,-0.00953255221247673
OpenBMI_SSVEP,3,35,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3495030999183655,0.9219785332679749,0.09082234650850296,-0.0024122758768498898,-0.034856606274843216
OpenBMI_SSVEP,3,43,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.1814805269241333,0.851746678352356,1.3273512125015259,-0.013452529907226562,-0.055519022047519684
OpenBMI_SSVEP,3,46,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7581918835639954,0.9273161888122559,0.46647217869758606,0.04201837629079819,0.17204837501049042
OpenBMI_SSVEP,3,8,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5999066233634949,0.9056015610694885,0.2891932427883148,-0.006700889673084021,-0.047490544617176056
OpenBMI_SSVEP,3,14,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7560365200042725,0.8483253717422485,4.070000171661377,-0.10304086655378342,-0.07563582062721252
OpenBMI_SSVEP,3,32,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.46087846159935,0.8509921431541443,0.1631578505039215,-0.00013036778545938432,-0.027724914252758026
OpenBMI_SSVEP,3,35,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3533138930797577,0.9233172535896301,0.0917649045586586,-0.012849646620452404,-0.06514059752225876
OpenBMI_SSVEP,3,43,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.1791726350784302,0.8527123332023621,1.3152602910995483,-0.008917037397623062,-0.009393763728439808
OpenBMI_SSVEP,3,46,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.767599880695343,0.9285735487937927,0.47434723377227783,0.03255283087491989,0.13326500356197357
OpenBMI_SSVEP,4,11,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7039812207221985,0.8198575377464294,0.7739925384521484,0.02150261029601097,0.15771149098873138
OpenBMI_SSVEP,4,15,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.362415075302124,0.878211259841919,0.1836627572774887,-0.04158418998122215,-0.21054822206497192
OpenBMI_SSVEP,4,34,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4114202558994293,0.8355144262313843,0.32966217398643494,0.009270049631595612,0.019948285073041916
OpenBMI_SSVEP,4,38,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4352339804172516,0.8913879990577698,0.34493499994277954,0.007680500391870737,0.0488893985748291
OpenBMI_SSVEP,4,48,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.44675353169441223,0.8857743144035339,0.3175085186958313,0.00998254120349884,0.07864294201135635
OpenBMI_SSVEP,4,52,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.43943190574645996,0.8457953929901123,0.265914648771286,0.008205448277294636,0.0576641671359539
OpenBMI_SSVEP,4,11,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7026862502098083,0.8201749324798584,0.7662512063980103,0.02367410995066166,0.21198822557926178
OpenBMI_SSVEP,4,15,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3614712655544281,0.8818190097808838,0.1833091676235199,-0.04328595846891403,-0.23433737456798553
OpenBMI_SSVEP,4,34,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4093700051307678,0.8400554060935974,0.3216603100299835,0.01750481314957142,0.033192120492458344
OpenBMI_SSVEP,4,38,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.43588733673095703,0.8943195939064026,0.3387849032878876,0.0075084916315972805,0.04651731997728348
OpenBMI_SSVEP,4,48,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4451000988483429,0.8869640827178955,0.31208088994026184,0.013573690317571163,0.07472783327102661
OpenBMI_SSVEP,4,52,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4385960102081299,0.8522868156433105,0.2607642412185669,0.00830887071788311,0.058253828436136246
OpenBMI_SSVEP,4,11,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6996756792068481,0.8215020895004272,0.756218433380127,0.02827812358736992,0.26167526841163635
OpenBMI_SSVEP,4,15,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.36322933435440063,0.8770846724510193,0.18417732417583466,-0.04381904751062393,-0.21205934882164001
OpenBMI_SSVEP,4,34,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4066902995109558,0.843331515789032,0.3152940273284912,0.029239915311336517,0.07484617084264755
OpenBMI_SSVEP,4,38,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.433777779340744,0.8954513072967529,0.33187296986579895,0.014457541517913342,0.08164750039577484
OpenBMI_SSVEP,4,48,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4441450834274292,0.8880944848060608,0.30923786759376526,0.017552467063069344,0.08448489010334015
OpenBMI_SSVEP,4,52,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.43631795048713684,0.8522985577583313,0.25725486874580383,0.01496213860809803,0.09741627424955368
OpenBMI_SSVEP,4,11,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7044835686683655,0.8182410597801208,0.7712959051132202,0.021040532737970352,0.15114818513393402
OpenBMI_SSVEP,4,15,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.36125510931015015,0.8790498375892639,0.1823234111070633,-0.04065750539302826,-0.20510727167129517
OpenBMI_SSVEP,4,34,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4087807536125183,0.8394371271133423,0.32028406858444214,0.02148686721920967,0.0411936417222023
OpenBMI_SSVEP,4,38,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.43569880723953247,0.8931323885917664,0.3412109315395355,0.007025552913546562,0.04485059902071953
OpenBMI_SSVEP,4,48,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.445590615272522,0.8866268992424011,0.31362196803092957,0.01228458620607853,0.08203820884227753
OpenBMI_SSVEP,4,52,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4381219744682312,0.8504235148429871,0.26242634654045105,0.009861435741186142,0.07415082305669785
OpenBMI_SSVEP,4,11,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6968860030174255,0.8224560022354126,0.7490976452827454,0.03286917507648468,0.2887381315231323
OpenBMI_SSVEP,4,15,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.36217114329338074,0.8769264221191406,0.1831003576517105,-0.039736781269311905,-0.1941782832145691
OpenBMI_SSVEP,4,34,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4064873158931732,0.8437153100967407,0.31533971428871155,0.030154593288898468,0.07961957901716232
OpenBMI_SSVEP,4,38,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.43169471621513367,0.8961108326911926,0.3262844979763031,0.021222520619630814,0.10693329572677612
OpenBMI_SSVEP,4,48,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.44252505898475647,0.8885026574134827,0.3060483932495117,0.02217598631978035,0.10273183137178421
OpenBMI_SSVEP,4,52,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.43534278869628906,0.8525057435035706,0.2557915449142456,0.018165234476327896,0.10984811931848526
