task,fold,role,session,subject,direction,alpha,mean_true_class_margin,mean_CE,accuracy,mean_max_softmax,mean_native_predicted_probability,mean_entropy,mean_successor_P_movement,label_scope
OpenBMI_SSVEP,3,inner_train,1,26,1,1.5,7.774651527404785,0.0009375513182021677,1.0,0.9990636706352234,0.9990636706352234,0.0077059040777385235,0.023387959226965904,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,1,2.0,7.774918079376221,0.0009377910173498094,1.0,0.9990633130073547,0.9990633130073547,0.007706060539931059,0.04678256809711456,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,2,0.0,7.686578273773193,0.0011056374059990048,1.0,0.9988961815834045,0.9988961815834045,0.008723314851522446,2.127897262573242,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,2,0.25,7.715363025665283,0.001046035555191338,1.0,0.9989556074142456,0.9989556074142456,0.008370896801352501,1.5925201177597046,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,2,0.5,7.738533973693848,0.001000664196908474,1.0,0.9990007877349854,0.9990007877349854,0.008096146397292614,1.0587793588638306,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,2,0.75,7.758291244506836,0.0009653362794779241,1.0,0.9990360140800476,0.9990360140800476,0.007879042997956276,0.5276646018028259,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,2,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,2,1.25,7.786276340484619,0.0009149655234068632,1.0,0.9990860223770142,0.9990860223770142,0.007567273918539286,0.5236058831214905,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,2,1.5,7.7948198318481445,0.000897033663932234,1.0,0.9991039037704468,0.9991039037704468,0.0074565215036273,1.0427263975143433,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,2,2.0,7.801569938659668,0.0008714733994565904,1.0,0.9991293549537659,0.9991293549537659,0.0073005519807338715,2.0663297176361084,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,3,0.0,7.770301342010498,0.000947642489336431,1.0,0.9990535974502563,0.9990535974502563,0.007754719816148281,0.15232087671756744,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,3,0.25,7.771340370178223,0.000944868428632617,1.0,0.999056339263916,0.999056339263916,0.007741558365523815,0.1142030730843544,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,3,0.5,7.772365570068359,0.0009422180010005832,1.0,0.9990589022636414,0.9990589022636414,0.007729025091975927,0.07611021399497986,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,3,0.75,7.773379325866699,0.0009397111716680229,1.0,0.9990613460540771,0.9990613460540771,0.007717138156294823,0.03804250806570053,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,3,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,3,1.25,7.7753729820251465,0.0009350806358270347,1.0,0.9990661144256592,0.9990661144256592,0.007695222273468971,0.03801655396819115,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,3,1.5,7.7763519287109375,0.0009329569293186069,1.0,0.9990681409835815,0.9990681409835815,0.0076851798221468925,0.07600683718919754,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,3,2.0,7.778110980987549,0.0009290692396461964,1.0,0.9990718960762024,0.9990718960762024,0.007666870951652527,0.1519080549478531,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,4,0.0,7.770291328430176,0.000936400901991874,1.0,0.9990646243095398,0.9990646243095398,0.007728592026978731,0.6177857518196106,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,4,0.25,7.773090839385986,0.0009348755120299757,1.0,0.999066174030304,0.999066174030304,0.007712820544838905,0.46267157793045044,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,4,0.5,7.774641036987305,0.0009345539147034287,1.0,0.9990664720535278,0.9990664720535278,0.007703976705670357,0.30798405408859253,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,4,0.75,7.775453090667725,0.0009353854693472385,1.0,0.9990657567977905,0.9990657567977905,0.007701743394136429,0.1537521779537201,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,4,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,4,1.25,7.772997856140137,0.0009404072188772261,1.0,0.9990607500076294,0.9990607500076294,0.007716252934187651,0.1532490849494934,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,4,1.5,7.77151346206665,0.00094461819389835,1.0,0.9990566372871399,0.9990566372871399,0.007732811383903027,0.3059765100479126,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,4,2.0,7.768258094787598,0.0009564537322148681,1.0,0.9990447759628296,0.9990447759628296,0.007784388028085232,0.6097944378852844,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,5,0.0,7.764491081237793,0.0009529150556772947,1.0,0.9990480542182922,0.9990480542182922,0.007835407741367817,0.9297341108322144,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,5,0.25,7.768867015838623,0.000945021805819124,1.0,0.9990559220314026,0.9990559220314026,0.007780048996210098,0.6958354711532593,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,5,0.5,7.772665500640869,0.0009398316615261137,1.0,0.999061107635498,0.999061107635498,0.0077402363531291485,0.46285122632980347,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,5,0.75,7.7747273445129395,0.0009372795466333628,1.0,0.9990637898445129,0.9990637898445129,0.007715589366853237,0.23088109493255615,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,5,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,5,1.25,7.773637771606445,0.0009400025592185557,1.0,0.9990612268447876,0.9990612268447876,0.007711081299930811,0.2297292947769165,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,5,1.5,7.772516250610352,0.0009453631355427206,1.0,0.9990559220314026,0.9990559220314026,0.007731436286121607,0.4582429528236389,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,5,2.0,7.768261909484863,0.0009645516402088106,1.0,0.9990368485450745,0.9990368485450745,0.007819468155503273,0.9114094376564026,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,6,0.0,7.694979667663574,0.001130429096519947,1.0,0.9988728165626526,0.9988728165626526,0.008665249682962894,2.5009212493896484,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,6,0.25,7.721297740936279,0.0010554410982877016,1.0,0.9989469647407532,0.9989469647407532,0.00829470157623291,1.8742791414260864,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,6,0.5,7.742839813232422,0.0010014765430241823,1.0,0.9990002512931824,0.9990002512931824,0.008024970069527626,1.2482407093048096,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,6,0.75,7.760526657104492,0.0009633047739043832,1.0,0.9990379810333252,0.9990379810333252,0.007833912037312984,0.623316764831543,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,6,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,6,1.25,7.783466339111328,0.0009210195275954902,1.0,0.9990799427032471,0.9990799427032471,0.007629526779055595,0.6212460994720459,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,6,1.5,7.788043022155762,0.0009125747019425035,1.0,0.9990883469581604,0.9990883469581604,0.007596718147397041,1.2400254011154175,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,6,2.0,7.7895355224609375,0.0009145438089035451,1.0,0.9990862011909485,0.9990862011909485,0.007639557123184204,2.468980312347412,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,7,0.0,7.7610859870910645,0.0009241573279723525,1.0,0.9990766644477844,0.9990766644477844,0.007669529877603054,0.5497175455093384,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,7,0.25,7.766371250152588,0.0009249337017536163,1.0,0.9990760087966919,0.9990760087966919,0.0076654148288071156,0.41209548711776733,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,7,0.5,7.770744800567627,0.0009273231844417751,1.0,0.9990738034248352,0.9990738034248352,0.007669901475310326,0.2745935916900635,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,7,0.75,7.7729339599609375,0.0009314395720139146,1.0,0.9990695714950562,0.9990695714950562,0.0076832957565784454,0.13722386956214905,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,7,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,7,1.25,7.775075912475586,0.0009451452060602605,1.0,0.9990560412406921,0.9990560412406921,0.007738067302852869,0.13706576824188232,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,7,1.5,7.775576114654541,0.0009550296235829592,1.0,0.999046266078949,0.999046266078949,0.00778036005795002,0.27396002411842346,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,7,2.0,7.775171279907227,0.0009816873352974653,1.0,0.9990199208259583,0.9990199208259583,0.007897508330643177,0.5471816658973694,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,8,0.0,7.708810329437256,0.0009960063034668565,1.0,0.999005138874054,0.999005138874054,0.00813207309693098,1.5551637411117554,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,8,0.25,7.724611759185791,0.0009799398249015212,1.0,0.9990211725234985,0.9990211725234985,0.008017645217478275,1.216913104057312,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,8,0.5,7.741131782531738,0.0009643159573897719,1.0,0.9990368485450745,0.9990368485450745,0.00790487788617611,0.8401471972465515,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,8,0.75,7.7579026222229,0.0009499456500634551,1.0,0.9990512132644653,0.9990512132644653,0.00779971107840538,0.4323351979255676,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,8,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,8,1.25,7.7898993492126465,0.0009266316192224622,1.0,0.9990745782852173,0.9990745782852173,0.007624708581715822,0.4516317844390869,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,8,1.5,7.804449558258057,0.0009177554165944457,1.0,0.9990833401679993,0.9990833401679993,0.0075559769757092,0.9186782240867615,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,8,2.0,7.830145835876465,0.0009048631764017045,1.0,0.999096155166626,0.999096155166626,0.0074518825858831406,1.8880810737609863,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,9,0.0,7.773719310760498,0.0009386087767779827,1.0,0.9990625977516174,0.9990625977516174,0.007709409110248089,0.1201755553483963,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,9,0.25,7.773884296417236,0.000938214419875294,1.0,0.9990628957748413,0.9990628957748413,0.007708140183240175,0.09016336500644684,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,9,0.5,7.774051666259766,0.0009378757094964385,1.0,0.9990631341934204,0.9990631341934204,0.0077071357518434525,0.06012890487909317,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,9,0.75,7.7742180824279785,0.0009375794907100499,1.0,0.9990635514259338,0.9990635514259338,0.007706378120929003,0.03007393330335617,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,9,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,9,1.25,7.774547100067139,0.000937130069360137,1.0,0.9990639686584473,0.9990639686584473,0.007705614436417818,0.030090052634477615,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,9,1.5,7.7747015953063965,0.0009369911276735365,1.0,0.999064028263092,0.999064028263092,0.007705612573772669,0.06019335240125656,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,9,2.0,7.774991035461426,0.0009368302416987717,1.0,0.9990643262863159,0.9990643262863159,0.007706316653639078,0.12043352425098419,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,10,0.0,7.72532844543457,0.0009916072012856603,1.0,0.9990097880363464,0.9990097880363464,0.008041470311582088,0.7210004329681396,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,10,0.25,7.738955497741699,0.0009752109763212502,1.0,0.9990260601043701,0.9990260601043701,0.007941443473100662,0.5420734882354736,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,10,0.5,7.7515082359313965,0.0009607501560822129,1.0,0.9990405440330505,0.9990405440330505,0.00785232987254858,0.3622479736804962,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,10,0.75,7.76357364654541,0.0009481413871981204,1.0,0.9990531206130981,0.9990531206130981,0.007773865479975939,0.1815471202135086,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,10,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,10,1.25,7.783839702606201,0.0009282886167056859,1.0,0.999072790145874,0.999072790145874,0.007648211903870106,0.18235458433628082,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,10,1.5,7.79145622253418,0.000920975289773196,1.0,0.9990801215171814,0.9990801215171814,0.007600822485983372,0.36548152565956116,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,10,2.0,7.804050445556641,0.0009115266730077565,1.0,0.9990894794464111,0.9990894794464111,0.007536997087299824,0.7339285016059875,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,11,0.0,7.770013332366943,0.0009449984063394368,1.0,0.9990561604499817,0.9990561604499817,0.007753035519272089,0.1341242641210556,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,11,0.25,7.771259307861328,0.0009429387282580137,1.0,0.9990582466125488,0.9990582466125488,0.007740432396531105,0.10063499212265015,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,11,0.5,7.772485733032227,0.000940985803026706,1.0,0.9990601539611816,0.9990601539611816,0.00772838294506073,0.06711747497320175,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,11,0.75,7.773491382598877,0.0009391088970005512,1.0,0.9990620613098145,0.9990620613098145,0.007716858759522438,0.03357234224677086,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,11,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,11,1.25,7.775254726409912,0.0009356447262689471,1.0,0.9990654587745667,0.9990654587745667,0.007695414591580629,0.03359951823949814,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,11,1.5,7.776108264923096,0.0009340278338640928,1.0,0.9990670084953308,0.9990670084953308,0.007685456890612841,0.06722655147314072,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,11,2.0,7.7777557373046875,0.0009310615132562816,1.0,0.9990699887275696,0.9990699887275696,0.007667088881134987,0.1345634162425995,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,12,0.0,7.782638072967529,0.0009123014751821756,1.0,0.9990887641906738,0.9990887641906738,0.007555869407951832,0.2583807110786438,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,12,0.25,7.781284809112549,0.0009174157166853547,1.0,0.9990836381912231,0.9990836381912231,0.007586697116494179,0.19393926858901978,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,12,0.5,7.779794692993164,0.0009232250740751624,1.0,0.9990779161453247,0.9990779161453247,0.007621630560606718,0.12939049303531647,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,12,0.75,7.777834892272949,0.00092981947818771,1.0,0.9990713000297546,0.9990713000297546,0.007661150302737951,0.06474284827709198,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,12,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,12,1.25,7.770631790161133,0.0009459023713134229,1.0,0.9990552663803101,0.9990552663803101,0.007756492123007774,0.06483243405818939,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,12,1.5,7.766734600067139,0.000955700408667326,1.0,0.9990454912185669,0.9990454912185669,0.0078138317912817,0.12974731624126434,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,12,2.0,7.7580037117004395,0.0009798766113817692,1.0,0.9990214705467224,0.9990214705467224,0.007952851243317127,0.2598041892051697,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,13,0.0,7.7739152908325195,0.0009375006193295121,1.0,0.9990635514259338,0.9990635514259338,0.007714055012911558,0.22616073489189148,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,13,0.25,7.774103164672852,0.0009371976484544575,1.0,0.9990637898445129,0.9990637898445129,0.007710529491305351,0.169634148478508,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,13,0.5,7.774229526519775,0.0009370690095238388,1.0,0.999064028263092,0.999064028263092,0.00770799582824111,0.11309748888015747,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,13,0.75,7.774322986602783,0.0009371073683723807,1.0,0.999064028263092,0.999064028263092,0.007706437725573778,0.05655210092663765,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,13,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,13,1.25,7.774390697479248,0.0009377266396768391,1.0,0.99906325340271,0.99906325340271,0.0077062915079295635,0.056555505841970444,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,13,1.5,7.774173736572266,0.0009382873540744185,1.0,0.9990627765655518,0.9990627765655518,0.0077076987363398075,0.1131114512681961,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,13,2.0,7.77310037612915,0.0009399591945111752,1.0,0.9990612268447876,0.9990612268447876,0.007713521830737591,0.22621583938598633,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,14,0.0,7.774228572845459,0.0009367424063384533,1.0,0.9990643858909607,0.9990643858909607,0.007690074387937784,0.3031919300556183,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,14,0.25,7.774826526641846,0.0009360297117382288,1.0,0.999065101146698,0.999065101146698,0.007689076010137796,0.22695103287696838,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,14,0.5,7.774925708770752,0.0009358790703117847,1.0,0.9990652203559875,0.9990652203559875,0.007691331673413515,0.15100395679473877,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,14,0.75,7.774945259094238,0.0009363022982142866,1.0,0.9990648627281189,0.9990648627281189,0.007696902379393578,0.07535173743963242,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,14,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,14,1.25,7.773369312286377,0.0009389721089974046,1.0,0.9990620613098145,0.9990620613098145,0.0077183181419968605,0.07504554092884064,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,14,1.5,7.772202968597412,0.0009412340587005019,1.0,0.9990599155426025,0.9990599155426025,0.007734325714409351,0.14978012442588806,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,14,2.0,7.768190383911133,0.0009477150160819292,1.0,0.999053418636322,0.999053418636322,0.00777747668325901,0.2982996702194214,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,15,0.0,7.77462100982666,0.0009377922979183495,1.0,0.99906325340271,0.99906325340271,0.007707618642598391,0.18001461029052734,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,15,0.25,7.7745866775512695,0.0009376240777783096,1.0,0.9990634322166443,0.9990634322166443,0.007706857286393642,0.13512352108955383,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,15,0.5,7.774540901184082,0.0009374889777973294,1.0,0.9990635514259338,0.9990635514259338,0.007706313859671354,0.09015865623950958,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,15,0.75,7.7744832038879395,0.0009374025976285338,1.0,0.9990637302398682,0.9990637302398682,0.007705998606979847,0.04511769860982895,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,15,1.0,7.7743821144104,0.0009373364737257361,1.0,0.9990637898445129,0.9990637898445129,0.00770587520673871,6.695495598381916e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,15,1.25,7.774249076843262,0.000937302247621119,1.0,0.9990637898445129,0.9990637898445129,0.0077059571631252766,0.045196227729320526,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,15,1.5,7.774106025695801,0.0009372977656312287,1.0,0.9990638494491577,0.9990638494491577,0.0077062309719622135,0.09047116339206696,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,1,26,15,2.0,7.773784160614014,0.0009374205837957561,1.0,0.9990637302398682,0.9990637302398682,0.007707392796874046,0.18126478791236877,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,2,26,0,0.0,7.009530067443848,0.016342036426067352,0.99,0.9901889562606812,0.9901889562606812,0.033309441059827805,0.09492447227239609,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,2,26,0,0.25,7.009879112243652,0.016302520409226418,0.99,0.990185022354126,0.990185022354126,0.033310871571302414,0.07120896130800247,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,inner_train,2,26,0,0.5,7.010222911834717,0.016264423727989197,0.99,0.990180253982544,0.990180253982544,0.033313166350126266,0.04748235270380974,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
