dataset,seed,outer_fold,alpha,policy,metric,value,global_index,fixed_action,threshold
hmc,0,2,0.1,entropy_gate_policy_crc,full_set_fallback,1.0,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,average_set_size,5.0,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,singleton_rate,0.0,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,argmax_error,0.41590909090909095,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,macro_f1,0.453112405725115,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,balanced_accuracy,0.5301786710594063,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,cohen_kappa,0.4200748158043297,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,selected_vs_no_tta_gain,-0.020833333333333336,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,nar,0.6363636363636364,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,tta_selection_rate,1.0,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,safe_beneficial_selection_precision,0.2727272727272727,20,official_t3a,0.25
hmc,0,2,0.1,entropy_gate_policy_crc,her,0.7,20,official_t3a,0.25
hmc,0,2,0.1,agreement_gate_policy_crc,marginal_violation,0.0,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,csr,0.0,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,certified_only_violation,,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,full_set_fallback,1.0,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,average_set_size,5.0,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,singleton_rate,0.0,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,argmax_error,0.39545454545454545,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,macro_f1,0.489515301579201,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,balanced_accuracy,0.5463084423848118,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,cohen_kappa,0.4393510685787806,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.00037878787878787494,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,nar,0.2727272727272727,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,tta_selection_rate,1.0,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.18181818181818182,20,official_t3a,0.8
hmc,0,2,0.1,agreement_gate_policy_crc,her,0.3,20,official_t3a,0.8
hmc,0,2,0.2,no_tta_global_crc,marginal_violation,0.0,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,csr,1.0,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,certified_only_violation,0.0,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,full_set_fallback,0.0,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,average_set_size,3.337878787878788,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,singleton_rate,0.03977272727272727,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,argmax_error,0.3950757575757576,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,macro_f1,0.49012386065028296,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,balanced_accuracy,0.547113015083974,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,cohen_kappa,0.4400319706908827,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,nar,,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,tta_selection_rate,0.0,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,safe_beneficial_selection_precision,,19,no_tta,0.0
hmc,0,2,0.2,no_tta_global_crc,her,0.0,19,no_tta,0.0
hmc,0,2,0.2,best_fixed_policy_crc,marginal_violation,0.0,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,csr,0.0,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,certified_only_violation,,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,full_set_fallback,1.0,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,average_set_size,5.0,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,singleton_rate,0.0,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,argmax_error,0.41590909090909095,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,macro_f1,0.453112405725115,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,balanced_accuracy,0.5301786710594063,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,cohen_kappa,0.4200748158043297,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,selected_vs_no_tta_gain,-0.020833333333333336,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,nar,0.6363636363636364,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,tta_selection_rate,1.0,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,safe_beneficial_selection_precision,0.2727272727272727,20,official_t3a,0.0
hmc,0,2,0.2,best_fixed_policy_crc,her,0.7,20,official_t3a,0.0
hmc,0,2,0.2,entropy_gate_policy_crc,marginal_violation,0.0,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,csr,0.0,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,certified_only_violation,,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,full_set_fallback,1.0,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,average_set_size,5.0,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,singleton_rate,0.0,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,argmax_error,0.41590909090909095,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,macro_f1,0.453112405725115,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,balanced_accuracy,0.5301786710594063,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,cohen_kappa,0.4200748158043297,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,selected_vs_no_tta_gain,-0.020833333333333336,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,nar,0.6363636363636364,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,tta_selection_rate,1.0,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,safe_beneficial_selection_precision,0.2727272727272727,20,official_t3a,0.25
hmc,0,2,0.2,entropy_gate_policy_crc,her,0.7,20,official_t3a,0.25
hmc,0,2,0.2,agreement_gate_policy_crc,marginal_violation,0.0,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,csr,1.0,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,certified_only_violation,0.0,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,full_set_fallback,0.0,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,average_set_size,3.3348484848484854,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,singleton_rate,0.04015151515151515,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,argmax_error,0.39545454545454545,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,macro_f1,0.489515301579201,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,balanced_accuracy,0.5463084423848118,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,cohen_kappa,0.4393510685787806,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.00037878787878787494,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,nar,0.2727272727272727,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,tta_selection_rate,1.0,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.18181818181818182,19,official_t3a,0.8
hmc,0,2,0.2,agreement_gate_policy_crc,her,0.3,19,official_t3a,0.8
hmc,0,3,0.1,no_tta_global_crc,marginal_violation,0.18181818181818182,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,csr,1.0,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,certified_only_violation,0.18181818181818182,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,full_set_fallback,0.0,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,average_set_size,2.7481060606060606,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,singleton_rate,0.10113636363636364,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,argmax_error,0.40530303030303033,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,macro_f1,0.4590873336334621,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,balanced_accuracy,0.5394244991782279,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,cohen_kappa,0.3862510582218206,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,selected_vs_no_tta_gain,0.0,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,nar,,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,tta_selection_rate,0.0,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,safe_beneficial_selection_precision,,18,no_tta,0.0
hmc,0,3,0.1,no_tta_global_crc,her,0.0,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,marginal_violation,0.18181818181818182,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,csr,1.0,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,certified_only_violation,0.18181818181818182,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,full_set_fallback,0.0,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,average_set_size,2.7481060606060606,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,singleton_rate,0.10113636363636364,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,argmax_error,0.40530303030303033,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,macro_f1,0.4590873336334621,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,balanced_accuracy,0.5394244991782279,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,cohen_kappa,0.3862510582218206,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,nar,,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,tta_selection_rate,0.0,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,safe_beneficial_selection_precision,,18,no_tta,0.0
hmc,0,3,0.1,best_fixed_policy_crc,her,0.0,18,no_tta,0.0
hmc,0,3,0.1,entropy_gate_policy_crc,marginal_violation,0.18181818181818182,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,csr,1.0,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,certified_only_violation,0.18181818181818182,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,full_set_fallback,0.0,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,average_set_size,2.7481060606060606,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,singleton_rate,0.10113636363636364,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,argmax_error,0.40530303030303033,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,macro_f1,0.4590873336334621,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,balanced_accuracy,0.5394244991782279,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,cohen_kappa,0.3862510582218206,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,nar,,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,tta_selection_rate,0.0,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,safe_beneficial_selection_precision,,18,no_tta,0.25
hmc,0,3,0.1,entropy_gate_policy_crc,her,0.0,18,no_tta,0.25
hmc,0,3,0.1,agreement_gate_policy_crc,marginal_violation,0.18181818181818182,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,csr,1.0,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,certified_only_violation,0.18181818181818182,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,full_set_fallback,0.0,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,average_set_size,2.7454545454545456,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,singleton_rate,0.10303030303030303,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,argmax_error,0.40606060606060607,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,macro_f1,0.45866260801717723,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,balanced_accuracy,0.5390618512052857,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,cohen_kappa,0.3850645499509692,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.0007575757575757574,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,nar,0.09090909090909091,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,tta_selection_rate,1.0,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.0,18,no_tta,0.8
hmc,0,3,0.1,agreement_gate_policy_crc,her,0.2,18,no_tta,0.8
hmc,0,3,0.2,no_tta_global_crc,marginal_violation,0.09090909090909091,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,csr,1.0,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,certified_only_violation,0.09090909090909091,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,full_set_fallback,0.0,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,average_set_size,2.4571969696969695,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,singleton_rate,0.14772727272727273,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,argmax_error,0.40530303030303033,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,macro_f1,0.4590873336334621,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,balanced_accuracy,0.5394244991782279,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,cohen_kappa,0.3862510582218206,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,selected_vs_no_tta_gain,0.0,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,nar,,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,tta_selection_rate,0.0,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,safe_beneficial_selection_precision,,17,no_tta,0.0
hmc,0,3,0.2,no_tta_global_crc,her,0.0,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,marginal_violation,0.09090909090909091,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,csr,1.0,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,certified_only_violation,0.09090909090909091,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,full_set_fallback,0.0,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,average_set_size,2.4571969696969695,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,singleton_rate,0.14772727272727273,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,argmax_error,0.40530303030303033,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,macro_f1,0.4590873336334621,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,balanced_accuracy,0.5394244991782279,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,cohen_kappa,0.3862510582218206,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,nar,,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,tta_selection_rate,0.0,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,safe_beneficial_selection_precision,,17,no_tta,0.0
hmc,0,3,0.2,best_fixed_policy_crc,her,0.0,17,no_tta,0.0
hmc,0,3,0.2,entropy_gate_policy_crc,marginal_violation,0.09090909090909091,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,csr,1.0,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,certified_only_violation,0.09090909090909091,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,full_set_fallback,0.0,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,average_set_size,2.4571969696969695,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,singleton_rate,0.14772727272727273,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,argmax_error,0.40530303030303033,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,macro_f1,0.4590873336334621,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,balanced_accuracy,0.5394244991782279,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,cohen_kappa,0.3862510582218206,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,nar,,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,tta_selection_rate,0.0,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,safe_beneficial_selection_precision,,17,no_tta,0.25
hmc,0,3,0.2,entropy_gate_policy_crc,her,0.0,17,no_tta,0.25
hmc,0,3,0.2,agreement_gate_policy_crc,marginal_violation,0.09090909090909091,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,csr,1.0,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,certified_only_violation,0.09090909090909091,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,full_set_fallback,0.0,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,average_set_size,2.451893939393939,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,singleton_rate,0.14962121212121213,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,argmax_error,0.40606060606060607,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,macro_f1,0.45866260801717723,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,balanced_accuracy,0.5390618512052857,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,cohen_kappa,0.3850645499509692,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.0007575757575757574,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,nar,0.09090909090909091,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,tta_selection_rate,1.0,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.0,17,no_tta,0.8
hmc,0,3,0.2,agreement_gate_policy_crc,her,0.2,17,no_tta,0.8
hmc,0,4,0.1,no_tta_global_crc,marginal_violation,0.0,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,csr,1.0,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,certified_only_violation,0.0,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,full_set_fallback,0.0,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,average_set_size,3.339772727272728,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,singleton_rate,0.058712121212121215,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,argmax_error,0.3662878787878788,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,macro_f1,0.46702045425935984,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,balanced_accuracy,0.5726078049861248,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,cohen_kappa,0.4600969458805808,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,nar,,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,tta_selection_rate,0.0,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,safe_beneficial_selection_precision,,19,no_tta,0.0
hmc,0,4,0.1,no_tta_global_crc,her,0.0,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,marginal_violation,0.0,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,csr,1.0,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,certified_only_violation,0.0,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,full_set_fallback,0.0,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,average_set_size,3.339772727272728,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,singleton_rate,0.058712121212121215,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,argmax_error,0.3662878787878788,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,macro_f1,0.46702045425935984,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,balanced_accuracy,0.5726078049861248,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,cohen_kappa,0.4600969458805808,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,nar,,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,tta_selection_rate,0.0,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,safe_beneficial_selection_precision,,19,no_tta,0.0
hmc,0,4,0.1,best_fixed_policy_crc,her,0.0,19,no_tta,0.0
hmc,0,4,0.1,entropy_gate_policy_crc,marginal_violation,0.0,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,csr,1.0,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,certified_only_violation,0.0,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,full_set_fallback,0.0,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,average_set_size,3.339772727272728,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,singleton_rate,0.058712121212121215,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,argmax_error,0.3662878787878788,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,macro_f1,0.46702045425935984,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,balanced_accuracy,0.5726078049861248,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,cohen_kappa,0.4600969458805808,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,nar,,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,tta_selection_rate,0.0,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,safe_beneficial_selection_precision,,19,no_tta,0.25
hmc,0,4,0.1,entropy_gate_policy_crc,her,0.0,19,no_tta,0.25
hmc,0,4,0.1,agreement_gate_policy_crc,marginal_violation,0.0,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,csr,1.0,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,certified_only_violation,0.0,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,full_set_fallback,0.0,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,average_set_size,3.337878787878788,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,singleton_rate,0.06022727272727273,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,argmax_error,0.3670454545454546,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,macro_f1,0.46665923000162385,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,balanced_accuracy,0.572550518375999,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,cohen_kappa,0.4589831352810931,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.0007575757575757549,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,nar,0.2727272727272727,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,tta_selection_rate,1.0,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.09090909090909091,19,no_tta,0.8
hmc,0,4,0.1,agreement_gate_policy_crc,her,0.375,19,no_tta,0.8
hmc,0,4,0.2,no_tta_global_crc,marginal_violation,0.0,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,csr,1.0,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,certified_only_violation,0.0,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,full_set_fallback,0.0,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,average_set_size,2.3481060606060606,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,singleton_rate,0.1833333333333333,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,argmax_error,0.3662878787878788,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,macro_f1,0.46702045425935984,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,balanced_accuracy,0.5726078049861248,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,cohen_kappa,0.4600969458805808,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,selected_vs_no_tta_gain,0.0,17,no_tta,0.0
hmc,0,4,0.2,no_tta_global_crc,nar,,17,no_tta,0.0
