seed,fold,subject_id,task,condition,balanced_accuracy
0,1,35,ssvep,erase_PCA,0.885
0,1,42,ssvep,erase_PCA,0.795
0,1,43,ssvep,erase_PCA,1.0
0,1,45,ssvep,erase_PCA,0.74
0,1,48,ssvep,erase_PCA,1.0
0,1,5,ssvep,erase_PCA,0.6950000000000001
0,1,6,ssvep,erase_PCA,0.965
0,1,1,ssvep,residualized_raw,0.955
0,1,10,ssvep,residualized_raw,1.0
0,1,16,ssvep,residualized_raw,1.0
0,1,25,ssvep,residualized_raw,1.0
0,1,35,ssvep,residualized_raw,0.8900000000000001
0,1,42,ssvep,residualized_raw,0.8400000000000001
0,1,43,ssvep,residualized_raw,1.0
0,1,45,ssvep,residualized_raw,0.955
0,1,48,ssvep,residualized_raw,0.995
0,1,5,ssvep,residualized_raw,0.8200000000000001
0,1,6,ssvep,residualized_raw,1.0
0,1,1,ssvep,residualized_erase_UL,0.965
0,1,10,ssvep,residualized_erase_UL,1.0
0,1,16,ssvep,residualized_erase_UL,1.0
0,1,25,ssvep,residualized_erase_UL,0.985
0,1,35,ssvep,residualized_erase_UL,0.92
0,1,42,ssvep,residualized_erase_UL,0.8200000000000001
0,1,43,ssvep,residualized_erase_UL,1.0
0,1,45,ssvep,residualized_erase_UL,0.96
0,1,48,ssvep,residualized_erase_UL,0.995
0,1,5,ssvep,residualized_erase_UL,0.81
0,1,6,ssvep,residualized_erase_UL,0.99
0,1,1,ssvep,residualized_erase_UM,0.96
0,1,10,ssvep,residualized_erase_UM,1.0
0,1,16,ssvep,residualized_erase_UM,1.0
0,1,25,ssvep,residualized_erase_UM,0.97
0,1,35,ssvep,residualized_erase_UM,0.915
0,1,42,ssvep,residualized_erase_UM,0.8200000000000001
0,1,43,ssvep,residualized_erase_UM,1.0
0,1,45,ssvep,residualized_erase_UM,0.94
0,1,48,ssvep,residualized_erase_UM,0.995
0,1,5,ssvep,residualized_erase_UM,0.7999999999999999
0,1,6,ssvep,residualized_erase_UM,0.995
0,2,18,mi,raw,0.6950000000000001
0,2,22,mi,raw,0.74
0,2,26,mi,raw,0.76
0,2,29,mi,raw,0.725
0,2,34,mi,raw,0.5700000000000001
0,2,4,mi,raw,0.61
0,2,44,mi,raw,0.875
0,2,51,mi,raw,0.635
0,2,52,mi,raw,0.7
0,2,54,mi,raw,0.63
0,2,7,mi,raw,0.655
0,2,18,mi,erase_UL,0.655
0,2,22,mi,erase_UL,0.655
0,2,26,mi,erase_UL,0.685
0,2,29,mi,erase_UL,0.625
0,2,34,mi,erase_UL,0.545
0,2,4,mi,erase_UL,0.585
0,2,44,mi,erase_UL,0.745
0,2,51,mi,erase_UL,0.625
0,2,52,mi,erase_UL,0.685
0,2,54,mi,erase_UL,0.595
0,2,7,mi,erase_UL,0.61
0,2,18,mi,erase_UM,0.745
0,2,22,mi,erase_UM,0.69
0,2,26,mi,erase_UM,0.71
0,2,29,mi,erase_UM,0.7250000000000001
0,2,34,mi,erase_UM,0.555
0,2,4,mi,erase_UM,0.59
0,2,44,mi,erase_UM,0.745
0,2,51,mi,erase_UM,0.63
0,2,52,mi,erase_UM,0.6799999999999999
0,2,54,mi,erase_UM,0.625
0,2,7,mi,erase_UM,0.62
0,2,18,mi,erase_ULM,0.63
0,2,22,mi,erase_ULM,0.655
0,2,26,mi,erase_ULM,0.725
0,2,29,mi,erase_ULM,0.5599999999999999
0,2,34,mi,erase_ULM,0.56
0,2,4,mi,erase_ULM,0.575
0,2,44,mi,erase_ULM,0.6849999999999999
0,2,51,mi,erase_ULM,0.63
0,2,52,mi,erase_ULM,0.705
0,2,54,mi,erase_ULM,0.6200000000000001
0,2,7,mi,erase_ULM,0.6
0,2,18,mi,keep_UL,0.6799999999999999
0,2,22,mi,keep_UL,0.765
0,2,26,mi,keep_UL,0.76
0,2,29,mi,keep_UL,0.72
0,2,34,mi,keep_UL,0.57
0,2,4,mi,keep_UL,0.61
0,2,44,mi,keep_UL,0.87
0,2,51,mi,keep_UL,0.645
0,2,52,mi,keep_UL,0.69
0,2,54,mi,keep_UL,0.61
0,2,7,mi,keep_UL,0.67
0,2,18,mi,keep_UM,0.595
0,2,22,mi,keep_UM,0.755
0,2,26,mi,keep_UM,0.7749999999999999
0,2,29,mi,keep_UM,0.685
0,2,34,mi,keep_UM,0.5700000000000001
0,2,4,mi,keep_UM,0.59
0,2,44,mi,keep_UM,0.85
0,2,51,mi,keep_UM,0.5800000000000001
0,2,52,mi,keep_UM,0.7
0,2,54,mi,keep_UM,0.6
0,2,7,mi,keep_UM,0.6499999999999999
0,2,18,mi,erase_PCA,0.735
0,2,22,mi,erase_PCA,0.685
0,2,26,mi,erase_PCA,0.46
0,2,29,mi,erase_PCA,0.5650000000000001
0,2,34,mi,erase_PCA,0.425
0,2,4,mi,erase_PCA,0.475
0,2,44,mi,erase_PCA,0.705
0,2,51,mi,erase_PCA,0.5549999999999999
0,2,52,mi,erase_PCA,0.625
0,2,54,mi,erase_PCA,0.505
0,2,7,mi,erase_PCA,0.525
0,2,18,mi,residualized_raw,0.6950000000000001
0,2,22,mi,residualized_raw,0.75
0,2,26,mi,residualized_raw,0.76
0,2,29,mi,residualized_raw,0.715
0,2,34,mi,residualized_raw,0.575
0,2,4,mi,residualized_raw,0.61
0,2,44,mi,residualized_raw,0.875
0,2,51,mi,residualized_raw,0.62
0,2,52,mi,residualized_raw,0.705
0,2,54,mi,residualized_raw,0.64
0,2,7,mi,residualized_raw,0.6499999999999999
0,2,18,mi,residualized_erase_UL,0.655
0,2,22,mi,residualized_erase_UL,0.6599999999999999
0,2,26,mi,residualized_erase_UL,0.685
0,2,29,mi,residualized_erase_UL,0.615
0,2,34,mi,residualized_erase_UL,0.55
0,2,4,mi,residualized_erase_UL,0.575
0,2,44,mi,residualized_erase_UL,0.75
0,2,51,mi,residualized_erase_UL,0.63
0,2,52,mi,residualized_erase_UL,0.71
0,2,54,mi,residualized_erase_UL,0.595
0,2,7,mi,residualized_erase_UL,0.62
0,2,18,mi,residualized_erase_UM,0.75
0,2,22,mi,residualized_erase_UM,0.69
0,2,26,mi,residualized_erase_UM,0.72
0,2,29,mi,residualized_erase_UM,0.73
0,2,34,mi,residualized_erase_UM,0.55
0,2,4,mi,residualized_erase_UM,0.575
0,2,44,mi,residualized_erase_UM,0.745
0,2,51,mi,residualized_erase_UM,0.635
0,2,52,mi,residualized_erase_UM,0.69
0,2,54,mi,residualized_erase_UM,0.625
0,2,7,mi,residualized_erase_UM,0.63
0,2,18,erp,raw,0.6196498939072446
0,2,22,erp,raw,0.7051515151515151
0,2,26,erp,raw,0.6648484848484848
0,2,29,erp,raw,0.6439393939393939
0,2,34,erp,raw,0.6566666666666667
0,2,4,erp,raw,0.5795454545454546
0,2,44,erp,raw,0.7006060606060606
0,2,51,erp,raw,0.6178787878787879
0,2,52,erp,raw,0.6524242424242424
0,2,54,erp,raw,0.6131818181818183
0,2,7,erp,raw,0.6518181818181819
0,2,18,erp,erase_UL,0.6185749584355222
0,2,22,erp,erase_UL,0.6943939393939393
0,2,26,erp,erase_UL,0.6653030303030303
0,2,29,erp,erase_UL,0.6431818181818182
0,2,34,erp,erase_UL,0.6553030303030303
0,2,4,erp,erase_UL,0.5642424242424242
0,2,44,erp,erase_UL,0.6766666666666666
0,2,51,erp,erase_UL,0.6187878787878788
0,2,52,erp,erase_UL,0.6542424242424243
0,2,54,erp,erase_UL,0.6136363636363636
0,2,7,erp,erase_UL,0.6445454545454545
0,2,18,erp,erase_UM,0.6070549385947992
0,2,22,erp,erase_UM,0.6984848484848485
0,2,26,erp,erase_UM,0.6536363636363636
0,2,29,erp,erase_UM,0.6336363636363637
0,2,34,erp,erase_UM,0.6589393939393939
0,2,4,erp,erase_UM,0.5586363636363636
0,2,44,erp,erase_UM,0.6612121212121213
0,2,51,erp,erase_UM,0.6271212121212122
0,2,52,erp,erase_UM,0.6521212121212121
0,2,54,erp,erase_UM,0.5960606060606061
0,2,7,erp,erase_UM,0.6536363636363636
0,2,18,erp,erase_ULM,0.6091777122544022
0,2,22,erp,erase_ULM,0.6956060606060606
0,2,26,erp,erase_ULM,0.6478787878787879
0,2,29,erp,erase_ULM,0.6359090909090909
0,2,34,erp,erase_ULM,0.6506060606060606
0,2,4,erp,erase_ULM,0.5642424242424242
0,2,44,erp,erase_ULM,0.6834848484848485
0,2,51,erp,erase_ULM,0.6242424242424243
0,2,52,erp,erase_ULM,0.6489393939393939
0,2,54,erp,erase_ULM,0.6053030303030303
0,2,7,erp,erase_ULM,0.6416666666666666
0,2,18,erp,keep_UL,0.531187825511863
0,2,22,erp,keep_UL,0.6006060606060606
0,2,26,erp,keep_UL,0.5787878787878789
0,2,29,erp,keep_UL,0.546060606060606
0,2,34,erp,keep_UL,0.5554545454545454
0,2,4,erp,keep_UL,0.5309090909090909
0,2,44,erp,keep_UL,0.5881818181818181
0,2,51,erp,keep_UL,0.5287878787878788
0,2,52,erp,keep_UL,0.5234848484848484
0,2,54,erp,keep_UL,0.5292424242424243
0,2,7,erp,keep_UL,0.5271212121212121
0,2,18,erp,keep_UM,0.566480659887753
0,2,22,erp,keep_UM,0.6324242424242424
0,2,26,erp,keep_UM,0.6068181818181818
0,2,29,erp,keep_UM,0.5784848484848485
0,2,34,erp,keep_UM,0.5793939393939394
0,2,4,erp,keep_UM,0.5731818181818182
0,2,44,erp,keep_UM,0.6201515151515151
0,2,51,erp,keep_UM,0.5490909090909091
0,2,52,erp,keep_UM,0.5756060606060606
0,2,54,erp,keep_UM,0.5487878787878788
0,2,7,erp,keep_UM,0.5546969696969697
0,2,18,erp,erase_PCA,0.6094854271726051
0,2,22,erp,erase_PCA,0.6762121212121213
0,2,26,erp,erase_PCA,0.6439393939393939
0,2,29,erp,erase_PCA,0.6283333333333334
0,2,34,erp,erase_PCA,0.6678787878787878
0,2,4,erp,erase_PCA,0.5590909090909091
0,2,44,erp,erase_PCA,0.6806060606060607
0,2,51,erp,erase_PCA,0.6162121212121212
0,2,52,erp,erase_PCA,0.6384848484848484
0,2,54,erp,erase_PCA,0.61
0,2,7,erp,erase_PCA,0.6307575757575759
0,2,18,erp,residualized_raw,0.623135109812891
0,2,22,erp,residualized_raw,0.7042424242424242
0,2,26,erp,residualized_raw,0.6696969696969697
0,2,29,erp,residualized_raw,0.6463636363636364
0,2,34,erp,residualized_raw,0.6551515151515152
0,2,4,erp,residualized_raw,0.5815151515151515
0,2,44,erp,residualized_raw,0.7007575757575757
0,2,51,erp,residualized_raw,0.6151515151515151
0,2,52,erp,residualized_raw,0.6554545454545455
0,2,54,erp,residualized_raw,0.6115151515151516
0,2,7,erp,residualized_raw,0.6536363636363636
0,2,18,erp,residualized_erase_UL,0.6179689437570614
0,2,22,erp,residualized_erase_UL,0.6925757575757576
0,2,26,erp,residualized_erase_UL,0.6633333333333333
0,2,29,erp,residualized_erase_UL,0.6406060606060606
0,2,34,erp,residualized_erase_UL,0.6615151515151515
0,2,4,erp,residualized_erase_UL,0.5636363636363636
0,2,44,erp,residualized_erase_UL,0.6792424242424242
0,2,51,erp,residualized_erase_UL,0.6178787878787879
0,2,52,erp,residualized_erase_UL,0.6528787878787878
0,2,54,erp,residualized_erase_UL,0.6104545454545455
0,2,7,erp,residualized_erase_UL,0.6418181818181818
0,2,18,erp,residualized_erase_UM,0.6061451128441125
0,2,22,erp,residualized_erase_UM,0.6987878787878787
0,2,26,erp,residualized_erase_UM,0.656060606060606
0,2,29,erp,residualized_erase_UM,0.6331818181818182
0,2,34,erp,residualized_erase_UM,0.6571212121212121
0,2,4,erp,residualized_erase_UM,0.5569696969696969
0,2,44,erp,residualized_erase_UM,0.6627272727272727
0,2,51,erp,residualized_erase_UM,0.6246969696969698
0,2,52,erp,residualized_erase_UM,0.6519696969696969
0,2,54,erp,residualized_erase_UM,0.5969696969696969
0,2,7,erp,residualized_erase_UM,0.6524242424242424
0,2,18,ssvep,raw,0.985
0,2,22,ssvep,raw,0.895
0,2,26,ssvep,raw,0.975
0,2,29,ssvep,raw,0.99
0,2,34,ssvep,raw,0.78
0,2,4,ssvep,raw,1.0
0,2,44,ssvep,raw,1.0
0,2,51,ssvep,raw,0.815
0,2,52,ssvep,raw,1.0
0,2,54,ssvep,raw,0.91
0,2,7,ssvep,raw,1.0
0,2,18,ssvep,erase_UL,0.985
0,2,22,ssvep,erase_UL,0.8899999999999999
0,2,26,ssvep,erase_UL,0.97
0,2,29,ssvep,erase_UL,0.975
0,2,34,ssvep,erase_UL,0.7649999999999999
0,2,4,ssvep,erase_UL,1.0
0,2,44,ssvep,erase_UL,1.0
0,2,51,ssvep,erase_UL,0.825
0,2,52,ssvep,erase_UL,0.995
0,2,54,ssvep,erase_UL,0.8949999999999999
0,2,7,ssvep,erase_UL,1.0
0,2,18,ssvep,erase_UM,0.98
0,2,22,ssvep,erase_UM,0.83
0,2,26,ssvep,erase_UM,0.98
0,2,29,ssvep,erase_UM,0.955
0,2,34,ssvep,erase_UM,0.775
0,2,4,ssvep,erase_UM,1.0
0,2,44,ssvep,erase_UM,0.995
0,2,51,ssvep,erase_UM,0.7649999999999999
0,2,52,ssvep,erase_UM,0.965
0,2,54,ssvep,erase_UM,0.885
0,2,7,ssvep,erase_UM,1.0
0,2,18,ssvep,erase_ULM,0.985
0,2,22,ssvep,erase_ULM,0.7699999999999999
0,2,26,ssvep,erase_ULM,0.985
0,2,29,ssvep,erase_ULM,0.94
0,2,34,ssvep,erase_ULM,0.7150000000000001
0,2,4,ssvep,erase_ULM,1.0
0,2,44,ssvep,erase_ULM,0.995
0,2,51,ssvep,erase_ULM,0.74
0,2,52,ssvep,erase_ULM,0.955
0,2,54,ssvep,erase_ULM,0.88
0,2,7,ssvep,erase_ULM,1.0
0,2,18,ssvep,keep_UL,0.79
0,2,22,ssvep,keep_UL,0.57
0,2,26,ssvep,keep_UL,0.87
0,2,29,ssvep,keep_UL,0.61
0,2,34,ssvep,keep_UL,0.435
0,2,4,ssvep,keep_UL,0.74
0,2,44,ssvep,keep_UL,0.7599999999999999
0,2,51,ssvep,keep_UL,0.475
0,2,52,ssvep,keep_UL,0.635
0,2,54,ssvep,keep_UL,0.655
0,2,7,ssvep,keep_UL,0.535
0,2,18,ssvep,keep_UM,0.985
0,2,22,ssvep,keep_UM,0.8049999999999999
0,2,26,ssvep,keep_UM,0.895
0,2,29,ssvep,keep_UM,0.92
0,2,34,ssvep,keep_UM,0.735
0,2,4,ssvep,keep_UM,1.0
0,2,44,ssvep,keep_UM,1.0
0,2,51,ssvep,keep_UM,0.6950000000000001
0,2,52,ssvep,keep_UM,0.97
0,2,54,ssvep,keep_UM,0.89
0,2,7,ssvep,keep_UM,1.0
0,2,18,ssvep,erase_PCA,0.985
0,2,22,ssvep,erase_PCA,0.765
0,2,26,ssvep,erase_PCA,0.955
0,2,29,ssvep,erase_PCA,0.945
0,2,34,ssvep,erase_PCA,0.745
0,2,4,ssvep,erase_PCA,1.0
0,2,44,ssvep,erase_PCA,1.0
0,2,51,ssvep,erase_PCA,0.745
0,2,52,ssvep,erase_PCA,0.915
0,2,54,ssvep,erase_PCA,0.83
0,2,7,ssvep,erase_PCA,0.995
0,2,18,ssvep,residualized_raw,0.985
0,2,22,ssvep,residualized_raw,0.895
0,2,26,ssvep,residualized_raw,0.975
0,2,29,ssvep,residualized_raw,0.985
0,2,34,ssvep,residualized_raw,0.78
0,2,4,ssvep,residualized_raw,1.0
0,2,44,ssvep,residualized_raw,1.0
0,2,51,ssvep,residualized_raw,0.815
0,2,52,ssvep,residualized_raw,1.0
0,2,54,ssvep,residualized_raw,0.91
0,2,7,ssvep,residualized_raw,1.0
0,2,18,ssvep,residualized_erase_UL,0.985
0,2,22,ssvep,residualized_erase_UL,0.8899999999999999
0,2,26,ssvep,residualized_erase_UL,0.97
0,2,29,ssvep,residualized_erase_UL,0.985
0,2,34,ssvep,residualized_erase_UL,0.7649999999999999
0,2,4,ssvep,residualized_erase_UL,1.0
0,2,44,ssvep,residualized_erase_UL,1.0
0,2,51,ssvep,residualized_erase_UL,0.83
0,2,52,ssvep,residualized_erase_UL,0.995
0,2,54,ssvep,residualized_erase_UL,0.8949999999999999
0,2,7,ssvep,residualized_erase_UL,1.0
0,2,18,ssvep,residualized_erase_UM,0.98
0,2,22,ssvep,residualized_erase_UM,0.8250000000000001
0,2,26,ssvep,residualized_erase_UM,0.98
0,2,29,ssvep,residualized_erase_UM,0.95
0,2,34,ssvep,residualized_erase_UM,0.7699999999999999
0,2,4,ssvep,residualized_erase_UM,1.0
0,2,44,ssvep,residualized_erase_UM,0.995
0,2,51,ssvep,residualized_erase_UM,0.7599999999999999
0,2,52,ssvep,residualized_erase_UM,0.965
0,2,54,ssvep,residualized_erase_UM,0.885
0,2,7,ssvep,residualized_erase_UM,1.0
0,3,15,mi,raw,0.695
0,3,17,mi,raw,0.6799999999999999
0,3,20,mi,raw,0.845
0,3,21,mi,raw,0.855
0,3,24,mi,raw,0.605
0,3,27,mi,raw,0.7949999999999999
0,3,28,mi,raw,0.955
0,3,38,mi,raw,0.6499999999999999
0,3,41,mi,raw,0.665
0,3,46,mi,raw,0.665
0,3,9,mi,raw,0.815
0,3,15,mi,erase_UL,0.745
0,3,17,mi,erase_UL,0.5700000000000001
0,3,20,mi,erase_UL,0.7
0,3,21,mi,erase_UL,0.765
0,3,24,mi,erase_UL,0.54
0,3,27,mi,erase_UL,0.765
0,3,28,mi,erase_UL,0.905
0,3,38,mi,erase_UL,0.665
0,3,41,mi,erase_UL,0.6499999999999999
0,3,46,mi,erase_UL,0.59
0,3,9,mi,erase_UL,0.68
0,3,15,mi,erase_UM,0.6799999999999999
0,3,17,mi,erase_UM,0.515
0,3,20,mi,erase_UM,0.655
0,3,21,mi,erase_UM,0.75
0,3,24,mi,erase_UM,0.52
0,3,27,mi,erase_UM,0.725
0,3,28,mi,erase_UM,0.92
0,3,38,mi,erase_UM,0.625
0,3,41,mi,erase_UM,0.6
0,3,46,mi,erase_UM,0.605
0,3,9,mi,erase_UM,0.645
0,3,15,mi,erase_ULM,0.7150000000000001
0,3,17,mi,erase_ULM,0.51
0,3,20,mi,erase_ULM,0.69
0,3,21,mi,erase_ULM,0.7
0,3,24,mi,erase_ULM,0.55
0,3,27,mi,erase_ULM,0.7
0,3,28,mi,erase_ULM,0.83
0,3,38,mi,erase_ULM,0.6000000000000001
0,3,41,mi,erase_ULM,0.5800000000000001
0,3,46,mi,erase_ULM,0.57
0,3,9,mi,erase_ULM,0.62
0,3,15,mi,keep_UL,0.655
0,3,17,mi,keep_UL,0.66
0,3,20,mi,keep_UL,0.835
0,3,21,mi,keep_UL,0.935
0,3,24,mi,keep_UL,0.61
0,3,27,mi,keep_UL,0.76
0,3,28,mi,keep_UL,0.96
0,3,38,mi,keep_UL,0.635
0,3,41,mi,keep_UL,0.63
0,3,46,mi,keep_UL,0.68
0,3,9,mi,keep_UL,0.8300000000000001
0,3,15,mi,keep_UM,0.6599999999999999
0,3,17,mi,keep_UM,0.66
0,3,20,mi,keep_UM,0.8300000000000001
0,3,21,mi,keep_UM,0.92
0,3,24,mi,keep_UM,0.61
0,3,27,mi,keep_UM,0.765
0,3,28,mi,keep_UM,0.96
0,3,38,mi,keep_UM,0.64
0,3,41,mi,keep_UM,0.655
0,3,46,mi,keep_UM,0.6699999999999999
0,3,9,mi,keep_UM,0.8300000000000001
0,3,15,mi,erase_PCA,0.385
0,3,17,mi,erase_PCA,0.505
0,3,20,mi,erase_PCA,0.58
0,3,21,mi,erase_PCA,0.7
0,3,24,mi,erase_PCA,0.51
0,3,27,mi,erase_PCA,0.4049999999999999
0,3,28,mi,erase_PCA,0.61
0,3,38,mi,erase_PCA,0.585
0,3,41,mi,erase_PCA,0.485
0,3,46,mi,erase_PCA,0.5650000000000001
0,3,9,mi,erase_PCA,0.555
0,3,15,mi,residualized_raw,0.69
0,3,17,mi,residualized_raw,0.685
0,3,20,mi,residualized_raw,0.845
0,3,21,mi,residualized_raw,0.86
0,3,24,mi,residualized_raw,0.605
0,3,27,mi,residualized_raw,0.7949999999999999
0,3,28,mi,residualized_raw,0.95
0,3,38,mi,residualized_raw,0.6499999999999999
0,3,41,mi,residualized_raw,0.675
0,3,46,mi,residualized_raw,0.665
0,3,9,mi,residualized_raw,0.815
0,3,15,mi,residualized_erase_UL,0.74
0,3,17,mi,residualized_erase_UL,0.59
0,3,20,mi,residualized_erase_UL,0.7050000000000001
0,3,21,mi,residualized_erase_UL,0.76
0,3,24,mi,residualized_erase_UL,0.54
0,3,27,mi,residualized_erase_UL,0.77
0,3,28,mi,residualized_erase_UL,0.905
0,3,38,mi,residualized_erase_UL,0.645
0,3,41,mi,residualized_erase_UL,0.655
0,3,46,mi,residualized_erase_UL,0.595
0,3,9,mi,residualized_erase_UL,0.6950000000000001
0,3,15,mi,residualized_erase_UM,0.685
0,3,17,mi,residualized_erase_UM,0.515
0,3,20,mi,residualized_erase_UM,0.66
0,3,21,mi,residualized_erase_UM,0.76
0,3,24,mi,residualized_erase_UM,0.52
0,3,27,mi,residualized_erase_UM,0.71
0,3,28,mi,residualized_erase_UM,0.91
0,3,38,mi,residualized_erase_UM,0.655
0,3,41,mi,residualized_erase_UM,0.605
0,3,46,mi,residualized_erase_UM,0.6
0,3,9,mi,residualized_erase_UM,0.635
0,3,15,erp,raw,0.6568181818181819
0,3,17,erp,raw,0.6498484848484849
0,3,20,erp,raw,0.6957575757575758
0,3,21,erp,raw,0.6581818181818182
0,3,24,erp,raw,0.6583333333333333
0,3,27,erp,raw,0.6551515151515152
0,3,28,erp,raw,0.7163636363636363
0,3,38,erp,raw,0.6668181818181818
0,3,41,erp,raw,0.6937878787878788
0,3,46,erp,raw,0.6513636363636364
0,3,9,erp,raw,0.5918181818181818
0,3,15,erp,erase_UL,0.655
0,3,17,erp,erase_UL,0.6277272727272727
0,3,20,erp,erase_UL,0.6912121212121212
0,3,21,erp,erase_UL,0.6413636363636364
0,3,24,erp,erase_UL,0.6448484848484848
0,3,27,erp,erase_UL,0.6586363636363637
0,3,28,erp,erase_UL,0.7109090909090909
0,3,38,erp,erase_UL,0.6528787878787878
0,3,41,erp,erase_UL,0.6878787878787879
0,3,46,erp,erase_UL,0.6548484848484848
0,3,9,erp,erase_UL,0.5884848484848485
0,3,15,erp,erase_UM,0.6543939393939393
0,3,17,erp,erase_UM,0.5766666666666667
0,3,20,erp,erase_UM,0.6806060606060607
0,3,21,erp,erase_UM,0.6534848484848486
0,3,24,erp,erase_UM,0.635
0,3,27,erp,erase_UM,0.6409090909090909
0,3,28,erp,erase_UM,0.7078787878787879
0,3,38,erp,erase_UM,0.6534848484848486
0,3,41,erp,erase_UM,0.6774242424242425
0,3,46,erp,erase_UM,0.6587878787878788
0,3,9,erp,erase_UM,0.6083333333333334
0,3,15,erp,erase_ULM,0.621969696969697
0,3,17,erp,erase_ULM,0.5743939393939393
0,3,20,erp,erase_ULM,0.6653030303030303
0,3,21,erp,erase_ULM,0.6362121212121212
0,3,24,erp,erase_ULM,0.6187878787878789
0,3,27,erp,erase_ULM,0.6475757575757575
0,3,28,erp,erase_ULM,0.6598484848484849
0,3,38,erp,erase_ULM,0.6292424242424243
0,3,41,erp,erase_ULM,0.6428787878787878
0,3,46,erp,erase_ULM,0.6380303030303031
0,3,9,erp,erase_ULM,0.5928787878787879
0,3,15,erp,keep_UL,0.5390909090909091
0,3,17,erp,keep_UL,0.5813636363636364
0,3,20,erp,keep_UL,0.5863636363636364
0,3,21,erp,keep_UL,0.58
0,3,24,erp,keep_UL,0.5742424242424242
0,3,27,erp,keep_UL,0.5903030303030303
0,3,28,erp,keep_UL,0.6416666666666666
0,3,38,erp,keep_UL,0.6168181818181818
0,3,41,erp,keep_UL,0.6407575757575757
0,3,46,erp,keep_UL,0.5593939393939393
0,3,9,erp,keep_UL,0.5421212121212121
0,3,15,erp,keep_UM,0.620909090909091
0,3,17,erp,keep_UM,0.6289393939393939
0,3,20,erp,keep_UM,0.6590909090909091
0,3,21,erp,keep_UM,0.6112121212121212
0,3,24,erp,keep_UM,0.6195454545454545
0,3,27,erp,keep_UM,0.6290909090909091
0,3,28,erp,keep_UM,0.6840909090909091
0,3,38,erp,keep_UM,0.6480303030303031
0,3,41,erp,keep_UM,0.6927272727272727
0,3,46,erp,keep_UM,0.6348484848484848
0,3,9,erp,keep_UM,0.5686363636363636
0,3,15,erp,erase_PCA,0.635
0,3,17,erp,erase_PCA,0.551969696969697
0,3,20,erp,erase_PCA,0.6762121212121213
0,3,21,erp,erase_PCA,0.608030303030303
0,3,24,erp,erase_PCA,0.6351515151515152
0,3,27,erp,erase_PCA,0.6389393939393939
0,3,28,erp,erase_PCA,0.6950000000000001
0,3,38,erp,erase_PCA,0.6074242424242424
0,3,41,erp,erase_PCA,0.6212121212121212
0,3,46,erp,erase_PCA,0.6198484848484849
0,3,9,erp,erase_PCA,0.5742424242424242
0,3,15,erp,residualized_raw,0.6571212121212121
0,3,17,erp,residualized_raw,0.6518181818181819
0,3,20,erp,residualized_raw,0.696060606060606
0,3,21,erp,residualized_raw,0.6539393939393939
0,3,24,erp,residualized_raw,0.6545454545454545
0,3,27,erp,residualized_raw,0.6545454545454545
0,3,28,erp,residualized_raw,0.7153030303030303
0,3,38,erp,residualized_raw,0.6663636363636364
0,3,41,erp,residualized_raw,0.6962121212121213
0,3,46,erp,residualized_raw,0.6525757575757576
0,3,9,erp,residualized_raw,0.5927272727272728
0,3,15,erp,residualized_erase_UL,0.6557575757575758
0,3,17,erp,residualized_erase_UL,0.6233333333333333
0,3,20,erp,residualized_erase_UL,0.6909090909090909
0,3,21,erp,residualized_erase_UL,0.6404545454545454
0,3,24,erp,residualized_erase_UL,0.6459090909090909
0,3,27,erp,residualized_erase_UL,0.6609090909090909
0,3,28,erp,residualized_erase_UL,0.7109090909090909
0,3,38,erp,residualized_erase_UL,0.6530303030303031
0,3,41,erp,residualized_erase_UL,0.6881818181818182
0,3,46,erp,residualized_erase_UL,0.6551515151515152
0,3,9,erp,residualized_erase_UL,0.5863636363636364
0,3,15,erp,residualized_erase_UM,0.6566666666666667
0,3,17,erp,residualized_erase_UM,0.5778787878787879
0,3,20,erp,residualized_erase_UM,0.681060606060606
0,3,21,erp,residualized_erase_UM,0.6539393939393939
0,3,24,erp,residualized_erase_UM,0.6377272727272727
0,3,27,erp,residualized_erase_UM,0.6407575757575757
0,3,28,erp,residualized_erase_UM,0.7050000000000001
0,3,38,erp,residualized_erase_UM,0.6518181818181819
0,3,41,erp,residualized_erase_UM,0.6787878787878787
0,3,46,erp,residualized_erase_UM,0.6556060606060606
0,3,9,erp,residualized_erase_UM,0.6077272727272727
0,3,15,ssvep,raw,0.7
0,3,17,ssvep,raw,0.895
0,3,20,ssvep,raw,0.985
0,3,21,ssvep,raw,0.97
0,3,24,ssvep,raw,0.98
0,3,27,ssvep,raw,0.995
0,3,28,ssvep,raw,0.97
0,3,38,ssvep,raw,1.0
0,3,41,ssvep,raw,0.99
0,3,46,ssvep,raw,0.925
0,3,9,ssvep,raw,0.985
0,3,15,ssvep,erase_UL,0.66
0,3,17,ssvep,erase_UL,0.91
0,3,20,ssvep,erase_UL,0.99
0,3,21,ssvep,erase_UL,0.95
0,3,24,ssvep,erase_UL,0.965
0,3,27,ssvep,erase_UL,1.0
0,3,28,ssvep,erase_UL,0.965
0,3,38,ssvep,erase_UL,0.995
0,3,41,ssvep,erase_UL,0.99
0,3,46,ssvep,erase_UL,0.95
0,3,9,ssvep,erase_UL,0.975
0,3,15,ssvep,erase_UM,0.765
0,3,17,ssvep,erase_UM,0.91
0,3,20,ssvep,erase_UM,0.995
0,3,21,ssvep,erase_UM,0.95
0,3,24,ssvep,erase_UM,0.965
0,3,27,ssvep,erase_UM,1.0
