observation_id,task,dataset,fold,seed,space,round,K,subject_A,subject_B,different_subjects,global_subjects,m_per_class,B_blocks_disjoint,A_B_disjoint,controls_exclude_A_B,gradient_mode,c_same,c_different,c_global,g_B_norm,g_different_norm,g_global_norm,future_harm,harm_label,loss_B_future_before,loss_B_future_after,checkpoint_sha256,normalizer_sha256
WBCIC_MI:f4:C:r0:B=sub-45:A=sub-47,WBCIC_MI,WBCIC,4,0,C,0,1,sub-47,sub-45,sub-32,sub-26,8,True,True,True,eval_dropout_disabled,-2.1366354303609114e-06,1.929974132508505e-06,1.4126834457783843e-06,0.007122136652469635,0.006433263421058655,0.004708956927061081,5.796551704406738e-06,1,0.15262848138809204,0.15263427793979645,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-45:A=sub-47,WBCIC_MI,WBCIC,4,0,C,0,2,sub-47,sub-45,sub-32;sub-35,sub-26;sub-28,8,True,True,True,eval_dropout_disabled,-2.8091884018977e-07,1.3835274330631364e-06,1.3022995517530944e-06,0.0009363985154777765,0.004611770156770945,0.00434100953862071,5.796551704406738e-06,1,0.15262848138809204,0.15263427793979645,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-45:A=sub-47,WBCIC_MI,WBCIC,4,0,C,0,4,sub-47,sub-45,sub-32;sub-35;sub-37;sub-49,sub-26;sub-28;sub-29;sub-32,8,True,True,True,eval_dropout_disabled,4.7283847379731014e-06,-1.9908425201720092e-06,2.414112032056437e-06,0.015761323273181915,0.006636158563196659,0.008047061040997505,5.796551704406738e-06,1,0.15262848138809204,0.15263427793979645,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-47:A=sub-49,WBCIC_MI,WBCIC,4,0,C,0,1,sub-49,sub-47,sub-50,sub-14,8,True,True,True,eval_dropout_disabled,-1.1722162298610783e-06,-2.2382480437954655e-06,6.8811427809123415e-06,0.003907389007508755,0.007460830267518759,0.022937152534723282,3.7550926208496094e-06,1,0.26041823625564575,0.2604219913482666,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-47:A=sub-49,WBCIC_MI,WBCIC,4,0,C,0,2,sub-49,sub-47,sub-50;sub-1,sub-14;sub-22,8,True,True,True,eval_dropout_disabled,7.989739856384404e-07,9.590399940861971e-07,2.858951575035462e-06,0.0026632477529346943,0.0031968012917786837,0.009529842995107174,3.7550926208496094e-06,1,0.26041823625564575,0.2604219913482666,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-47:A=sub-49,WBCIC_MI,WBCIC,4,0,C,0,4,sub-49,sub-47,sub-50;sub-1;sub-6;sub-7,sub-14;sub-22;sub-23;sub-24,8,True,True,True,eval_dropout_disabled,-9.878957598630222e-07,-3.947439211060555e-07,4.256627562426729e-06,0.003292987123131752,0.001315813628025353,0.014188764616847038,3.7550926208496094e-06,1,0.26041823625564575,0.2604219913482666,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-49:A=sub-50,WBCIC_MI,WBCIC,4,0,C,0,1,sub-50,sub-49,sub-26,sub-28,8,True,True,True,eval_dropout_disabled,-9.435054380446672e-06,8.729043656785507e-06,1.1919170219698572e-06,0.03145022690296173,0.029096852988004684,0.00397306215018034,-3.8743019104003906e-07,0,0.028621725738048553,0.028621338307857513,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-49:A=sub-50,WBCIC_MI,WBCIC,4,0,C,0,2,sub-50,sub-49,sub-26;sub-28,sub-28;sub-29,8,True,True,True,eval_dropout_disabled,-1.0170743735216092e-05,4.925062057736795e-06,-1.1894253049149484e-07,0.033902525901794434,0.016416896134614944,0.0003964756615459919,-3.8743019104003906e-07,0,0.028621725738048553,0.028621338307857513,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-49:A=sub-50,WBCIC_MI,WBCIC,4,0,C,0,4,sub-50,sub-49,sub-26;sub-28;sub-29;sub-32,sub-28;sub-29;sub-32;sub-35,8,True,True,True,eval_dropout_disabled,-4.367635483504273e-06,2.606965153972851e-06,2.1063531221443554e-06,0.014558806084096432,0.008689896203577518,0.007021186873316765,-3.8743019104003906e-07,0,0.028621725738048553,0.028621338307857513,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-50:A=sub-1,WBCIC_MI,WBCIC,4,0,C,0,1,sub-1,sub-50,sub-32,sub-12,8,True,True,True,eval_dropout_disabled,2.2382471343007637e-06,-1.9299775431136368e-06,3.6098251712246565e-06,0.007460830267518759,0.006433263421058655,0.012032760307192802,-2.7120113372802734e-06,0,0.059769365936517715,0.059766653925180435,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-50:A=sub-1,WBCIC_MI,WBCIC,4,0,C,0,2,sub-1,sub-50,sub-32;sub-35,sub-12;sub-14,8,True,True,True,eval_dropout_disabled,-1.4835349304576084e-07,-1.3835299341735663e-06,-1.6356574406017899e-06,0.0004945120308548212,0.004611770156770945,0.00545219611376524,-2.7120113372802734e-06,0,0.059769365936517715,0.059766653925180435,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-50:A=sub-1,WBCIC_MI,WBCIC,4,0,C,0,4,sub-1,sub-50,sub-32;sub-35;sub-37;sub-45,sub-12;sub-14;sub-22;sub-23,8,True,True,True,eval_dropout_disabled,-3.477044572264276e-07,1.662405963998026e-07,-6.301252710727567e-07,0.0011590158101171255,0.0005541357677429914,0.0021004192531108856,-2.7120113372802734e-06,0,0.059769365936517715,0.059766653925180435,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-1:A=sub-7,WBCIC_MI,WBCIC,4,0,C,1,1,sub-7,sub-1,sub-50,sub-35,8,True,True,True,eval_dropout_disabled,4.156326212978456e-06,-2.2382471343007637e-06,1.8163764536893723e-07,0.013854432851076126,0.007460830267518759,0.0006054593250155449,-5.21540641784668e-07,0,0.13835293054580688,0.1383524090051651,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-1:A=sub-7,WBCIC_MI,WBCIC,4,0,C,1,2,sub-7,sub-1,sub-50;sub-6,sub-35;sub-37,8,True,True,True,eval_dropout_disabled,2.3847903776186286e-06,-1.1613458354986506e-06,-2.3679799454612294e-08,0.007949307560920715,0.003871156135573983,7.893273141235113e-05,-5.21540641784668e-07,0,0.13835293054580688,0.1383524090051651,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-1:A=sub-7,WBCIC_MI,WBCIC,4,0,C,1,4,sub-7,sub-1,sub-50;sub-6;sub-9;sub-11,sub-35;sub-37;sub-45;sub-47,8,True,True,True,eval_dropout_disabled,-1.6873578942977474e-06,1.099215296562761e-06,1.0744009841801017e-06,0.005624530836939812,0.003664053976535797,0.0035813397262245417,-5.21540641784668e-07,0,0.13835293054580688,0.1383524090051651,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-6:A=sub-9,WBCIC_MI,WBCIC,4,0,C,1,1,sub-9,sub-6,sub-37,sub-45,8,True,True,True,eval_dropout_disabled,8.444457932910154e-08,1.295383754040813e-06,-1.5748015584904351e-06,0.0002814820036292076,0.00431794673204422,0.005249339621514082,1.8551945686340332e-06,1,0.06691881269216537,0.06692066788673401,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-6:A=sub-9,WBCIC_MI,WBCIC,4,0,C,1,2,sub-9,sub-6,sub-37;sub-45,sub-45;sub-47,8,True,True,True,eval_dropout_disabled,1.6090882581920596e-06,1.7160120933112921e-06,-2.1724831640312914e-06,0.00536362873390317,0.0057200416922569275,0.007241612300276756,1.8551945686340332e-06,1,0.06691881269216537,0.06692066788673401,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-6:A=sub-9,WBCIC_MI,WBCIC,4,0,C,1,4,sub-9,sub-6,sub-37;sub-45;sub-47;sub-49,sub-45;sub-47;sub-49;sub-50,8,True,True,True,eval_dropout_disabled,-6.916536676726537e-07,3.509826683512074e-06,1.0066306685985182e-06,0.0023055127821862698,0.011699425056576729,0.0033554364927113056,1.8551945686340332e-06,1,0.06691881269216537,0.06692066788673401,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-7:A=sub-11,WBCIC_MI,WBCIC,4,0,C,1,1,sub-11,sub-7,sub-23,sub-9,8,True,True,True,eval_dropout_disabled,-3.4126096579711884e-06,2.7944324756390415e-06,3.6550623008224647e-06,0.011375375092029572,0.009314782917499542,0.012183550745248795,-2.8014183044433594e-06,0,0.134764164686203,0.13476136326789856,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-7:A=sub-11,WBCIC_MI,WBCIC,4,0,C,1,2,sub-11,sub-7,sub-23;sub-24,sub-9;sub-12,8,True,True,True,eval_dropout_disabled,-2.1523389932553982e-06,1.3999566590428003e-06,2.2618547035335723e-08,0.007174469530582428,0.0046665258705616,7.539521902799606e-05,-2.8014183044433594e-06,0,0.134764164686203,0.13476136326789856,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-7:A=sub-11,WBCIC_MI,WBCIC,4,0,C,1,4,sub-11,sub-7,sub-23;sub-24;sub-26;sub-28,sub-9;sub-12;sub-14;sub-22,8,True,True,True,eval_dropout_disabled,-2.893694272643188e-06,3.1625106657884317e-06,1.4407845583264134e-06,0.009645655751228333,0.010541711002588272,0.004802619107067585,-2.8014183044433594e-06,0,0.134764164686203,0.13476136326789856,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-9:A=sub-12,WBCIC_MI,WBCIC,4,0,C,1,1,sub-12,sub-9,sub-47,sub-29,8,True,True,True,eval_dropout_disabled,1.089983015845064e-05,-1.1722161161742406e-06,-1.429803319297207e-06,0.036332786083221436,0.003907389007508755,0.004766013473272324,3.5762786865234375e-07,1,0.42933976650238037,0.429340124130249,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-9:A=sub-12,WBCIC_MI,WBCIC,4,0,C,1,2,sub-12,sub-9,sub-47;sub-49,sub-29;sub-32,8,True,True,True,eval_dropout_disabled,7.277446457010228e-06,-5.303639682097128e-06,3.5259317883173935e-06,0.024258168414235115,0.01767880842089653,0.011753112077713013,3.5762786865234375e-07,1,0.42933976650238037,0.429340124130249,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-9:A=sub-12,WBCIC_MI,WBCIC,4,0,C,1,4,sub-12,sub-9,sub-47;sub-49;sub-50;sub-1,sub-29;sub-32;sub-35;sub-37,8,True,True,True,eval_dropout_disabled,4.627455837180605e-06,-2.172299900848884e-06,1.751125978444179e-06,0.015424860641360283,0.007241003215312958,0.0058370898477733135,3.5762786865234375e-07,1,0.42933976650238037,0.429340124130249,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-11:A=sub-14,WBCIC_MI,WBCIC,4,0,C,1,1,sub-14,sub-11,sub-7,sub-24,8,True,True,True,eval_dropout_disabled,-4.180270025244681e-06,-3.4126064747397322e-06,1.0896165804297198e-05,0.013934258371591568,0.011375375092029572,0.03632061928510666,-5.632638931274414e-06,0,0.2934775650501251,0.29347193241119385,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-11:A=sub-14,WBCIC_MI,WBCIC,4,0,C,1,2,sub-14,sub-11,sub-7;sub-9,sub-24;sub-26,8,True,True,True,eval_dropout_disabled,-5.519735850612051e-07,3.743605020645191e-06,6.154425591375912e-06,0.0018399152904748917,0.012478705495595932,0.02051478810608387,-5.632638931274414e-06,0,0.2934775650501251,0.29347193241119385,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-11:A=sub-14,WBCIC_MI,WBCIC,4,0,C,1,4,sub-14,sub-11,sub-7;sub-9;sub-12;sub-22,sub-24;sub-26;sub-28;sub-29,8,True,True,True,eval_dropout_disabled,1.004699925033492e-06,1.809825107557117e-06,3.0177416192600504e-06,0.0033490059431642294,0.006032761186361313,0.010059156455099583,-5.632638931274414e-06,0,0.2934775650501251,0.29347193241119385,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-12:A=sub-22,WBCIC_MI,WBCIC,4,0,C,1,1,sub-22,sub-12,sub-23,sub-23,8,True,True,True,eval_dropout_disabled,6.012564881530125e-06,-2.7944333851337433e-06,-4.124250381210004e-07,0.020041894167661667,0.009314782917499542,0.0013747508637607098,-4.76837158203125e-07,0,0.6390329599380493,0.6390324831008911,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-12:A=sub-22,WBCIC_MI,WBCIC,4,0,C,1,2,sub-22,sub-12,sub-23;sub-24,sub-23;sub-24,8,True,True,True,eval_dropout_disabled,4.811195140064228e-06,-1.3999570001033135e-06,-5.654302640323294e-06,0.01603732630610466,0.0046665258705616,0.018847685307264328,-4.76837158203125e-07,0,0.6390329599380493,0.6390324831008911,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-12:A=sub-22,WBCIC_MI,WBCIC,4,0,C,1,4,sub-22,sub-12,sub-23;sub-24;sub-26;sub-28,sub-23;sub-24;sub-26;sub-28,8,True,True,True,eval_dropout_disabled,3.995842234871816e-06,-3.1625115752831334e-06,-3.478302460280247e-06,0.013319481164216995,0.010541711002588272,0.011594347655773163,-4.76837158203125e-07,0,0.6390329599380493,0.6390324831008911,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-14:A=sub-23,WBCIC_MI,WBCIC,4,0,C,1,1,sub-23,sub-14,sub-1,sub-22,8,True,True,True,eval_dropout_disabled,1.7985564682021504e-06,-4.1563248487364035e-06,1.1632386076598777e-06,0.005995195358991623,0.013854432851076126,0.003877466544508934,7.152557373046875e-07,1,0.5916615724563599,0.5916622877120972,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-14:A=sub-23,WBCIC_MI,WBCIC,4,0,C,1,2,sub-23,sub-14,sub-1;sub-6,sub-22;sub-24,8,True,True,True,eval_dropout_disabled,-2.541290541557828e-06,-2.0359402697067708e-06,-4.866466952080373e-06,0.00847097858786583,0.006786475423723459,0.016221575438976288,7.152557373046875e-07,1,0.5916615724563599,0.5916622877120972,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-14:A=sub-23,WBCIC_MI,WBCIC,4,0,C,1,4,sub-23,sub-14,sub-1;sub-6;sub-7;sub-9,sub-22;sub-24;sub-26;sub-28,8,True,True,True,eval_dropout_disabled,-9.090651786891613e-09,-2.8897736683575204e-06,-3.0843841614114353e-06,3.030220977962017e-05,0.009632590226829052,0.010281292721629143,7.152557373046875e-07,1,0.5916615724563599,0.5916622877120972,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-22:A=sub-24,WBCIC_MI,WBCIC,4,0,C,1,1,sub-24,sub-22,sub-47,sub-29,8,True,True,True,eval_dropout_disabled,-5.7615043260739185e-06,1.1715753771568416e-06,1.4290218359747087e-06,0.019215527921915054,0.003907389007508755,0.004766013473272324,-3.0994415283203125e-06,0,0.4291003942489624,0.4290972948074341,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-22:A=sub-24,WBCIC_MI,WBCIC,4,0,C,1,2,sub-24,sub-22,sub-47;sub-49,sub-29;sub-32,8,True,True,True,eval_dropout_disabled,-2.2994504433881957e-06,5.3007406677352265e-06,-3.5240045690443367e-06,0.00766903068870306,0.01767880842089653,0.011753112077713013,-3.0994415283203125e-06,0,0.4291003942489624,0.4290972948074341,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-22:A=sub-24,WBCIC_MI,WBCIC,4,0,C,1,4,sub-24,sub-22,sub-47;sub-49;sub-50;sub-1,sub-29;sub-32;sub-35;sub-37,8,True,True,True,eval_dropout_disabled,-4.867764573646127e-07,2.1711125555157196e-06,-1.7501688489574008e-06,0.0016234763897955418,0.007241003215312958,0.0058370898477733135,-3.0994415283203125e-06,0,0.4291003942489624,0.4290972948074341,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-23:A=sub-26,WBCIC_MI,WBCIC,4,0,C,1,1,sub-26,sub-23,sub-24,sub-24,8,True,True,True,eval_dropout_disabled,-2.7944336125074187e-06,-5.4806448268607255e-09,-1.0896181265707128e-05,0.009314782917499542,1.8268823623657227e-05,0.03632061928510666,4.153698682785034e-07,1,0.005583206657320261,0.0055836220271885395,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-23:A=sub-26,WBCIC_MI,WBCIC,4,0,C,1,2,sub-26,sub-23,sub-24;sub-28,sub-24;sub-28,8,True,True,True,eval_dropout_disabled,-1.6034293821576284e-06,-5.632807074107404e-07,-6.0440497691161e-06,0.00534476712346077,0.0018776031211018562,0.020146841183304787,4.153698682785034e-07,1,0.005583206657320261,0.0055836220271885395,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-23:A=sub-26,WBCIC_MI,WBCIC,4,0,C,1,4,sub-26,sub-23,sub-24;sub-28;sub-29;sub-32,sub-24;sub-28;sub-29;sub-32,8,True,True,True,eval_dropout_disabled,-8.262714459306153e-07,-4.2607479144862737e-07,-4.784990778716747e-06,0.0027542393654584885,0.001420249929651618,0.015949975699186325,4.153698682785034e-07,1,0.005583206657320261,0.0055836220271885395,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-24:A=sub-28,WBCIC_MI,WBCIC,4,0,C,1,1,sub-28,sub-24,sub-35,sub-45,8,True,True,True,eval_dropout_disabled,-5.48063194827364e-09,-8.370807336177677e-07,-1.5747975794511149e-06,1.8268823623657227e-05,0.0027902768924832344,0.005249339621514082,-4.112720489501953e-06,0,0.19549433887004852,0.19549022614955902,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-24:A=sub-28,WBCIC_MI,WBCIC,4,0,C,1,2,sub-28,sub-24,sub-35;sub-37,sub-45;sub-47,8,True,True,True,eval_dropout_disabled,-5.450818207464181e-06,2.29149847541521e-07,-2.1724777070630807e-06,0.018169444054365158,0.0007638349197804928,0.007241612300276756,-4.112720489501953e-06,0,0.19549433887004852,0.19549022614955902,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-24:A=sub-28,WBCIC_MI,WBCIC,4,0,C,1,4,sub-28,sub-24,sub-35;sub-37;sub-45;sub-47,sub-45;sub-47;sub-49;sub-50,8,True,True,True,eval_dropout_disabled,-2.8290146474319045e-06,9.417870501238212e-07,1.0066281674880884e-06,0.00943007506430149,0.003139298874884844,0.0033554364927113056,-4.112720489501953e-06,0,0.19549433887004852,0.19549022614955902,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-26:A=sub-29,WBCIC_MI,WBCIC,4,0,C,1,1,sub-29,sub-26,sub-12,sub-28,8,True,True,True,eval_dropout_disabled,8.729036380827893e-06,-6.012554422341054e-06,1.19191588510148e-06,0.029096852988004684,0.020041894167661667,0.00397306215018034,-2.5331974029541016e-07,0,0.017821040004491806,0.01782078668475151,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-26:A=sub-29,WBCIC_MI,WBCIC,4,0,C,1,2,sub-29,sub-26,sub-12;sub-14,sub-28;sub-32,8,True,True,True,eval_dropout_disabled,5.070859970146557e-06,-3.905554422090063e-06,4.8367842282459605e-06,0.016902904957532883,0.013018544763326645,0.01612265035510063,-2.5331974029541016e-07,0,0.017821040004491806,0.01782078668475151,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-26:A=sub-29,WBCIC_MI,WBCIC,4,0,C,1,4,sub-29,sub-26,sub-12;sub-14;sub-22;sub-23,sub-28;sub-32;sub-35;sub-37,8,True,True,True,eval_dropout_disabled,5.5091650210670196e-06,1.8699117276810284e-07,2.4065523120953003e-06,0.01836392469704151,0.0006233053281903267,0.00802185945212841,-2.5331974029541016e-07,0,0.017821040004491806,0.01782078668475151,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-28:A=sub-32,WBCIC_MI,WBCIC,4,0,C,1,1,sub-32,sub-28,sub-26,sub-29,8,True,True,True,eval_dropout_disabled,-1.1210795491933823e-06,-8.729042747290805e-06,1.4298018413683167e-06,0.0037369374185800552,0.029096852988004684,0.004766013473272324,-2.5331974029541016e-07,0,0.2279832661151886,0.2279830127954483,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
