observation_id,task,dataset,fold,seed,space,round,subject_A,subject_B,optimizer,learning_rate,weight_decay,global_grad_clip,gradient_mode,delta_norm,g_A_norm,g_A_delta_dot,g_A_delta_cosine,preclip_global_grad_norm,loss_A,checkpoint_sha256,normalizer_sha256
OpenBMI_MI:f4:M:r1:B=50:A=2,OpenBMI_MI,OpenBMI,4,0,M,1,2,50,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196303245611489,0.13178597390651703,-6.221303920028731e-05,-0.908484935760498,0.13178597390651703,0.30725377798080444,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=1:A=2,OpenBMI_MI,OpenBMI,4,0,CM,0,2,1,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000131252221763,0.13369974493980408,-6.897522689541802e-05,-0.859808623790741,0.13369974493980408,0.30725377798080444,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=2:A=3,OpenBMI_MI,OpenBMI,4,0,CM,0,3,2,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000129505991936,0.07014679163694382,-3.902102980646305e-05,-0.9271078705787659,0.07014679163694382,0.3575998842716217,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=3:A=5,OpenBMI_MI,OpenBMI,4,0,CM,0,5,3,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600011961068958,0.09254033863544464,-4.348536458564922e-05,-0.7831629514694214,0.09254033863544464,0.08668243139982224,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=5:A=6,OpenBMI_MI,OpenBMI,4,0,CM,0,6,5,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127177685499,0.03382648155093193,-1.79552698682528e-05,-0.8846564292907715,0.03382648527622223,0.0423961766064167,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=6:A=8,OpenBMI_MI,OpenBMI,4,0,CM,0,8,6,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130670145154,0.09202837198972702,-4.644214641302824e-05,-0.841065526008606,0.09202837198972702,0.10286466777324677,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=8:A=10,OpenBMI_MI,OpenBMI,4,0,CM,0,10,8,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000112043693662,0.07125984132289886,-3.3200201869476587e-05,-0.7764911651611328,0.07125984132289886,0.47875428199768066,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=10:A=14,OpenBMI_MI,OpenBMI,4,0,CM,0,14,10,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130670145154,0.08885543793439865,-4.877266474068165e-05,-0.9148118495941162,0.08885543793439865,0.3349679708480835,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=14:A=16,OpenBMI_MI,OpenBMI,4,0,CM,0,16,14,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128341838717,0.11216673254966736,-5.258527380647138e-05,-0.7813390493392944,0.11216673254966736,0.21158860623836517,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=16:A=19,OpenBMI_MI,OpenBMI,4,0,CM,0,19,16,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128341838717,0.036963898688554764,-2.084640073007904e-05,-0.9399239420890808,0.03696390241384506,0.3503338098526001,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=19:A=22,OpenBMI_MI,OpenBMI,4,0,CM,0,22,19,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600008643232286,0.04100479930639267,-2.0204315660521388e-05,-0.8212056159973145,0.04100480303168297,0.3963908553123474,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=22:A=23,OpenBMI_MI,OpenBMI,4,0,CM,0,23,22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000131252221763,0.10798843950033188,-6.240993388928473e-05,-0.9631982445716858,0.10798843950033188,0.2868095338344574,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=23:A=26,OpenBMI_MI,OpenBMI,4,0,CM,0,26,23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000071298331022,0.04041649401187897,-1.625308686925564e-05,-0.670225203037262,0.04041649401187897,0.3919973075389862,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=26:A=27,OpenBMI_MI,OpenBMI,4,0,CM,0,27,26,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000129505991936,0.12520179152488708,-6.0460246459115297e-05,-0.8048199415206909,0.12520179152488708,0.3799341917037964,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=27:A=28,OpenBMI_MI,OpenBMI,4,0,CM,0,28,27,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127759762108,0.0610329695045948,-2.7389331080485135e-05,-0.7479222416877747,0.0610329695045948,0.20454595983028412,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=28:A=30,OpenBMI_MI,OpenBMI,4,0,CM,0,30,28,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000125431455672,0.08870382606983185,-4.586556678987108e-05,-0.8617555499076843,0.08870382606983185,0.3662155270576477,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=30:A=31,OpenBMI_MI,OpenBMI,4,0,CM,0,31,30,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600012659560889,0.05140538886189461,-2.2810812879470177e-05,-0.7395570874214172,0.05140538886189461,0.28387001156806946,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=31:A=32,OpenBMI_MI,OpenBMI,4,0,CM,0,32,31,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130670145154,0.17048238217830658,-8.544787851860747e-05,-0.8353357911109924,0.17048236727714539,0.4193696081638336,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=32:A=33,OpenBMI_MI,OpenBMI,4,0,CM,0,33,32,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130088068545,0.0756867527961731,-3.827227919828147e-05,-0.8427597880363464,0.0756867527961731,0.0663410872220993,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=33:A=35,OpenBMI_MI,OpenBMI,4,0,CM,0,35,33,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005999768618494272,0.016747446730732918,-7.099291451595491e-06,-0.7065320611000061,0.016747446730732918,0.0423748716711998,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=35:A=40,OpenBMI_MI,OpenBMI,4,0,CM,0,40,35,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128923915327,0.046281371265649796,-2.5707009626785293e-05,-0.92573082447052,0.046281374990940094,0.23835504055023193,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=40:A=43,OpenBMI_MI,OpenBMI,4,0,CM,0,43,40,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000120774842799,0.04240840673446655,-2.1584961359621957e-05,-0.848280131816864,0.04240840673446655,0.28236818313598633,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=43:A=45,OpenBMI_MI,OpenBMI,4,0,CM,0,45,43,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128923915327,0.034806933254003525,-2.0070889149792492e-05,-0.961037278175354,0.034806933254003525,0.2849065065383911,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=45:A=47,OpenBMI_MI,OpenBMI,4,0,CM,0,47,45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127177685499,0.05788886174559593,-2.9276969144120812e-05,-0.8428894877433777,0.05788886174559593,0.11854088306427002,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=47:A=49,OpenBMI_MI,OpenBMI,4,0,CM,0,49,47,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000121938996017,0.03264370188117027,-1.5226815776259173e-05,-0.777409017086029,0.03264370560646057,0.17974747717380524,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=49:A=50,OpenBMI_MI,OpenBMI,4,0,CM,0,50,49,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600012659560889,0.0744389072060585,-3.6218152672518045e-05,-0.8108973503112793,0.0744389072060585,0.3845430016517639,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r0:B=50:A=1,OpenBMI_MI,OpenBMI,4,0,CM,0,1,50,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130670145154,0.10642872005701065,-5.119182969792746e-05,-0.8016431927680969,0.10642872005701065,0.3110794126987457,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=1:A=3,OpenBMI_MI,OpenBMI,4,0,CM,1,3,1,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000129505991936,0.07014679163694382,-3.902102980646305e-05,-0.9271078705787659,0.07014679163694382,0.3575998842716217,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=2:A=5,OpenBMI_MI,OpenBMI,4,0,CM,1,5,2,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600011961068958,0.09254033863544464,-4.348536458564922e-05,-0.7831629514694214,0.09254033863544464,0.08668243139982224,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=3:A=6,OpenBMI_MI,OpenBMI,4,0,CM,1,6,3,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127177685499,0.03382648155093193,-1.79552698682528e-05,-0.8846564292907715,0.03382648527622223,0.0423961766064167,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=5:A=8,OpenBMI_MI,OpenBMI,4,0,CM,1,8,5,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130670145154,0.09202837198972702,-4.644214641302824e-05,-0.841065526008606,0.09202837198972702,0.10286466777324677,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=6:A=10,OpenBMI_MI,OpenBMI,4,0,CM,1,10,6,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000112043693662,0.07125984132289886,-3.3200201869476587e-05,-0.7764911651611328,0.07125984132289886,0.47875428199768066,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=8:A=14,OpenBMI_MI,OpenBMI,4,0,CM,1,14,8,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130670145154,0.08885543793439865,-4.877266474068165e-05,-0.9148118495941162,0.08885543793439865,0.3349679708480835,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=10:A=16,OpenBMI_MI,OpenBMI,4,0,CM,1,16,10,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128341838717,0.11216673254966736,-5.258527380647138e-05,-0.7813390493392944,0.11216673254966736,0.21158860623836517,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=14:A=19,OpenBMI_MI,OpenBMI,4,0,CM,1,19,14,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128341838717,0.036963898688554764,-2.084640073007904e-05,-0.9399239420890808,0.03696390241384506,0.3503338098526001,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=16:A=22,OpenBMI_MI,OpenBMI,4,0,CM,1,22,16,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600008643232286,0.04100479930639267,-2.0204315660521388e-05,-0.8212056159973145,0.04100480303168297,0.3963908553123474,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=19:A=23,OpenBMI_MI,OpenBMI,4,0,CM,1,23,19,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000131252221763,0.10798843950033188,-6.240993388928473e-05,-0.9631982445716858,0.10798843950033188,0.2868095338344574,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=22:A=26,OpenBMI_MI,OpenBMI,4,0,CM,1,26,22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000071298331022,0.04041649401187897,-1.625308686925564e-05,-0.670225203037262,0.04041649401187897,0.3919973075389862,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=23:A=27,OpenBMI_MI,OpenBMI,4,0,CM,1,27,23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000129505991936,0.12520179152488708,-6.0460246459115297e-05,-0.8048199415206909,0.12520179152488708,0.3799341917037964,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=26:A=28,OpenBMI_MI,OpenBMI,4,0,CM,1,28,26,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127759762108,0.0610329695045948,-2.7389331080485135e-05,-0.7479222416877747,0.0610329695045948,0.20454595983028412,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=27:A=30,OpenBMI_MI,OpenBMI,4,0,CM,1,30,27,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000125431455672,0.08870382606983185,-4.586556678987108e-05,-0.8617555499076843,0.08870382606983185,0.3662155270576477,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=28:A=31,OpenBMI_MI,OpenBMI,4,0,CM,1,31,28,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600012659560889,0.05140538886189461,-2.2810812879470177e-05,-0.7395570874214172,0.05140538886189461,0.28387001156806946,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=30:A=32,OpenBMI_MI,OpenBMI,4,0,CM,1,32,30,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130670145154,0.17048238217830658,-8.544787851860747e-05,-0.8353357911109924,0.17048236727714539,0.4193696081638336,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=31:A=33,OpenBMI_MI,OpenBMI,4,0,CM,1,33,31,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130088068545,0.0756867527961731,-3.827227919828147e-05,-0.8427597880363464,0.0756867527961731,0.0663410872220993,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=32:A=35,OpenBMI_MI,OpenBMI,4,0,CM,1,35,32,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005999768618494272,0.016747446730732918,-7.099291451595491e-06,-0.7065320611000061,0.016747446730732918,0.0423748716711998,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=33:A=40,OpenBMI_MI,OpenBMI,4,0,CM,1,40,33,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128923915327,0.046281371265649796,-2.5707009626785293e-05,-0.92573082447052,0.046281374990940094,0.23835504055023193,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=35:A=43,OpenBMI_MI,OpenBMI,4,0,CM,1,43,35,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000120774842799,0.04240840673446655,-2.1584961359621957e-05,-0.848280131816864,0.04240840673446655,0.28236818313598633,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=40:A=45,OpenBMI_MI,OpenBMI,4,0,CM,1,45,40,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128923915327,0.034806933254003525,-2.0070889149792492e-05,-0.961037278175354,0.034806933254003525,0.2849065065383911,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=43:A=47,OpenBMI_MI,OpenBMI,4,0,CM,1,47,43,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127177685499,0.05788886174559593,-2.9276969144120812e-05,-0.8428894877433777,0.05788886174559593,0.11854088306427002,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=45:A=49,OpenBMI_MI,OpenBMI,4,0,CM,1,49,45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000121938996017,0.03264370188117027,-1.5226815776259173e-05,-0.777409017086029,0.03264370560646057,0.17974747717380524,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=47:A=50,OpenBMI_MI,OpenBMI,4,0,CM,1,50,47,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600012659560889,0.0744389072060585,-3.6218152672518045e-05,-0.8108973503112793,0.0744389072060585,0.3845430016517639,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=49:A=1,OpenBMI_MI,OpenBMI,4,0,CM,1,1,49,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000130670145154,0.10642872005701065,-5.119182969792746e-05,-0.8016431927680969,0.10642872005701065,0.3110794126987457,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
OpenBMI_MI:f4:CM:r1:B=50:A=2,OpenBMI_MI,OpenBMI,4,0,CM,1,2,50,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000131252221763,0.13369974493980408,-6.897522689541802e-05,-0.859808623790741,0.13369974493980408,0.30725377798080444,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
WBCIC_MI:f0:C:r0:B=sub-1:A=sub-5,WBCIC_MI,WBCIC,0,0,C,0,sub-5,sub-1,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001306645572,0.029960446059703827,-8.988129593490157e-06,-0.9999989867210388,0.029960446059703827,0.10510659217834473,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI:f0:C:r0:B=sub-5:A=sub-7,WBCIC_MI,WBCIC,0,0,C,0,sub-7,sub-5,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00030000004335306585,0.014870025217533112,-4.461004209588282e-06,-0.9999988675117493,0.014870025217533112,0.5161933898925781,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI:f0:C:r0:B=sub-7:A=sub-12,WBCIC_MI,WBCIC,0,0,C,0,sub-12,sub-7,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999876278452575,0.002012241631746292,-6.036694912836538e-07,-0.9999974370002747,0.002012241631746292,0.6361417174339294,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI:f0:C:r0:B=sub-12:A=sub-13,WBCIC_MI,WBCIC,0,0,C,0,sub-13,sub-12,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000724568963,0.018821557983756065,-5.646464160236064e-06,-0.9999990463256836,0.018821557983756065,0.4449056386947632,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI:f0:C:r0:B=sub-13:A=sub-23,WBCIC_MI,WBCIC,0,0,C,0,sub-23,sub-13,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000724568963,0.015667257830500603,-4.7001749408082105e-06,-0.9999990463256836,0.015667257830500603,0.41874516010284424,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI:f0:C:r0:B=sub-23:A=sub-26,WBCIC_MI,WBCIC,0,0,C,0,sub-26,sub-23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001306645572,0.027785543352365494,-8.33565900393296e-06,-0.9999990463256836,0.027785543352365494,0.20840001106262207,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
