task,model,fold,seed,absolute_CE_harm_CI95,absolute_CE_harm_mean,block,coordinates,excess_CE_harm_CI95,excess_CE_harm_mean,persistence_supported,protected,rank,rho_G,rho_null_p95,selection_subjects
OpenBMI_MI,LiteBN,4,2,"[0.03052733187015858, 0.04049322644531465]",0.03557673449048883,6,"[9, 10, 11, 12]","[-0.02139117270826865, -0.008246266847944184]",-0.01471901528429272,True,False,4,0.02405766948307989,0.011345733989030982,26
OpenBMI_MI,LiteBN,4,2,"[0.010419778494706844, 0.01616094522994749]",0.013244876376548285,7,"[13, 14, 15, 16]","[-0.048868286684932885, -0.0370984253974294]",-0.043066472036796706,False,False,4,0.0004591727712322407,0.006845433356284713,26
OpenBMI_MI,LiteBN,4,2,"[0.00046866023006559453, 0.002995647224325243]",0.0017568023384090733,8,"[17, 18, 19]","[-0.042497985847616986, -0.03375844362552795]",-0.03815418688458761,False,False,3,-0.02864532761881473,0.014892822393472609,26
OpenBMI_MI,TFFormer,0,0,"[-0.0010087878002413631, 0.0005854548531693282]",-0.00018311205178840045,0,[0],"[-0.0098597405456919, -0.007563384205769253]",-0.00871391958570434,True,False,1,0.6223088370780948,0.22255519201150095,26
OpenBMI_MI,TFFormer,0,0,"[2.5090902290741985e-05, 0.0005551596032829044]",0.0002886076507330721,1,[1],"[-0.009422390003571734, -0.007064487851170037]",-0.008212874944922281,True,False,1,0.4185586823512101,0.16991793260708674,26
OpenBMI_MI,TFFormer,0,0,"[0.0011140591338617656, 0.0037207412403743433]",0.0024227351168851614,2,[2],"[-0.007432449178992504, -0.004532444226693651]",-0.0059856981330184585,True,False,1,0.23894371656351668,0.10767484687189838,26
OpenBMI_MI,TFFormer,0,0,"[0.05279178280935189, 0.08086459553465807]",0.06615679698556341,3,"[3, 4, 5, 6]","[0.01883315054258885, 0.04539649018457251]",0.03148464644265976,True,True,4,0.1312685333678255,0.028090000246127282,26
OpenBMI_MI,TFFormer,0,0,"[0.10268838022638459, 0.13014503953606307]",0.11627033408218962,4,"[7, 8, 9, 10]","[0.08236397124943584, 0.10827204149606656]",0.09484003257519777,True,True,4,0.03358771056098518,0.009068420687656686,26
OpenBMI_MI,TFFormer,0,0,"[-0.0015646931223928834, 0.0018468475464560716]",0.00014017790117705448,5,"[11, 12, 13, 14]","[-0.062330374939396374, -0.04913475791501952]",-0.05567512929386525,False,False,4,0.004809943645673917,0.006759230795226194,26
OpenBMI_MI,TFFormer,0,0,"[0.011417772065675366, 0.017126007218986074]",0.014347480449949017,6,"[15, 16, 17, 18]","[-0.04547570935900657, -0.030846733917086606]",-0.037952197955328955,False,False,4,-0.012956767610425458,0.007979553823949647,26
OpenBMI_MI,TFFormer,0,0,"[-0.000578986284520599, 0.00023011474395492703]",-0.00013063356269972843,7,[19],"[-0.011926841808496512, -0.008915921783540254]",-0.010349833802781169,False,False,1,-0.03517674645874129,0.023145003084938023,26
OpenBMI_MI,TFFormer,0,1,"[-0.00018250681138890052, 0.0004678644837224561]",0.0001374508037568702,0,[0],"[-0.01587202568949171, -0.012585443260867522]",-0.014213753368017916,True,False,1,0.583312343416301,0.21499025551997486,25
OpenBMI_MI,TFFormer,0,1,"[0.002661659389373309, 0.005722033030024077]",0.004173269637865806,1,"[1, 2, 3]","[-0.041038668619918485, -0.0342934768067222]",-0.0376249314675888,True,False,3,0.24327527800115092,0.06549860948071218,25
OpenBMI_MI,TFFormer,0,1,"[0.1478596124886714, 0.1826768930808319]",0.1653538522397942,2,"[4, 5, 6, 7]","[0.1234857457513202, 0.15833277421484865]",0.14088017683089468,True,True,4,0.10190660005450088,0.025448682991574333,25
OpenBMI_MI,TFFormer,0,1,"[0.04708150182180073, 0.05807070602536847]",0.05253801372808873,3,"[8, 9, 10, 11]","[-0.005579619487079842, 0.007069720951742477]",0.0007618807813571458,True,False,4,0.03318060726593323,0.010279142963424977,25
OpenBMI_MI,TFFormer,0,1,"[0.02486114976396912, 0.03433101315140141]",0.02963669389804724,4,"[12, 13, 14, 15]","[-0.03635556540908584, -0.02043054861583731]",-0.028053734006040002,True,False,4,0.010708738126757008,0.008176387712281508,25
OpenBMI_MI,TFFormer,0,1,"[0.008424548987789552, 0.012778712531668525]",0.010604728727687427,5,"[16, 17, 18, 19]","[-0.05707167033941205, -0.045958175581554586]",-0.051339349985165976,False,False,4,-0.01491752267753654,0.010315125519059136,25
OpenBMI_MI,TFFormer,0,2,"[-9.06050761370725e-05, 0.00018412371455427584]",4.127017226712505e-05,0,[0],"[-0.01296905158054864, -0.010843717773290788]",-0.01192845760555706,True,False,1,0.6530277967621606,0.18009664960508587,26
OpenBMI_MI,TFFormer,0,2,"[-0.0012493185727594602, -0.00020000727079166818]",-0.0006742804229096667,1,[1],"[-0.013922285822666879, -0.011431729271965445]",-0.012662144540508633,True,False,1,0.330998230665339,0.14201576520567483,26
OpenBMI_MI,TFFormer,0,2,"[0.03384003116886928, 0.050234519699258205]",0.041840149763474624,2,"[2, 3, 4, 5]","[-0.011571700396088236, 0.003074836928698532]",-0.004344678659967887,True,False,4,0.16954728466415725,0.04260297077945403,26
OpenBMI_MI,TFFormer,0,2,"[0.14406209896952138, 0.18086492599824067]",0.16245652008971392,3,"[6, 7, 8, 9]","[0.12839031302297418, 0.16353531254676124]",0.1462907339702045,True,True,4,0.05998481315112217,0.019244380574846835,26
OpenBMI_MI,TFFormer,0,2,"[0.003426786813131911, 0.007249273926303141]",0.005253312354905299,4,"[10, 11, 12, 13]","[-0.05910796585983395, -0.04710276874307413]",-0.05300659693802043,True,False,4,0.012040313915602816,0.008566273270526472,26
OpenBMI_MI,TFFormer,0,2,"[0.012687507147810936, 0.0164684949462519]",0.014580247524631653,5,"[14, 15, 16, 17]","[-0.048344810176007794, -0.03498904639861967]",-0.04147724042891992,False,False,4,-0.002384086990247716,0.006268146197750186,26
OpenBMI_MI,TFFormer,0,2,"[0.0048905146524033565, 0.00748130060097272]",0.006202129052964593,6,"[18, 19]","[-0.02145296401785334, -0.015836601294394254]",-0.018620258363499988,False,False,2,-0.028664037790289608,0.017578078286988496,26
OpenBMI_MI,TFFormer,1,0,"[-0.0005511915844277762, 0.0003737062835599151]",-0.0001065922760551948,0,[0],"[-0.017062701654319327, -0.01315728970852665]",-0.015069529889909698,True,False,1,0.49604060652636334,0.19246342087024107,26
OpenBMI_MI,TFFormer,1,0,"[-0.0006016282469521205, 0.0006300253909639993]",5.636468886962886e-05,1,[1],"[-0.016615097960126685, -0.013172061612765408]",-0.014890818655835443,True,False,1,0.43560999757575486,0.18927574002762493,26
OpenBMI_MI,TFFormer,1,0,"[0.0011415342727045235, 0.004301463381000247]",0.002734002334223732,2,"[2, 3]","[-0.02825298923952506, -0.02230006836376469]",-0.02519702086259753,True,False,2,0.21039432293834298,0.06918562944548419,26
OpenBMI_MI,TFFormer,1,0,"[0.1317252896149072, 0.17416642322620418]",0.15232392697096186,3,"[4, 5, 6, 7]","[0.1062956612824967, 0.1487166927441529]",0.1273025638839838,True,True,4,0.09409901893674702,0.02087440045674812,26
OpenBMI_MI,TFFormer,1,0,"[0.07038221690910909, 0.08854389496323149]",0.07951385406375071,4,"[8, 9, 10, 11]","[0.026502459189572735, 0.04545241886566873]",0.03637365884805493,True,True,4,0.036387599883351406,0.012403465739974818,26
OpenBMI_MI,TFFormer,1,0,"[0.011066018278680527, 0.01718735479539096]",0.014212245264906664,5,"[12, 13, 14, 15]","[-0.05157203619082615, -0.03805957932479809]",-0.04460808829381438,False,False,4,0.0016407420298177853,0.006001893435406651,26
OpenBMI_MI,TFFormer,1,0,"[0.00015908643416538335, 0.0012904873962418964]",0.0007130730798042042,6,"[16, 17, 18, 19]","[-0.06795047181989865, -0.05531481073465312]",-0.0617233420586025,False,False,4,-0.02287955219634073,0.010693714035456433,26
OpenBMI_MI,TFFormer,1,1,"[-0.0013670794728949372, 0.00011595871792343665]",-0.0006378585699396506,0,[0],"[-0.013997042424594505, -0.01082614576472345]",-0.012355649314875584,True,False,1,0.5505772217928305,0.1989206627158986,26
OpenBMI_MI,TFFormer,1,1,"[-0.0005638603928913652, 0.0005337218788689279]",3.613392625339292e-06,1,[1],"[-0.013061347674379728, -0.010377507116787863]",-0.011681478735861683,True,False,1,0.3897096134406089,0.17831608991382558,26
OpenBMI_MI,TFFormer,1,1,"[-0.00020241892724464549, 0.002041755034759923]",0.0008757739456767141,2,"[2, 3]","[-0.027446785547458382, -0.022065284829290814]",-0.024716666870275326,True,False,2,0.2549474948854439,0.0761564898416078,26
OpenBMI_MI,TFFormer,1,1,"[0.001939562289514647, 0.0072113248685279204]",0.004556115178593442,3,[4],"[-0.009445235480334487, -0.004406706449411114]",-0.006891528596918555,True,False,1,0.1267001486362476,0.07015170736539504,26
OpenBMI_MI,TFFormer,1,1,"[0.17090036548285314, 0.2238872301373312]",0.1968475630803499,4,"[5, 6, 7, 8]","[0.161100437310593, 0.21359807554881863]",0.1870586321638919,True,True,4,0.06786923972053718,0.01657613439973725,26
OpenBMI_MI,TFFormer,1,1,"[0.017932719582609006, 0.026857099192843535]",0.022129875370839307,5,"[9, 10, 11, 12]","[-0.03370306619702627, -0.02210669705362213]",-0.027709401848251162,True,False,4,0.0230220976066893,0.009254407959896661,26
OpenBMI_MI,TFFormer,1,1,"[0.007721066567204346, 0.01253575344778549]",0.01020376380950511,6,"[13, 14, 15, 16]","[-0.05038521479044357, -0.03599872377404766]",-0.04287002904648489,False,False,4,0.00041328135614904097,0.006015057467293737,26
OpenBMI_MI,TFFormer,1,1,"[0.0012942190442714677, 0.0037363552536659036]",0.0024973918774580553,7,"[17, 18, 19]","[-0.04155420659462541, -0.032502931064795994]",-0.03700511114429107,False,False,3,-0.02211834149468232,0.01124507871427041,26
OpenBMI_MI,TFFormer,1,2,"[-0.0001446132468636142, 0.0007653623157806241]",0.00032266204972034365,0,[0],"[-0.014634603103186691, -0.01211305840437118]",-0.013405672907905434,True,False,1,0.5935114363526415,0.21065023019458975,26
OpenBMI_MI,TFFormer,1,2,"[-0.0009424321443831908, 0.001698893902103968]",0.00037541443843276565,1,"[1, 2]","[-0.03070938438102845, -0.024651406501409397]",-0.02767862065748631,True,False,2,0.3052956519664941,0.0814801575459052,26
OpenBMI_MI,TFFormer,1,2,"[-0.0004353885139147349, 0.0005967777331811399]",9.424194902966333e-05,2,[3],"[-0.01491390646518643, -0.012301717348174467]",-0.013631998741043776,True,False,1,0.19592855470003007,0.09251200309175045,26
OpenBMI_MI,TFFormer,1,2,"[0.10006643725065376, 0.1384152569075697]",0.11843719766395039,3,"[4, 5, 6, 7]","[0.06568611957444649, 0.10458607024134355]",0.08461241334361072,True,True,4,0.10695586688274743,0.02946888142749477,26
OpenBMI_MI,TFFormer,1,2,"[0.10031378697348053, 0.12732994887326668]",0.11390465526590204,4,"[8, 9, 10, 11]","[0.06482637712233466, 0.09338137584832297]",0.0789046646593792,True,True,4,0.04334881759043168,0.01246991147448626,26
OpenBMI_MI,TFFormer,1,2,"[0.016962519528519814, 0.02322506752509118]",0.02006869089639373,5,"[12, 13, 14, 15]","[-0.04371624777728493, -0.029572516401730524]",-0.03665291357199656,True,False,4,0.011694642423836268,0.008013285986306127,26
OpenBMI_MI,TFFormer,1,2,"[0.0006660750561099813, 0.0031409918986941257]",0.0018942820291609742,6,"[16, 17, 18, 19]","[-0.0662420987171873, -0.05191780040460867]",-0.05920136202500756,False,False,4,-0.020457093345038757,0.010134046847420778,26
OpenBMI_MI,TFFormer,2,0,"[-0.0015898402641395576, 0.0005148041107465933]",-0.0005387243632846982,0,[0],"[-0.017406746953157533, -0.014220289152169045]",-0.015810609315196785,True,False,1,0.4859905673413486,0.22074646599532916,26
OpenBMI_MI,TFFormer,2,0,"[0.00029245567576089695, 0.0019850243539129356]",0.0011458646944965188,1,[1],"[-0.01588904836585345, -0.012264736554315018]",-0.01403259564637547,True,False,1,0.2803162441487919,0.09603177553069256,26
OpenBMI_MI,TFFormer,2,0,"[-0.0009642924578012565, 0.0010344718827537912]",5.765123127613754e-05,2,[2],"[-0.01696648494798775, -0.013528810861903013]",-0.01517976374694363,True,False,1,0.2461750066497163,0.10682014292771541,26
OpenBMI_MI,TFFormer,2,0,"[-2.885224633289301e-05, 0.0017271582291347345]",0.0007643863560994011,3,[3],"[-0.01608390445938202, -0.012965253106344828]",-0.014436743916841457,True,False,1,0.15426202029977293,0.06334663619093799,26
OpenBMI_MI,TFFormer,2,0,"[0.05140082290630369, 0.06669057967780945]",0.058976850578506324,4,"[4, 5, 6, 7]","[-0.002363112484863545, 0.014476389523387924]",0.005784314491789441,True,False,4,0.07435802454360357,0.02362447370250495,26
OpenBMI_MI,TFFormer,2,0,"[0.1707493866103241, 0.20115653741265288]",0.1858866522632001,5,"[8, 9, 10, 11]","[0.15055721638596598, 0.1808324069296265]",0.1654408029903451,True,True,4,0.03281928280033802,0.01157498911455037,26
OpenBMI_MI,TFFormer,2,0,"[0.008341496148973579, 0.012487429502675554]",0.010440508422586545,6,"[12, 13, 14, 15]","[-0.05783134997183317, -0.046496112513404124]",-0.05219507151255652,False,False,4,0.006409094245145983,0.00741057888177575,26
OpenBMI_MI,TFFormer,2,0,"[0.00118243957612038, 0.0037985908141885552]",0.002454231261676171,7,"[16, 17, 18, 19]","[-0.06636341136226157, -0.057359636805424066]",-0.06191676116103572,False,False,4,-0.020562287432929982,0.011080498196381494,26
OpenBMI_MI,TFFormer,2,1,"[-0.001354327500419237, -5.854925560687704e-07]",-0.0006664476664328959,0,[0],"[-0.014367680962678193, -0.011532998710763772]",-0.012932452951415083,True,False,1,0.5264889112972141,0.18314752957816877,25
OpenBMI_MI,TFFormer,2,1,"[0.00013683340481044653, 0.00203428576338827]",0.0010830688001795038,1,[1],"[-0.012425076240465556, -0.009760114723828197]",-0.011074933848115228,True,False,1,0.31245428149594656,0.134871147872608,25
OpenBMI_MI,TFFormer,2,1,"[-0.0006002076754415565, 0.0025854125208388612]",0.0009875870293735956,2,"[2, 3]","[-0.02870695778555626, -0.022663174955805134]",-0.0257129523108957,True,False,2,0.1963699694435599,0.05822487490414652,25
OpenBMI_MI,TFFormer,2,1,"[-0.0009111034055576679, 2.1288977043624087e-05]",-0.0004237169424001582,3,[4],"[-0.013926365494195654, -0.011406295672120323]",-0.01266020603394981,True,False,1,0.13609608886025082,0.06917986671690776,25
OpenBMI_MI,TFFormer,2,1,"[0.030038289044094092, 0.04872771375375951]",0.03936986347476246,4,"[5, 6, 7, 8]","[-0.028564528275809842, -0.006913861190498896]",-0.017719255556583144,True,False,4,0.06358481090660915,0.019515252309090524,25
OpenBMI_MI,TFFormer,2,1,"[0.17448369792843083, 0.21108328703632978]",0.19263305474269804,5,"[9, 10, 11, 12]","[0.1555450316573733, 0.19391718170841374]",0.17473424133985493,True,True,4,0.02308850197513739,0.009220254867705908,25
OpenBMI_MI,TFFormer,2,1,"[0.012317494419118488, 0.019794090837078258]",0.01596794879859471,6,"[13, 14, 15, 16]","[-0.05124160400595181, -0.03756550903736869]",-0.04460564902356738,False,False,4,0.0036544713479001213,0.008827405385228089,25
OpenBMI_MI,TFFormer,2,1,"[0.015455163885908037, 0.020579764209987198]",0.018080235482917473,7,"[17, 18, 19]","[-0.03006507199586654, -0.020964576628210142]",-0.025583912160490184,False,False,3,-0.02285725794572972,0.01084433087988343,25
OpenBMI_MI,TFFormer,2,2,"[-0.00023664250093330264, 0.0001355451609296898]",-6.351243205993053e-05,0,[0],"[-0.01763780788522899, -0.014160927260372855]",-0.015887694927499075,True,False,1,0.5654403300514779,0.2505264683996944,25
OpenBMI_MI,TFFormer,2,2,"[-0.0010399951168971282, 5.017232580891984e-05]",-0.0005042857548154464,1,[1],"[-0.017983714809497654, -0.014735143301162238]",-0.016350257192346136,True,False,1,0.3261184799052058,0.14724542058767093,25
OpenBMI_MI,TFFormer,2,2,"[-0.0005727395792135876, 0.0005059588512838409]",2.7354022095069297e-05,2,[2],"[-0.017471138929554594, -0.01412223476788454]",-0.015795041269824367,True,False,1,0.26910367199782126,0.11549101896759101,25
OpenBMI_MI,TFFormer,2,2,"[-0.00043016486471611357, 0.008910864317669282]",0.004165278515385006,3,[3],"[-0.016238165344275197, -0.006479051779973367]",-0.011452647604079007,True,False,1,0.19643904186679415,0.0965220494426006,25
OpenBMI_MI,TFFormer,2,2,"[0.0032843212173772327, 0.006520590897763619]",0.004945504782747009,4,[4],"[-0.01267167534450675, -0.008602914144443193]",-0.01060268046008042,True,False,1,0.14843848256076703,0.07991614755561072,25
OpenBMI_MI,TFFormer,2,2,"[0.040082809192336526, 0.05658698952115635]",0.04837275075593958,5,"[5, 6, 7, 8]","[-0.020305821466011672, -0.0029659723990516965]",-0.011654913073745483,True,False,4,0.07712184398967405,0.02292772759338791,25
OpenBMI_MI,TFFormer,2,2,"[0.14915742925605188, 0.17572918058262615]",0.1623418926270763,6,"[9, 10, 11, 12]","[0.1201638184898106, 0.14608104785986492]",0.1327741041782591,True,True,4,0.02722219674289792,0.008683860088483385,25
OpenBMI_MI,TFFormer,2,2,"[0.05238174042174155, 0.0639378681183634]",0.05817764236227118,7,"[13, 14, 15, 16]","[-0.003969475600053675, 0.008956202820643301]",0.002386137244646974,False,False,4,0.0018052937102810205,0.007280186723982218,25
OpenBMI_MI,TFFormer,2,2,"[0.0022803405265737825, 0.005129644887786894]",0.0037260748387471588,8,"[17, 18, 19]","[-0.047251232880698275, -0.04002545907519673]",-0.04368836272922457,False,False,3,-0.02630161656082754,0.01623534850397924,25
OpenBMI_MI,TFFormer,3,0,"[-0.0002312071261064501, 0.0001172333102863286]",-5.649324187923418e-05,0,[0],"[-0.015222401653277758, -0.012253335991648222]",-0.013757337129191388,True,False,1,0.4282199933154167,0.16661357868937424,26
OpenBMI_MI,TFFormer,3,0,"[1.174713137566559e-05, 0.0012286470711890941]",0.0006035089991850462,1,[1],"[-0.014527068219771474, -0.011482923577320708]",-0.013061301045632245,True,False,1,0.37304303816391426,0.16265835729780037,26
OpenBMI_MI,TFFormer,3,0,"[-0.00026489002662575764, 0.0005929189012420088]",0.0001503216811618436,2,[2],"[-0.01511193251285614, -0.01192631759629716]",-0.013524424975878923,True,False,1,0.17011389506531913,0.07240825835025654,26
OpenBMI_MI,TFFormer,3,0,"[0.06574324967504024, 0.09253110715955232]",0.07911257372129298,3,"[3, 4, 5, 6]","[0.0226474619170462, 0.047465036373359706]",0.03544099681695086,True,True,4,0.09014835546179142,0.02532057927431641,26
OpenBMI_MI,TFFormer,3,0,"[0.13496937473514833, 0.16239247232188947]",0.14888885464155577,4,"[7, 8, 9, 10]","[0.11127721950264542, 0.13611184113264002]",0.1239089917234919,True,True,4,0.037395219543901966,0.013590198375107578,26
OpenBMI_MI,TFFormer,3,0,"[0.01653020713975593, 0.021069962888124107]",0.018729489146254566,5,"[11, 12, 13, 14]","[-0.04501212217623749, -0.03326356362358643]",-0.03906866828198013,True,False,4,0.008715310518863865,0.007550883984405217,26
OpenBMI_MI,TFFormer,3,0,"[0.006482744969626815, 0.010417310691791451]",0.008421941756576477,6,"[15, 16, 17, 18]","[-0.05769076465239594, -0.045691932289795234]",-0.05179781567442018,False,False,4,-0.013168806048994189,0.008272854364863457,26
OpenBMI_MI,TFFormer,3,0,"[-0.0003009601176276047, 9.480087832990122e-05]",-9.386542661525655e-05,7,[19],"[-0.015966353047480144, -0.012770630416585382]",-0.014339891191137068,False,False,1,-0.0387260455333042,0.03156232207840553,26
OpenBMI_MI,TFFormer,3,1,"[-0.00018594065505556025, 0.00037671281829435515]",0.00010899086206611116,0,[0],"[-0.013574421957961115, -0.011391312990052048]",-0.01250039714061354,True,False,1,0.5194746475780454,0.18563630595814173,25
OpenBMI_MI,TFFormer,3,1,"[7.03520007447923e-05, 0.0013375012837622416]",0.0007043528973671964,1,[1],"[-0.01295833868230211, -0.010737307559987693]",-0.011878893520593575,True,False,1,0.39055325299469756,0.16778956401201942,25
OpenBMI_MI,TFFormer,3,1,"[0.07267791870902097, 0.09858833342446771]",0.08536840873973862,2,"[2, 3, 4, 5]","[0.029793687463380226, 0.0514999991920297]",0.04033379222909336,True,True,4,0.09990006658993468,0.0265903662127503,25
OpenBMI_MI,TFFormer,3,1,"[0.10690118470289638, 0.138189971454714]",0.12290801748640946,3,"[6, 7, 8, 9]","[0.07690649228099371, 0.10509327287438466]",0.09121025121104001,True,True,4,0.04808713716073607,0.014746916041828616,25
