model,task,fold,seed,checkpoint_path,checkpoint_hash,normalizer_hash,status,reason
Medformer,WBCIC_MI,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold4_seed0\selected.pt,6ccffbedd1a46d167ac918ea5fa851a6264226f2873b0b3b7d5b9f2467614148,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold4_seed1\selected.pt,41fbc7971bfea0b08c77fcfc58d5c2c03606ac809b1805ac801574340ff77fc5,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold4_seed2\selected.pt,197d1c60ce80abb37d5721e3d55461bf27c05fda89131186c0e3189282eb4fbd,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold0_seed0\selected.pt,4177cf40eefd18ebd88c307156dc1e6daecfe4129cb90a4e23ba9a7552562294,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold0_seed1\selected.pt,3d3c977fe198f2c628d15cf44f4c3c93cfc8806f97e74d2cb3ca69477bdd2828,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold0_seed2\selected.pt,2fb811e82b6cd80fd8cb9228eb6e1a27cf008cf208107c02ba78dafffd4b8eb3,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold1_seed0\selected.pt,1b30499ccad2e1950d8b373d26c2efe002089e1660b92d66320801069677d800,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold1_seed1\selected.pt,f3e5d715d44b5645b3dc50a1a11e8afa7991b6a461ba2c924b038a1a8ab86912,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold1_seed2\selected.pt,34914cb8aac48346f9b8413bffdd668b823223f97ccaec057461da9fb0d52574,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold2_seed0\selected.pt,a4b5ee8f19ea3c61118efff687b2aad42840742fe9ba46d7804a022eed944246,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold2_seed1\selected.pt,4354074dda9b39ca0dcb04d6e0b5d458f4f3e3bbbfed796d866303afad2a04be,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold2_seed2\selected.pt,d2182a958d5911a9eeb002723281078948a880899436853c2033a392da5280e5,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold3_seed0\selected.pt,1f2023a95b48f68c18e96b1a4f90c8f98b7e7b84e2a411918363fecf1870f531,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold3_seed1\selected.pt,be2c52038829f4160765e46308f64c1988ee0c35d1cd8077a50680fb5f4ae7e3,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold3_seed2\selected.pt,9819d0ac5ac27ec867187d204690662350748a79a5e860c35ea1826e097adb9f,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold4_seed0\selected.pt,004792b5cf5f1539d889e2ad79b01c1509222b88e1f4587cb49c5b693cf1307a,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold4_seed1\selected.pt,609f4cf91edf64d666ef46c47884e154edaf936d0ff92b1cce1ae1c714d1ef50,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_MI,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\litebn\fold4_seed2\selected.pt,08a94a63c4fcc95ba30c4966cb782e5cf45353c4831845cbd0ecf17f33acd0af,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold0_seed0\selected.pt,fe7d9ca32ff1cb91fc7417f615ba21d8f92a2f577939549d545b6362ac3dea5d,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold0_seed1\selected.pt,0feeb9105ee6c523490b60a0f5ed931a8232d54b6042e6b004ce8c1ffb4c3e6d,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold0_seed2\selected.pt,95a497af106eb0b7092d9bf023783c390dd23a194a3787c74b518fa45bbee7d0,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold1_seed0\selected.pt,2094803310d0d215c11fd7d964bb99b2de8f88bde0a294f760703483d199c508,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold1_seed1\selected.pt,87e2527a20fad73fea64e49b08ecfb5df7300f1f1b7af3876bc86d15278b10ba,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold1_seed2\selected.pt,8d9f3a1e6566a7226f6bdd6aca15d2b3b79af9bc19e4a2b6d1021a985ef31c63,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold2_seed0\selected.pt,ca94a66d10a33608128b06672571781f6fc9a3231641c6f8b0e3233baedf5433,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold2_seed1\selected.pt,627ae3f7cdc475ed5d001822519819d403dafe6993a62a3a2965bfa7cfb87244,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold2_seed2\selected.pt,42e830d30fc5878f22ff85a7171f0694c6a3cd45a427a31ad488fd8885287352,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold3_seed0\selected.pt,3d992d58f5b0a624ed0aad7ea3ac0e15a98d3168e0d17da750da9accb96b14dd,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold3_seed1\selected.pt,9ec7b4d584d093bf9422c6eab524b15d95690244934cf4115a7ed82e5e09cdef,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold3_seed2\selected.pt,9efa83720ce2f30c33f2ef0f6957015978107ec508f486a5108de3ba206003e1,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold4_seed0\selected.pt,b2b85aa73028331c9ad7f13ecc3688d78cf1c3adb7c97c32d8914b4916a75b87,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold4_seed1\selected.pt,7668d3ab0507c6f98e90aa8e8537bf43dd5778b0cc9a2631ed2513f719f462d2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_ERP,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\litebn\fold4_seed2\selected.pt,0fd9aa311a379204c12fdb8a5736fef5cdc3bf23ad3d57fc344cf9db20c01974,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold0_seed0\selected.pt,8134b92bea24f6056b017c8f399a0a0a3baa2b0bd436f49b7b976c5354f48b07,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold0_seed1\selected.pt,b5d1c4ec7682bd4804bbda728cd18dbbe3aab8d4d3bab66555e5631e987779d3,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold0_seed2\selected.pt,e2d6b2087035eabe0879deebeca962281dc08811a2a3cbb69ef10a3f6a39c269,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold1_seed0\selected.pt,5e1f1ec4f3365fc2792caf81bb8326a2131b11fc453b9977eba7a3a4d3f2ad1f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold1_seed1\selected.pt,820535c720036cbc62a5216982f860a8dbc604e305eb2237208217f41cecdf39,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold1_seed2\selected.pt,6f80b871fd10243fee15f85937903e6b7d6be27d9063b3b1542f9e56a83f40d2,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold2_seed0\selected.pt,745e959546317e9126035a351f603518b529a3ff14a5415db5cdb1ac1068ff6d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold2_seed1\selected.pt,e62f49756fb8e5941861ee6811a20d1ef09af36fa0db2b0799c45f5a368c7982,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold2_seed2\selected.pt,2d04527dc76840267808bd543e46e38dd0cf23e393f6c26ef372e78ecd3b7bfa,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold3_seed0\selected.pt,87df456f0e67663a69adec8333388070e8d6ba8b4dda348775ca2fee5f44ae28,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold3_seed1\selected.pt,0115495b0117cb07a779594d86dbe8925b52547dc6c6edc13f5da2e6e518fae8,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold3_seed2\selected.pt,46501c9f7683133622019cfa405649b9211316e2e3cfbbf8260b6dcfb7e387d2,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold4_seed0\selected.pt,490afcfbbc5454fb8f704e3fbb17758fa59d9450c993d35d206a0a9efa0fc82c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
LiteBN,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold4_seed1\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\litebn\fold4_seed2\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold0_seed0\selected.pt,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
LiteBN,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold0_seed1\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold0_seed2\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold1_seed0\selected.pt,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
LiteBN,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold1_seed1\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold1_seed2\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold2_seed0\selected.pt,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
LiteBN,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold2_seed1\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold2_seed2\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold3_seed0\selected.pt,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
LiteBN,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold3_seed1\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold3_seed2\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold4_seed0\selected.pt,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
LiteBN,WBCIC_MI,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold4_seed1\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
LiteBN,WBCIC_MI,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\litebn\fold4_seed2\selected.pt,,,MISSING_OR_INVALID,missing selected.pt or record.json
